
time,gFx,gFy,gFz,ax,ay,az,
0.003,-0.03,0.13,0.98,-0.23,-0.05,-0.14,
0.003,-0.03,0.13,0.98,-0.23,-0.05,-0.14,
0.003,-0.04,0.13,0.99,-0.23,-0.05,-0.14,
0.004,-0.04,0.13,1.00,-0.23,-0.05,-0.14,
0.004,-0.04,0.13,1.00,-0.22,-0.05,-0.09,
0.004,-0.04,0.13,1.00,-0.22,-0.05,-0.09,
0.007,-0.04,0.13,1.00,-0.22,-0.05,-0.09,
0.007,-0.04,0.13,1.00,-0.30,-0.07,0.02,
0.009,-0.04,0.13,1.00,-0.30,-0.07,0.02,
0.011,-0.04,0.13,1.00,-0.35,-0.04,0.07,
0.012,-0.04,0.14,1.00,-0.35,-0.04,0.07,
0.014,-0.04,0.13,1.00,-0.35,-0.04,0.07,
0.017,-0.04,0.13,1.00,-0.31,-0.04,0.10,
0.017,-0.04,0.13,1.00,-0.31,-0.04,0.10,
0.019,-0.04,0.13,1.00,-0.31,-0.04,0.10,
0.022,-0.04,0.13,1.00,-0.31,-0.04,0.10,
0.022,-0.04,0.13,1.00,-0.31,-0.05,0.11,
0.024,-0.05,0.13,1.00,-0.31,-0.05,0.11,
0.027,-0.05,0.13,1.00,-0.31,-0.05,0.11,
0.027,-0.05,0.13,1.00,-0.33,-0.07,0.09,
0.03,-0.05,0.13,1.00,-0.33,-0.07,0.09,
0.034,-0.05,0.12,1.00,-0.33,-0.07,0.09,
0.034,-0.05,0.12,1.00,-0.35,-0.10,0.10,
0.034,-0.05,0.11,1.01,-0.35,-0.10,0.10,
0.037,-0.06,0.12,1.00,-0.35,-0.10,0.10,
0.037,-0.06,0.12,1.00,-0.35,-0.14,0.11,
0.039,-0.06,0.12,1.01,-0.35,-0.14,0.11,
0.042,-0.06,0.12,1.01,-0.39,-0.20,0.11,
0.042,-0.07,0.12,1.01,-0.39,-0.20,0.11,
0.044,-0.07,0.12,1.01,-0.39,-0.20,0.11,
0.047,-0.07,0.11,1.01,-0.39,-0.20,0.11,
0.047,-0.07,0.11,1.01,-0.49,-0.19,0.14,
0.048,-0.07,0.11,1.01,-0.49,-0.19,0.14,
0.051,-0.06,0.11,1.02,-0.49,-0.19,0.14,
0.051,-0.06,0.11,1.02,-0.52,-0.20,0.13,
0.054,-0.06,0.10,1.02,-0.52,-0.20,0.13,
