
time,gFx,gFy,gFz,ax,ay,az,
0.002,0.00,0.07,1.05,-0.17,-0.19,0.50,
0.002,0.01,0.07,1.04,-0.17,-0.19,0.50,
0.002,0.01,0.07,1.04,-0.17,-0.18,0.55,
0.003,0.01,0.07,1.04,-0.17,-0.18,0.55,
0.005,0.02,0.07,1.04,-0.17,-0.18,0.55,
0.006,0.02,0.07,1.04,-0.17,-0.19,0.49,
0.007,0.03,0.08,1.04,-0.17,-0.19,0.49,
0.01,0.03,0.08,1.02,-0.17,-0.19,0.49,
0.011,0.03,0.08,1.02,-0.05,-0.16,0.46,
0.013,0.04,0.08,1.02,-0.05,-0.16,0.46,
0.015,0.05,0.09,1.01,-0.05,-0.16,0.46,
0.016,0.05,0.09,1.01,0.07,-0.11,0.34,
0.018,0.05,0.10,1.01,0.07,-0.11,0.34,
0.021,0.06,0.09,1.00,0.07,-0.11,0.34,
0.021,0.06,0.09,1.00,0.22,-0.05,0.20,
0.023,0.06,0.10,0.99,0.22,-0.05,0.20,
0.026,0.06,0.11,0.98,0.22,-0.05,0.20,
0.026,0.06,0.11,0.98,0.30,0.03,0.08,
0.028,0.07,0.11,0.97,0.30,0.03,0.08,
0.03,0.07,0.11,0.97,0.30,0.03,0.08,
0.03,0.07,0.11,0.97,0.37,0.10,-0.07,
0.032,0.07,0.12,0.98,0.37,0.10,-0.07,
0.035,0.07,0.12,0.98,0.37,0.10,-0.07,
0.035,0.07,0.12,0.98,0.42,0.16,-0.20,
0.037,0.08,0.12,0.97,0.42,0.16,-0.20,
0.04,0.07,0.12,0.97,0.42,0.16,-0.20,
0.04,0.07,0.12,0.97,0.47,0.20,-0.18,
0.043,0.07,0.12,0.98,0.47,0.20,-0.18,
0.045,0.07,0.12,0.98,0.47,0.20,-0.18,
0.045,0.07,0.12,0.98,0.49,0.21,-0.22,
0.047,0.06,0.12,0.99,0.49,0.21,-0.22,
0.051,0.06,0.12,0.99,0.49,0.21,-0.22,
0.051,0.06,0.12,0.99,0.45,0.22,-0.13,
0.053,0.06,0.12,0.99,0.45,0.22,-0.13,
0.056,0.06,0.12,0.99,0.45,0.22,-0.13,
0.056,0.06,0.12,0.99,0.38,0.22,-0.04,
0.057,0.05,0.12,0.99,0.38,0.22,-0.04,
0.06,0.05,0.12,0.99,0.38,0.22,-0.04,
0.061,0.05,0.12,0.99,0.36,0.20,-0.03,
0.063,0.04,0.12,1.00,0.36,0.20,-0.03,
0.065,0.04,0.12,1.00,0.36,0.20,-0.03,
0.065,0.04,0.12,1.00,0.28,0.17,-0.02,
0.068,0.04,0.12,1.00,0.28,0.17,-0.02,
0.07,0.03,0.11,1.00,0.28,0.17,-0.02,
0.071,0.03,0.11,1.00,0.17,0.12,0.05,
0.073,0.03,0.12,1.00,0.17,0.12,0.05,
0.075,0.03,0.12,1.00,0.15,0.08,0.08,
0.076,0.03,0.12,1.00,0.15,0.08,0.08,
0.078,0.03,0.11,0.99,0.15,0.08,0.08,
0.08,0.03,0.11,0.99,0.09,0.10,0.06,
0.08,0.03,0.11,0.99,0.09,0.10,0.06,
0.082,0.03,0.11,0.98,0.09,0.10,0.06,
0.085,0.04,0.11,0.97,0.09,0.10,0.06,
0.085,0.04,0.11,0.97,0.10,0.02,-0.03,
0.088,0.04,0.11,0.97,0.10,0.02,-0.03,
0.09,0.03,0.11,0.97,0.10,0.02,-0.03,
0.091,0.03,0.11,0.97,0.13,-0.01,-0.18,
0.092,0.04,0.12,0.97,0.13,-0.01,-0.18,
0.095,0.04,0.13,0.97,0.13,-0.01,-0.18,
0.095,0.04,0.13,0.97,0.16,0.01,-0.23,
0.099,0.04,0.13,0.97,0.16,0.01,-0.23,
0.1,0.04,0.13,0.97,0.20,0.13,-0.24,
0.1,0.04,0.14,0.98,0.20,0.13,-0.24,
0.102,0.04,0.14,0.99,0.20,0.13,-0.24,
0.105,0.04,0.14,0.99,0.20,0.13,-0.24,
0.105,0.04,0.14,0.99,0.21,0.24,-0.14,
0.107,0.04,0.14,1.00,0.21,0.24,-0.14,
0.109,0.04,0.14,1.00,0.21,0.24,-0.14,
0.109,0.04,0.14,1.00,0.22,0.30,-0.02,
0.113,0.05,0.15,1.00,0.22,0.30,-0.02,
0.114,0.05,0.14,1.01,0.22,0.30,-0.02,
0.114,0.05,0.14,1.01,0.23,0.29,0.06,
0.117,0.04,0.14,1.01,0.23,0.29,0.06,
0.119,0.04,0.13,1.02,0.23,0.29,0.06,
0.119,0.04,0.13,1.02,0.26,0.28,0.12,
0.122,0.05,0.13,1.02,0.26,0.28,0.12,
0.125,0.05,0.13,1.02,0.22,0.19,0.19,
0.125,0.05,0.13,1.01,0.22,0.19,0.19,
0.127,0.05,0.13,1.01,0.22,0.19,0.19,
0.131,0.05,0.13,1.01,0.22,0.19,0.19,
0.131,0.05,0.13,1.01,0.24,0.13,0.22,
0.132,0.06,0.13,1.01,0.24,0.13,0.22,
0.134,0.06,0.13,1.01,0.24,0.13,0.22,
0.135,0.06,0.13,1.01,0.28,0.10,0.21,
0.137,0.06,0.13,1.01,0.28,0.10,0.21,
0.14,0.06,0.13,1.00,0.28,0.10,0.21,
0.14,0.06,0.13,1.00,0.35,0.08,0.18,
0.142,0.06,0.13,1.00,0.35,0.08,0.18,
0.145,0.07,0.13,1.00,0.35,0.08,0.18,
0.145,0.07,0.13,1.00,0.38,0.08,0.12,
0.147,0.07,0.13,1.00,0.38,0.08,0.12,
0.151,0.07,0.13,0.98,0.38,0.08,0.12,
0.152,0.07,0.13,0.98,0.41,0.05,0.03,
0.152,0.07,0.13,0.98,0.41,0.05,0.03,
0.155,0.07,0.13,0.98,0.43,0.07,-0.03,
0.155,0.07,0.13,0.99,0.43,0.07,-0.03,
0.156,0.07,0.13,0.98,0.43,0.07,-0.03,
0.159,0.07,0.13,0.97,0.43,0.07,-0.03,
0.16,0.07,0.13,0.97,0.47,0.07,-0.07,
0.162,0.07,0.13,0.97,0.47,0.07,-0.07,
0.164,0.08,0.14,0.97,0.47,0.07,-0.07,
0.164,0.08,0.14,0.97,0.51,0.07,-0.13,
0.166,0.08,0.14,0.97,0.51,0.07,-0.13,
0.169,0.08,0.14,0.96,0.51,0.07,-0.13,
0.17,0.08,0.14,0.96,0.54,0.07,-0.20,
0.172,0.09,0.14,0.96,0.54,0.07,-0.20,
0.174,0.09,0.14,0.96,0.59,0.11,-0.28,
0.175,0.08,0.14,0.96,0.59,0.11,-0.28,
0.176,0.08,0.14,0.96,0.59,0.11,-0.28,
0.18,0.08,0.14,0.96,0.59,0.11,-0.28,
0.181,0.08,0.14,0.96,0.62,0.10,-0.30,
0.182,0.08,0.14,0.96,0.62,0.10,-0.30,
0.184,0.08,0.14,0.96,0.62,0.10,-0.30,
0.184,0.08,0.14,0.96,0.60,0.11,-0.32,
0.186,0.08,0.14,0.97,0.60,0.11,-0.32,
0.189,0.08,0.14,0.97,0.60,0.11,-0.32,
0.189,0.08,0.14,0.97,0.57,0.12,-0.31,
0.191,0.08,0.15,0.98,0.57,0.12,-0.31,
0.194,0.08,0.15,0.99,0.57,0.12,-0.31,
0.194,0.08,0.15,0.99,0.56,0.10,-0.16,
0.2,0.09,0.15,0.99,0.56,0.10,-0.16,
0.201,0.08,0.14,1.00,0.56,0.10,-0.16,
0.201,0.08,0.14,1.00,0.55,0.18,-0.05,
0.201,0.09,0.15,1.01,0.55,0.18,-0.05,
0.203,0.09,0.15,1.01,0.55,0.18,-0.05,
0.203,0.09,0.15,1.01,0.62,0.15,0.08,
0.206,0.08,0.14,1.01,0.62,0.15,0.08,
0.208,0.09,0.14,1.01,0.62,0.15,0.08,
0.209,0.09,0.14,1.01,0.63,0.18,0.22,
0.211,0.09,0.14,1.02,0.63,0.18,0.22,
0.213,0.09,0.13,1.02,0.63,0.18,0.22,
0.214,0.09,0.13,1.02,0.63,0.15,0.23,
0.215,0.10,0.13,1.02,0.63,0.15,0.23,
