
time,gFx,gFy,gFz,ax,ay,az,
0.004,0.01,0.15,0.97,0.16,0.00,-0.20,
0.004,0.01,0.15,0.97,0.11,0.03,-0.18,
0.005,0.01,0.15,0.98,0.11,0.03,-0.18,
0.005,0.02,0.14,0.99,0.11,0.03,-0.18,
0.005,0.02,0.14,0.99,0.02,0.04,-0.18,
0.005,0.02,0.14,0.99,0.02,0.04,-0.18,
0.006,0.02,0.15,0.99,0.02,0.04,-0.18,
0.006,0.02,0.15,0.99,0.02,0.01,-0.09,
0.006,0.02,0.15,1.00,0.02,0.01,-0.09,
0.009,0.02,0.15,1.00,0.02,0.01,-0.09,
0.01,0.02,0.15,1.00,0.05,0.01,-0.05,
0.012,0.03,0.14,1.00,0.05,0.01,-0.05,
0.014,0.02,0.14,1.01,0.05,0.01,-0.05,
0.014,0.02,0.14,1.01,0.08,0.02,0.03,
0.026,0.03,0.14,1.01,0.08,0.02,0.03,
0.026,0.03,0.14,1.02,0.08,0.02,0.03,
0.027,0.03,0.14,1.02,0.13,-0.01,0.09,
0.027,0.03,0.15,1.01,0.13,-0.01,0.09,
0.027,0.03,0.14,1.02,0.13,-0.01,0.09,
0.027,0.03,0.14,1.02,0.17,-0.02,0.18,
0.027,0.03,0.15,1.02,0.17,-0.02,0.18,
0.028,0.03,0.15,1.02,0.17,-0.02,0.18,
0.028,0.03,0.15,1.02,0.23,0.03,0.20,
0.031,0.04,0.16,1.02,0.23,0.03,0.20,
0.042,0.04,0.16,1.02,0.23,0.03,0.20,
0.043,0.04,0.16,1.02,0.24,0.07,0.22,
0.043,0.04,0.16,1.02,0.24,0.07,0.22,
0.044,0.04,0.16,1.02,0.24,0.07,0.22,
0.044,0.04,0.16,1.02,0.33,0.15,0.19,
0.044,0.03,0.16,1.02,0.33,0.15,0.19,
0.044,0.03,0.16,1.01,0.33,0.15,0.19,
0.044,0.03,0.16,1.01,0.33,0.17,0.26,
0.047,0.02,0.16,1.01,0.33,0.17,0.26,
0.049,0.01,0.16,1.00,0.33,0.17,0.26,
0.049,0.01,0.16,1.00,0.22,0.20,0.17,
0.06,-0.00,0.15,0.99,0.22,0.20,0.17,
0.061,-0.00,0.15,0.99,0.08,0.17,0.05,
0.061,-0.01,0.15,0.98,0.08,0.17,0.05,
0.061,-0.02,0.14,0.97,0.08,0.17,0.05,
0.061,-0.03,0.14,0.97,0.08,0.17,0.05,
0.062,-0.03,0.14,0.97,-0.12,0.08,-0.08,
0.062,-0.04,0.13,0.97,-0.12,0.08,-0.08,
0.064,-0.05,0.12,0.97,-0.12,0.08,-0.08,
0.064,-0.05,0.12,0.97,-0.30,-0.05,-0.26,
0.066,-0.05,0.12,0.97,-0.30,-0.05,-0.26,
0.075,-0.05,0.11,0.97,-0.30,-0.05,-0.26,
0.075,-0.05,0.11,0.97,-0.47,-0.18,-0.27,
0.076,-0.06,0.11,0.98,-0.47,-0.18,-0.27,
0.076,-0.05,0.11,0.98,-0.47,-0.18,-0.27,
0.076,-0.05,0.11,0.98,-0.54,-0.29,-0.24,
0.076,-0.05,0.12,0.99,-0.54,-0.29,-0.24,
0.079,-0.05,0.12,0.99,-0.58,-0.32,-0.15,
0.079,-0.05,0.12,0.99,-0.58,-0.32,-0.15,
0.081,-0.04,0.12,1.00,-0.58,-0.32,-0.15,
0.083,-0.04,0.12,1.00,-0.58,-0.32,-0.15,
0.084,-0.04,0.12,1.00,-0.55,-0.31,-0.05,
0.094,-0.03,0.13,1.00,-0.55,-0.31,-0.05,
0.095,-0.03,0.13,1.00,-0.55,-0.31,-0.05,
0.095,-0.03,0.13,1.00,-0.45,-0.26,0.05,
0.095,-0.03,0.13,1.00,-0.45,-0.26,0.05,
0.095,-0.02,0.13,1.01,-0.45,-0.26,0.05,
0.096,-0.02,0.13,1.01,-0.36,-0.21,0.08,
0.096,-0.02,0.14,1.02,-0.36,-0.21,0.08,
0.098,-0.01,0.14,1.01,-0.36,-0.21,0.08,
0.098,-0.01,0.14,1.01,-0.32,-0.16,0.13,
0.101,-0.01,0.15,1.02,-0.32,-0.16,0.13,
