
time,gFx,gFy,gFz,ax,ay,az,
0.003,0.06,0.06,1.00,-0.02,-0.04,0.01,
0.004,0.06,0.06,1.00,-0.02,-0.04,0.01,
0.004,0.06,0.06,1.00,-0.02,-0.04,0.01,
0.004,0.06,0.06,1.00,-0.02,-0.04,0.01,
0.004,0.06,0.06,1.00,-0.02,-0.01,-0.01,
0.004,0.05,0.05,1.00,-0.02,-0.01,-0.01,
0.011,0.05,0.05,1.00,-0.04,-0.03,0.00,
0.012,0.05,0.04,1.01,-0.04,-0.03,0.00,
0.012,0.05,0.05,1.01,-0.04,-0.03,0.00,
0.012,0.05,0.05,1.01,-0.04,-0.03,0.00,
0.012,0.05,0.05,1.01,-0.06,-0.11,0.03,
0.014,0.05,0.05,1.00,-0.06,-0.11,0.03,
0.016,0.05,0.05,1.01,-0.06,-0.11,0.03,
0.016,0.05,0.05,1.01,-0.08,-0.12,0.07,
0.019,0.05,0.05,1.01,-0.08,-0.12,0.07,
0.031,0.05,0.05,1.01,-0.08,-0.12,0.07,
0.032,0.05,0.05,1.01,-0.06,-0.12,0.09,
0.032,0.06,0.05,1.01,-0.06,-0.12,0.09,
0.032,0.06,0.05,1.00,-0.06,-0.12,0.09,
0.032,0.06,0.05,1.00,-0.05,-0.12,0.12,
0.032,0.06,0.05,1.00,-0.05,-0.12,0.12,
0.032,0.06,0.05,1.00,0.02,-0.10,0.06,
0.032,0.06,0.05,1.00,0.02,-0.10,0.06,
0.033,0.06,0.06,1.00,0.02,-0.10,0.06,
0.036,0.05,0.05,1.00,0.02,-0.10,0.06,
0.036,0.05,0.05,1.00,0.01,-0.09,0.00,
0.045,0.05,0.05,0.99,0.01,-0.09,0.00,
0.046,0.05,0.06,0.99,0.01,-0.09,0.00,
0.046,0.05,0.06,0.99,0.00,-0.07,-0.01,
0.046,0.05,0.05,0.99,0.00,-0.07,-0.01,
0.046,0.05,0.06,0.99,0.00,-0.07,-0.01,
0.046,0.05,0.06,0.99,-0.04,-0.07,-0.12,
0.048,0.05,0.05,0.98,-0.04,-0.07,-0.12,
0.051,0.05,0.06,0.98,-0.04,-0.07,-0.12,
0.051,0.05,0.06,0.98,-0.05,-0.06,-0.09,
0.053,0.05,0.06,0.98,-0.05,-0.06,-0.09,
0.065,0.05,0.06,0.98,-0.08,-0.07,-0.14,
0.066,0.05,0.05,0.98,-0.08,-0.07,-0.14,
0.066,0.04,0.05,0.98,-0.08,-0.07,-0.14,
0.066,0.04,0.06,0.98,-0.08,-0.07,-0.14,
0.066,0.04,0.06,0.98,-0.09,-0.07,-0.17,
0.066,0.04,0.06,0.98,-0.09,-0.07,-0.17,
0.067,0.05,0.06,0.98,-0.09,-0.07,-0.17,
0.067,0.05,0.06,0.98,-0.13,-0.07,-0.17,
0.068,0.05,0.05,0.98,-0.13,-0.07,-0.17,
0.083,0.05,0.05,0.98,-0.13,-0.07,-0.17,
0.084,0.05,0.05,0.98,-0.09,-0.06,-0.20,
0.084,0.05,0.05,0.98,-0.09,-0.06,-0.20,
0.084,0.05,0.06,0.98,-0.09,-0.06,-0.20,
0.084,0.05,0.06,0.98,-0.05,-0.09,-0.19,
0.085,0.05,0.05,0.98,-0.05,-0.09,-0.19,
0.085,0.05,0.05,0.98,-0.02,-0.08,-0.17,
0.085,0.05,0.06,0.98,-0.02,-0.08,-0.17,
0.085,0.05,0.06,0.98,-0.02,-0.08,-0.17,
0.086,0.05,0.06,0.98,-0.02,-0.08,-0.17,
0.086,0.05,0.06,0.98,-0.02,-0.07,-0.17,
0.087,0.05,0.06,0.99,-0.02,-0.07,-0.17,
0.096,0.05,0.06,0.98,-0.02,-0.07,-0.17,
0.096,0.05,0.06,0.98,-0.03,-0.04,-0.15,
0.097,0.05,0.07,0.98,-0.03,-0.04,-0.15,
0.098,0.05,0.06,0.98,-0.03,-0.04,-0.15,
0.098,0.05,0.06,0.98,-0.04,-0.01,-0.11,
0.098,0.05,0.07,0.97,-0.04,-0.01,-0.11,
0.1,0.05,0.07,0.97,-0.04,-0.01,-0.11,
0.101,0.05,0.07,0.97,0.01,0.02,-0.21,
0.103,0.05,0.08,0.97,0.01,0.02,-0.21,
0.114,0.05,0.08,0.97,0.01,0.05,-0.23,
0.114,0.05,0.07,0.97,0.01,0.05,-0.23,
0.115,0.06,0.07,0.97,0.01,0.05,-0.23,
0.115,0.06,0.07,0.97,0.01,0.05,-0.23,
0.115,0.06,0.07,0.97,0.06,0.09,-0.26,
0.115,0.05,0.07,0.97,0.06,0.09,-0.26,
0.116,0.05,0.07,0.97,0.06,0.09,-0.26,
0.116,0.05,0.07,0.97,0.13,0.07,-0.29,
0.118,0.05,0.08,0.97,0.13,0.07,-0.29,
0.12,0.05,0.08,0.97,0.06,0.10,-0.23,
0.121,0.05,0.08,0.98,0.06,0.10,-0.23,
0.13,0.05,0.08,0.98,0.06,0.10,-0.23,
0.13,0.05,0.08,0.98,0.06,0.10,-0.23,
0.131,0.05,0.08,0.98,0.02,0.13,-0.25,
0.131,0.05,0.08,0.98,0.02,0.13,-0.25,
0.131,0.05,0.08,0.98,0.00,0.11,-0.16,
0.131,0.05,0.08,0.99,0.00,0.11,-0.16,
0.132,0.05,0.08,0.98,0.00,0.11,-0.16,
0.135,0.05,0.08,0.99,0.00,0.11,-0.16,
0.135,0.05,0.08,0.99,0.02,0.12,-0.10,
0.137,0.05,0.08,0.99,0.02,0.12,-0.10,
0.143,0.06,0.08,0.99,0.02,0.12,-0.10,
0.144,0.06,0.08,0.99,0.02,0.10,-0.08,
0.144,0.06,0.08,0.98,0.02,0.10,-0.08,
0.145,0.06,0.08,0.98,0.02,0.10,-0.08,
0.145,0.06,0.08,0.98,0.07,0.10,-0.04,
