
time,gFx,gFy,gFz,ax,ay,az,
0.002,-0.05,0.17,0.97,-0.38,-0.04,0.14,
0.002,-0.04,0.18,0.95,-0.38,-0.04,0.14,
0.003,-0.04,0.18,0.95,-0.35,-0.03,-0.09,
0.003,-0.03,0.18,0.94,-0.35,-0.03,-0.09,
0.003,-0.02,0.18,0.94,-0.35,-0.03,-0.09,
0.003,-0.02,0.18,0.94,-0.32,-0.01,-0.29,
0.007,-0.01,0.19,0.94,-0.32,-0.01,-0.29,
0.008,-0.00,0.19,0.92,-0.32,-0.01,-0.29,
0.008,-0.00,0.19,0.92,-0.09,0.05,-0.49,
0.009,0.01,0.19,0.93,-0.09,0.05,-0.49,
0.012,0.02,0.19,0.92,-0.09,0.05,-0.49,
0.012,0.02,0.19,0.92,0.08,0.11,-0.56,
0.014,0.03,0.20,0.92,0.08,0.11,-0.56,
0.017,0.04,0.20,0.92,0.08,0.11,-0.56,
0.017,0.04,0.20,0.92,0.29,0.13,-0.62,
0.02,0.04,0.20,0.92,0.29,0.13,-0.62,
0.023,0.05,0.20,0.92,0.29,0.13,-0.62,
0.023,0.05,0.20,0.92,0.47,0.17,-0.66,
0.025,0.06,0.20,0.92,0.47,0.17,-0.66,
0.028,0.06,0.20,0.92,0.59,0.18,-0.61,
0.028,0.06,0.20,0.93,0.59,0.18,-0.61,
0.029,0.07,0.20,0.93,0.59,0.18,-0.61,
0.032,0.07,0.20,0.94,0.59,0.18,-0.61,
0.032,0.07,0.20,0.94,0.72,0.16,-0.59,
0.034,0.08,0.20,0.94,0.72,0.16,-0.59,
0.037,0.08,0.20,0.95,0.72,0.16,-0.59,
0.037,0.08,0.20,0.95,0.82,0.17,-0.49,
0.041,0.08,0.20,0.95,0.82,0.17,-0.49,
0.042,0.09,0.19,0.95,0.82,0.17,-0.49,
0.042,0.09,0.19,0.95,0.88,0.17,-0.36,
0.044,0.08,0.20,0.96,0.88,0.17,-0.36,
0.047,0.08,0.19,0.96,0.88,0.17,-0.36,
0.047,0.08,0.19,0.96,0.92,0.13,-0.32,
0.048,0.08,0.18,0.96,0.92,0.13,-0.32,
0.052,0.08,0.18,0.96,0.88,0.07,-0.25,
0.052,0.08,0.18,0.97,0.88,0.07,-0.25,
0.054,0.08,0.18,0.98,0.88,0.07,-0.25,
0.056,0.09,0.17,0.98,0.88,0.07,-0.25,
0.057,0.09,0.17,0.98,0.87,-0.04,-0.15,
0.058,0.08,0.17,0.99,0.87,-0.04,-0.15,
0.061,0.09,0.17,1.00,0.87,-0.04,-0.15,
0.062,0.09,0.17,1.00,0.87,-0.09,-0.05,
0.064,0.09,0.17,1.00,0.87,-0.09,-0.05,
0.066,0.09,0.17,1.01,0.87,-0.09,-0.05,
0.067,0.09,0.17,1.01,0.87,-0.10,0.11,
0.069,0.10,0.18,1.02,0.87,-0.10,0.11,
0.071,0.10,0.18,1.02,0.87,-0.10,0.11,
0.072,0.10,0.18,1.02,0.94,-0.08,0.22,
0.074,0.10,0.17,1.03,0.94,-0.08,0.22,
0.077,0.10,0.17,1.03,1.00,-0.03,0.35,
0.077,0.10,0.17,1.04,1.00,-0.03,0.35,
0.078,0.11,0.18,1.04,1.00,-0.03,0.35,
0.081,0.10,0.17,1.05,1.00,-0.03,0.35,
0.082,0.10,0.17,1.05,1.02,-0.06,0.53,
0.084,0.11,0.18,1.05,1.02,-0.06,0.53,
0.087,0.10,0.17,1.05,1.02,-0.06,0.53,
0.087,0.10,0.17,1.05,1.04,-0.04,0.59,
0.089,0.10,0.17,1.06,1.04,-0.04,0.59,
0.092,0.10,0.17,1.05,1.04,-0.04,0.59,
0.092,0.10,0.17,1.05,1.03,-0.04,0.66,
0.094,0.10,0.17,1.05,1.03,-0.04,0.66,
0.096,0.10,0.17,1.06,1.03,-0.04,0.66,
0.097,0.10,0.17,1.06,1.01,-0.07,0.69,
0.098,0.10,0.17,1.05,1.01,-0.07,0.69,
0.102,0.10,0.17,1.05,1.00,-0.05,0.66,
0.102,0.10,0.17,1.04,1.00,-0.05,0.66,
0.104,0.10,0.17,1.04,1.00,-0.05,0.66,
0.107,0.09,0.16,1.04,1.00,-0.05,0.66,
0.107,0.09,0.16,1.04,0.96,-0.10,0.58,
0.109,0.08,0.16,1.03,0.96,-0.10,0.58,
0.111,0.09,0.16,1.03,0.96,-0.10,0.58,
0.111,0.09,0.16,1.03,0.91,-0.12,0.52,
0.113,0.09,0.16,1.02,0.91,-0.12,0.52,
0.116,0.08,0.15,1.01,0.91,-0.12,0.52,
0.117,0.08,0.15,1.01,0.82,-0.17,0.43,
0.119,0.08,0.16,1.01,0.82,-0.17,0.43,
0.121,0.08,0.15,1.00,0.82,-0.17,0.43,
0.122,0.08,0.15,1.00,0.81,-0.25,0.29,
0.124,0.08,0.15,0.99,0.81,-0.25,0.29,
0.126,0.08,0.15,0.99,0.72,-0.27,0.16,
0.127,0.08,0.15,0.98,0.72,-0.27,0.16,
0.128,0.07,0.14,0.98,0.72,-0.27,0.16,
0.131,0.07,0.14,0.97,0.72,-0.27,0.16,
0.131,0.07,0.14,0.97,0.73,-0.34,-0.02,
0.134,0.07,0.14,0.97,0.73,-0.34,-0.02,
0.137,0.07,0.14,0.96,0.73,-0.34,-0.02,
0.137,0.07,0.14,0.96,0.69,-0.40,-0.14,
0.138,0.08,0.14,0.95,0.69,-0.40,-0.14,
0.141,0.08,0.14,0.95,0.69,-0.40,-0.14,
0.142,0.08,0.14,0.95,0.69,-0.40,-0.22,
0.144,0.08,0.14,0.95,0.69,-0.40,-0.22,
0.146,0.09,0.13,0.95,0.69,-0.40,-0.22,
0.146,0.09,0.13,0.95,0.75,-0.42,-0.32,
0.149,0.10,0.13,0.95,0.75,-0.42,-0.32,
0.151,0.10,0.13,0.95,0.82,-0.46,-0.34,
0.152,0.11,0.13,0.95,0.82,-0.46,-0.34,
0.153,0.11,0.13,0.96,0.82,-0.46,-0.34,
0.162,0.12,0.12,0.97,0.82,-0.46,-0.34,
0.163,0.12,0.12,0.97,1.01,-0.52,-0.31,
0.164,0.14,0.12,0.97,1.01,-0.52,-0.31,
0.168,0.14,0.12,0.97,1.12,-0.56,-0.21,
0.168,0.14,0.12,0.97,1.12,-0.56,-0.21,
0.169,0.15,0.11,0.98,1.12,-0.56,-0.21,
0.169,0.16,0.11,0.98,1.12,-0.56,-0.21,
0.169,0.16,0.11,0.98,1.32,-0.63,-0.16,
0.17,0.17,0.11,0.98,1.32,-0.63,-0.16,
0.17,0.17,0.11,0.98,1.50,-0.72,-0.05,
0.17,0.18,0.11,0.98,1.50,-0.72,-0.05,
0.178,0.18,0.11,0.98,1.50,-0.72,-0.05,
0.178,0.18,0.11,0.98,1.66,-0.74,-0.05,
0.179,0.19,0.11,0.98,1.66,-0.74,-0.05,
0.179,0.19,0.11,0.97,1.66,-0.74,-0.05,
0.18,0.19,0.11,0.97,1.66,-0.74,-0.05,
0.18,0.19,0.11,0.97,1.77,-0.70,-0.07,
0.182,0.19,0.11,0.96,1.77,-0.70,-0.07,
0.185,0.18,0.11,0.96,1.77,-0.70,-0.07,
0.185,0.18,0.11,0.96,1.78,-0.71,-0.14,
0.187,0.18,0.11,0.95,1.78,-0.71,-0.14,
0.19,0.17,0.12,0.94,1.78,-0.71,-0.14,
0.19,0.17,0.12,0.94,1.76,-0.70,-0.24,
0.192,0.17,0.12,0.93,1.76,-0.70,-0.24,
0.197,0.16,0.12,0.92,1.76,-0.70,-0.24,
0.197,0.16,0.12,0.92,1.63,-0.70,-0.38,
0.197,0.16,0.13,0.91,1.63,-0.70,-0.38,
0.2,0.16,0.13,0.91,1.56,-0.63,-0.54,
0.2,0.15,0.13,0.90,1.56,-0.63,-0.54,
0.202,0.15,0.13,0.90,1.56,-0.63,-0.54,
0.207,0.14,0.13,0.89,1.56,-0.63,-0.54,
0.207,0.14,0.13,0.89,1.46,-0.56,-0.76,
0.207,0.14,0.13,0.88,1.46,-0.56,-0.76,
0.209,0.14,0.14,0.88,1.46,-0.56,-0.76,
0.21,0.14,0.14,0.88,1.34,-0.54,-0.88,
0.212,0.14,0.14,0.87,1.34,-0.54,-0.88,
0.214,0.14,0.14,0.87,1.34,-0.54,-0.88,
0.215,0.14,0.14,0.87,1.28,-0.51,-1.00,
0.217,0.14,0.14,0.86,1.28,-0.51,-1.00,
0.219,0.14,0.15,0.86,1.28,-0.51,-1.00,
0.22,0.14,0.15,0.86,1.26,-0.47,-1.11,
