
time,gFx,gFy,gFz,ax,ay,az,
0.001,0.03,0.18,0.97,0.15,0.10,0.19,
0.002,0.03,0.18,0.96,0.15,0.10,0.19,
0.002,0.03,0.18,0.96,0.08,0.08,-0.05,
0.003,0.02,0.18,0.95,0.08,0.08,-0.05,
0.003,0.02,0.18,0.95,0.08,0.08,-0.05,
0.004,0.02,0.18,0.95,0.04,0.08,-0.21,
0.004,0.02,0.17,0.95,0.04,0.08,-0.21,
0.004,0.02,0.18,0.94,0.04,0.08,-0.21,
0.005,0.02,0.18,0.94,-0.02,0.07,-0.32,
0.011,0.01,0.18,0.94,-0.02,0.07,-0.32,
0.011,0.01,0.18,0.95,-0.02,0.07,-0.32,
0.012,0.01,0.18,0.95,-0.06,0.03,-0.39,
0.012,0.01,0.18,0.94,-0.06,0.03,-0.39,
0.014,0.01,0.19,0.95,-0.06,0.03,-0.39,
0.014,0.01,0.19,0.95,-0.13,0.08,-0.38,
0.023,0.01,0.19,0.96,-0.13,0.08,-0.38,
0.024,0.01,0.19,0.95,-0.13,0.08,-0.38,
0.024,0.01,0.19,0.95,-0.15,0.12,-0.38,
0.024,0.01,0.20,0.95,-0.15,0.12,-0.38,
0.025,0.00,0.19,0.96,-0.15,0.12,-0.38,
0.025,0.00,0.19,0.96,-0.18,0.16,-0.27,
0.026,0.00,0.20,0.97,-0.18,0.16,-0.27,
0.029,0.01,0.20,0.97,-0.18,0.16,-0.27,
0.029,0.01,0.20,0.97,-0.19,0.19,-0.24,
0.032,0.00,0.20,0.97,-0.19,0.19,-0.24,
0.046,0.01,0.20,0.97,-0.19,0.19,-0.24,
0.047,0.01,0.20,0.97,-0.19,0.22,-0.12,
0.047,0.01,0.20,0.98,-0.19,0.22,-0.12,
0.048,0.01,0.20,0.99,-0.19,0.22,-0.12,
0.048,0.01,0.20,0.99,-0.17,0.24,-0.08,
0.048,0.01,0.20,0.99,-0.17,0.24,-0.08,
0.048,0.01,0.20,0.99,-0.14,0.24,0.04,
0.049,0.01,0.20,0.99,-0.14,0.24,0.04,
0.049,0.01,0.20,1.00,-0.14,0.24,0.04,
0.05,0.01,0.20,1.00,-0.14,0.24,0.04,
0.05,0.01,0.20,1.00,-0.12,0.25,0.10,
0.061,0.01,0.20,1.00,-0.12,0.25,0.10,
0.062,0.01,0.20,1.00,-0.12,0.24,0.16,
0.062,0.01,0.20,1.01,-0.12,0.24,0.16,
0.062,0.00,0.20,1.02,-0.12,0.24,0.16,
0.063,0.01,0.20,1.01,-0.12,0.24,0.16,
0.063,0.01,0.20,1.01,-0.13,0.26,0.21,
0.063,0.01,0.20,1.01,-0.13,0.26,0.21,
0.065,0.01,0.20,1.03,-0.13,0.26,0.21,
0.065,0.01,0.20,1.03,-0.11,0.27,0.27,
0.076,0.02,0.20,1.02,-0.11,0.27,0.27,
0.076,0.02,0.20,1.02,-0.11,0.27,0.27,
0.077,0.02,0.20,1.02,-0.11,0.32,0.38,
0.077,0.03,0.20,1.03,-0.11,0.32,0.38,
0.077,0.02,0.21,1.03,-0.11,0.32,0.38,
0.077,0.02,0.21,1.03,-0.02,0.31,0.39,
0.078,0.02,0.20,1.05,-0.02,0.31,0.39,
0.08,0.03,0.21,1.04,-0.02,0.31,0.39,
0.08,0.03,0.21,1.04,0.06,0.32,0.45,
0.098,0.03,0.21,1.04,0.06,0.32,0.45,
0.099,0.03,0.21,1.04,0.06,0.32,0.45,
0.099,0.03,0.21,1.04,0.02,0.33,0.58,
0.099,0.03,0.21,1.05,0.02,0.33,0.58,
0.1,0.04,0.20,1.05,0.02,0.33,0.58,
0.1,0.04,0.20,1.05,0.06,0.34,0.54,
0.1,0.04,0.20,1.04,0.06,0.34,0.54,
0.1,0.04,0.20,1.04,0.06,0.34,0.54,
0.1,0.04,0.20,1.04,0.13,0.32,0.61,
0.101,0.04,0.20,1.04,0.13,0.32,0.61,
0.101,0.04,0.20,1.04,0.13,0.32,0.61,
0.101,0.04,0.20,1.04,0.16,0.28,0.53,
0.101,0.04,0.20,1.04,0.16,0.28,0.53,
0.104,0.04,0.20,1.04,0.18,0.25,0.53,
0.104,0.04,0.20,1.03,0.18,0.25,0.53,
0.107,0.04,0.19,1.02,0.18,0.25,0.53,
0.109,0.04,0.19,1.02,0.18,0.25,0.53,
0.11,0.04,0.19,1.02,0.18,0.24,0.45,
0.112,0.03,0.19,1.02,0.18,0.24,0.45,
0.114,0.04,0.19,1.01,0.18,0.24,0.45,
0.114,0.04,0.19,1.01,0.18,0.17,0.31,
0.117,0.04,0.19,1.01,0.18,0.17,0.31,
0.118,0.04,0.19,1.00,0.18,0.17,0.31,
0.119,0.04,0.19,1.00,0.13,0.12,0.28,
0.121,0.04,0.19,1.00,0.13,0.12,0.28,
0.124,0.04,0.19,1.00,0.13,0.12,0.28,
0.124,0.04,0.19,1.00,0.15,0.10,0.19,
0.125,0.03,0.18,1.01,0.15,0.10,0.19,
0.128,0.04,0.18,1.01,0.15,0.10,0.19,
0.129,0.04,0.18,1.01,0.15,0.11,0.16,
0.13,0.03,0.18,1.02,0.15,0.11,0.16,
0.134,0.03,0.18,1.02,0.15,0.11,0.16,
0.134,0.03,0.18,1.02,0.08,0.06,0.22,
0.135,0.03,0.18,1.03,0.08,0.06,0.22,
0.138,0.03,0.18,1.03,0.08,0.06,0.22,
0.138,0.03,0.18,1.03,0.02,0.07,0.29,
0.14,0.04,0.18,1.03,0.02,0.07,0.29,
0.143,0.03,0.18,1.04,0.02,0.07,0.29,
0.143,0.03,0.18,1.04,-0.00,0.03,0.42,
0.145,0.03,0.18,1.05,-0.00,0.03,0.42,
0.148,0.04,0.18,1.05,-0.00,0.03,0.42,
0.148,0.04,0.18,1.05,0.07,0.02,0.47,
0.151,0.04,0.17,1.05,0.07,0.02,0.47,
0.153,0.04,0.17,1.05,0.06,0.00,0.57,
0.154,0.04,0.17,1.05,0.06,0.00,0.57,
0.155,0.05,0.18,1.06,0.06,0.00,0.57,
0.159,0.05,0.18,1.07,0.06,0.00,0.57,
0.16,0.05,0.18,1.07,0.10,-0.06,0.62,
0.16,0.06,0.18,1.07,0.10,-0.06,0.62,
0.163,0.05,0.17,1.07,0.10,-0.06,0.62,
0.163,0.05,0.17,1.07,0.20,0.00,0.71,
0.168,0.06,0.17,1.08,0.20,0.00,0.71,
0.169,0.07,0.16,1.07,0.20,0.00,0.71,
0.169,0.07,0.16,1.07,0.25,-0.05,0.77,
0.17,0.08,0.16,1.07,0.25,-0.05,0.77,
0.173,0.08,0.16,1.08,0.25,-0.05,0.77,
0.173,0.08,0.16,1.08,0.35,-0.12,0.83,
0.175,0.09,0.16,1.08,0.35,-0.12,0.83,
0.178,0.09,0.16,1.08,0.49,-0.15,0.79,
0.178,0.09,0.16,1.07,0.49,-0.15,0.79,
0.18,0.09,0.17,1.07,0.49,-0.15,0.79,
0.19,0.09,0.16,1.06,0.49,-0.15,0.79,
0.191,0.09,0.16,1.06,0.56,-0.15,0.78,
0.191,0.09,0.16,1.06,0.56,-0.15,0.78,
0.192,0.10,0.16,1.05,0.56,-0.15,0.78,
0.192,0.10,0.16,1.05,0.59,-0.11,0.67,
0.192,0.10,0.16,1.05,0.59,-0.11,0.67,
0.193,0.10,0.16,1.05,0.66,-0.14,0.58,
0.193,0.10,0.16,1.04,0.66,-0.14,0.58,
0.195,0.10,0.16,1.04,0.66,-0.14,0.58,
0.198,0.11,0.16,1.02,0.66,-0.14,0.58,
0.198,0.11,0.16,1.02,0.69,-0.16,0.50,
0.204,0.11,0.15,1.02,0.69,-0.16,0.50,
0.205,0.11,0.15,1.02,0.74,-0.19,0.34,
0.205,0.11,0.15,1.01,0.74,-0.19,0.34,
0.205,0.11,0.15,1.01,0.74,-0.19,0.34,
0.207,0.11,0.15,1.01,0.74,-0.19,0.34,
0.208,0.11,0.15,1.01,0.80,-0.26,0.22,
0.21,0.12,0.15,1.00,0.80,-0.26,0.22,
0.212,0.12,0.15,1.00,0.80,-0.26,0.22,
0.213,0.12,0.15,1.00,0.83,-0.28,0.16,
0.215,0.12,0.15,1.00,0.83,-0.28,0.16,
0.218,0.12,0.15,0.99,0.83,-0.28,0.16,
0.219,0.12,0.15,0.99,0.91,-0.25,0.05,
0.22,0.13,0.15,0.98,0.91,-0.25,0.05,
0.222,0.13,0.15,0.98,0.91,-0.25,0.05,
0.223,0.13,0.15,0.98,0.94,-0.23,0.00,
0.225,0.13,0.15,0.99,0.94,-0.23,0.00,
0.227,0.14,0.15,0.98,0.94,-0.23,0.00,
0.227,0.14,0.15,0.98,1.03,-0.20,-0.13,
0.229,0.14,0.15,0.98,1.03,-0.20,-0.13,
0.235,0.14,0.15,0.98,1.03,-0.20,-0.13,
0.235,0.14,0.15,0.98,1.05,-0.24,-0.14,
0.236,0.15,0.15,0.98,1.05,-0.24,-0.14,
0.237,0.15,0.15,0.97,1.05,-0.24,-0.14,
0.237,0.15,0.15,0.97,1.13,-0.20,-0.17,
0.24,0.15,0.15,0.97,1.13,-0.20,-0.17,
0.242,0.15,0.15,0.98,1.13,-0.20,-0.17,
0.242,0.15,0.15,0.98,1.19,-0.21,-0.20,
0.244,0.16,0.16,0.97,1.19,-0.21,-0.20,
0.247,0.16,0.16,0.97,1.19,-0.21,-0.20,
0.247,0.16,0.16,0.97,1.23,-0.21,-0.20,
0.251,0.16,0.15,0.97,1.23,-0.21,-0.20,
0.253,0.16,0.15,0.97,1.28,-0.16,-0.22,
0.253,0.16,0.16,0.97,1.28,-0.16,-0.22,
0.255,0.16,0.16,0.98,1.28,-0.16,-0.22,
0.257,0.17,0.15,0.97,1.28,-0.16,-0.22,
0.258,0.17,0.15,0.97,1.34,-0.17,-0.25,
0.26,0.17,0.15,0.97,1.34,-0.17,-0.25,
0.262,0.17,0.16,0.97,1.34,-0.17,-0.25,
0.262,0.17,0.16,0.97,1.36,-0.17,-0.20,
0.264,0.17,0.16,0.97,1.36,-0.17,-0.20,
0.268,0.17,0.16,0.97,1.36,-0.17,-0.20,
0.269,0.17,0.16,0.97,1.39,-0.18,-0.26,
0.269,0.18,0.16,0.96,1.39,-0.18,-0.26,
0.272,0.17,0.16,0.96,1.39,-0.18,-0.26,
0.273,0.17,0.16,0.96,1.40,-0.14,-0.25,
0.274,0.17,0.15,0.96,1.40,-0.14,-0.25,
0.277,0.17,0.15,0.96,1.40,-0.14,-0.25,
0.277,0.17,0.15,0.96,1.46,-0.13,-0.32,
0.279,0.17,0.15,0.95,1.46,-0.13,-0.32,
0.281,0.17,0.15,0.93,1.46,-0.13,-0.32,
