
time,gFx,gFy,gFz,ax,ay,az,
0.002,0.04,0.20,0.97,0.06,0.01,-0.06,
0.002,0.04,0.19,0.97,0.06,0.01,-0.06,
0.003,0.04,0.19,0.97,-0.02,0.02,-0.11,
0.003,0.04,0.19,0.97,-0.02,0.02,-0.11,
0.005,0.03,0.19,0.98,-0.02,0.02,-0.11,
0.006,0.03,0.19,0.98,-0.09,0.02,-0.09,
0.008,0.04,0.20,0.98,-0.09,0.02,-0.09,
0.01,0.05,0.20,0.98,-0.09,0.02,-0.09,
0.011,0.05,0.20,0.98,-0.12,-0.00,0.01,
0.013,0.06,0.20,0.98,-0.12,-0.00,0.01,
0.015,0.06,0.21,0.98,-0.12,-0.00,0.01,
0.016,0.06,0.21,0.98,-0.02,0.06,0.05,
0.018,0.07,0.21,0.99,-0.02,0.06,0.05,
0.02,0.08,0.21,0.99,-0.02,0.06,0.05,
0.02,0.08,0.21,0.99,0.13,0.11,0.05,
0.023,0.08,0.22,0.99,0.13,0.11,0.05,
0.025,0.08,0.22,0.99,0.13,0.11,0.05,
0.025,0.08,0.22,0.99,0.24,0.18,0.13,
0.029,0.08,0.22,1.00,0.24,0.18,0.13,
0.03,0.08,0.22,1.00,0.24,0.18,0.13,
0.03,0.08,0.22,1.00,0.29,0.22,0.17,
0.033,0.08,0.22,1.00,0.29,0.22,0.17,
0.035,0.08,0.22,1.00,0.29,0.22,0.17,
0.035,0.08,0.22,1.00,0.29,0.30,0.19,
0.037,0.08,0.21,1.01,0.29,0.30,0.19,
0.04,0.08,0.21,1.01,0.29,0.30,0.19,
0.04,0.08,0.21,1.01,0.28,0.28,0.22,
0.043,0.07,0.21,1.02,0.28,0.28,0.22,
0.045,0.07,0.20,1.02,0.28,0.28,0.22,
0.045,0.07,0.20,1.02,0.30,0.19,0.34,
0.048,0.07,0.20,1.03,0.30,0.19,0.34,
0.05,0.08,0.20,1.03,0.30,0.19,0.34,
0.05,0.08,0.20,1.03,0.27,0.15,0.40,
0.053,0.08,0.20,1.04,0.27,0.15,0.40,
0.055,0.08,0.20,1.04,0.27,0.15,0.40,
0.055,0.08,0.20,1.04,0.28,0.12,0.49,
0.057,0.08,0.20,1.04,0.28,0.12,0.49,
0.06,0.08,0.20,1.04,0.28,0.12,0.49,
0.06,0.08,0.20,1.04,0.33,0.16,0.57,
0.062,0.08,0.20,1.05,0.33,0.16,0.57,
0.065,0.08,0.20,1.05,0.33,0.16,0.57,
