
time,gFx,gFy,gFz,ax,ay,az,
0.007,0.00,0.12,1.01,-0.46,0.03,-0.28,
0.008,0.00,0.12,1.01,-0.37,-0.02,-0.10,
0.008,0.01,0.11,1.02,-0.37,-0.02,-0.10,
0.008,0.01,0.11,1.03,-0.37,-0.02,-0.10,
0.008,0.01,0.11,1.03,-0.30,-0.12,0.11,
0.009,0.01,0.10,1.03,-0.30,-0.12,0.11,
0.009,0.01,0.10,1.05,-0.30,-0.12,0.11,
0.009,0.01,0.10,1.05,-0.27,-0.18,0.30,
0.009,0.02,0.10,1.04,-0.27,-0.18,0.30,
0.01,0.02,0.09,1.05,-0.27,-0.18,0.30,
0.01,0.02,0.09,1.05,-0.20,-0.27,0.46,
0.015,0.03,0.08,1.04,-0.20,-0.27,0.46,
0.015,0.03,0.08,1.04,-0.20,-0.27,0.46,
0.015,0.03,0.08,1.04,-0.13,-0.33,0.50,
0.017,0.04,0.08,1.04,-0.13,-0.33,0.50,
0.019,0.04,0.07,1.04,-0.13,-0.33,0.50,
0.019,0.04,0.07,1.04,-0.07,-0.43,0.47,
0.021,0.05,0.07,1.03,-0.07,-0.43,0.47,
0.024,0.05,0.07,1.03,-0.07,-0.43,0.47,
0.024,0.05,0.07,1.03,0.04,-0.49,0.44,
0.03,0.07,0.06,1.03,0.04,-0.49,0.44,
0.03,0.07,0.06,1.03,0.16,-0.54,0.38,
0.03,0.15,0.08,1.04,0.16,-0.54,0.38,
0.031,0.18,0.09,1.05,0.16,-0.54,0.38,
0.034,0.15,0.09,1.03,0.16,-0.54,0.38,
0.034,0.15,0.09,1.03,0.74,-0.48,0.38,
0.036,0.14,0.09,1.02,0.74,-0.48,0.38,
0.038,0.12,0.10,1.02,0.74,-0.48,0.38,
0.038,0.12,0.10,1.02,1.29,-0.32,0.45,
0.041,0.11,0.10,1.01,1.29,-0.32,0.45,
0.045,0.10,0.10,1.00,1.29,-0.32,0.45,
0.046,0.10,0.10,1.00,0.95,-0.25,0.23,
0.046,0.08,0.10,1.00,0.95,-0.25,0.23,
0.049,0.06,0.11,0.99,0.95,-0.25,0.23,
0.049,0.06,0.11,0.99,0.66,-0.18,0.08,
0.051,0.05,0.10,0.99,0.66,-0.18,0.08,
0.054,0.05,0.10,0.98,0.66,-0.18,0.08,
0.054,0.05,0.10,0.98,0.38,-0.15,-0.04,
0.056,0.04,0.09,0.98,0.38,-0.15,-0.04,
0.059,0.04,0.09,0.98,0.38,-0.15,-0.04,
0.059,0.04,0.09,0.98,0.17,-0.17,-0.17,
0.061,0.05,0.09,0.99,0.17,-0.17,-0.17,
0.063,0.05,0.09,0.98,0.17,-0.17,-0.17,
0.063,0.05,0.09,0.98,0.10,-0.26,-0.15,
0.066,0.06,0.09,0.98,0.10,-0.26,-0.15,
0.068,0.08,0.08,0.95,0.10,-0.26,-0.15,
