
time,gFx,gFy,gFz,ax,ay,az,
0.004,-0.00,0.09,0.99,0.15,-0.17,-0.11,
0.005,-0.02,0.08,0.99,0.15,-0.17,-0.11,
0.005,-0.02,0.08,0.99,-0.01,-0.13,-0.05,
0.005,-0.02,0.08,0.98,-0.01,-0.13,-0.05,
0.005,-0.02,0.08,0.98,-0.01,-0.13,-0.05,
0.006,-0.02,0.08,0.98,-0.18,-0.11,-0.00,
0.006,-0.03,0.08,0.98,-0.18,-0.11,-0.00,
0.006,-0.03,0.08,0.98,-0.18,-0.11,-0.00,
0.006,-0.03,0.08,0.98,-0.28,-0.13,-0.10,
0.006,-0.03,0.08,0.98,-0.28,-0.13,-0.10,
0.007,-0.03,0.07,0.97,-0.28,-0.13,-0.10,
0.007,-0.03,0.07,0.97,-0.35,-0.14,-0.12,
0.011,-0.03,0.07,0.97,-0.35,-0.14,-0.12,
0.012,-0.03,0.07,0.97,-0.35,-0.14,-0.12,
0.012,-0.03,0.07,0.97,-0.32,-0.18,-0.19,
0.019,-0.02,0.07,0.97,-0.32,-0.18,-0.19,
0.019,-0.02,0.07,0.97,-0.32,-0.18,-0.19,
0.019,-0.02,0.07,0.97,-0.30,-0.21,-0.21,
0.019,-0.01,0.07,0.97,-0.30,-0.21,-0.21,
0.022,-0.01,0.07,0.97,-0.30,-0.21,-0.21,
0.022,-0.01,0.07,0.97,-0.19,-0.20,-0.24,
0.024,-0.00,0.07,0.98,-0.19,-0.20,-0.24,
0.027,-0.00,0.07,0.99,-0.19,-0.20,-0.24,
0.027,-0.00,0.07,0.99,-0.13,-0.19,-0.22,
0.029,0.00,0.07,0.99,-0.13,-0.19,-0.22,
0.033,0.01,0.06,1.00,-0.13,-0.19,-0.22,
0.033,0.01,0.06,1.00,-0.03,-0.23,-0.06,
0.035,0.01,0.06,1.00,-0.03,-0.23,-0.06,
0.036,0.01,0.06,1.02,-0.03,-0.23,-0.06,
0.037,0.01,0.06,1.02,0.06,-0.23,0.01,
0.039,0.00,0.06,1.02,0.06,-0.23,0.01,
0.042,0.00,0.06,1.02,0.06,-0.23,0.01,
0.042,0.00,0.06,1.02,0.06,-0.24,0.18,
0.044,0.00,0.06,1.03,0.06,-0.24,0.18,
0.047,0.00,0.05,1.03,0.06,-0.24,0.18,
0.047,0.00,0.05,1.03,0.04,-0.24,0.29,
0.049,0.00,0.06,1.04,0.04,-0.24,0.29,
0.052,0.00,0.06,1.05,0.04,-0.24,0.29,
0.052,0.00,0.06,1.05,0.05,-0.28,0.40,
0.054,-0.00,0.06,1.04,0.05,-0.28,0.40,
0.057,-0.00,0.06,1.04,0.05,-0.28,0.40,
0.057,-0.00,0.06,1.04,0.05,-0.25,0.49,
0.059,-0.00,0.06,1.05,0.05,-0.25,0.49,
0.062,-0.00,0.06,1.05,0.05,-0.25,0.49,
0.062,-0.00,0.06,1.05,0.02,-0.23,0.48,
0.064,-0.01,0.06,1.05,0.02,-0.23,0.48,
0.066,-0.00,0.07,1.05,0.02,-0.23,0.48,
0.066,-0.00,0.07,1.05,0.01,-0.20,0.51,
0.069,-0.00,0.07,1.05,0.01,-0.20,0.51,
0.072,-0.01,0.07,1.04,0.01,-0.20,0.51,
0.072,-0.01,0.07,1.04,-0.02,-0.18,0.53,
0.073,-0.01,0.07,1.04,-0.02,-0.18,0.53,
0.077,-0.01,0.07,1.03,-0.02,-0.18,0.53,
0.077,-0.01,0.07,1.03,-0.02,-0.15,0.47,
0.079,-0.01,0.07,1.03,-0.02,-0.15,0.47,
0.081,-0.02,0.07,1.03,-0.02,-0.15,0.47,
0.081,-0.02,0.07,1.03,-0.06,-0.16,0.39,
0.084,-0.02,0.07,1.02,-0.06,-0.16,0.39,
0.086,-0.01,0.07,1.01,-0.06,-0.16,0.39,
0.086,-0.01,0.07,1.01,-0.10,-0.13,0.32,
