
time,gFx,gFy,gFz,ax,ay,az,
0.006,0.02,0.05,1.01,-0.25,-0.50,-0.43,
0.007,0.02,0.05,1.01,-0.18,-0.45,-0.14,
0.007,0.03,0.06,1.02,-0.18,-0.45,-0.14,
0.007,0.02,0.07,1.03,-0.18,-0.45,-0.14,
0.007,0.02,0.07,1.03,-0.13,-0.38,0.14,
0.008,0.02,0.08,1.04,-0.13,-0.38,0.14,
0.008,0.02,0.08,1.04,-0.09,-0.26,0.30,
0.008,0.02,0.08,1.05,-0.09,-0.26,0.30,
0.008,0.02,0.09,1.05,-0.09,-0.26,0.30,
0.008,0.02,0.09,1.06,-0.09,-0.26,0.30,
0.009,0.02,0.09,1.06,-0.11,-0.11,0.50,
0.012,0.02,0.09,1.06,-0.11,-0.11,0.50,
0.023,0.02,0.10,1.07,-0.11,-0.11,0.50,
0.023,0.02,0.10,1.07,-0.11,-0.02,0.59,
0.023,0.02,0.10,1.06,-0.11,-0.02,0.59,
0.023,0.02,0.10,1.06,-0.11,-0.02,0.59,
0.023,0.02,0.10,1.06,-0.11,0.04,0.68,
0.024,0.02,0.10,1.06,-0.11,0.04,0.68,
0.024,0.02,0.10,1.05,-0.11,0.04,0.68,
0.024,0.02,0.10,1.05,-0.09,0.09,0.64,
0.026,0.02,0.10,1.04,-0.09,0.09,0.64,
0.029,0.02,0.10,1.04,-0.09,0.09,0.64,
0.029,0.02,0.10,1.04,-0.06,0.14,0.57,
0.042,0.02,0.10,1.04,-0.06,0.14,0.57,
0.043,0.02,0.09,1.04,-0.06,0.14,0.57,
0.043,0.02,0.09,1.04,-0.04,0.09,0.46,
0.043,0.03,0.10,1.01,-0.04,0.09,0.46,
0.043,0.05,0.10,0.94,-0.04,0.09,0.46,
0.043,0.05,0.10,0.94,-0.05,0.08,0.42,
0.044,0.06,0.11,0.85,-0.05,0.08,0.42,
0.044,0.04,0.11,0.87,-0.05,0.08,0.42,
0.044,0.04,0.11,0.87,0.11,0.09,-0.19,
0.045,0.02,0.11,0.89,0.11,0.09,-0.19,
0.061,0.02,0.11,0.89,0.11,0.09,-0.19,
0.062,0.02,0.11,0.89,0.24,0.18,-1.29,
0.062,0.01,0.11,0.90,0.24,0.18,-1.29,
0.062,0.01,0.11,0.90,-0.04,0.23,-1.04,
0.063,0.01,0.12,0.91,-0.04,0.23,-1.04,
0.063,0.01,0.12,0.92,-0.04,0.23,-1.04,
0.063,0.01,0.11,0.94,-0.04,0.23,-1.04,
0.063,0.01,0.11,0.94,-0.17,0.27,-0.85,
0.063,0.01,0.10,0.95,-0.17,0.27,-0.85,
0.064,0.01,0.10,0.95,-0.17,0.27,-0.85,
0.064,0.01,0.10,0.95,-0.18,0.25,-0.63,
0.074,0.01,0.09,0.96,-0.18,0.25,-0.63,
0.075,0.01,0.08,0.97,-0.18,0.25,-0.63,
0.075,0.01,0.08,0.97,-0.15,0.17,-0.43,
0.075,0.03,0.08,0.97,-0.15,0.17,-0.43,
0.075,0.03,0.08,0.97,-0.15,0.17,-0.43,
0.075,0.03,0.08,0.97,-0.14,0.04,-0.28,
0.076,0.02,0.07,0.98,-0.14,0.04,-0.28,
0.079,0.02,0.07,0.98,-0.01,-0.04,-0.21,
