
time,gFx,gFy,gFz,ax,ay,az,
0.005,0.01,0.19,1.00,0.01,-0.11,-0.03,
0.005,-0.02,0.19,1.01,0.01,-0.11,-0.03,
0.006,-0.02,0.19,1.01,0.80,0.02,-0.00,
0.006,-0.04,0.19,1.01,0.80,0.02,-0.00,
0.006,-0.06,0.18,1.02,0.80,0.02,-0.00,
0.007,-0.06,0.18,1.02,-0.08,0.10,0.26,
0.007,-0.07,0.18,1.00,-0.08,0.10,0.26,
0.007,-0.08,0.16,1.00,-0.08,0.10,0.26,
0.007,-0.08,0.16,1.00,-0.52,0.08,0.32,
0.01,-0.08,0.15,1.00,-0.52,0.08,0.32,
0.012,-0.09,0.15,1.00,-0.52,0.08,0.32,
0.012,-0.09,0.15,1.00,-0.76,-0.09,0.17,
0.015,-0.07,0.15,1.00,-0.76,-0.09,0.17,
0.017,-0.05,0.15,0.98,-0.76,-0.09,0.17,
0.017,-0.05,0.15,0.98,-0.80,-0.28,0.18,
0.02,-0.02,0.16,0.95,-0.80,-0.28,0.18,
0.022,0.03,0.15,0.85,-0.80,-0.28,0.18,
0.022,0.03,0.15,0.85,-0.56,-0.26,0.10,
0.024,0.04,0.17,0.84,-0.56,-0.26,0.10,
0.028,0.02,0.21,0.89,-0.56,-0.26,0.10,
0.028,0.02,0.21,0.89,0.12,-0.22,-0.76,
0.029,0.01,0.24,0.90,0.12,-0.22,-0.76,
0.032,0.00,0.26,0.91,0.12,-0.22,-0.76,
0.032,0.00,0.26,0.91,0.37,0.12,-1.17,
0.034,0.01,0.27,0.91,0.37,0.12,-1.17,
0.038,0.01,0.27,0.93,0.37,0.12,-1.17,
0.038,0.01,0.27,0.93,0.15,0.70,-0.72,
0.039,0.03,0.27,0.94,0.15,0.70,-0.72,
0.046,0.04,0.28,0.96,0.15,0.70,-0.72,
0.046,0.04,0.28,0.96,0.23,0.94,-0.58,
0.047,0.05,0.27,0.97,0.23,0.94,-0.58,
0.047,0.06,0.27,0.98,0.23,0.94,-0.58,
0.047,0.06,0.27,0.98,0.43,1.00,-0.30,
0.049,0.07,0.27,0.98,0.43,1.00,-0.30,
0.051,0.07,0.26,0.98,0.43,1.00,-0.30,
0.052,0.07,0.26,0.98,0.67,0.94,-0.08,
0.054,0.07,0.26,1.00,0.67,0.94,-0.08,
0.057,0.06,0.25,1.00,0.67,0.94,-0.08,
0.057,0.06,0.25,1.00,0.81,0.93,0.03,
0.059,0.06,0.25,1.01,0.81,0.93,0.03,
0.061,0.05,0.25,1.04,0.81,0.93,0.03,
0.062,0.05,0.25,1.04,0.79,0.85,0.19,
0.064,0.05,0.25,1.05,0.79,0.85,0.19,
0.067,0.04,0.25,1.05,0.79,0.85,0.19,
0.067,0.04,0.25,1.05,0.66,0.81,0.43,
0.069,0.04,0.25,1.06,0.66,0.81,0.43,
0.072,0.04,0.24,1.08,0.66,0.81,0.43,
0.072,0.04,0.24,1.08,0.59,0.80,0.68,
0.074,0.04,0.24,1.08,0.59,0.80,0.68,
0.077,0.03,0.24,1.08,0.59,0.80,0.68,
0.077,0.03,0.24,1.08,0.52,0.74,0.86,
0.078,0.03,0.23,1.10,0.52,0.74,0.86,
0.081,0.02,0.23,1.10,0.52,0.74,0.86,
0.082,0.02,0.23,1.10,0.44,0.70,0.98,
0.084,0.02,0.22,1.10,0.44,0.70,0.98,
0.087,0.02,0.23,1.10,0.44,0.70,0.98,
0.087,0.02,0.23,1.10,0.34,0.60,1.11,
