
time,gFx,gFy,gFz,ax,ay,az,
0.004,0.02,0.18,0.99,-0.23,-0.22,0.23,
0.004,0.02,0.18,0.98,-0.23,-0.22,0.23,
0.004,0.02,0.18,0.98,-0.17,-0.17,0.18,
0.004,0.02,0.18,0.99,-0.17,-0.17,0.18,
0.004,0.02,0.19,0.98,-0.17,-0.17,0.18,
0.004,0.02,0.19,0.98,-0.06,-0.09,0.05,
0.013,0.02,0.19,0.98,-0.06,-0.09,0.05,
0.013,0.02,0.20,0.98,-0.06,-0.09,0.05,
0.013,0.02,0.20,0.98,-0.06,-0.03,0.03,
0.014,0.03,0.20,0.97,-0.06,-0.03,0.03,
0.014,0.04,0.21,0.96,-0.06,-0.03,0.03,
0.014,0.04,0.21,0.96,-0.03,0.04,0.01,
0.016,0.05,0.23,0.90,-0.03,0.04,0.01,
0.019,0.04,0.23,0.90,-0.03,0.04,0.01,
0.019,0.04,0.23,0.90,0.08,0.13,-0.13,
0.021,0.06,0.22,0.93,0.08,0.13,-0.13,
0.029,0.06,0.21,0.97,0.08,0.13,-0.13,
0.029,0.06,0.21,0.97,0.17,0.39,-0.81,
0.03,0.06,0.21,1.00,0.17,0.39,-0.81,
0.03,0.06,0.20,1.02,0.17,0.39,-0.81,
0.03,0.06,0.20,1.02,0.31,0.24,-0.28,
0.032,0.06,0.19,1.04,0.31,0.24,-0.28,
0.034,0.06,0.18,1.04,0.31,0.24,-0.28,
0.034,0.06,0.18,1.04,0.32,0.11,0.30,
0.036,0.06,0.17,1.03,0.32,0.11,0.30,
0.038,0.05,0.16,1.04,0.32,0.11,0.30,
0.038,0.05,0.16,1.04,0.35,-0.07,0.54,
0.046,0.05,0.16,1.03,0.35,-0.07,0.54,
0.047,0.04,0.16,1.03,0.35,-0.07,0.54,
0.047,0.04,0.16,1.03,0.30,-0.21,0.52,
0.047,0.03,0.15,1.02,0.30,-0.21,0.52,
0.048,0.03,0.15,1.01,0.30,-0.21,0.52,
0.048,0.03,0.15,1.01,0.18,-0.27,0.45,
0.052,0.02,0.15,1.00,0.18,-0.27,0.45,
0.054,0.01,0.15,1.00,0.18,-0.27,0.45,
0.054,0.01,0.15,1.00,0.06,-0.33,0.30,
0.064,0.01,0.15,0.99,0.06,-0.33,0.30,
0.065,0.00,0.16,0.99,0.06,-0.33,0.30,
0.065,0.00,0.16,0.99,-0.04,-0.29,0.14,
0.065,0.01,0.16,0.97,-0.04,-0.29,0.14,
0.066,0.01,0.17,0.96,-0.04,-0.29,0.14,
0.066,0.01,0.17,0.96,-0.10,-0.27,0.05,
0.066,0.04,0.20,0.93,-0.10,-0.27,0.05,
0.068,0.07,0.23,0.90,-0.10,-0.27,0.05,
0.069,0.07,0.23,0.90,-0.05,-0.13,-0.20,
0.071,0.06,0.23,0.91,-0.05,-0.13,-0.20,
0.079,0.05,0.22,0.92,-0.05,-0.13,-0.20,
0.079,0.05,0.22,0.92,0.38,0.35,-0.70,
0.08,0.04,0.22,0.93,0.38,0.35,-0.70,
0.08,0.03,0.22,0.94,0.38,0.35,-0.70,
0.08,0.03,0.22,0.94,0.38,0.44,-0.71,
0.08,0.03,0.21,0.95,0.38,0.44,-0.71,
0.083,0.03,0.21,0.96,0.38,0.44,-0.71,
0.084,0.03,0.21,0.96,0.26,0.45,-0.52,
0.086,0.03,0.20,0.97,0.26,0.45,-0.52,
0.088,0.03,0.20,0.98,0.26,0.45,-0.52,
0.088,0.03,0.20,0.98,0.20,0.37,-0.32,
