
time,gFx,gFy,gFz,ax,ay,az,
0.002,0.06,0.10,1.00,-0.59,0.13,0.09,
0.002,0.06,0.09,0.99,-0.59,0.13,0.09,
0.002,0.06,0.09,0.99,-0.43,0.01,0.05,
0.003,0.06,0.09,1.00,-0.43,0.01,0.05,
0.006,0.06,0.09,0.99,-0.43,0.01,0.05,
0.006,0.06,0.09,0.99,-0.28,-0.13,-0.01,
0.008,0.05,0.09,1.00,-0.28,-0.13,-0.01,
0.01,0.05,0.10,1.00,-0.28,-0.13,-0.01,
0.011,0.05,0.10,1.00,-0.26,-0.17,-0.03,
0.013,0.05,0.10,1.00,-0.26,-0.17,-0.03,
0.016,0.04,0.10,1.00,-0.26,-0.17,-0.03,
0.016,0.04,0.10,1.00,-0.31,-0.13,0.02,
0.018,0.04,0.10,1.01,-0.31,-0.13,0.02,
0.02,0.04,0.10,1.01,-0.31,-0.13,0.02,
0.02,0.04,0.10,1.01,-0.37,-0.11,0.03,
0.023,0.04,0.10,1.01,-0.37,-0.11,0.03,
0.025,0.05,0.10,1.01,-0.37,-0.11,0.03,
0.026,0.05,0.10,1.01,-0.41,-0.12,0.10,
0.028,0.05,0.10,1.00,-0.41,-0.12,0.10,
0.031,0.07,0.13,0.97,-0.41,-0.12,0.10,
0.031,0.07,0.13,0.97,-0.37,-0.14,0.12,
0.033,0.09,0.13,0.95,-0.37,-0.14,0.12,
0.035,0.11,0.13,0.93,-0.37,-0.14,0.12,
0.035,0.11,0.13,0.93,-0.20,0.07,-0.11,
0.038,0.13,0.13,0.93,-0.20,0.07,-0.11,
0.04,0.12,0.13,0.94,-0.20,0.07,-0.11,
0.04,0.12,0.13,0.94,0.20,0.22,-0.53,
0.043,0.11,0.12,0.96,0.20,0.22,-0.53,
0.045,0.11,0.12,0.97,0.20,0.22,-0.53,
0.045,0.11,0.12,0.97,0.47,0.23,-0.62,
0.048,0.11,0.12,0.98,0.47,0.23,-0.62,
0.05,0.12,0.12,0.97,0.47,0.23,-0.62,
0.05,0.12,0.12,0.97,0.29,0.16,-0.30,
0.053,0.13,0.12,0.98,0.29,0.16,-0.30,
0.055,0.13,0.12,0.97,0.29,0.16,-0.30,
0.055,0.13,0.12,0.97,0.38,0.13,-0.25,
0.058,0.12,0.11,0.97,0.38,0.13,-0.25,
0.06,0.13,0.11,0.96,0.38,0.13,-0.25,
0.06,0.13,0.11,0.96,0.52,0.15,-0.20,
0.063,0.13,0.11,0.96,0.52,0.15,-0.20,
0.065,0.13,0.10,0.96,0.52,0.15,-0.20,
0.065,0.13,0.10,0.96,0.49,0.09,-0.29,
0.068,0.13,0.10,0.95,0.49,0.09,-0.29,
0.07,0.12,0.10,0.95,0.49,0.09,-0.29,
0.07,0.12,0.10,0.95,0.52,0.08,-0.35,
0.072,0.12,0.10,0.95,0.52,0.08,-0.35,
0.075,0.12,0.10,0.96,0.52,0.08,-0.35,
0.075,0.12,0.10,0.96,0.54,0.05,-0.48,
0.077,0.12,0.10,0.96,0.54,0.05,-0.48,
0.08,0.12,0.10,0.97,0.54,0.05,-0.48,
