
time,gFx,gFy,gFz,ax,ay,az,
0.002,-0.01,0.19,0.99,0.10,0.13,0.01,
0.002,-0.01,0.19,0.99,0.10,0.13,0.01,
0.002,-0.01,0.19,1.00,0.10,0.13,0.01,
0.004,-0.01,0.18,1.00,0.10,0.13,0.01,
0.004,-0.01,0.18,1.00,0.03,0.09,0.11,
0.006,-0.02,0.18,1.01,0.03,0.09,0.11,
0.009,-0.02,0.18,0.99,0.03,0.09,0.11,
0.009,-0.02,0.18,0.99,0.01,0.00,0.16,
0.011,-0.02,0.17,1.01,0.01,0.00,0.16,
0.015,-0.02,0.18,1.00,0.01,0.00,0.16,
0.015,-0.02,0.18,1.00,-0.04,-0.07,0.17,
0.016,-0.02,0.17,1.00,-0.04,-0.07,0.17,
0.019,-0.03,0.18,1.00,-0.04,-0.07,0.17,
0.019,-0.03,0.18,1.00,-0.08,-0.12,0.19,
0.021,-0.03,0.17,1.00,-0.08,-0.12,0.19,
0.024,-0.04,0.18,1.00,-0.08,-0.12,0.19,
0.024,-0.04,0.18,1.00,-0.13,-0.11,0.20,
0.026,-0.04,0.18,1.00,-0.13,-0.11,0.20,
0.029,-0.05,0.18,1.00,-0.13,-0.11,0.20,
0.029,-0.05,0.18,1.00,-0.20,-0.11,0.18,
0.031,-0.05,0.18,0.99,-0.20,-0.11,0.18,
0.034,-0.05,0.19,0.97,-0.20,-0.11,0.18,
0.034,-0.05,0.19,0.97,-0.28,-0.08,0.15,
0.036,-0.06,0.19,0.97,-0.28,-0.08,0.15,
0.038,-0.06,0.19,0.97,-0.28,-0.08,0.15,
0.039,-0.06,0.19,0.97,-0.32,-0.00,-0.02,
0.041,-0.05,0.19,0.97,-0.32,-0.00,-0.02,
0.043,-0.05,0.18,0.96,-0.32,-0.00,-0.02,
0.043,-0.05,0.18,0.96,-0.37,0.02,-0.12,
0.047,-0.03,0.19,0.95,-0.37,0.02,-0.12,
0.049,-0.02,0.19,0.95,-0.37,0.02,-0.12,
0.049,-0.02,0.19,0.95,-0.31,-0.03,-0.19,
0.051,-0.02,0.18,0.95,-0.31,-0.03,-0.19,
0.053,-0.02,0.17,0.94,-0.31,-0.03,-0.19,
0.053,-0.02,0.17,0.94,-0.07,-0.02,-0.32,
0.056,-0.01,0.16,0.94,-0.07,-0.02,-0.32,
0.058,-0.01,0.16,0.94,-0.07,-0.02,-0.32,
0.058,-0.01,0.16,0.94,0.02,-0.10,-0.38,
0.061,-0.01,0.15,0.94,0.02,-0.10,-0.38,
0.063,-0.01,0.16,0.95,0.02,-0.10,-0.38,
0.063,-0.01,0.16,0.95,0.08,-0.26,-0.38,
0.066,-0.01,0.15,0.96,0.08,-0.26,-0.38,
0.068,-0.01,0.15,0.97,0.08,-0.26,-0.38,
0.068,-0.01,0.15,0.97,0.13,-0.30,-0.32,
0.07,-0.02,0.16,0.98,0.13,-0.30,-0.32,
