
time,gFx,gFy,gFz,ax,ay,az,
0.002,0.12,0.07,0.96,0.40,0.13,-0.53,
0.002,0.13,0.08,0.96,0.40,0.13,-0.53,
0.002,0.13,0.08,0.96,0.47,0.20,-0.46,
0.004,0.13,0.08,0.97,0.47,0.20,-0.46,
0.007,0.14,0.08,0.97,0.47,0.20,-0.46,
0.007,0.14,0.08,0.97,0.58,0.24,-0.41,
0.009,0.14,0.07,0.97,0.58,0.24,-0.41,
0.014,0.15,0.08,0.98,0.58,0.24,-0.41,
0.014,0.15,0.08,0.98,0.66,0.24,-0.34,
0.014,0.15,0.07,0.99,0.66,0.24,-0.34,
0.017,0.16,0.07,1.00,0.66,0.24,-0.34,
0.017,0.16,0.07,1.00,0.74,0.23,-0.25,
0.019,0.16,0.07,1.01,0.74,0.23,-0.25,
0.021,0.17,0.08,1.01,0.74,0.23,-0.25,
0.022,0.17,0.08,1.01,0.85,0.21,-0.08,
0.024,0.17,0.08,1.02,0.85,0.21,-0.08,
0.026,0.16,0.08,1.02,0.85,0.21,-0.08,
0.027,0.16,0.08,1.02,0.93,0.23,0.06,
0.031,0.14,0.08,1.01,0.93,0.23,0.06,
0.031,0.13,0.08,0.98,0.93,0.23,0.06,
0.032,0.13,0.08,0.98,0.94,0.23,0.13,
0.034,0.11,0.08,0.97,0.94,0.23,0.13,
0.036,0.10,0.07,0.96,0.94,0.23,0.13,
0.037,0.10,0.07,0.96,0.69,0.24,-0.08,
0.039,0.07,0.07,0.96,0.69,0.24,-0.08,
0.041,0.06,0.07,0.95,0.69,0.24,-0.08,
0.042,0.06,0.07,0.95,0.38,0.17,-0.40,
0.048,0.04,0.06,0.94,0.38,0.17,-0.40,
0.048,0.03,0.06,0.93,0.38,0.17,-0.40,
0.048,0.03,0.06,0.93,-0.00,0.12,-0.49,
0.049,0.03,0.05,0.93,-0.00,0.12,-0.49,
0.051,0.03,0.04,0.93,-0.00,0.12,-0.49,
0.051,0.03,0.04,0.93,-0.21,0.03,-0.67,
0.054,0.03,0.03,0.93,-0.21,0.03,-0.67,
0.056,0.05,0.03,0.95,-0.21,0.03,-0.67,
0.056,0.05,0.03,0.95,-0.28,-0.10,-0.67,
0.059,0.11,0.03,0.99,-0.28,-0.10,-0.67,
0.065,0.11,0.02,1.00,-0.28,-0.10,-0.67,
0.065,0.11,0.02,1.00,-0.16,-0.24,-0.56,
0.065,0.10,0.02,1.00,-0.16,-0.24,-0.56,
0.066,0.10,0.02,1.00,-0.16,-0.24,-0.56,
0.066,0.10,0.02,1.00,0.50,-0.28,-0.03,
0.069,0.09,0.01,1.01,0.50,-0.28,-0.03,
0.071,0.09,0.01,1.01,0.50,-0.28,-0.03,
0.071,0.09,0.01,1.01,0.42,-0.36,0.01,
0.074,0.09,0.02,1.01,0.42,-0.36,0.01,
0.076,0.08,0.02,1.02,0.42,-0.36,0.01,
0.076,0.08,0.02,1.02,0.39,-0.37,0.08,
0.081,0.08,0.03,1.02,0.39,-0.37,0.08,
0.081,0.09,0.03,1.02,0.39,-0.37,0.08,
0.081,0.09,0.03,1.02,0.34,-0.29,0.13,
0.084,0.08,0.04,1.02,0.34,-0.29,0.13,
0.086,0.08,0.04,1.02,0.34,-0.29,0.13,
0.086,0.08,0.04,1.02,0.35,-0.19,0.17,
0.088,0.09,0.05,1.03,0.35,-0.19,0.17,
0.091,0.12,0.05,1.00,0.35,-0.19,0.17,
0.091,0.12,0.05,1.00,0.33,-0.09,0.20,
0.093,0.17,0.06,0.94,0.33,-0.09,0.20,
0.098,0.15,0.06,0.95,0.33,-0.09,0.20,
0.098,0.15,0.06,0.95,0.58,-0.00,0.12,
0.098,0.14,0.07,0.96,0.58,-0.00,0.12,
0.101,0.13,0.08,0.96,0.58,-0.00,0.12,
0.101,0.13,0.08,0.96,1.13,0.10,-0.55,
0.103,0.13,0.08,0.97,1.13,0.10,-0.55,
0.106,0.12,0.09,0.97,1.13,0.10,-0.55,
0.106,0.12,0.09,0.97,0.89,0.21,-0.40,
0.108,0.11,0.09,0.98,0.89,0.21,-0.40,
0.116,0.11,0.09,0.98,0.89,0.21,-0.40,
0.116,0.11,0.09,0.98,0.78,0.32,-0.29,
0.116,0.11,0.09,0.98,0.78,0.32,-0.29,
0.116,0.11,0.09,0.98,0.78,0.32,-0.29,
0.116,0.11,0.09,0.98,0.66,0.34,-0.21,
0.118,0.11,0.09,0.98,0.66,0.34,-0.21,
0.12,0.11,0.08,0.98,0.66,0.34,-0.21,
0.121,0.11,0.08,0.98,0.62,0.34,-0.19,
0.123,0.12,0.08,0.98,0.62,0.34,-0.19,
0.125,0.12,0.07,0.98,0.62,0.34,-0.19,
0.126,0.12,0.07,0.98,0.65,0.29,-0.21,
0.13,0.12,0.07,0.98,0.65,0.29,-0.21,
0.13,0.11,0.06,0.98,0.65,0.29,-0.21,
0.131,0.11,0.06,0.98,0.72,0.18,-0.22,
0.133,0.11,0.06,0.98,0.72,0.18,-0.22,
