
time,gFx,gFy,gFz,ax,ay,az,
0.003,-0.01,0.14,0.98,-0.11,-0.37,-0.30,
0.004,-0.01,0.14,0.98,-0.06,-0.40,-0.21,
0.004,-0.01,0.15,0.98,-0.06,-0.40,-0.21,
0.004,-0.02,0.15,0.98,-0.06,-0.40,-0.21,
0.005,-0.02,0.15,0.98,-0.02,-0.42,-0.13,
0.005,-0.01,0.15,0.98,-0.02,-0.42,-0.13,
0.005,-0.01,0.16,0.98,-0.02,-0.42,-0.13,
0.005,-0.01,0.16,0.98,-0.08,-0.37,-0.05,
0.005,-0.02,0.16,0.99,-0.08,-0.37,-0.05,
0.01,-0.01,0.16,0.99,-0.08,-0.37,-0.05,
0.01,-0.01,0.16,0.99,-0.06,-0.31,-0.06,
0.01,-0.02,0.16,1.00,-0.06,-0.31,-0.06,
0.012,-0.01,0.16,1.00,-0.06,-0.31,-0.06,
0.012,-0.01,0.16,1.00,-0.07,-0.26,0.04,
0.024,-0.01,0.16,1.00,-0.07,-0.26,0.04,
0.025,-0.01,0.16,1.00,-0.07,-0.26,0.04,
0.025,-0.01,0.16,1.00,-0.06,-0.28,0.12,
0.025,-0.00,0.16,1.01,-0.06,-0.28,0.12,
0.025,-0.01,0.16,1.00,-0.06,-0.28,0.12,
0.025,-0.01,0.16,1.00,0.00,-0.28,0.15,
0.026,-0.01,0.16,1.01,0.00,-0.28,0.15,
0.027,-0.01,0.16,1.00,0.00,-0.28,0.15,
0.027,-0.01,0.16,1.00,0.05,-0.25,0.18,
0.029,-0.01,0.16,1.00,0.05,-0.25,0.18,
0.04,-0.01,0.16,0.99,0.05,-0.25,0.18,
0.042,-0.01,0.16,0.99,0.04,-0.22,0.17,
0.042,-0.01,0.17,0.99,0.04,-0.22,0.17,
0.042,-0.02,0.17,0.98,0.04,-0.22,0.17,
0.042,-0.02,0.17,0.98,0.05,-0.24,0.09,
0.042,-0.02,0.17,0.98,0.05,-0.24,0.09,
0.043,-0.02,0.17,0.97,0.05,-0.24,0.09,
0.043,-0.02,0.17,0.97,0.02,-0.12,0.01,
0.044,-0.02,0.17,0.97,0.02,-0.12,0.01,
0.047,-0.02,0.17,0.96,0.02,-0.12,0.01,
0.047,-0.02,0.17,0.96,-0.03,-0.12,-0.14,
0.059,-0.02,0.17,0.96,-0.03,-0.12,-0.14,
0.059,-0.02,0.17,0.96,-0.03,-0.12,-0.14,
0.059,-0.02,0.17,0.96,-0.03,-0.14,-0.23,
0.059,-0.01,0.17,0.96,-0.03,-0.14,-0.23,
0.059,-0.02,0.17,0.96,-0.03,-0.14,-0.23,
0.06,-0.02,0.17,0.96,-0.00,-0.14,-0.26,
0.06,-0.02,0.17,0.95,-0.00,-0.14,-0.26,
0.061,-0.02,0.18,0.95,-0.00,-0.14,-0.26,
0.062,-0.02,0.18,0.95,0.09,-0.12,-0.27,
0.075,-0.02,0.18,0.95,0.09,-0.12,-0.27,
0.076,-0.02,0.18,0.95,0.09,-0.12,-0.27,
0.076,-0.02,0.18,0.95,0.07,-0.07,-0.31,
0.076,-0.00,0.20,0.94,0.07,-0.07,-0.31,
0.077,-0.00,0.20,0.94,0.07,-0.04,-0.31,
0.077,0.02,0.24,0.94,0.07,-0.04,-0.31,
0.077,0.01,0.23,0.95,0.07,-0.04,-0.31,
0.077,-0.00,0.22,0.95,0.07,-0.04,-0.31,
0.077,-0.00,0.22,0.95,0.35,0.40,-0.40,
0.079,-0.01,0.22,0.95,0.35,0.40,-0.40,
0.094,-0.02,0.22,0.94,0.35,0.40,-0.40,
0.095,-0.02,0.22,0.94,0.29,0.44,-0.36,
0.095,-0.03,0.21,0.94,0.29,0.44,-0.36,
0.095,-0.03,0.21,0.94,0.29,0.44,-0.36,
0.096,-0.03,0.21,0.94,0.13,0.31,-0.40,
0.096,-0.04,0.20,0.94,0.13,0.31,-0.40,
0.096,-0.04,0.20,0.95,0.13,0.31,-0.40,
0.096,-0.04,0.20,0.95,-0.02,0.22,-0.40,
