
time,gFx,gFy,gFz,ax,ay,az,
0.004,0.01,0.10,1.01,-0.20,-0.22,-0.10,
0.004,0.01,0.10,1.01,-0.10,-0.18,0.01,
0.005,0.01,0.10,1.02,-0.10,-0.18,0.01,
0.005,0.01,0.10,1.02,-0.08,-0.09,0.11,
0.005,0.01,0.10,1.02,-0.08,-0.09,0.11,
0.005,0.01,0.10,1.02,-0.08,-0.09,0.11,
0.006,0.01,0.10,1.02,-0.08,-0.09,0.11,
0.006,0.01,0.10,1.02,-0.00,-0.07,0.22,
0.007,0.01,0.10,1.02,-0.00,-0.07,0.22,
0.012,0.01,0.10,1.02,-0.00,-0.07,0.22,
0.012,0.01,0.10,1.02,-0.00,-0.05,0.22,
0.013,0.02,0.10,1.01,-0.00,-0.05,0.22,
0.014,0.02,0.10,1.02,-0.00,-0.05,0.22,
0.015,0.02,0.10,1.02,0.01,-0.04,0.23,
0.017,0.02,0.10,1.02,0.01,-0.04,0.23,
0.019,0.02,0.11,1.01,0.01,-0.04,0.23,
0.02,0.02,0.11,1.01,0.14,-0.00,0.18,
0.024,0.02,0.11,1.01,0.14,-0.00,0.18,
0.025,0.02,0.11,1.01,0.11,0.01,0.17,
0.025,0.02,0.11,1.01,0.11,0.01,0.17,
0.027,0.02,0.12,1.00,0.11,0.01,0.17,
0.029,0.01,0.12,1.00,0.11,0.01,0.17,
0.03,0.01,0.12,1.00,0.10,0.07,0.12,
0.032,0.01,0.12,1.00,0.10,0.07,0.12,
0.034,0.01,0.12,1.00,0.10,0.07,0.12,
0.035,0.01,0.12,1.00,0.05,0.14,0.04,
0.038,0.01,0.12,1.00,0.05,0.14,0.04,
0.039,0.03,0.14,1.01,0.05,0.14,0.04,
0.04,0.03,0.14,1.01,-0.01,0.16,-0.01,
0.042,0.02,0.14,1.00,-0.01,0.16,-0.01,
0.044,0.01,0.15,0.99,-0.01,0.16,-0.01,
0.045,0.01,0.15,0.99,0.13,0.30,0.07,
0.046,0.00,0.15,0.99,0.13,0.30,0.07,
0.049,-0.00,0.15,0.98,0.13,0.30,0.07,
0.049,-0.00,0.15,0.98,0.09,0.42,0.01,
0.051,-0.01,0.14,0.97,0.09,0.42,0.01,
0.06,-0.02,0.13,0.96,0.09,0.42,0.01,
0.06,-0.02,0.13,0.96,-0.06,0.45,-0.13,
0.061,-0.03,0.12,0.95,-0.06,0.45,-0.13,
0.061,-0.04,0.11,0.94,-0.06,0.45,-0.13,
0.061,-0.04,0.11,0.94,-0.20,0.31,-0.31,
0.062,-0.04,0.10,0.94,-0.20,0.31,-0.31,
0.065,-0.03,0.10,0.93,-0.20,0.31,-0.31,
0.065,-0.03,0.10,0.93,-0.38,0.18,-0.52,
0.067,-0.01,0.09,0.95,-0.38,0.18,-0.52,
0.071,0.02,0.09,0.97,-0.38,0.18,-0.52,
0.072,0.02,0.09,0.97,-0.43,0.01,-0.61,
0.072,-0.00,0.09,0.96,-0.43,0.01,-0.61,
0.075,-0.00,0.09,0.96,-0.01,-0.09,-0.37,
0.075,-0.02,0.10,0.95,-0.01,-0.09,-0.37,
0.077,-0.01,0.10,0.95,-0.01,-0.09,-0.37,
0.08,-0.00,0.10,0.95,-0.01,-0.09,-0.37,
0.08,-0.00,0.10,0.95,-0.15,-0.04,-0.42,
0.082,0.02,0.11,0.98,-0.15,-0.04,-0.42,
0.085,0.11,0.13,1.18,-0.15,-0.04,-0.42,
0.086,0.11,0.13,1.18,-0.15,0.03,-0.43,
0.088,0.15,0.13,1.23,-0.15,0.03,-0.43,
0.09,0.16,0.12,1.19,-0.15,0.03,-0.43,
0.09,0.16,0.12,1.19,0.57,0.21,0.83,
0.092,0.15,0.13,1.17,0.57,0.21,0.83,
0.095,0.14,0.13,1.15,0.57,0.21,0.83,
0.095,0.14,0.13,1.15,1.41,0.31,2.06,
0.097,0.13,0.13,1.12,1.41,0.31,2.06,
0.1,0.13,0.13,1.12,1.32,0.30,1.57,
0.101,0.12,0.14,1.10,1.32,0.30,1.57,
0.102,0.11,0.14,1.08,1.32,0.30,1.57,
0.106,0.10,0.15,1.06,1.32,0.30,1.57,
0.107,0.10,0.15,1.06,1.19,0.35,1.08,
0.107,0.09,0.15,1.04,1.19,0.35,1.08,
0.11,0.08,0.16,1.03,1.19,0.35,1.08,
0.11,0.08,0.16,1.03,1.01,0.45,0.68,
0.112,0.08,0.16,1.03,1.01,0.45,0.68,
0.116,0.09,0.16,1.01,1.01,0.45,0.68,
0.116,0.09,0.16,1.01,0.82,0.53,0.37,
