
time,gFx,gFy,gFz,ax,ay,az,
0.004,0.03,0.20,1.00,-0.04,-0.01,0.11,
0.005,0.03,0.20,1.00,-0.04,-0.01,0.11,
0.005,0.03,0.20,0.99,-0.04,-0.01,0.11,
0.005,0.04,0.21,0.99,-0.04,-0.01,0.11,
0.006,0.04,0.21,0.99,0.04,0.03,0.24,
0.006,0.04,0.21,0.99,0.04,0.03,0.24,
0.006,0.04,0.22,0.99,0.04,0.03,0.24,
0.006,0.04,0.22,0.99,0.10,0.09,0.19,
0.012,0.05,0.22,0.99,0.10,0.09,0.19,
0.012,0.05,0.22,0.98,0.10,0.09,0.19,
0.012,0.05,0.22,0.98,0.15,0.19,0.18,
0.012,0.06,0.22,0.98,0.15,0.19,0.18,
0.021,0.05,0.22,0.99,0.15,0.19,0.18,
0.021,0.05,0.22,0.99,0.25,0.22,0.11,
0.021,0.05,0.22,0.99,0.25,0.22,0.11,
0.021,0.05,0.23,0.98,0.25,0.22,0.11,
0.021,0.05,0.23,0.98,0.30,0.26,0.12,
0.022,0.05,0.22,0.98,0.30,0.26,0.12,
0.025,0.05,0.22,0.99,0.30,0.26,0.12,
0.025,0.05,0.22,0.99,0.28,0.29,0.09,
0.027,0.04,0.23,0.98,0.28,0.29,0.09,
0.03,0.05,0.22,0.98,0.28,0.29,0.09,
0.03,0.05,0.22,0.98,0.25,0.26,0.11,
0.039,0.04,0.22,0.98,0.25,0.26,0.11,
0.04,0.04,0.23,0.97,0.25,0.26,0.11,
0.04,0.04,0.23,0.97,0.23,0.28,0.03,
0.04,0.03,0.22,0.98,0.23,0.28,0.03,
0.04,0.03,0.22,0.97,0.23,0.28,0.03,
0.041,0.03,0.22,0.97,0.18,0.28,0.01,
0.042,0.03,0.22,0.97,0.18,0.28,0.01,
0.045,0.03,0.22,0.97,0.09,0.23,-0.01,
0.045,0.03,0.21,0.96,0.09,0.23,-0.01,
0.047,0.02,0.21,0.95,0.09,0.23,-0.01,
0.06,0.01,0.21,0.92,0.09,0.23,-0.01,
0.06,0.01,0.21,0.92,0.04,0.18,-0.10,
0.06,0.01,0.21,0.92,0.04,0.18,-0.10,
0.061,0.01,0.20,0.90,0.04,0.18,-0.10,
0.061,0.01,0.20,0.90,-0.05,0.13,-0.40,
0.061,0.01,0.20,0.89,-0.05,0.13,-0.40,
0.061,0.01,0.20,0.88,-0.05,0.13,-0.40,
0.061,0.01,0.20,0.88,-0.08,0.06,-0.65,
0.062,0.00,0.20,0.89,-0.08,0.06,-0.65,
0.064,-0.00,0.20,0.89,-0.08,0.06,-0.65,
0.065,-0.00,0.20,0.89,-0.13,0.03,-0.86,
0.072,0.00,0.20,0.90,-0.13,0.03,-0.86,
0.072,0.01,0.20,0.89,-0.13,0.03,-0.86,
0.073,0.01,0.20,0.89,-0.18,0.04,-0.80,
0.073,0.01,0.20,0.90,-0.18,0.04,-0.80,
0.075,0.01,0.21,0.90,-0.18,0.04,-0.80,
0.075,0.01,0.21,0.90,-0.15,0.05,-0.74,
0.077,0.01,0.21,0.90,-0.15,0.05,-0.74,
0.079,0.01,0.21,0.91,-0.15,0.05,-0.74,
0.08,0.01,0.21,0.91,-0.12,0.06,-0.69,
0.081,0.02,0.21,0.90,-0.12,0.06,-0.69,
0.093,0.02,0.21,0.90,-0.09,0.13,-0.65,
0.093,0.02,0.21,0.91,-0.09,0.13,-0.65,
0.093,0.02,0.21,0.91,-0.09,0.13,-0.65,
0.094,0.03,0.21,0.91,-0.09,0.13,-0.65,
0.094,0.03,0.21,0.91,-0.02,0.13,-0.64,
0.094,0.02,0.21,0.91,-0.02,0.13,-0.64,
0.094,0.03,0.21,0.92,-0.02,0.13,-0.64,
0.094,0.03,0.21,0.92,0.03,0.13,-0.58,
0.097,0.03,0.21,0.92,0.03,0.13,-0.58,
0.106,0.03,0.20,0.93,0.03,0.13,-0.58,
0.107,0.03,0.20,0.93,0.05,0.17,-0.56,
0.107,0.03,0.21,0.93,0.05,0.17,-0.56,
0.107,0.03,0.21,0.93,0.05,0.17,-0.56,
0.108,0.03,0.21,0.93,0.05,0.12,-0.47,
0.108,0.03,0.21,0.93,0.05,0.12,-0.47,
0.109,0.03,0.21,0.93,0.09,0.14,-0.39,
0.11,0.04,0.20,0.93,0.09,0.14,-0.39,
0.111,0.03,0.20,0.93,0.09,0.14,-0.39,
0.114,0.04,0.20,0.93,0.09,0.14,-0.39,
0.114,0.04,0.20,0.93,0.13,0.14,-0.40,
0.123,0.05,0.19,0.93,0.13,0.14,-0.40,
0.124,0.05,0.20,0.93,0.13,0.14,-0.40,
0.124,0.05,0.20,0.93,0.18,0.07,-0.38,
0.124,0.05,0.19,0.93,0.18,0.07,-0.38,
0.125,0.05,0.19,0.93,0.18,0.07,-0.38,
0.125,0.05,0.19,0.93,0.26,0.06,-0.39,
0.127,0.05,0.19,0.94,0.26,0.06,-0.39,
0.129,0.05,0.19,0.93,0.26,0.06,-0.39,
0.129,0.05,0.19,0.93,0.28,0.02,-0.35,
0.131,0.05,0.20,0.93,0.28,0.02,-0.35,
0.139,0.05,0.20,0.93,0.33,0.06,-0.35,
0.14,0.05,0.20,0.93,0.33,0.06,-0.35,
0.14,0.05,0.20,0.94,0.33,0.06,-0.35,
0.141,0.05,0.20,0.94,0.33,0.06,-0.35,
0.141,0.05,0.20,0.94,0.32,0.09,-0.35,
0.141,0.05,0.20,0.94,0.32,0.09,-0.35,
0.144,0.05,0.20,0.95,0.32,0.09,-0.35,
0.145,0.05,0.20,0.95,0.32,0.10,-0.28,
0.146,0.05,0.21,0.94,0.32,0.10,-0.28,
0.149,0.05,0.20,0.95,0.32,0.10,-0.28,
0.149,0.05,0.20,0.95,0.28,0.14,-0.24,
0.157,0.06,0.21,0.95,0.28,0.14,-0.24,
0.157,0.06,0.21,0.95,0.28,0.14,-0.24,
0.158,0.06,0.21,0.95,0.29,0.18,-0.22,
0.158,0.06,0.21,0.95,0.29,0.18,-0.22,
0.159,0.06,0.21,0.95,0.33,0.20,-0.20,
0.163,0.06,0.20,0.95,0.33,0.20,-0.20,
0.163,0.06,0.20,0.94,0.33,0.20,-0.20,
0.164,0.06,0.20,0.94,0.32,0.18,-0.19,
0.165,0.06,0.21,0.94,0.32,0.18,-0.19,
0.165,0.07,0.21,0.93,0.32,0.18,-0.19,
0.181,0.07,0.21,0.93,0.32,0.18,-0.19,
0.182,0.07,0.21,0.93,0.34,0.18,-0.24,
0.182,0.06,0.21,0.93,0.34,0.18,-0.24,
0.182,0.06,0.21,0.93,0.34,0.18,-0.24,
0.183,0.06,0.21,0.93,0.39,0.20,-0.36,
0.183,0.07,0.20,0.92,0.39,0.20,-0.36,
0.184,0.07,0.20,0.92,0.39,0.20,-0.36,
0.184,0.07,0.20,0.92,0.36,0.19,-0.39,
0.184,0.06,0.20,0.92,0.36,0.19,-0.39,
0.184,0.06,0.20,0.92,0.40,0.16,-0.47,
0.186,0.06,0.20,0.91,0.40,0.16,-0.47,
0.186,0.06,0.20,0.91,0.40,0.16,-0.47,
0.188,0.06,0.20,0.91,0.40,0.16,-0.47,
0.189,0.06,0.20,0.91,0.36,0.15,-0.50,
0.19,0.06,0.21,0.90,0.36,0.15,-0.50,
0.193,0.06,0.20,0.90,0.36,0.15,-0.50,
0.193,0.06,0.20,0.90,0.34,0.14,-0.58,
0.196,0.06,0.20,0.90,0.34,0.14,-0.58,
0.198,0.06,0.20,0.90,0.34,0.14,-0.58,
0.198,0.06,0.20,0.90,0.31,0.18,-0.60,
0.2,0.06,0.20,0.90,0.31,0.18,-0.60,
0.204,0.06,0.20,0.90,0.31,0.18,-0.60,
0.204,0.06,0.20,0.90,0.31,0.15,-0.64,
0.206,0.06,0.20,0.90,0.31,0.15,-0.64,
0.21,0.06,0.20,0.90,0.33,0.14,-0.64,
