
time,gFx,gFy,gFz,ax,ay,az,
0.008,0.01,0.15,0.93,0.03,0.13,-1.31,
0.009,0.01,0.15,0.93,0.03,0.22,-1.01,
0.009,0.01,0.15,0.94,0.03,0.22,-1.01,
0.01,0.01,0.15,0.95,0.03,0.22,-1.01,
0.01,0.01,0.15,0.95,0.00,0.27,-0.73,
0.01,0.01,0.14,0.97,0.00,0.27,-0.73,
0.01,0.01,0.14,0.98,0.00,0.27,-0.73,
0.011,0.01,0.14,0.98,0.05,0.28,-0.55,
0.011,0.01,0.14,0.99,0.05,0.28,-0.55,
0.011,0.01,0.14,0.99,0.06,0.22,-0.24,
0.011,0.01,0.13,0.99,0.06,0.22,-0.24,
0.012,0.00,0.12,1.00,0.06,0.22,-0.24,
0.012,-0.00,0.12,1.01,0.06,0.22,-0.24,
0.012,-0.00,0.12,1.01,0.07,0.19,-0.08,
0.012,-0.01,0.12,1.01,0.07,0.19,-0.08,
0.013,-0.02,0.11,1.01,0.07,0.19,-0.08,
0.013,-0.02,0.11,1.01,-0.03,0.07,0.03,
0.013,-0.02,0.11,1.02,-0.03,0.07,0.03,
0.023,-0.03,0.11,1.02,-0.03,0.07,0.03,
0.023,-0.03,0.11,1.02,-0.14,0.04,0.10,
0.023,-0.04,0.10,1.03,-0.14,0.04,0.10,
0.023,-0.05,0.09,1.03,-0.14,0.04,0.10,
0.023,-0.05,0.09,1.03,-0.29,-0.02,0.21,
0.023,-0.07,0.08,1.04,-0.29,-0.02,0.21,
0.025,-0.08,0.08,1.04,-0.29,-0.02,0.21,
0.025,-0.08,0.08,1.04,-0.44,-0.14,0.27,
0.031,-0.07,0.08,1.05,-0.44,-0.14,0.27,
0.031,-0.07,0.08,1.05,-0.71,-0.29,0.39,
0.031,-0.07,0.07,1.05,-0.71,-0.29,0.39,
0.032,-0.06,0.07,1.06,-0.71,-0.29,0.39,
0.035,-0.05,0.08,1.07,-0.71,-0.29,0.39,
0.035,-0.05,0.08,1.07,-0.63,-0.31,0.47,
0.037,-0.05,0.08,1.07,-0.63,-0.31,0.47,
0.042,-0.05,0.08,1.07,-0.63,-0.31,0.47,
0.042,-0.05,0.08,1.07,-0.50,-0.32,0.57,
0.043,-0.04,0.08,1.07,-0.50,-0.32,0.57,
