
time,gFx,gFy,gFz,ax,ay,az,
0.002,-0.00,0.20,1.01,0.41,-0.07,0.51,
0.002,-0.00,0.20,1.01,0.43,-0.11,0.34,
0.002,-0.01,0.20,1.00,0.43,-0.11,0.34,
0.003,-0.02,0.21,0.99,0.43,-0.11,0.34,
0.003,-0.02,0.21,0.99,0.32,-0.09,0.32,
0.005,-0.03,0.21,0.99,0.32,-0.09,0.32,
0.008,-0.04,0.22,0.99,0.32,-0.09,0.32,
0.008,-0.04,0.22,0.99,0.16,-0.03,0.22,
0.01,-0.04,0.22,0.98,0.16,-0.03,0.22,
0.013,-0.05,0.22,0.97,0.16,-0.03,0.22,
0.013,-0.05,0.22,0.97,-0.02,0.02,0.13,
0.016,-0.05,0.23,0.97,-0.02,0.02,0.13,
0.018,-0.05,0.23,0.96,-0.02,0.02,0.13,
0.018,-0.05,0.23,0.96,-0.13,0.07,-0.00,
0.02,-0.06,0.22,0.96,-0.13,0.07,-0.00,
0.023,-0.06,0.22,0.96,-0.13,0.07,-0.00,
0.023,-0.06,0.22,0.96,-0.18,0.15,-0.08,
0.025,-0.06,0.22,0.95,-0.18,0.15,-0.08,
0.028,-0.06,0.22,0.95,-0.18,0.15,-0.08,
0.028,-0.06,0.22,0.95,-0.27,0.09,-0.14,
0.032,-0.05,0.22,0.96,-0.27,0.09,-0.14,
0.033,-0.05,0.22,0.95,-0.27,0.09,-0.14,
0.033,-0.05,0.22,0.95,-0.26,0.10,-0.20,
0.035,-0.05,0.21,0.94,-0.26,0.10,-0.20,
0.038,-0.05,0.21,0.94,-0.21,0.03,-0.21,
0.038,-0.05,0.21,0.95,-0.21,0.03,-0.21,
0.04,-0.05,0.21,0.94,-0.21,0.03,-0.21,
0.043,-0.05,0.20,0.94,-0.21,0.03,-0.21,
0.043,-0.05,0.20,0.94,-0.19,-0.03,-0.28,
0.045,-0.05,0.20,0.94,-0.19,-0.03,-0.28,
0.048,-0.05,0.21,0.93,-0.19,-0.03,-0.28,
0.048,-0.05,0.21,0.93,-0.18,-0.08,-0.31,
0.05,-0.05,0.20,0.94,-0.18,-0.08,-0.31,
0.053,-0.04,0.20,0.94,-0.18,-0.08,-0.31,
0.053,-0.04,0.20,0.94,-0.12,-0.08,-0.36,
0.055,-0.05,0.20,0.93,-0.12,-0.08,-0.36,
0.057,-0.05,0.21,0.94,-0.12,-0.08,-0.36,
0.057,-0.05,0.21,0.94,-0.10,-0.11,-0.35,
0.06,-0.05,0.22,0.94,-0.10,-0.11,-0.35,
0.062,-0.05,0.22,0.95,-0.10,-0.11,-0.35,
0.062,-0.05,0.22,0.95,-0.13,-0.04,-0.35,
0.065,-0.05,0.22,0.95,-0.13,-0.04,-0.35,
0.067,-0.05,0.22,0.95,-0.13,-0.04,-0.35,
0.068,-0.05,0.22,0.95,-0.12,0.03,-0.27,
0.069,-0.05,0.22,0.96,-0.12,0.03,-0.27,
0.072,-0.05,0.23,0.97,-0.12,0.03,-0.27,
0.072,-0.05,0.23,0.97,-0.14,0.09,-0.20,
0.074,-0.05,0.23,0.97,-0.14,0.09,-0.20,
0.077,-0.05,0.23,0.97,-0.14,0.09,-0.20,
0.077,-0.05,0.23,0.97,-0.14,0.13,-0.10,
0.079,-0.05,0.23,0.98,-0.14,0.13,-0.10,
0.082,-0.04,0.23,0.98,-0.14,0.13,-0.10,
0.083,-0.04,0.23,0.98,-0.15,0.16,-0.01,
0.084,-0.04,0.23,0.99,-0.15,0.16,-0.01,
0.087,-0.04,0.23,1.00,-0.15,0.16,-0.01,
0.087,-0.04,0.23,1.00,-0.10,0.20,0.09,
0.089,-0.04,0.22,1.00,-0.10,0.20,0.09,
0.092,-0.04,0.22,1.01,-0.10,0.20,0.09,
0.092,-0.04,0.22,1.01,-0.07,0.19,0.25,
0.094,-0.03,0.22,1.02,-0.07,0.19,0.25,
0.097,-0.03,0.22,1.02,-0.07,0.19,0.25,
0.097,-0.03,0.22,1.02,-0.03,0.12,0.30,
0.099,-0.03,0.22,1.01,-0.03,0.12,0.30,
0.102,-0.03,0.21,1.01,-0.03,0.12,0.30,
0.102,-0.03,0.21,1.01,0.05,0.12,0.42,
0.105,-0.02,0.21,1.02,0.05,0.12,0.42,
0.107,-0.02,0.22,1.02,0.05,0.12,0.42,
