
time,gFx,gFy,gFz,ax,ay,az,
0.007,0.08,0.14,0.95,0.02,0.12,-0.36,
0.007,0.08,0.14,0.95,0.00,0.13,-0.43,
0.008,0.08,0.14,0.95,0.00,0.13,-0.43,
0.008,0.08,0.14,0.96,0.00,0.13,-0.43,
0.008,0.08,0.14,0.96,-0.05,0.12,-0.39,
0.008,0.07,0.14,0.96,-0.05,0.12,-0.39,
0.009,0.07,0.13,0.96,-0.05,0.12,-0.39,
0.009,0.07,0.13,0.96,-0.06,0.13,-0.34,
0.009,0.07,0.13,0.96,-0.06,0.13,-0.34,
0.009,0.07,0.13,0.97,-0.06,0.13,-0.34,
0.009,0.07,0.13,0.97,-0.16,0.12,-0.24,
0.013,0.07,0.13,0.97,-0.16,0.12,-0.24,
0.013,0.07,0.13,0.97,-0.16,0.12,-0.24,
0.014,0.07,0.13,0.97,-0.17,0.11,-0.19,
0.016,0.08,0.13,0.97,-0.17,0.11,-0.19,
0.019,0.08,0.13,0.97,-0.17,0.11,-0.19,
0.019,0.08,0.13,0.97,-0.10,0.07,-0.15,
0.021,0.08,0.13,0.96,-0.10,0.07,-0.15,
0.025,0.08,0.13,0.97,-0.10,0.07,-0.15,
0.025,0.08,0.13,0.97,-0.03,0.06,-0.20,
0.026,0.07,0.13,0.98,-0.03,0.06,-0.20,
0.028,0.07,0.13,0.98,-0.03,0.06,-0.20,
0.028,0.07,0.13,0.98,-0.06,0.07,-0.22,
0.031,0.08,0.13,0.98,-0.06,0.07,-0.22,
0.033,0.07,0.13,0.99,-0.06,0.07,-0.22,
0.033,0.07,0.13,0.99,-0.09,0.11,-0.11,
0.035,0.07,0.12,0.99,-0.09,0.11,-0.11,
0.038,0.07,0.12,1.00,-0.09,0.11,-0.11,
0.038,0.07,0.12,1.00,-0.10,0.10,-0.06,
0.04,0.07,0.12,1.00,-0.10,0.10,-0.06,
0.044,0.07,0.12,1.01,-0.10,0.10,-0.06,
0.044,0.07,0.12,1.01,-0.15,0.06,0.09,
0.045,0.07,0.12,1.02,-0.15,0.06,0.09,
0.049,0.08,0.12,1.03,-0.15,0.06,0.09,
0.049,0.08,0.12,1.03,-0.13,0.01,0.20,
0.051,0.08,0.12,1.04,-0.13,0.01,0.20,
0.053,0.08,0.12,1.05,-0.13,0.01,0.20,
0.054,0.08,0.12,1.05,-0.07,0.01,0.37,
0.059,0.08,0.12,1.05,-0.07,0.01,0.37,
0.059,0.09,0.12,1.06,-0.07,0.01,0.37,
0.06,0.09,0.12,1.06,-0.01,0.01,0.53,
0.06,0.09,0.11,1.06,-0.01,0.01,0.53,
0.063,0.09,0.11,1.06,-0.01,0.01,0.53,
0.063,0.09,0.11,1.06,0.05,0.02,0.62,
0.065,0.08,0.12,1.06,0.05,0.02,0.62,
0.068,0.08,0.12,1.06,0.05,0.02,0.62,
0.069,0.08,0.12,1.06,0.06,-0.03,0.67,
0.071,0.09,0.12,1.06,0.06,-0.03,0.67,
0.086,0.09,0.13,1.06,0.06,-0.03,0.67,
0.087,0.09,0.13,1.06,0.04,0.04,0.70,
0.087,0.09,0.12,1.05,0.04,0.04,0.70,
0.087,0.10,0.12,1.04,0.04,0.04,0.70,
0.087,0.10,0.12,1.04,0.08,0.06,0.64,
0.087,0.11,0.12,1.03,0.08,0.06,0.64,
0.087,0.12,0.12,1.02,0.08,0.06,0.64,
0.087,0.12,0.12,1.02,0.18,0.06,0.56,
0.087,0.11,0.13,1.01,0.18,0.06,0.56,
0.088,0.12,0.13,0.99,0.18,0.06,0.56,
0.088,0.12,0.13,0.99,0.35,0.04,0.31,
0.091,0.11,0.13,0.98,0.35,0.04,0.31,
0.092,0.11,0.14,0.97,0.35,0.04,0.31,
0.093,0.11,0.14,0.97,0.37,0.09,0.07,
0.095,0.10,0.13,0.96,0.37,0.09,0.07,
0.098,0.10,0.13,0.95,0.37,0.09,0.07,
0.098,0.10,0.13,0.95,0.34,0.14,-0.17,
0.1,0.09,0.13,0.95,0.34,0.14,-0.17,
0.103,0.09,0.13,0.96,0.34,0.14,-0.17,
0.103,0.09,0.13,0.96,0.26,0.12,-0.32,
0.105,0.09,0.13,0.95,0.26,0.12,-0.32,
0.108,0.09,0.13,0.95,0.26,0.12,-0.32,
0.108,0.09,0.13,0.95,0.14,0.09,-0.35,
0.111,0.08,0.12,0.95,0.14,0.09,-0.35,
0.112,0.08,0.12,0.95,0.14,0.09,-0.35,
0.113,0.08,0.12,0.95,0.13,0.05,-0.43,
0.115,0.08,0.12,0.95,0.13,0.05,-0.43,
0.118,0.08,0.11,0.95,0.13,0.05,-0.43,
0.118,0.08,0.11,0.95,0.10,-0.02,-0.38,
0.12,0.08,0.12,0.96,0.10,-0.02,-0.38,
0.122,0.08,0.12,0.96,0.10,-0.02,-0.38,
0.122,0.08,0.12,0.96,0.08,-0.07,-0.39,
0.125,0.08,0.11,0.97,0.08,-0.07,-0.39,
0.127,0.08,0.11,0.97,0.08,-0.07,-0.39,
0.128,0.08,0.11,0.97,0.08,-0.08,-0.31,
0.13,0.07,0.11,0.98,0.08,-0.08,-0.31,
0.133,0.08,0.11,0.99,0.08,-0.08,-0.31,
0.133,0.08,0.11,0.99,0.09,-0.12,-0.16,
0.135,0.08,0.11,1.00,0.09,-0.12,-0.16,
0.138,0.08,0.11,1.00,0.09,-0.12,-0.16,
0.138,0.08,0.11,1.00,0.07,-0.13,-0.02,
0.14,0.08,0.11,1.01,0.07,-0.13,-0.02,
0.142,0.07,0.11,1.02,0.07,-0.13,-0.02,
0.142,0.07,0.11,1.02,0.10,-0.16,0.06,
0.146,0.07,0.11,1.02,0.10,-0.16,0.06,
0.148,0.08,0.11,1.02,0.10,-0.16,0.06,
0.148,0.08,0.11,1.02,0.08,-0.14,0.24,
0.15,0.08,0.10,1.02,0.08,-0.14,0.24,
0.153,0.08,0.10,1.02,0.08,-0.14,0.24,
0.153,0.08,0.10,1.02,0.08,-0.16,0.30,
0.155,0.08,0.10,1.03,0.08,-0.16,0.30,
0.158,0.09,0.10,1.02,0.08,-0.16,0.30,
0.161,0.09,0.10,1.02,0.16,-0.19,0.32,
0.162,0.09,0.10,1.03,0.16,-0.19,0.32,
