
time,gFx,gFy,gFz,ax,ay,az,
0.006,0.04,0.13,0.96,0.26,0.04,-0.22,
0.006,0.04,0.13,0.96,0.20,0.03,-0.28,
0.007,0.03,0.13,0.95,0.20,0.03,-0.28,
0.007,0.03,0.13,0.95,0.13,-0.00,-0.29,
0.007,0.04,0.14,0.96,0.13,-0.00,-0.29,
0.007,0.03,0.13,0.95,0.13,-0.00,-0.29,
0.007,0.03,0.14,0.95,0.13,-0.00,-0.29,
0.008,0.03,0.14,0.95,0.11,0.04,-0.37,
0.015,0.02,0.14,0.95,0.11,0.04,-0.37,
0.015,0.02,0.14,0.95,0.06,0.03,-0.38,
0.016,0.02,0.13,0.96,0.06,0.03,-0.38,
0.016,0.02,0.14,0.96,0.06,0.03,-0.38,
0.016,0.02,0.14,0.96,-0.03,0.02,-0.32,
0.016,0.02,0.14,0.97,-0.03,0.02,-0.32,
0.019,0.02,0.13,0.97,-0.03,0.02,-0.32,
0.028,0.02,0.13,0.97,-0.03,0.02,-0.32,
0.029,0.02,0.13,0.97,-0.01,0.05,-0.25,
0.029,0.02,0.13,0.97,-0.01,0.05,-0.25,
0.029,0.02,0.12,0.97,-0.01,0.05,-0.25,
0.03,0.02,0.12,0.97,-0.05,-0.00,-0.18,
0.03,0.02,0.12,0.96,-0.05,-0.00,-0.18,
0.032,0.02,0.12,0.97,-0.05,-0.00,-0.18,
0.032,0.02,0.12,0.97,-0.04,-0.04,-0.23,
0.033,0.02,0.11,0.97,-0.04,-0.04,-0.23,
0.046,0.01,0.11,0.97,-0.04,-0.04,-0.23,
0.046,0.01,0.11,0.97,-0.01,-0.08,-0.26,
0.046,0.02,0.11,0.97,-0.01,-0.08,-0.26,
0.047,0.02,0.11,0.97,-0.03,-0.14,-0.22,
0.047,0.01,0.11,0.97,-0.03,-0.14,-0.22,
0.047,0.01,0.11,0.97,-0.03,-0.14,-0.22,
0.047,0.01,0.11,0.97,-0.03,-0.14,-0.22,
0.047,0.01,0.11,0.97,-0.01,-0.17,-0.22,
0.049,0.02,0.11,0.97,-0.01,-0.17,-0.22,
0.051,0.02,0.11,0.97,-0.01,-0.17,-0.22,
0.051,0.02,0.11,0.97,-0.03,-0.17,-0.22,
0.061,0.01,0.11,0.98,-0.03,-0.17,-0.22,
0.062,0.01,0.11,0.98,-0.03,-0.17,-0.22,
0.062,0.01,0.11,0.98,0.03,-0.14,-0.23,
0.062,0.02,0.11,0.99,0.03,-0.14,-0.23,
0.062,0.02,0.11,1.00,0.03,-0.14,-0.23,
0.062,0.02,0.11,1.00,0.00,-0.13,-0.13,
0.064,0.02,0.11,1.01,0.00,-0.13,-0.13,
0.066,0.02,0.11,1.01,0.07,-0.11,0.01,
0.067,0.01,0.11,1.01,0.07,-0.11,0.01,
0.068,0.02,0.11,1.02,0.07,-0.11,0.01,
0.075,0.02,0.11,1.02,0.07,-0.11,0.01,
0.076,0.02,0.11,1.02,0.03,-0.10,0.19,
0.076,0.02,0.11,1.02,0.03,-0.10,0.19,
0.076,0.02,0.11,1.02,0.08,-0.09,0.27,
0.076,0.02,0.11,1.03,0.08,-0.09,0.27,
0.079,0.02,0.11,1.03,0.08,-0.09,0.27,
0.082,0.02,0.11,1.03,0.09,-0.09,0.35,
0.082,0.02,0.11,1.03,0.09,-0.09,0.35,
0.083,0.02,0.11,1.03,0.09,-0.09,0.35,
0.095,0.02,0.11,1.02,0.09,-0.09,0.35,
0.096,0.02,0.11,1.02,0.14,-0.11,0.36,
0.096,0.02,0.11,1.03,0.14,-0.11,0.36,
0.097,0.02,0.11,1.03,0.19,-0.08,0.31,
0.097,0.03,0.11,1.02,0.19,-0.08,0.31,
0.097,0.03,0.11,1.01,0.19,-0.08,0.31,
0.097,0.03,0.11,1.01,0.19,-0.08,0.31,
