
time,gFx,gFy,gFz,ax,ay,az,
0.005,-0.06,0.16,1.02,-0.40,-0.15,0.19,
0.005,-0.05,0.16,1.02,-0.40,-0.15,0.19,
0.005,-0.05,0.16,1.02,-0.37,-0.13,0.25,
0.006,-0.03,0.16,1.02,-0.37,-0.13,0.25,
0.006,-0.02,0.16,1.03,-0.37,-0.13,0.25,
0.006,-0.02,0.16,1.03,-0.32,-0.09,0.40,
0.006,-0.02,0.17,1.03,-0.32,-0.09,0.40,
0.01,-0.02,0.17,1.03,-0.32,-0.09,0.40,
0.01,-0.02,0.17,1.03,-0.03,-0.05,0.41,
0.011,-0.01,0.18,1.04,-0.03,-0.05,0.41,
0.014,-0.01,0.19,1.04,-0.03,-0.05,0.41,
0.014,-0.01,0.19,1.04,0.02,0.04,0.50,
0.017,0.01,0.18,1.03,0.02,0.04,0.50,
0.019,0.03,0.18,1.01,0.02,0.04,0.50,
0.019,0.03,0.18,1.01,0.13,0.20,0.57,
0.021,0.03,0.18,1.00,0.13,0.20,0.57,
0.028,0.02,0.18,0.99,0.13,0.20,0.57,
0.028,0.02,0.18,0.99,0.46,0.15,0.34,
0.028,0.01,0.18,0.99,0.46,0.15,0.34,
0.029,0.00,0.19,0.98,0.46,0.15,0.34,
0.029,0.00,0.19,0.98,0.49,0.15,0.15,
0.031,-0.00,0.19,0.98,0.49,0.15,0.15,
0.034,-0.02,0.19,0.98,0.49,0.15,0.15,
0.034,-0.02,0.19,0.98,0.33,0.21,0.01,
0.037,-0.02,0.19,0.98,0.33,0.21,0.01,
0.039,-0.03,0.20,0.98,0.33,0.21,0.01,
0.039,-0.03,0.20,0.98,0.15,0.24,-0.03,
0.041,-0.03,0.20,0.98,0.15,0.24,-0.03,
0.043,-0.02,0.20,0.99,0.15,0.24,-0.03,
0.044,-0.02,0.20,0.99,0.02,0.30,-0.03,
0.046,-0.02,0.19,1.00,0.02,0.30,-0.03,
0.049,-0.02,0.18,1.01,0.02,0.30,-0.03,
0.049,-0.02,0.18,1.01,0.04,0.34,0.02,
0.051,-0.01,0.18,1.02,0.04,0.34,0.02,
0.054,-0.01,0.18,1.02,0.04,0.34,0.02,
0.054,-0.01,0.18,1.02,0.07,0.24,0.19,
0.056,-0.01,0.18,1.03,0.07,0.24,0.19,
0.058,-0.01,0.18,1.04,0.07,0.24,0.19,
