
time,gFx,gFy,gFz,ax,ay,az,
0.004,0.04,0.20,0.99,-0.07,0.04,-0.13,
0.005,0.04,0.19,1.00,-0.07,0.04,-0.13,
0.005,0.04,0.19,1.00,-0.11,-0.02,-0.01,
0.005,0.04,0.19,1.00,-0.11,-0.02,-0.01,
0.005,0.03,0.19,1.01,-0.11,-0.02,-0.01,
0.006,0.03,0.19,1.01,-0.11,-0.07,0.15,
0.01,0.03,0.19,1.02,-0.11,-0.07,0.15,
0.011,0.04,0.18,1.03,-0.11,-0.07,0.15,
0.011,0.04,0.18,1.03,-0.15,-0.11,0.28,
0.011,0.03,0.19,1.03,-0.15,-0.11,0.28,
0.014,0.04,0.19,1.02,-0.15,-0.11,0.28,
0.015,0.04,0.19,1.02,-0.15,-0.12,0.41,
0.017,0.04,0.19,1.03,-0.15,-0.12,0.41,
0.019,0.05,0.19,1.03,-0.15,-0.12,0.41,
0.019,0.05,0.19,1.03,-0.14,-0.12,0.46,
0.027,0.07,0.18,1.03,-0.14,-0.12,0.46,
0.027,0.07,0.19,1.03,-0.14,-0.12,0.46,
0.028,0.07,0.19,1.03,-0.06,-0.14,0.50,
0.028,0.08,0.19,1.03,-0.06,-0.14,0.50,
0.029,0.08,0.19,1.03,0.17,-0.12,0.50,
0.03,0.08,0.19,1.03,0.17,-0.12,0.50,
0.032,0.08,0.20,1.03,0.17,-0.12,0.50,
0.034,0.09,0.21,1.02,0.17,-0.12,0.50,
0.034,0.09,0.21,1.02,0.31,-0.09,0.48,
0.047,0.10,0.21,1.02,0.31,-0.09,0.48,
0.047,0.09,0.22,1.02,0.31,-0.09,0.48,
0.048,0.09,0.22,1.02,0.38,0.04,0.42,
0.048,0.08,0.22,1.02,0.38,0.04,0.42,
0.048,0.09,0.23,1.01,0.38,0.04,0.42,
0.048,0.09,0.23,1.01,0.45,0.17,0.39,
0.049,0.09,0.24,1.00,0.45,0.17,0.39,
0.049,0.08,0.24,1.00,0.45,0.17,0.39,
0.049,0.08,0.24,1.00,0.42,0.26,0.33,
0.052,0.08,0.24,1.00,0.42,0.26,0.33,
0.062,0.08,0.25,0.99,0.42,0.26,0.33,
0.063,0.08,0.25,0.99,0.43,0.39,0.17,
0.063,0.08,0.24,0.99,0.43,0.39,0.17,
0.063,0.07,0.24,0.99,0.43,0.39,0.17,
0.063,0.07,0.24,0.99,0.37,0.41,0.12,
0.064,0.07,0.23,0.99,0.37,0.41,0.12,
0.064,0.06,0.23,0.99,0.37,0.41,0.12,
0.064,0.06,0.23,0.99,0.32,0.40,0.09,
0.066,0.06,0.23,0.99,0.32,0.40,0.09,
0.069,0.05,0.22,1.00,0.32,0.40,0.09,
0.069,0.05,0.22,1.00,0.22,0.28,0.11,
0.078,0.05,0.22,0.99,0.22,0.28,0.11,
0.078,0.05,0.22,1.00,0.22,0.28,0.11,
0.079,0.05,0.22,1.00,0.15,0.23,0.11,
0.079,0.05,0.21,1.00,0.15,0.23,0.11,
0.079,0.04,0.21,1.00,0.15,0.23,0.11,
0.079,0.04,0.21,1.00,0.08,0.15,0.12,
0.081,0.04,0.20,1.00,0.08,0.15,0.12,
0.084,0.04,0.20,1.00,0.08,0.15,0.12,
0.084,0.04,0.20,1.00,0.04,0.07,0.16,
0.086,0.04,0.20,0.99,0.04,0.07,0.16,
0.095,0.04,0.20,0.99,0.04,0.07,0.16,
0.095,0.04,0.20,0.99,0.02,-0.03,0.16,
0.096,0.03,0.19,0.99,0.02,-0.03,0.16,
0.096,0.03,0.19,1.00,0.02,-0.03,0.16,
0.096,0.03,0.19,1.00,-0.02,-0.06,0.10,
0.096,0.03,0.19,0.99,-0.02,-0.06,0.10,
0.099,0.03,0.19,0.99,-0.02,-0.06,0.10,
0.099,0.03,0.19,0.99,-0.06,-0.12,0.11,
0.101,0.03,0.19,0.99,-0.06,-0.12,0.11,
0.103,0.03,0.18,0.99,-0.06,-0.12,0.11,
0.104,0.03,0.18,0.99,-0.10,-0.16,0.10,
0.11,0.02,0.18,1.00,-0.10,-0.16,0.10,
0.111,0.03,0.19,0.99,-0.10,-0.16,0.10,
