
time,gFx,gFy,gFz,ax,ay,az,
0.005,0.06,0.06,0.98,-0.98,-0.33,-0.12,
0.005,0.05,0.05,0.98,-0.98,-0.33,-0.12,
0.006,0.06,0.05,0.98,-0.98,-0.33,-0.12,
0.006,0.05,0.05,0.98,-0.98,-0.33,-0.12,
0.006,0.05,0.05,0.98,-0.97,-0.44,-0.03,
0.006,0.05,0.05,0.98,-0.97,-0.44,-0.03,
0.007,0.05,0.05,0.99,-0.97,-0.44,-0.03,
0.007,0.05,0.05,0.99,-0.98,-0.54,-0.01,
0.007,0.05,0.05,0.99,-0.98,-0.54,-0.01,
0.011,0.05,0.05,0.99,-0.98,-0.54,-0.01,
0.011,0.05,0.05,0.99,-1.03,-0.55,0.04,
0.012,0.05,0.05,0.99,-1.03,-0.55,0.04,
0.014,0.06,0.05,0.98,-1.03,-0.55,0.04,
0.014,0.06,0.05,0.98,-1.01,-0.53,0.07,
0.02,0.06,0.05,0.98,-1.01,-0.53,0.07,
0.021,0.06,0.05,0.98,-0.94,-0.50,0.03,
0.021,0.06,0.06,0.98,-0.94,-0.50,0.03,
0.021,0.07,0.06,0.98,-0.94,-0.50,0.03,
0.024,0.07,0.06,0.97,-0.94,-0.50,0.03,
0.024,0.07,0.06,0.97,-0.89,-0.43,-0.01,
0.026,0.08,0.07,0.96,-0.89,-0.43,-0.01,
0.029,0.08,0.08,0.95,-0.89,-0.43,-0.01,
0.029,0.08,0.08,0.95,-0.76,-0.35,-0.08,
0.031,0.08,0.08,0.94,-0.76,-0.35,-0.08,
0.042,0.08,0.09,0.94,-0.76,-0.35,-0.08,
0.043,0.08,0.09,0.94,-0.63,-0.21,-0.26,
0.043,0.08,0.09,0.92,-0.63,-0.21,-0.26,
0.043,0.08,0.09,0.92,-0.63,-0.21,-0.26,
0.043,0.08,0.09,0.92,-0.56,-0.09,-0.42,
0.044,0.07,0.09,0.92,-0.56,-0.09,-0.42,
0.044,0.07,0.09,0.92,-0.55,-0.02,-0.58,
0.044,0.07,0.09,0.92,-0.55,-0.02,-0.58,
0.046,0.07,0.09,0.92,-0.55,-0.02,-0.58,
0.066,0.07,0.09,0.91,-0.55,-0.02,-0.58,
0.067,0.07,0.09,0.91,-0.60,0.00,-0.62,
0.067,0.06,0.09,0.92,-0.60,0.00,-0.62,
0.067,0.06,0.09,0.92,-0.60,0.00,-0.62,
0.067,0.06,0.09,0.92,-0.58,0.03,-0.65,
0.068,0.06,0.08,0.92,-0.58,0.03,-0.65,
0.068,0.06,0.08,0.93,-0.58,0.03,-0.65,
0.068,0.06,0.08,0.93,-0.63,0.07,-0.62,
0.069,0.05,0.08,0.94,-0.63,0.07,-0.62,
0.069,0.06,0.07,0.94,-0.63,0.07,-0.62,
0.069,0.06,0.07,0.94,-0.61,0.03,-0.56,
0.069,0.06,0.07,0.94,-0.61,0.03,-0.56,
0.07,0.05,0.07,0.95,-0.61,0.03,-0.56,
0.07,0.05,0.07,0.95,-0.61,0.02,-0.43,
0.07,0.05,0.07,0.96,-0.61,0.02,-0.43,
0.073,0.05,0.07,0.96,-0.57,-0.03,-0.35,
0.074,0.05,0.07,0.97,-0.57,-0.03,-0.35,
0.076,0.05,0.07,0.98,-0.57,-0.03,-0.35,
0.079,0.05,0.07,0.98,-0.57,-0.03,-0.35,
0.079,0.05,0.07,0.98,-0.57,-0.02,-0.16,
0.081,0.05,0.06,1.00,-0.57,-0.02,-0.16,
0.083,0.04,0.07,1.00,-0.57,-0.02,-0.16,
0.084,0.04,0.07,1.00,-0.52,0.00,-0.03,
0.085,0.04,0.06,1.01,-0.52,0.00,-0.03,
0.089,0.04,0.06,1.02,-0.52,0.00,-0.03,
0.089,0.04,0.06,1.02,-0.57,-0.03,0.15,
0.091,0.04,0.06,1.03,-0.57,-0.03,0.15,
0.093,0.04,0.06,1.03,-0.56,0.01,0.29,
0.094,0.04,0.06,1.03,-0.56,0.01,0.29,
0.095,0.04,0.06,1.03,-0.56,0.01,0.29,
0.098,0.05,0.06,1.04,-0.56,0.01,0.29,
0.098,0.05,0.06,1.04,-0.54,0.04,0.41,
0.101,0.05,0.06,1.05,-0.54,0.04,0.41,
0.103,0.05,0.06,1.06,-0.54,0.04,0.41,
0.103,0.05,0.06,1.06,-0.48,0.05,0.51,
0.105,0.05,0.06,1.06,-0.48,0.05,0.51,
0.108,0.05,0.06,1.06,-0.42,0.08,0.62,
0.108,0.06,0.07,1.06,-0.42,0.08,0.62,
0.11,0.06,0.07,1.06,-0.42,0.08,0.62,
0.113,0.07,0.07,1.06,-0.42,0.08,0.62,
0.113,0.07,0.07,1.06,-0.33,0.14,0.67,
0.115,0.08,0.08,1.04,-0.33,0.14,0.67,
0.117,0.08,0.08,1.04,-0.19,0.19,0.67,
0.118,0.08,0.08,1.03,-0.19,0.19,0.67,
0.12,0.07,0.08,1.02,-0.19,0.19,0.67,
0.123,0.06,0.07,1.00,-0.19,0.19,0.67,
0.123,0.06,0.07,1.00,-0.09,0.28,0.45,
0.125,0.04,0.07,0.97,-0.09,0.28,0.45,
0.128,0.04,0.07,0.97,-0.19,0.29,0.19,
0.128,0.02,0.07,0.95,-0.19,0.29,0.19,
0.13,0.01,0.06,0.93,-0.19,0.29,0.19,
0.132,-0.01,0.05,0.91,-0.19,0.29,0.19,
0.133,-0.01,0.05,0.91,-0.46,0.19,-0.31,
