
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.16,0.02,-0.17,0.01,0.07,0.93,
0.002,-0.08,-0.01,-0.33,0.01,0.07,0.93,
0.003,-0.08,-0.01,-0.33,0.02,0.07,0.93,
0.004,-0.08,-0.01,-0.33,0.02,0.08,0.93,
0.004,0.02,-0.03,-0.43,0.02,0.08,0.93,
0.006,0.02,-0.03,-0.43,0.02,0.07,0.93,
0.008,0.02,-0.03,-0.43,0.02,0.08,0.93,
0.009,0.07,-0.00,-0.49,0.02,0.08,0.93,
0.011,0.07,-0.00,-0.49,0.02,0.08,0.93,
0.014,0.07,-0.00,-0.49,0.02,0.08,0.93,
0.014,0.10,-0.01,-0.51,0.02,0.08,0.93,
0.016,0.10,-0.01,-0.51,0.02,0.08,0.93,
0.018,0.10,-0.01,-0.51,0.03,0.08,0.93,
0.018,0.13,0.03,-0.51,0.03,0.08,0.93,
0.021,0.13,0.03,-0.51,0.03,0.08,0.93,
0.023,0.13,0.03,-0.51,0.03,0.08,0.94,
0.023,0.15,0.05,-0.48,0.03,0.08,0.94,
0.025,0.15,0.05,-0.48,0.02,0.08,0.94,
0.028,0.15,0.05,-0.48,0.02,0.08,0.94,
0.028,0.15,0.05,-0.42,0.02,0.08,0.94,
0.036,0.15,0.05,-0.42,0.02,0.08,0.95,
0.036,0.15,0.05,-0.42,0.02,0.08,0.95,
0.036,0.13,0.05,-0.35,0.02,0.08,0.95,
0.037,0.13,0.05,-0.35,0.02,0.08,0.96,
0.038,0.13,0.05,-0.35,0.02,0.08,0.96,
0.038,0.13,0.06,-0.28,0.02,0.08,0.96,
0.04,0.13,0.06,-0.28,0.02,0.08,0.97,
0.043,0.13,0.06,-0.28,0.02,0.08,0.97,
0.043,0.11,0.06,-0.18,0.02,0.08,0.97,
0.045,0.11,0.06,-0.18,0.02,0.08,0.97,
0.048,0.11,0.06,-0.18,0.01,0.08,0.98,
0.048,0.09,0.07,-0.10,0.01,0.08,0.98,
0.05,0.09,0.07,-0.10,0.01,0.08,0.98,
0.052,0.09,0.07,-0.10,0.01,0.09,0.98,
0.053,0.07,0.08,-0.01,0.01,0.09,0.98,
0.055,0.07,0.08,-0.01,0.01,0.08,0.99,
0.057,0.07,0.08,-0.01,0.01,0.09,0.99,
0.057,0.05,0.12,0.04,0.01,0.09,0.99,
0.06,0.05,0.12,0.04,0.01,0.09,0.99,
0.063,0.05,0.12,0.04,0.01,0.09,0.99,
0.063,0.03,0.13,0.09,0.01,0.09,0.99,
0.065,0.03,0.13,0.09,0.01,0.09,0.99,
0.067,0.03,0.13,0.09,0.00,0.09,0.99,
0.068,0.03,0.13,0.11,0.00,0.09,0.99,
0.069,0.03,0.13,0.11,0.00,0.09,0.99,
0.072,0.03,0.13,0.11,-0.00,0.09,0.99,
0.072,-0.03,0.14,0.09,-0.00,0.09,0.99,
0.074,-0.03,0.14,0.09,0.00,0.09,0.99,
0.077,-0.03,0.14,0.09,0.00,0.09,0.98,
0.077,-0.07,0.15,0.08,0.00,0.09,0.98,
0.079,-0.07,0.15,0.08,0.00,0.09,0.98,
0.082,-0.07,0.15,0.08,-0.00,0.08,0.98,
0.082,-0.07,0.13,0.05,-0.00,0.08,0.98,
0.084,-0.07,0.13,0.05,0.00,0.08,0.98,
0.087,-0.07,0.13,0.05,0.00,0.08,0.97,
0.087,-0.08,0.12,0.01,0.00,0.08,0.97,
0.089,-0.08,0.12,0.01,0.00,0.08,0.97,
0.092,-0.08,0.12,0.01,0.00,0.08,0.97,
0.092,-0.06,0.10,-0.04,0.00,0.08,0.97,
0.094,-0.06,0.10,-0.04,0.00,0.08,0.97,
0.097,-0.06,0.10,-0.04,0.00,0.08,0.97,
0.097,-0.08,0.08,-0.09,0.00,0.08,0.97,
0.099,-0.08,0.08,-0.09,0.00,0.08,0.97,
0.102,-0.08,0.08,-0.09,0.00,0.08,0.96,
0.102,-0.08,0.07,-0.11,0.00,0.08,0.96,
0.104,-0.08,0.07,-0.11,0.01,0.08,0.96,
0.106,-0.08,0.07,-0.11,0.01,0.08,0.96,
0.106,-0.08,0.08,-0.12,0.01,0.08,0.96,
0.109,-0.08,0.08,-0.12,0.01,0.08,0.96,
0.111,-0.08,0.08,-0.12,0.00,0.09,0.96,
0.111,-0.04,0.07,-0.15,0.00,0.09,0.96,
0.116,-0.04,0.07,-0.15,0.00,0.09,0.96,
0.116,-0.04,0.07,-0.15,0.00,0.09,0.96,
0.117,-0.06,0.08,-0.14,0.00,0.09,0.96,
0.119,-0.06,0.08,-0.14,0.00,0.09,0.96,
0.121,-0.06,0.08,-0.14,0.00,0.09,0.96,
0.121,-0.07,0.10,-0.15,0.00,0.09,0.96,
0.123,-0.07,0.10,-0.15,0.00,0.09,0.96,
0.126,-0.07,0.10,-0.15,0.00,0.09,0.96,
0.126,-0.09,0.09,-0.17,0.00,0.09,0.96,
0.128,-0.09,0.09,-0.17,0.00,0.09,0.96,
0.131,-0.09,0.09,-0.17,-0.00,0.09,0.96,
0.131,-0.07,0.11,-0.17,-0.00,0.09,0.96,
0.133,-0.07,0.11,-0.17,-0.01,0.09,0.96,
0.136,-0.07,0.11,-0.17,-0.01,0.09,0.96,
0.136,-0.10,0.10,-0.16,-0.01,0.09,0.96,
0.138,-0.10,0.10,-0.16,-0.01,0.09,0.96,
0.141,-0.10,0.10,-0.16,-0.01,0.09,0.96,
0.141,-0.16,0.10,-0.15,-0.01,0.09,0.96,
0.143,-0.16,0.10,-0.15,-0.01,0.09,0.97,
0.146,-0.16,0.10,-0.15,-0.01,0.08,0.97,
0.146,-0.17,0.10,-0.13,-0.01,0.08,0.97,
0.148,-0.17,0.10,-0.13,-0.01,0.08,0.97,
0.151,-0.17,0.10,-0.13,-0.01,0.08,0.97,
0.151,-0.18,0.09,-0.08,-0.01,0.08,0.97,
0.153,-0.18,0.09,-0.08,-0.01,0.08,0.98,
0.155,-0.18,0.09,-0.08,-0.01,0.09,0.98,
0.155,-0.21,0.08,-0.04,-0.01,0.09,0.98,
0.157,-0.21,0.08,-0.04,-0.01,0.08,0.98,
0.16,-0.21,0.08,-0.04,-0.01,0.09,0.98,
0.16,-0.21,0.09,0.01,-0.01,0.09,0.98,
0.163,-0.21,0.09,0.01,-0.01,0.08,0.98,
0.165,-0.21,0.09,0.01,-0.01,0.08,0.98,
0.165,-0.21,0.08,0.05,-0.01,0.08,0.98,
0.168,-0.21,0.08,0.05,-0.02,0.08,0.99,
0.17,-0.21,0.08,0.05,-0.02,0.08,0.99,
0.17,-0.22,0.06,0.07,-0.02,0.08,0.99,
0.172,-0.22,0.06,0.07,-0.02,0.08,0.99,
0.175,-0.22,0.06,0.07,-0.02,0.08,0.99,
0.175,-0.25,0.05,0.10,-0.02,0.08,0.99,
0.177,-0.25,0.05,0.10,-0.02,0.08,0.99,
0.18,-0.25,0.05,0.10,-0.02,0.08,0.99,
0.18,-0.27,0.06,0.13,-0.02,0.08,0.99,
0.182,-0.27,0.06,0.13,-0.02,0.08,0.99,
0.185,-0.27,0.06,0.13,-0.02,0.08,0.99,
0.185,-0.25,0.05,0.12,-0.02,0.08,0.99,
0.187,-0.25,0.05,0.12,-0.02,0.08,0.99,
0.19,-0.25,0.05,0.12,-0.02,0.08,0.99,
0.19,-0.27,0.05,0.13,-0.02,0.08,0.99,
0.192,-0.27,0.05,0.13,-0.02,0.08,0.99,
0.195,-0.27,0.05,0.13,-0.02,0.08,0.99,
0.195,-0.28,0.05,0.14,-0.02,0.08,0.99,
0.197,-0.28,0.05,0.14,-0.02,0.08,0.99,
0.199,-0.28,0.05,0.14,-0.02,0.08,0.99,
0.2,-0.29,0.03,0.14,-0.02,0.08,0.99,
0.202,-0.29,0.03,0.14,-0.02,0.08,0.99,
0.204,-0.29,0.03,0.14,-0.02,0.08,0.99,
0.204,-0.30,0.00,0.13,-0.02,0.08,0.99,
0.207,-0.30,0.00,0.13,-0.02,0.07,0.99,
0.209,-0.30,0.00,0.13,-0.02,0.07,0.99,
0.209,-0.32,-0.02,0.13,-0.02,0.07,0.99,
0.215,-0.32,-0.02,0.13,-0.03,0.07,0.99,
0.215,-0.32,-0.02,0.13,-0.03,0.07,0.99,
0.216,-0.34,-0.04,0.11,-0.03,0.07,0.99,
0.216,-0.34,-0.04,0.11,-0.03,0.07,0.99,
0.219,-0.34,-0.04,0.11,-0.04,0.07,0.99,
0.22,-0.40,-0.04,0.10,-0.04,0.07,0.99,
0.221,-0.40,-0.04,0.10,-0.04,0.07,0.99,
0.224,-0.40,-0.04,0.10,-0.04,0.07,0.99,
0.224,-0.45,-0.06,0.10,-0.04,0.07,0.99,
0.226,-0.45,-0.06,0.10,-0.04,0.07,0.99,
0.229,-0.49,-0.07,0.08,-0.04,0.07,0.99,
0.229,-0.49,-0.07,0.08,-0.05,0.07,0.99,
0.231,-0.49,-0.07,0.08,-0.05,0.07,0.99,
0.234,-0.49,-0.07,0.08,-0.05,0.07,0.99,
0.234,-0.54,-0.06,0.08,-0.05,0.07,0.99,
0.236,-0.54,-0.06,0.08,-0.05,0.07,0.99,
0.239,-0.54,-0.06,0.08,-0.05,0.07,0.99,
0.239,-0.56,-0.07,0.10,-0.05,0.07,0.99,
0.241,-0.56,-0.07,0.10,-0.06,0.07,0.99,
0.243,-0.56,-0.07,0.10,-0.06,0.07,0.99,
0.244,-0.58,-0.08,0.12,-0.06,0.07,0.99,
0.246,-0.58,-0.08,0.12,-0.06,0.07,1.00,
0.248,-0.58,-0.08,0.12,-0.06,0.07,1.00,
0.249,-0.62,-0.06,0.15,-0.06,0.07,1.00,
0.251,-0.62,-0.06,0.15,-0.06,0.07,1.00,
0.253,-0.62,-0.06,0.15,-0.07,0.07,1.00,
0.254,-0.66,-0.07,0.18,-0.07,0.07,1.00,
0.255,-0.66,-0.07,0.18,-0.07,0.07,1.00,
0.258,-0.66,-0.07,0.18,-0.07,0.07,1.00,
0.258,-0.68,-0.07,0.21,-0.07,0.07,1.00,
0.26,-0.68,-0.07,0.21,-0.07,0.07,1.01,
0.263,-0.68,-0.07,0.21,-0.07,0.07,1.01,
0.263,-0.71,-0.07,0.24,-0.07,0.07,1.01,
0.265,-0.71,-0.07,0.24,-0.08,0.07,1.01,
0.268,-0.71,-0.07,0.24,-0.07,0.07,1.01,
0.268,-0.73,-0.05,0.27,-0.07,0.07,1.01,
0.271,-0.73,-0.05,0.27,-0.08,0.07,1.01,
0.273,-0.73,-0.05,0.27,-0.08,0.07,1.01,
0.273,-0.77,-0.08,0.27,-0.08,0.07,1.01,
0.275,-0.77,-0.08,0.27,-0.08,0.07,1.01,
0.279,-0.77,-0.08,0.27,-0.08,0.07,1.01,
0.279,-0.78,-0.10,0.29,-0.08,0.07,1.01,
0.28,-0.78,-0.10,0.29,-0.09,0.06,1.01,
0.283,-0.78,-0.10,0.29,-0.09,0.06,1.00,
