
time,ax,ay,az,gFx,gFy,gFz,
0.001,0.05,0.00,-0.34,0.02,0.07,0.92,
0.002,0.05,0.00,-0.34,0.03,0.07,0.92,
0.002,0.11,0.03,-0.48,0.03,0.07,0.92,
0.002,0.11,0.03,-0.48,0.03,0.07,0.92,
0.005,0.11,0.03,-0.48,0.03,0.08,0.92,
0.005,0.17,0.06,-0.55,0.03,0.08,0.92,
0.007,0.17,0.06,-0.55,0.03,0.08,0.92,
0.01,0.17,0.06,-0.55,0.03,0.08,0.93,
0.01,0.22,0.08,-0.55,0.03,0.08,0.93,
0.012,0.22,0.08,-0.55,0.04,0.08,0.93,
0.014,0.22,0.08,-0.55,0.04,0.08,0.94,
0.015,0.24,0.09,-0.51,0.04,0.08,0.94,
0.017,0.24,0.09,-0.51,0.04,0.08,0.95,
0.02,0.24,0.09,-0.51,0.04,0.08,0.95,
0.02,0.27,0.11,-0.40,0.04,0.08,0.95,
0.022,0.27,0.11,-0.40,0.04,0.07,0.96,
0.024,0.27,0.11,-0.40,0.04,0.07,0.97,
0.024,0.29,0.11,-0.27,0.04,0.07,0.97,
0.026,0.29,0.11,-0.27,0.04,0.07,0.97,
0.03,0.29,0.11,-0.27,0.04,0.07,0.98,
0.03,0.30,0.08,-0.13,0.04,0.07,0.98,
0.032,0.30,0.08,-0.13,0.04,0.07,0.99,
0.036,0.30,0.08,-0.13,0.04,0.07,0.99,
0.036,0.29,0.06,-0.01,0.04,0.07,0.99,
0.037,0.29,0.06,-0.01,0.03,0.07,0.99,
0.039,0.29,0.06,-0.01,0.03,0.07,1.00,
0.039,0.27,0.06,0.11,0.03,0.07,1.00,
0.041,0.27,0.06,0.11,0.03,0.07,1.00,
0.044,0.27,0.06,0.11,0.03,0.07,1.00,
0.044,0.24,0.05,0.17,0.03,0.07,1.00,
0.049,0.24,0.05,0.17,0.03,0.07,1.00,
0.049,0.21,0.05,0.22,0.03,0.07,1.00,
0.049,0.21,0.05,0.22,0.03,0.07,1.00,
0.051,0.21,0.05,0.22,0.03,0.07,1.00,
0.054,0.21,0.05,0.22,0.02,0.07,1.00,
0.054,0.19,0.05,0.24,0.02,0.07,1.00,
0.056,0.19,0.05,0.24,0.02,0.07,1.00,
0.059,0.19,0.05,0.24,0.03,0.07,1.00,
0.059,0.16,0.06,0.21,0.03,0.07,1.00,
0.061,0.16,0.06,0.21,0.03,0.07,1.00,
0.064,0.16,0.06,0.21,0.03,0.07,0.99,
0.064,0.17,0.06,0.20,0.03,0.07,0.99,
0.066,0.17,0.06,0.20,0.02,0.07,0.99,
0.068,0.17,0.06,0.20,0.02,0.07,0.99,
0.068,0.17,0.07,0.16,0.02,0.07,0.99,
0.071,0.17,0.07,0.16,0.03,0.08,0.98,
0.073,0.17,0.07,0.16,0.03,0.08,0.98,
0.073,0.16,0.10,0.10,0.03,0.08,0.98,
0.075,0.16,0.10,0.10,0.02,0.08,0.98,
0.078,0.16,0.10,0.10,0.02,0.08,0.97,
0.078,0.18,0.12,0.00,0.02,0.08,0.97,
0.08,0.18,0.12,0.00,0.02,0.09,0.97,
0.083,0.18,0.12,0.00,0.02,0.09,0.97,
0.083,0.17,0.17,-0.04,0.02,0.09,0.97,
0.085,0.17,0.17,-0.04,0.03,0.09,0.97,
0.088,0.17,0.17,-0.04,0.02,0.09,0.96,
0.088,0.16,0.19,-0.09,0.02,0.09,0.96,
0.09,0.16,0.19,-0.09,0.03,0.09,0.96,
0.093,0.16,0.19,-0.09,0.03,0.09,0.96,
0.093,0.17,0.19,-0.13,0.03,0.09,0.96,
0.095,0.17,0.19,-0.13,0.03,0.09,0.96,
0.098,0.17,0.19,-0.13,0.03,0.08,0.95,
0.098,0.19,0.19,-0.18,0.03,0.08,0.95,
0.1,0.19,0.19,-0.18,0.03,0.08,0.95,
0.103,0.19,0.19,-0.18,0.03,0.08,0.95,
0.103,0.20,0.17,-0.22,0.03,0.08,0.95,
0.105,0.20,0.17,-0.22,0.02,0.08,0.95,
0.107,0.20,0.17,-0.22,0.03,0.08,0.94,
0.108,0.20,0.12,-0.28,0.03,0.08,0.94,
0.11,0.20,0.12,-0.28,0.02,0.08,0.94,
0.112,0.20,0.12,-0.28,0.02,0.08,0.94,
0.113,0.17,0.11,-0.32,0.02,0.08,0.94,
0.115,0.17,0.11,-0.32,0.02,0.08,0.94,
0.117,0.17,0.11,-0.32,0.02,0.08,0.94,
0.118,0.15,0.09,-0.36,0.02,0.08,0.94,
0.119,0.15,0.09,-0.36,0.02,0.08,0.94,
0.122,0.15,0.09,-0.36,0.02,0.08,0.94,
0.123,0.12,0.08,-0.39,0.02,0.08,0.94,
0.124,0.12,0.08,-0.39,0.02,0.08,0.94,
0.127,0.12,0.08,-0.39,0.02,0.08,0.94,
0.127,0.12,0.07,-0.37,0.02,0.08,0.94,
0.131,0.12,0.07,-0.37,0.02,0.07,0.95,
0.132,0.12,0.07,-0.37,0.02,0.07,0.95,
0.132,0.13,0.07,-0.34,0.02,0.07,0.95,
0.134,0.13,0.07,-0.34,0.03,0.07,0.95,
0.137,0.13,0.07,-0.34,0.03,0.07,0.96,
0.137,0.15,0.04,-0.28,0.03,0.07,0.96,
0.139,0.15,0.04,-0.28,0.03,0.07,0.96,
0.142,0.15,0.04,-0.28,0.03,0.07,0.96,
0.142,0.20,0.03,-0.22,0.03,0.07,0.96,
0.145,0.20,0.03,-0.22,0.03,0.07,0.97,
0.147,0.20,0.03,-0.22,0.03,0.07,0.97,
0.147,0.22,0.03,-0.15,0.03,0.07,0.97,
0.149,0.22,0.03,-0.15,0.03,0.07,0.97,
0.152,0.22,0.03,-0.15,0.04,0.07,0.97,
0.152,0.24,0.02,-0.08,0.04,0.07,0.97,
0.154,0.24,0.02,-0.08,0.04,0.07,0.98,
0.157,0.24,0.02,-0.08,0.04,0.07,0.98,
0.157,0.26,0.02,-0.04,0.04,0.07,0.98,
0.159,0.26,0.02,-0.04,0.04,0.07,0.98,
0.162,0.26,0.02,-0.04,0.04,0.07,0.98,
0.163,0.30,0.04,0.02,0.04,0.07,0.98,
0.164,0.30,0.04,0.02,0.04,0.07,0.98,
0.167,0.30,0.04,0.02,0.04,0.06,0.98,
0.167,0.29,0.01,0.04,0.04,0.06,0.98,
0.169,0.29,0.01,0.04,0.04,0.06,0.98,
0.171,0.29,0.01,0.04,0.04,0.06,0.98,
0.172,0.33,-0.03,0.03,0.04,0.06,0.98,
0.174,0.33,-0.03,0.03,0.04,0.06,0.98,
0.176,0.33,-0.03,0.03,0.04,0.06,0.98,
0.177,0.31,-0.07,0.04,0.04,0.06,0.98,
0.178,0.31,-0.07,0.04,0.04,0.06,0.98,
0.181,0.31,-0.07,0.04,0.04,0.06,0.98,
0.182,0.31,-0.09,0.04,0.04,0.06,0.98,
0.183,0.31,-0.09,0.04,0.04,0.06,0.98,
0.186,0.31,-0.09,0.04,0.04,0.06,0.98,
0.186,0.30,-0.08,0.05,0.04,0.06,0.98,
0.188,0.30,-0.08,0.05,0.04,0.05,0.98,
0.191,0.30,-0.08,0.05,0.04,0.05,0.98,
0.191,0.31,-0.12,0.04,0.04,0.05,0.98,
0.193,0.31,-0.12,0.04,0.04,0.05,0.98,
0.196,0.31,-0.12,0.04,0.04,0.05,0.98,
0.196,0.31,-0.16,0.07,0.04,0.05,0.98,
0.198,0.31,-0.16,0.07,0.05,0.04,0.98,
0.201,0.31,-0.16,0.07,0.05,0.04,0.98,
0.201,0.30,-0.20,0.07,0.05,0.04,0.98,
0.203,0.30,-0.20,0.07,0.05,0.04,0.99,
0.205,0.30,-0.20,0.07,0.05,0.04,0.99,
0.206,0.32,-0.24,0.08,0.05,0.04,0.99,
0.208,0.32,-0.24,0.08,0.05,0.04,0.99,
0.211,0.32,-0.24,0.08,0.06,0.04,0.99,
0.212,0.35,-0.26,0.12,0.06,0.04,0.99,
0.213,0.35,-0.26,0.12,0.06,0.04,1.00,
0.215,0.35,-0.26,0.12,0.07,0.04,1.00,
0.216,0.41,-0.26,0.15,0.07,0.04,1.00,
0.218,0.41,-0.26,0.15,0.07,0.04,1.00,
0.22,0.41,-0.26,0.15,0.08,0.05,1.00,
0.221,0.48,-0.24,0.19,0.08,0.05,1.00,
0.222,0.48,-0.24,0.19,0.08,0.05,1.00,
0.225,0.58,-0.22,0.21,0.08,0.05,1.00,
0.226,0.58,-0.22,0.21,0.09,0.05,1.00,
0.228,0.58,-0.22,0.21,0.09,0.05,1.00,
0.23,0.58,-0.22,0.21,0.09,0.05,1.00,
0.23,0.67,-0.18,0.23,0.09,0.05,1.00,
0.232,0.67,-0.18,0.23,0.09,0.05,1.00,
0.235,0.67,-0.18,0.23,0.10,0.06,0.99,
0.235,0.72,-0.17,0.21,0.10,0.06,0.99,
0.237,0.72,-0.17,0.21,0.10,0.05,0.99,
0.24,0.76,-0.14,0.17,0.10,0.05,0.99,
0.24,0.76,-0.14,0.17,0.10,0.05,0.99,
0.242,0.76,-0.14,0.17,0.10,0.06,0.99,
0.251,0.76,-0.14,0.17,0.10,0.06,0.98,
0.252,0.77,-0.14,0.15,0.10,0.06,0.98,
0.252,0.77,-0.14,0.15,0.10,0.06,0.98,
0.252,0.77,-0.14,0.15,0.09,0.06,0.98,
0.252,0.76,-0.12,0.08,0.09,0.06,0.98,
0.253,0.76,-0.12,0.08,0.09,0.06,0.97,
0.254,0.76,-0.12,0.08,0.09,0.06,0.97,
0.255,0.74,-0.10,0.00,0.09,0.06,0.97,
0.257,0.74,-0.10,0.00,0.09,0.06,0.96,
0.26,0.74,-0.10,0.00,0.09,0.06,0.96,
0.26,0.70,-0.08,-0.10,0.09,0.06,0.96,
0.262,0.70,-0.08,-0.10,0.09,0.06,0.95,
0.264,0.70,-0.08,-0.10,0.09,0.06,0.95,
0.265,0.65,-0.10,-0.17,0.09,0.06,0.95,
0.267,0.65,-0.10,-0.17,0.08,0.05,0.95,
0.269,0.65,-0.10,-0.17,0.08,0.05,0.94,
0.269,0.62,-0.14,-0.25,0.08,0.05,0.94,
0.271,0.62,-0.14,-0.25,0.08,0.05,0.94,
0.274,0.57,-0.17,-0.31,0.08,0.05,0.94,
0.274,0.57,-0.17,-0.31,0.08,0.05,0.94,
0.276,0.57,-0.17,-0.31,0.08,0.06,0.94,
0.279,0.57,-0.17,-0.31,0.08,0.06,0.94,
0.279,0.54,-0.16,-0.34,0.08,0.06,0.94,
0.281,0.54,-0.16,-0.34,0.08,0.06,0.94,
0.284,0.53,-0.14,-0.34,0.08,0.06,0.94,
0.284,0.53,-0.14,-0.34,0.07,0.06,0.95,
0.286,0.53,-0.14,-0.34,0.07,0.06,0.95,
0.289,0.53,-0.14,-0.34,0.08,0.06,0.95,
0.289,0.49,-0.14,-0.31,0.08,0.06,0.95,
0.291,0.49,-0.14,-0.31,0.07,0.06,0.95,
0.295,0.47,-0.13,-0.24,0.07,0.06,0.95,
0.295,0.47,-0.13,-0.24,0.07,0.05,0.96,
0.296,0.47,-0.13,-0.24,0.07,0.05,0.96,
0.299,0.47,-0.13,-0.24,0.07,0.05,0.97,
0.299,0.45,-0.15,-0.19,0.07,0.05,0.97,
0.301,0.45,-0.15,-0.19,0.07,0.05,0.97,
0.303,0.45,-0.15,-0.19,0.07,0.05,0.97,
0.304,0.42,-0.17,-0.11,0.07,0.05,0.97,
0.306,0.42,-0.17,-0.11,0.07,0.05,0.97,
0.308,0.42,-0.17,-0.11,0.07,0.05,0.98,
0.309,0.40,-0.19,-0.05,0.07,0.05,0.98,
0.311,0.40,-0.19,-0.05,0.07,0.05,0.98,
0.313,0.40,-0.19,-0.05,0.07,0.05,0.98,
0.313,0.38,-0.21,0.01,0.07,0.05,0.98,
0.316,0.38,-0.21,0.01,0.06,0.04,0.98,
0.318,0.38,-0.21,0.01,0.06,0.04,0.99,
0.318,0.34,-0.23,0.06,0.06,0.04,0.99,
0.32,0.34,-0.23,0.06,0.06,0.04,0.99,
0.323,0.34,-0.23,0.06,0.06,0.04,0.99,
0.323,0.31,-0.25,0.10,0.06,0.04,0.99,
0.325,0.31,-0.25,0.10,0.06,0.03,0.99,
0.331,0.31,-0.25,0.10,0.06,0.03,0.99,
0.331,0.26,-0.31,0.11,0.06,0.03,0.99,
0.331,0.26,-0.31,0.11,0.05,0.03,0.99,
0.333,0.26,-0.31,0.11,0.05,0.03,0.98,
0.333,0.23,-0.34,0.11,0.05,0.03,0.98,
0.335,0.23,-0.34,0.11,0.05,0.03,0.98,
0.338,0.23,-0.34,0.11,0.05,0.03,0.98,
0.338,0.18,-0.36,0.10,0.05,0.03,0.98,
0.34,0.18,-0.36,0.10,0.05,0.03,0.98,
0.342,0.18,-0.36,0.10,0.05,0.03,0.98,
0.343,0.16,-0.39,0.07,0.05,0.03,0.98,
0.345,0.16,-0.39,0.07,0.05,0.03,0.98,
0.348,0.16,-0.39,0.07,0.05,0.03,0.98,
0.348,0.14,-0.39,0.04,0.05,0.03,0.98,
0.35,0.14,-0.39,0.04,0.05,0.02,0.98,
0.352,0.14,-0.39,0.04,0.04,0.02,0.98,
0.353,0.11,-0.39,0.02,0.04,0.02,0.98,
0.355,0.11,-0.39,0.02,0.04,0.03,0.98,
0.358,0.11,-0.39,0.02,0.04,0.03,0.98,
0.358,0.08,-0.41,0.02,0.04,0.03,0.98,
0.36,0.08,-0.41,0.02,0.05,0.02,0.98,
0.363,0.08,-0.41,0.02,0.05,0.02,0.98,
0.363,0.07,-0.40,0.03,0.05,0.02,0.98,
0.365,0.07,-0.40,0.03,0.05,0.02,0.98,
0.367,0.07,-0.40,0.03,0.05,0.02,0.98,
0.367,0.08,-0.41,0.02,0.05,0.02,0.98,
0.369,0.08,-0.41,0.02,0.05,0.02,0.98,
0.372,0.08,-0.41,0.02,0.05,0.02,0.97,
0.372,0.08,-0.42,0.01,0.05,0.02,0.97,
0.374,0.08,-0.42,0.01,0.05,0.02,0.98,
0.377,0.08,-0.42,0.01,0.05,0.02,0.97,
0.378,0.07,-0.45,0.00,0.05,0.02,0.97,
0.379,0.07,-0.45,0.00,0.05,0.02,0.97,
0.382,0.07,-0.45,0.00,0.05,0.02,0.97,
0.382,0.07,-0.46,-0.01,0.05,0.02,0.97,
0.384,0.07,-0.46,-0.01,0.05,0.02,0.97,
0.387,0.07,-0.46,-0.01,0.05,0.02,0.97,
0.387,0.06,-0.47,-0.04,0.05,0.02,0.97,
0.389,0.06,-0.47,-0.04,0.05,0.02,0.97,
0.391,0.06,-0.47,-0.04,0.05,0.01,0.97,
0.392,0.06,-0.48,-0.07,0.05,0.01,0.97,
0.394,0.06,-0.48,-0.07,0.05,0.01,0.96,
0.397,0.06,-0.48,-0.07,0.05,0.01,0.96,
0.397,0.04,-0.49,-0.07,0.05,0.01,0.96,
0.399,0.04,-0.49,-0.07,0.05,0.01,0.96,
0.401,0.04,-0.49,-0.07,0.05,0.01,0.96,
0.402,0.04,-0.51,-0.10,0.05,0.01,0.96,
0.404,0.04,-0.51,-0.10,0.05,0.01,0.96,
0.406,0.04,-0.51,-0.10,0.05,0.01,0.96,
0.407,0.03,-0.53,-0.11,0.05,0.01,0.96,
0.409,0.03,-0.53,-0.11,0.05,0.01,0.96,
0.411,0.03,-0.53,-0.11,0.05,0.00,0.97,
0.411,0.02,-0.55,-0.12,0.05,0.00,0.97,
0.414,0.02,-0.55,-0.12,0.05,0.00,0.97,
0.417,0.02,-0.55,-0.12,0.05,-0.00,0.97,
0.417,0.02,-0.58,-0.10,0.05,-0.00,0.97,
0.419,0.02,-0.58,-0.10,0.04,-0.01,0.97,
0.421,0.02,-0.58,-0.10,0.04,-0.01,0.98,
0.421,-0.01,-0.63,-0.05,0.04,-0.01,0.98,
0.423,-0.01,-0.63,-0.05,0.04,-0.01,0.98,
0.426,-0.01,-0.63,-0.05,0.03,-0.01,0.99,
0.426,-0.06,-0.69,0.02,0.03,-0.01,0.99,
0.432,-0.06,-0.69,0.02,0.03,-0.01,0.99,
0.432,-0.06,-0.69,0.02,0.03,-0.02,1.00,
0.432,-0.15,-0.72,0.11,0.03,-0.02,1.00,
0.433,-0.15,-0.72,0.11,0.03,-0.02,1.00,
0.436,-0.15,-0.72,0.11,0.02,-0.03,1.00,
0.436,-0.21,-0.74,0.19,0.02,-0.03,1.00,
0.438,-0.21,-0.74,0.19,0.02,-0.03,1.01,
0.44,-0.21,-0.74,0.19,0.01,-0.03,1.01,
0.441,-0.28,-0.81,0.28,0.01,-0.03,1.01,
0.443,-0.28,-0.81,0.28,0.01,-0.03,1.02,
0.445,-0.28,-0.81,0.28,0.01,-0.03,1.02,
0.446,-0.38,-0.86,0.35,0.01,-0.03,1.02,
0.448,-0.38,-0.86,0.35,0.00,-0.04,1.02,
0.45,-0.38,-0.86,0.35,-0.00,-0.04,1.02,
0.45,-0.46,-0.89,0.41,-0.00,-0.04,1.02,
0.452,-0.46,-0.89,0.41,-0.00,-0.04,1.02,
0.455,-0.46,-0.89,0.41,-0.01,-0.04,1.02,
0.455,-0.53,-0.92,0.43,-0.01,-0.04,1.02,
0.458,-0.53,-0.92,0.43,-0.01,-0.04,1.02,
0.46,-0.53,-0.92,0.43,-0.01,-0.04,1.02,
0.46,-0.58,-0.93,0.43,-0.01,-0.04,1.02,
0.462,-0.58,-0.93,0.43,-0.01,-0.04,1.01,
0.465,-0.58,-0.93,0.43,-0.01,-0.04,1.01,
0.465,-0.62,-0.92,0.40,-0.01,-0.04,1.01,
0.467,-0.62,-0.92,0.40,-0.01,-0.04,1.01,
0.47,-0.62,-0.92,0.40,-0.01,-0.04,1.00,
0.47,-0.66,-0.94,0.35,-0.01,-0.04,1.00,
0.472,-0.66,-0.94,0.35,-0.01,-0.04,1.00,
0.475,-0.66,-0.94,0.35,-0.01,-0.04,1.00,
0.475,-0.67,-0.91,0.29,-0.01,-0.04,1.00,
0.477,-0.67,-0.91,0.29,-0.01,-0.04,0.99,
0.48,-0.67,-0.91,0.29,-0.01,-0.04,0.99,
0.48,-0.65,-0.88,0.22,-0.01,-0.04,0.99,
0.482,-0.65,-0.88,0.22,-0.01,-0.03,0.99,
0.485,-0.65,-0.88,0.22,-0.00,-0.03,0.98,
0.485,-0.63,-0.87,0.13,-0.00,-0.03,0.98,
0.487,-0.63,-0.87,0.13,-0.00,-0.03,0.98,
0.489,-0.63,-0.87,0.13,0.00,-0.03,0.98,
0.49,-0.59,-0.83,0.07,0.00,-0.03,0.98,
0.492,-0.59,-0.83,0.07,0.00,-0.03,0.97,
0.495,-0.59,-0.83,0.07,0.01,-0.03,0.97,
0.495,-0.55,-0.78,0.00,0.01,-0.03,0.97,
0.497,-0.55,-0.78,0.00,0.01,-0.03,0.97,
0.5,-0.55,-0.78,0.00,0.01,-0.03,0.96,
0.5,-0.50,-0.77,-0.05,0.01,-0.03,0.96,
0.502,-0.50,-0.77,-0.05,0.01,-0.03,0.96,
0.504,-0.50,-0.77,-0.05,0.01,-0.03,0.96,
0.504,-0.49,-0.77,-0.11,0.01,-0.03,0.96,
0.506,-0.49,-0.77,-0.11,0.01,-0.03,0.96,
0.51,-0.49,-0.77,-0.11,0.01,-0.03,0.96,
0.511,-0.47,-0.75,-0.15,0.01,-0.03,0.96,
0.512,-0.47,-0.75,-0.15,0.01,-0.03,0.96,
0.514,-0.47,-0.75,-0.15,0.01,-0.03,0.96,
0.514,-0.46,-0.76,-0.17,0.01,-0.03,0.96,
0.516,-0.46,-0.76,-0.17,0.01,-0.03,0.96,
0.519,-0.46,-0.76,-0.17,0.00,-0.03,0.96,
0.519,-0.49,-0.76,-0.17,0.00,-0.03,0.96,
0.521,-0.49,-0.76,-0.17,0.00,-0.04,0.96,
0.524,-0.49,-0.76,-0.17,-0.00,-0.04,0.96,
0.524,-0.54,-0.79,-0.16,-0.00,-0.04,0.96,
0.527,-0.54,-0.79,-0.16,-0.01,-0.04,0.96,
0.529,-0.54,-0.79,-0.16,-0.01,-0.04,0.96,
0.529,-0.60,-0.83,-0.14,-0.01,-0.04,0.96,
0.531,-0.60,-0.83,-0.14,-0.01,-0.04,0.96,
0.534,-0.60,-0.83,-0.14,-0.02,-0.04,0.96,
0.534,-0.67,-0.84,-0.14,-0.02,-0.04,0.96,
0.536,-0.67,-0.84,-0.14,-0.02,-0.04,0.96,
0.538,-0.67,-0.84,-0.14,-0.02,-0.04,0.96,
0.539,-0.75,-0.85,-0.13,-0.02,-0.04,0.96,
0.541,-0.75,-0.85,-0.13,-0.03,-0.04,0.96,
