
time,ax,ay,az,gFx,gFy,gFz,
0.001,-0.05,-0.01,-0.19,0.05,0.10,0.94,
0.001,-0.05,-0.01,-0.19,0.05,0.11,0.94,
0.002,0.00,-0.01,-0.29,0.05,0.11,0.94,
0.003,0.00,-0.01,-0.29,0.06,0.11,0.93,
0.006,0.00,-0.01,-0.29,0.06,0.11,0.93,
0.006,0.06,0.03,-0.36,0.06,0.11,0.93,
0.008,0.06,0.03,-0.36,0.06,0.11,0.93,
0.011,0.06,0.03,-0.36,0.06,0.11,0.94,
0.011,0.10,0.05,-0.40,0.06,0.11,0.94,
0.014,0.10,0.05,-0.40,0.06,0.11,0.94,
0.016,0.10,0.05,-0.40,0.07,0.11,0.94,
0.016,0.13,0.07,-0.38,0.07,0.11,0.94,
0.018,0.13,0.07,-0.38,0.06,0.11,0.95,
0.02,0.13,0.07,-0.38,0.07,0.11,0.95,
0.021,0.18,0.07,-0.32,0.07,0.11,0.95,
0.023,0.18,0.07,-0.32,0.07,0.11,0.95,
0.025,0.18,0.07,-0.32,0.07,0.11,0.96,
0.025,0.18,0.09,-0.27,0.07,0.11,0.96,
0.028,0.18,0.09,-0.27,0.07,0.11,0.96,
0.037,0.18,0.09,-0.27,0.07,0.11,0.96,
0.037,0.21,0.10,-0.19,0.07,0.11,0.96,
0.038,0.21,0.10,-0.19,0.07,0.11,0.97,
0.038,0.21,0.10,-0.19,0.07,0.11,0.97,
0.038,0.22,0.12,-0.13,0.07,0.11,0.97,
0.038,0.22,0.12,-0.13,0.07,0.11,0.97,
0.04,0.22,0.12,-0.13,0.07,0.11,0.97,
0.04,0.24,0.12,-0.07,0.07,0.11,0.97,
0.042,0.24,0.12,-0.07,0.07,0.11,0.97,
0.045,0.24,0.12,-0.07,0.07,0.11,0.98,
0.045,0.22,0.12,-0.05,0.07,0.11,0.98,
0.047,0.22,0.12,-0.05,0.07,0.11,0.98,
0.05,0.22,0.12,-0.05,0.07,0.11,0.98,
0.05,0.21,0.09,0.00,0.07,0.11,0.98,
0.052,0.21,0.09,0.00,0.07,0.11,0.98,
0.055,0.21,0.09,0.00,0.07,0.11,0.98,
0.055,0.20,0.09,0.04,0.07,0.11,0.98,
0.057,0.20,0.09,0.04,0.07,0.11,0.98,
0.06,0.20,0.09,0.04,0.07,0.11,0.98,
0.06,0.19,0.07,0.05,0.07,0.11,0.98,
0.062,0.19,0.07,0.05,0.06,0.11,0.98,
0.065,0.19,0.07,0.05,0.06,0.11,0.98,
0.065,0.18,0.06,0.06,0.06,0.11,0.98,
0.067,0.18,0.06,0.06,0.06,0.10,0.98,
0.07,0.18,0.06,0.06,0.06,0.11,0.98,
0.07,0.16,0.05,0.07,0.06,0.11,0.98,
0.072,0.16,0.05,0.07,0.06,0.10,0.98,
0.074,0.16,0.05,0.07,0.06,0.10,0.97,
0.075,0.14,0.04,0.04,0.06,0.10,0.97,
0.077,0.14,0.04,0.04,0.05,0.10,0.97,
