
time,ax,ay,az,gFx,gFy,gFz,
0.001,0.08,0.02,0.06,0.06,0.11,0.97,
0.001,0.07,0.00,0.00,0.06,0.11,0.97,
0.001,0.07,0.00,0.00,0.06,0.11,0.96,
0.001,0.07,0.00,0.00,0.06,0.11,0.96,
0.002,0.07,0.02,-0.07,0.06,0.11,0.96,
0.004,0.07,0.02,-0.07,0.06,0.11,0.96,
0.006,0.07,0.02,-0.07,0.06,0.11,0.95,
0.006,0.07,0.02,-0.14,0.06,0.11,0.95,
0.008,0.07,0.02,-0.14,0.06,0.11,0.95,
0.011,0.07,0.02,-0.14,0.06,0.11,0.95,
0.012,0.07,0.04,-0.18,0.06,0.11,0.95,
0.014,0.07,0.04,-0.18,0.06,0.12,0.95,
0.016,0.07,0.04,-0.18,0.06,0.12,0.95,
0.017,0.05,0.05,-0.24,0.06,0.12,0.95,
0.018,0.05,0.05,-0.24,0.06,0.12,0.95,
0.021,0.05,0.05,-0.24,0.06,0.12,0.95,
0.021,0.06,0.07,-0.26,0.06,0.12,0.95,
0.023,0.06,0.07,-0.26,0.07,0.12,0.95,
0.026,0.06,0.07,-0.26,0.07,0.12,0.95,
0.026,0.08,0.09,-0.27,0.07,0.12,0.95,
0.029,0.08,0.09,-0.27,0.07,0.12,0.95,
0.031,0.08,0.09,-0.27,0.07,0.12,0.95,
0.031,0.11,0.08,-0.26,0.07,0.12,0.95,
0.034,0.11,0.08,-0.26,0.07,0.12,0.95,
0.036,0.11,0.08,-0.26,0.07,0.12,0.95,
0.036,0.12,0.09,-0.24,0.07,0.12,0.95,
0.038,0.12,0.09,-0.24,0.07,0.12,0.96,
0.041,0.12,0.09,-0.24,0.07,0.12,0.96,
0.041,0.15,0.11,-0.19,0.07,0.12,0.96,
0.043,0.15,0.11,-0.19,0.07,0.12,0.97,
0.047,0.15,0.11,-0.19,0.07,0.12,0.97,
0.047,0.16,0.11,-0.13,0.07,0.12,0.97,
0.048,0.16,0.11,-0.13,0.07,0.12,0.97,
0.051,0.16,0.11,-0.13,0.07,0.12,0.97,
0.051,0.18,0.13,-0.05,0.07,0.12,0.97,
0.053,0.18,0.13,-0.05,0.08,0.12,0.98,
0.055,0.18,0.13,-0.05,0.08,0.12,0.98,
0.055,0.18,0.11,-0.01,0.08,0.12,0.98,
0.057,0.18,0.11,-0.01,0.08,0.12,0.98,
0.061,0.18,0.11,-0.01,0.08,0.12,0.98,
0.061,0.20,0.11,0.06,0.08,0.12,0.98,
0.062,0.20,0.11,0.06,0.08,0.11,0.99,
0.065,0.20,0.11,0.06,0.08,0.11,0.99,
0.065,0.22,0.09,0.10,0.08,0.11,0.99,
0.067,0.22,0.09,0.10,0.08,0.11,0.99,
0.07,0.22,0.09,0.10,0.08,0.11,0.99,
0.07,0.23,0.07,0.12,0.08,0.11,0.99,
0.072,0.23,0.07,0.12,0.08,0.11,0.99,
0.075,0.23,0.07,0.12,0.08,0.11,0.99,
0.075,0.23,0.06,0.14,0.08,0.11,0.99,
0.077,0.23,0.06,0.14,0.08,0.11,0.99,
0.08,0.23,0.06,0.14,0.08,0.11,0.99,
