
time,ax,ay,az,gFx,gFy,gFz,
0.0,-0.00,0.08,0.15,0.05,0.11,0.96,
0.001,-0.00,0.05,-0.02,0.05,0.11,0.96,
0.001,-0.00,0.05,-0.02,0.05,0.11,0.95,
0.002,-0.00,0.05,-0.02,0.06,0.11,0.95,
0.002,0.01,0.05,-0.16,0.06,0.11,0.95,
0.003,0.01,0.05,-0.16,0.06,0.11,0.94,
0.006,0.01,0.05,-0.16,0.06,0.11,0.94,
0.006,0.02,0.04,-0.26,0.06,0.11,0.94,
0.008,0.02,0.04,-0.26,0.06,0.11,0.94,
0.011,0.02,0.04,-0.26,0.06,0.11,0.94,
0.011,0.08,0.06,-0.31,0.06,0.11,0.94,
0.013,0.08,0.06,-0.31,0.06,0.12,0.94,
0.015,0.08,0.06,-0.31,0.06,0.11,0.94,
0.016,0.10,0.05,-0.33,0.06,0.11,0.94,
0.018,0.10,0.05,-0.33,0.06,0.12,0.94,
0.02,0.10,0.05,-0.33,0.06,0.12,0.94,
0.02,0.11,0.06,-0.34,0.06,0.12,0.94,
0.023,0.11,0.06,-0.34,0.07,0.12,0.94,
0.025,0.11,0.06,-0.34,0.07,0.12,0.94,
0.025,0.13,0.07,-0.32,0.07,0.12,0.94,
0.028,0.13,0.07,-0.32,0.07,0.12,0.95,
0.03,0.13,0.07,-0.32,0.07,0.12,0.95,
0.03,0.15,0.09,-0.30,0.07,0.12,0.95,
0.032,0.15,0.09,-0.30,0.07,0.12,0.95,
0.035,0.15,0.09,-0.30,0.07,0.12,0.95,
0.035,0.17,0.11,-0.26,0.07,0.12,0.95,
0.037,0.17,0.11,-0.26,0.07,0.12,0.96,
0.041,0.17,0.11,-0.26,0.07,0.12,0.96,
0.041,0.18,0.11,-0.22,0.07,0.12,0.96,
0.043,0.18,0.11,-0.22,0.07,0.12,0.96,
0.045,0.18,0.11,-0.22,0.06,0.12,0.97,
0.045,0.17,0.11,-0.17,0.06,0.12,0.97,
0.047,0.17,0.11,-0.17,0.06,0.12,0.97,
0.05,0.17,0.11,-0.17,0.06,0.12,0.97,
0.05,0.15,0.12,-0.09,0.06,0.12,0.97,
0.052,0.15,0.12,-0.09,0.06,0.12,0.98,
0.055,0.15,0.12,-0.09,0.06,0.12,0.98,
0.055,0.10,0.12,-0.02,0.06,0.12,0.98,
0.057,0.10,0.12,-0.02,0.05,0.11,0.98,
0.059,0.10,0.12,-0.02,0.05,0.11,0.99,
0.06,0.08,0.10,0.05,0.05,0.11,0.99,
0.062,0.08,0.10,0.05,0.05,0.11,0.99,
0.064,0.08,0.10,0.05,0.05,0.11,0.99,
0.064,0.05,0.09,0.11,0.05,0.11,0.99,
0.067,0.05,0.09,0.11,0.05,0.11,0.99,
0.07,0.05,0.09,0.11,0.05,0.11,1.00,
0.07,-0.00,0.06,0.16,0.05,0.11,1.00,
0.072,-0.00,0.06,0.16,0.04,0.11,1.00,
0.075,-0.00,0.06,0.16,0.04,0.11,1.00,
0.075,-0.03,0.06,0.20,0.04,0.11,1.00,
0.077,-0.03,0.06,0.20,0.04,0.11,1.00,
0.079,-0.03,0.06,0.20,0.04,0.11,1.00,
0.079,-0.05,0.05,0.23,0.04,0.11,1.00,
0.082,-0.05,0.05,0.23,0.04,0.11,1.00,
0.084,-0.05,0.05,0.23,0.04,0.11,1.00,
0.084,-0.06,0.04,0.22,0.04,0.11,1.00,
0.087,-0.06,0.04,0.22,0.04,0.11,0.99,
0.089,-0.06,0.04,0.22,0.04,0.11,0.99,
0.089,-0.08,0.03,0.20,0.04,0.11,0.99,
0.091,-0.08,0.03,0.20,0.04,0.11,0.99,
0.094,-0.08,0.03,0.20,0.04,0.11,0.99,
