
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.07,0.01,-0.09,-0.02,0.12,0.95,
0.003,0.07,0.01,-0.09,-0.03,0.12,0.94,
0.003,0.07,0.01,-0.20,-0.03,0.12,0.94,
0.003,0.07,0.01,-0.20,-0.02,0.12,0.94,
0.005,0.07,0.01,-0.20,-0.02,0.12,0.94,
0.005,0.05,0.02,-0.31,-0.02,0.12,0.94,
0.008,0.05,0.02,-0.31,-0.02,0.12,0.93,
0.01,0.05,0.02,-0.31,-0.02,0.12,0.93,
0.01,0.05,0.04,-0.37,-0.02,0.12,0.93,
0.013,0.05,0.04,-0.37,-0.02,0.12,0.93,
0.015,0.05,0.04,-0.37,-0.02,0.12,0.93,
0.015,0.05,0.05,-0.40,-0.02,0.12,0.93,
0.017,0.05,0.05,-0.40,-0.02,0.12,0.93,
0.02,0.05,0.05,-0.40,-0.02,0.12,0.93,
0.02,0.06,0.05,-0.41,-0.02,0.12,0.93,
0.022,0.06,0.05,-0.41,-0.02,0.12,0.93,
0.025,0.06,0.05,-0.41,-0.02,0.12,0.94,
0.025,0.09,0.05,-0.39,-0.02,0.12,0.94,
0.027,0.09,0.05,-0.39,-0.02,0.13,0.94,
0.03,0.09,0.05,-0.39,-0.02,0.13,0.94,
0.03,0.08,0.05,-0.36,-0.02,0.13,0.94,
0.032,0.08,0.05,-0.36,-0.02,0.13,0.94,
0.034,0.08,0.05,-0.36,-0.02,0.13,0.95,
0.035,0.10,0.08,-0.32,-0.02,0.13,0.95,
0.037,0.10,0.08,-0.32,-0.02,0.12,0.95,
0.039,0.10,0.08,-0.32,-0.02,0.12,0.95,
0.039,0.09,0.09,-0.26,-0.02,0.12,0.95,
0.042,0.09,0.09,-0.26,-0.02,0.13,0.95,
0.044,0.09,0.09,-0.26,-0.02,0.12,0.96,
0.045,0.09,0.08,-0.20,-0.02,0.12,0.96,
0.047,0.09,0.08,-0.20,-0.02,0.12,0.96,
0.05,0.09,0.08,-0.20,-0.02,0.12,0.97,
0.05,0.09,0.09,-0.16,-0.02,0.12,0.97,
0.052,0.09,0.09,-0.16,-0.02,0.12,0.97,
0.054,0.09,0.09,-0.16,-0.03,0.12,0.97,
0.054,0.07,0.07,-0.08,-0.03,0.12,0.97,
0.057,0.07,0.07,-0.08,-0.03,0.12,0.98,
0.06,0.07,0.07,-0.08,-0.03,0.12,0.98,
0.06,0.07,0.07,-0.02,-0.03,0.12,0.98,
0.062,0.07,0.07,-0.02,-0.03,0.12,0.98,
0.064,0.07,0.07,-0.02,-0.03,0.12,0.99,
0.064,0.05,0.07,0.05,-0.03,0.12,0.99,
0.066,0.05,0.07,0.05,-0.03,0.12,0.99,
0.069,0.05,0.07,0.05,-0.03,0.12,0.99,
0.069,0.05,0.08,0.12,-0.03,0.12,0.99,
0.071,0.05,0.08,0.12,-0.03,0.12,1.00,
0.074,0.04,0.06,0.18,-0.03,0.12,1.00,
0.074,0.04,0.06,0.18,-0.03,0.12,1.00,
0.076,0.04,0.06,0.18,-0.03,0.12,1.00,
0.079,0.04,0.06,0.18,-0.03,0.12,1.00,
0.079,0.04,0.03,0.24,-0.03,0.12,1.00,
0.081,0.04,0.03,0.24,-0.03,0.12,1.01,
0.084,0.01,0.04,0.28,-0.03,0.12,1.01,
0.084,0.01,0.04,0.28,-0.03,0.11,1.01,
0.086,0.01,0.04,0.28,-0.03,0.11,1.01,
0.088,0.01,0.04,0.28,-0.03,0.11,1.01,
0.089,0.02,0.03,0.31,-0.03,0.11,1.01,
0.091,0.02,0.03,0.31,-0.03,0.11,1.01,
0.099,0.02,0.03,0.31,-0.03,0.11,1.00,
0.1,0.00,-0.02,0.33,-0.03,0.11,1.00,
0.1,0.00,-0.02,0.33,-0.03,0.11,1.00,
0.1,0.00,-0.02,0.33,-0.03,0.10,1.00,
0.1,0.02,-0.04,0.29,-0.03,0.10,1.00,
0.101,0.02,-0.04,0.29,-0.03,0.11,1.00,
0.103,0.02,-0.04,0.29,-0.03,0.11,0.99,
0.103,0.02,-0.07,0.24,-0.03,0.11,0.99,
0.105,0.02,-0.07,0.24,-0.03,0.11,0.99,
0.108,0.02,-0.07,0.24,-0.03,0.11,0.98,
0.108,0.01,-0.07,0.18,-0.03,0.11,0.98,
0.11,0.01,-0.07,0.18,-0.03,0.11,0.98,
0.113,0.01,-0.07,0.18,-0.03,0.11,0.97,
0.113,0.03,-0.08,0.10,-0.03,0.11,0.97,
0.115,0.03,-0.08,0.10,-0.03,0.11,0.97,
0.118,0.03,-0.08,0.10,-0.03,0.11,0.96,
0.118,0.04,-0.07,0.01,-0.03,0.11,0.96,
0.12,0.04,-0.07,0.01,-0.03,0.11,0.96,
0.123,0.04,-0.07,0.01,-0.03,0.12,0.96,
0.123,0.03,-0.04,-0.07,-0.03,0.12,0.96,
0.126,0.03,-0.04,-0.07,-0.02,0.12,0.96,
0.128,0.03,-0.04,-0.07,-0.02,0.12,0.95,
0.128,0.05,-0.01,-0.14,-0.02,0.12,0.95,
0.13,0.05,-0.01,-0.14,-0.02,0.12,0.96,
0.133,0.05,-0.01,-0.14,-0.02,0.12,0.95,
0.133,0.07,-0.01,-0.19,-0.02,0.12,0.95,
0.135,0.07,-0.01,-0.19,-0.02,0.12,0.95,
0.137,0.07,-0.01,-0.19,-0.02,0.12,0.95,
0.138,0.11,0.01,-0.18,-0.02,0.12,0.95,
0.14,0.11,0.01,-0.18,-0.02,0.12,0.95,
0.143,0.11,0.01,-0.18,-0.02,0.12,0.95,
0.143,0.14,0.02,-0.21,-0.02,0.12,0.95,
0.145,0.14,0.02,-0.21,-0.01,0.12,0.95,
0.147,0.14,0.02,-0.21,-0.01,0.12,0.96,
0.148,0.15,0.03,-0.20,-0.01,0.12,0.96,
