
time,ax,ay,az,gFx,gFy,gFz,
0.001,0.02,-0.02,-0.21,0.04,0.12,0.95,
0.001,0.06,-0.03,-0.22,0.04,0.12,0.95,
0.001,0.06,-0.03,-0.22,0.04,0.12,0.95,
0.003,0.06,-0.03,-0.22,0.04,0.12,0.95,
0.004,0.08,-0.01,-0.21,0.04,0.12,0.95,
0.006,0.08,-0.01,-0.21,0.04,0.12,0.95,
0.008,0.08,-0.01,-0.21,0.04,0.12,0.95,
0.009,0.10,0.01,-0.21,0.04,0.12,0.95,
0.01,0.10,0.01,-0.21,0.04,0.12,0.95,
0.013,0.10,0.01,-0.21,0.04,0.13,0.96,
0.013,0.13,0.03,-0.20,0.04,0.13,0.96,
0.015,0.13,0.03,-0.20,0.04,0.13,0.95,
0.018,0.13,0.03,-0.20,0.04,0.13,0.96,
0.018,0.15,0.04,-0.19,0.04,0.13,0.96,
0.02,0.15,0.04,-0.19,0.04,0.13,0.96,
0.023,0.15,0.04,-0.19,0.04,0.13,0.96,
0.023,0.15,0.07,-0.19,0.04,0.13,0.96,
0.025,0.15,0.07,-0.19,0.04,0.13,0.96,
0.028,0.15,0.07,-0.19,0.04,0.13,0.96,
0.028,0.15,0.07,-0.17,0.04,0.13,0.96,
0.03,0.15,0.07,-0.17,0.04,0.13,0.96,
0.033,0.15,0.07,-0.17,0.03,0.13,0.96,
0.033,0.11,0.07,-0.16,0.03,0.13,0.96,
0.035,0.11,0.07,-0.16,0.03,0.13,0.96,
0.038,0.11,0.07,-0.16,0.03,0.13,0.96,
0.038,0.09,0.07,-0.16,0.03,0.13,0.96,
0.042,0.09,0.07,-0.16,0.03,0.13,0.96,
0.043,0.09,0.07,-0.16,0.02,0.12,0.96,
0.043,0.06,0.07,-0.16,0.02,0.12,0.96,
0.045,0.06,0.07,-0.16,0.03,0.12,0.95,
0.048,-0.00,0.05,-0.16,0.03,0.12,0.95,
0.048,-0.00,0.05,-0.16,0.02,0.12,0.96,
0.05,-0.00,0.05,-0.16,0.02,0.12,0.96,
0.052,-0.00,0.05,-0.16,0.02,0.12,0.96,
0.053,-0.01,0.04,-0.18,0.02,0.12,0.96,
0.055,-0.01,0.04,-0.18,0.02,0.12,0.96,
0.057,-0.01,0.04,-0.18,0.02,0.12,0.96,
0.058,-0.01,0.03,-0.15,0.02,0.12,0.96,
0.06,-0.01,0.03,-0.15,0.02,0.12,0.96,
0.062,-0.01,0.03,-0.15,0.02,0.12,0.96,
0.062,-0.04,-0.01,-0.13,0.02,0.12,0.96,
0.065,-0.04,-0.01,-0.13,0.02,0.11,0.96,
0.067,-0.04,-0.01,-0.13,0.02,0.11,0.96,
0.067,-0.05,-0.02,-0.12,0.02,0.11,0.96,
0.069,-0.05,-0.02,-0.12,0.02,0.12,0.97,
0.072,-0.05,-0.02,-0.12,0.02,0.11,0.97,
0.072,-0.05,-0.05,-0.09,0.02,0.11,0.97,
0.075,-0.05,-0.05,-0.09,0.02,0.11,0.97,
0.077,-0.05,-0.05,-0.09,0.02,0.11,0.97,
0.077,-0.04,-0.05,-0.06,0.02,0.11,0.97,
0.079,-0.04,-0.05,-0.06,0.02,0.12,0.97,
0.082,-0.04,-0.05,-0.06,0.02,0.12,0.97,
0.082,-0.02,-0.05,-0.03,0.02,0.12,0.97,
0.084,-0.02,-0.05,-0.03,0.03,0.11,0.97,
0.087,-0.02,-0.05,-0.03,0.03,0.11,0.97,
0.087,-0.02,-0.04,-0.04,0.03,0.11,0.97,
0.089,-0.02,-0.04,-0.04,0.03,0.11,0.97,
0.092,-0.02,-0.04,-0.04,0.03,0.11,0.97,
0.092,-0.00,-0.06,-0.05,0.03,0.11,0.97,
0.094,-0.00,-0.06,-0.05,0.03,0.11,0.97,
0.096,-0.00,-0.06,-0.05,0.03,0.11,0.96,
0.097,0.02,-0.08,-0.06,0.03,0.11,0.96,
0.099,0.02,-0.08,-0.06,0.03,0.11,0.96,
0.101,0.02,-0.08,-0.06,0.03,0.11,0.96,
0.102,0.04,-0.08,-0.08,0.03,0.11,0.96,
0.104,0.04,-0.08,-0.08,0.03,0.11,0.96,
