
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.10,-0.08,-0.23,-0.02,0.09,0.95,
0.003,-0.08,-0.07,-0.24,-0.02,0.09,0.95,
0.003,-0.08,-0.07,-0.24,-0.01,0.09,0.95,
0.003,-0.08,-0.07,-0.24,-0.01,0.09,0.96,
0.003,-0.03,-0.07,-0.22,-0.01,0.09,0.96,
0.004,-0.03,-0.07,-0.22,-0.01,0.09,0.96,
0.007,-0.03,-0.07,-0.22,-0.00,0.10,0.96,
0.007,0.04,-0.06,-0.20,-0.00,0.10,0.96,
0.009,0.04,-0.06,-0.20,-0.00,0.10,0.97,
0.012,0.04,-0.06,-0.20,-0.00,0.10,0.97,
0.012,0.07,-0.04,-0.14,-0.00,0.10,0.97,
0.014,0.07,-0.04,-0.14,0.00,0.10,0.98,
0.016,0.07,-0.04,-0.14,0.00,0.10,0.98,
0.016,0.10,-0.02,-0.07,0.00,0.10,0.98,
0.018,0.10,-0.02,-0.07,0.00,0.10,0.98,
0.021,0.10,-0.02,-0.07,0.00,0.10,0.98,
0.021,0.14,-0.00,0.02,0.00,0.10,0.98,
0.024,0.14,-0.00,0.02,0.00,0.10,0.98,
0.026,0.14,-0.00,0.02,0.00,0.10,0.98,
0.026,0.15,0.00,0.04,0.00,0.10,0.98,
0.035,0.15,0.00,0.04,0.00,0.10,0.98,
0.035,0.15,0.00,0.04,0.00,0.10,0.98,
0.035,0.15,0.01,0.08,0.00,0.10,0.98,
0.036,0.15,0.01,0.08,-0.00,0.10,0.98,
0.036,0.15,0.01,0.08,-0.00,0.10,0.98,
0.036,0.14,0.01,0.08,-0.00,0.10,0.98,
0.038,0.14,0.01,0.08,-0.00,0.10,0.98,
0.041,0.14,0.01,0.08,-0.01,0.10,0.98,
0.041,0.12,0.02,0.08,-0.01,0.10,0.98,
0.043,0.12,0.02,0.08,-0.01,0.10,0.98,
0.046,0.12,0.02,0.08,-0.01,0.10,0.98,
0.046,0.08,0.03,0.05,-0.01,0.10,0.98,
0.048,0.08,0.03,0.05,-0.01,0.10,0.98,
0.051,0.08,0.03,0.05,-0.01,0.10,0.97,
0.051,0.05,0.01,0.00,-0.01,0.10,0.97,
0.053,0.05,0.01,0.00,-0.01,0.10,0.97,
0.055,0.05,0.01,0.00,-0.01,0.10,0.97,
0.056,0.02,0.00,-0.01,-0.01,0.10,0.97,
0.058,0.02,0.00,-0.01,-0.02,0.10,0.97,
0.06,0.02,0.00,-0.01,-0.02,0.10,0.97,
0.06,-0.01,0.01,-0.04,-0.02,0.10,0.97,
0.063,-0.01,0.01,-0.04,-0.02,0.10,0.97,
0.065,-0.01,0.01,-0.04,-0.02,0.10,0.97,
0.066,-0.05,0.00,-0.05,-0.02,0.10,0.97,
0.068,-0.05,0.00,-0.05,-0.03,0.10,0.97,
0.07,-0.05,0.00,-0.05,-0.03,0.10,0.97,
0.07,-0.10,0.02,-0.07,-0.03,0.10,0.97,
0.072,-0.10,0.02,-0.07,-0.03,0.10,0.97,
0.075,-0.10,0.02,-0.07,-0.03,0.10,0.97,
0.075,-0.14,0.02,-0.08,-0.03,0.10,0.97,
0.078,-0.14,0.02,-0.08,-0.03,0.10,0.97,
0.08,-0.14,0.02,-0.08,-0.03,0.10,0.97,
0.08,-0.17,-0.00,-0.07,-0.03,0.10,0.97,
0.082,-0.17,-0.00,-0.07,-0.03,0.10,0.97,
0.085,-0.17,-0.00,-0.07,-0.03,0.10,0.97,
0.085,-0.17,-0.01,-0.07,-0.03,0.10,0.97,
0.087,-0.17,-0.01,-0.07,-0.03,0.10,0.97,
0.09,-0.17,-0.01,-0.07,-0.03,0.10,0.97,
0.09,-0.18,-0.00,-0.04,-0.03,0.10,0.97,
0.092,-0.18,-0.00,-0.04,-0.03,0.10,0.98,
0.095,-0.18,-0.00,-0.04,-0.03,0.10,0.98,
0.096,-0.17,-0.01,-0.02,-0.03,0.10,0.98,
0.097,-0.17,-0.01,-0.02,-0.03,0.10,0.98,
