
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.00,-0.00,-0.28,-0.02,0.06,0.94,
0.002,0.00,-0.00,-0.28,-0.01,0.06,0.94,
0.002,0.05,0.00,-0.39,-0.01,0.06,0.94,
0.003,0.05,0.00,-0.39,-0.01,0.07,0.93,
0.005,0.05,0.00,-0.39,-0.01,0.07,0.93,
0.005,0.11,0.02,-0.43,-0.01,0.07,0.93,
0.007,0.11,0.02,-0.43,-0.01,0.07,0.93,
0.01,0.11,0.02,-0.43,-0.00,0.07,0.93,
0.01,0.17,0.04,-0.46,-0.00,0.07,0.93,
0.012,0.17,0.04,-0.46,0.00,0.07,0.94,
0.015,0.17,0.04,-0.46,0.00,0.07,0.94,
0.015,0.22,0.05,-0.44,0.00,0.07,0.94,
0.017,0.22,0.05,-0.44,0.00,0.07,0.94,
0.02,0.22,0.05,-0.44,0.00,0.07,0.95,
0.02,0.27,0.07,-0.41,0.00,0.07,0.95,
0.022,0.27,0.07,-0.41,0.00,0.07,0.95,
0.025,0.27,0.07,-0.41,0.00,0.07,0.95,
0.025,0.27,0.09,-0.36,0.00,0.07,0.95,
0.027,0.27,0.09,-0.36,-0.00,0.07,0.96,
0.035,0.27,0.09,-0.36,-0.00,0.07,0.96,
0.035,0.27,0.08,-0.28,-0.00,0.07,0.96,
0.035,0.27,0.08,-0.28,-0.00,0.07,0.97,
0.035,0.27,0.08,-0.28,-0.00,0.07,0.97,
0.036,0.24,0.08,-0.18,-0.00,0.07,0.97,
0.037,0.24,0.08,-0.18,-0.01,0.07,0.98,
0.039,0.24,0.08,-0.18,-0.01,0.07,0.98,
0.04,0.23,0.06,-0.09,-0.01,0.07,0.98,
0.042,0.23,0.06,-0.09,-0.01,0.07,0.99,
0.046,0.23,0.06,-0.09,-0.01,0.07,0.99,
0.046,0.19,0.08,-0.00,-0.01,0.07,0.99,
0.047,0.19,0.08,-0.00,-0.01,0.07,0.99,
0.049,0.19,0.08,-0.00,-0.01,0.07,0.99,
0.049,0.17,0.09,0.09,-0.01,0.07,0.99,
0.052,0.17,0.09,0.09,-0.02,0.07,1.00,
0.054,0.17,0.09,0.09,-0.02,0.07,1.00,
0.054,0.16,0.10,0.14,-0.02,0.07,1.00,
0.056,0.16,0.10,0.14,-0.02,0.07,1.00,
0.059,0.16,0.10,0.14,-0.02,0.07,1.00,
0.059,0.11,0.10,0.18,-0.02,0.07,1.00,
0.062,0.11,0.10,0.18,-0.02,0.06,1.00,
0.064,0.11,0.10,0.18,-0.03,0.06,0.99,
0.064,0.08,0.09,0.16,-0.03,0.06,0.99,
0.066,0.08,0.09,0.16,-0.03,0.06,0.99,
0.069,0.08,0.09,0.16,-0.03,0.06,0.99,
0.069,0.05,0.06,0.15,-0.03,0.06,0.99,
0.071,0.05,0.06,0.15,-0.03,0.06,0.99,
0.074,0.05,0.06,0.15,-0.03,0.06,0.98,
0.074,0.00,0.05,0.10,-0.03,0.06,0.98,
0.076,0.00,0.05,0.10,-0.03,0.06,0.98,
0.079,0.00,0.05,0.10,-0.04,0.06,0.98,
0.079,-0.03,0.03,0.06,-0.04,0.06,0.98,
0.081,-0.03,0.03,0.06,-0.04,0.06,0.98,
0.083,-0.03,0.03,0.06,-0.04,0.06,0.97,
0.084,-0.05,0.02,-0.01,-0.04,0.06,0.97,
0.086,-0.05,0.02,-0.01,-0.04,0.06,0.97,
0.088,-0.05,0.02,-0.01,-0.04,0.06,0.97,
0.088,-0.07,0.00,-0.05,-0.04,0.06,0.97,
0.091,-0.07,0.00,-0.05,-0.03,0.06,0.97,
