
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.11,0.05,-0.04,-0.01,0.07,0.96,
0.002,0.08,0.03,-0.12,-0.01,0.07,0.96,
0.002,0.08,0.03,-0.12,-0.01,0.07,0.96,
0.003,0.08,0.03,-0.12,-0.01,0.07,0.96,
0.003,0.06,0.01,-0.17,-0.01,0.07,0.96,
0.005,0.06,0.01,-0.17,-0.01,0.07,0.96,
0.008,0.06,0.01,-0.17,-0.01,0.07,0.96,
0.008,0.05,-0.00,-0.19,-0.01,0.07,0.96,
0.01,0.05,-0.00,-0.19,-0.01,0.07,0.96,
0.013,0.05,-0.00,-0.19,-0.01,0.07,0.96,
0.013,0.01,-0.03,-0.19,-0.01,0.07,0.96,
0.016,0.01,-0.03,-0.19,-0.01,0.07,0.96,
0.018,0.01,-0.03,-0.19,-0.01,0.07,0.97,
0.018,0.01,-0.02,-0.17,-0.01,0.07,0.97,
0.02,0.01,-0.02,-0.17,-0.01,0.07,0.97,
0.022,0.01,-0.02,-0.17,-0.01,0.07,0.97,
0.022,0.01,-0.03,-0.14,-0.01,0.07,0.97,
0.025,0.01,-0.03,-0.14,-0.01,0.07,0.97,
0.027,0.01,-0.03,-0.14,-0.01,0.07,0.97,
0.027,0.00,-0.03,-0.11,-0.01,0.07,0.97,
0.03,0.00,-0.03,-0.11,-0.01,0.07,0.97,
0.032,0.00,-0.03,-0.11,-0.01,0.07,0.97,
0.032,-0.00,-0.04,-0.09,-0.01,0.07,0.97,
0.034,-0.00,-0.04,-0.09,-0.01,0.07,0.97,
0.037,-0.00,-0.04,-0.09,-0.01,0.07,0.97,
0.037,0.03,-0.02,-0.09,-0.01,0.07,0.97,
0.039,0.03,-0.02,-0.09,-0.01,0.07,0.97,
0.042,0.03,-0.02,-0.09,-0.01,0.07,0.97,
0.042,0.02,-0.01,-0.09,-0.01,0.07,0.97,
0.044,0.02,-0.01,-0.09,-0.01,0.07,0.97,
0.047,0.02,-0.01,-0.09,-0.01,0.07,0.97,
0.047,0.03,-0.02,-0.10,-0.01,0.07,0.97,
0.049,0.03,-0.02,-0.10,-0.00,0.07,0.97,
0.052,0.03,-0.02,-0.10,-0.00,0.07,0.97,
0.052,0.04,-0.03,-0.12,-0.00,0.07,0.97,
0.054,0.04,-0.03,-0.12,-0.00,0.07,0.96,
0.057,0.04,-0.03,-0.12,-0.00,0.07,0.96,
0.057,0.07,-0.05,-0.12,-0.00,0.07,0.96,
0.059,0.07,-0.05,-0.12,-0.00,0.07,0.96,
0.062,0.07,-0.05,-0.12,-0.00,0.07,0.96,
0.062,0.07,-0.04,-0.16,-0.00,0.07,0.96,
0.071,0.07,-0.04,-0.16,-0.00,0.07,0.96,
0.071,0.07,-0.04,-0.16,-0.00,0.07,0.96,
0.072,0.09,-0.03,-0.16,-0.00,0.07,0.96,
0.072,0.09,-0.03,-0.16,-0.00,0.07,0.96,
0.072,0.09,-0.03,-0.16,-0.00,0.07,0.96,
0.072,0.10,-0.01,-0.16,-0.00,0.07,0.96,
0.074,0.10,-0.01,-0.16,0.00,0.07,0.97,
0.076,0.10,-0.01,-0.16,0.00,0.07,0.97,
0.077,0.11,-0.00,-0.14,0.00,0.07,0.97,
0.078,0.11,-0.00,-0.14,0.00,0.07,0.97,
0.081,0.11,-0.00,-0.14,0.00,0.07,0.97,
0.082,0.12,0.02,-0.12,0.00,0.07,0.97,
0.084,0.12,0.02,-0.12,0.00,0.08,0.97,
0.086,0.12,0.02,-0.12,0.00,0.08,0.97,
0.086,0.14,0.02,-0.12,0.00,0.08,0.97,
0.088,0.14,0.02,-0.12,0.00,0.08,0.97,
0.091,0.14,0.02,-0.12,0.00,0.08,0.97,
0.091,0.15,0.05,-0.08,0.00,0.08,0.97,
0.093,0.15,0.05,-0.08,0.00,0.08,0.97,
0.096,0.15,0.05,-0.08,0.00,0.08,0.97,
0.097,0.15,0.08,-0.07,0.00,0.08,0.97,
0.098,0.15,0.08,-0.07,0.00,0.08,0.98,
0.101,0.15,0.08,-0.07,0.01,0.08,0.98,
0.101,0.13,0.07,-0.05,0.01,0.08,0.98,
0.103,0.13,0.07,-0.05,0.01,0.08,0.98,
0.106,0.13,0.07,-0.05,0.00,0.08,0.98,
0.106,0.16,0.09,-0.01,0.00,0.08,0.98,
0.108,0.16,0.09,-0.01,0.00,0.08,0.98,
0.111,0.16,0.09,-0.01,0.00,0.08,0.98,
0.111,0.15,0.09,0.00,0.00,0.08,0.98,
0.114,0.15,0.09,0.00,0.01,0.08,0.98,
0.115,0.15,0.09,0.00,0.00,0.08,0.98,
0.116,0.15,0.09,0.01,0.00,0.08,0.98,
0.118,0.15,0.09,0.01,0.01,0.08,0.98,
0.12,0.15,0.09,0.01,0.00,0.08,0.98,
0.12,0.17,0.09,-0.01,0.00,0.08,0.98,
0.123,0.17,0.09,-0.01,0.01,0.08,0.98,
0.125,0.17,0.09,-0.01,0.01,0.08,0.98,
0.125,0.16,0.09,-0.00,0.01,0.08,0.98,
0.128,0.16,0.09,-0.00,0.01,0.08,0.97,
0.13,0.16,0.09,-0.00,0.01,0.08,0.98,
0.13,0.18,0.09,-0.01,0.01,0.08,0.98,
0.132,0.18,0.09,-0.01,0.01,0.08,0.97,
0.135,0.18,0.09,-0.01,0.01,0.08,0.97,
0.135,0.21,0.09,-0.03,0.01,0.08,0.97,
0.137,0.21,0.09,-0.03,0.01,0.08,0.98,
0.14,0.21,0.09,-0.03,0.01,0.08,0.97,
0.14,0.23,0.08,-0.04,0.01,0.08,0.97,
0.142,0.23,0.08,-0.04,0.02,0.08,0.97,
0.145,0.25,0.07,-0.03,0.02,0.08,0.97,
0.148,0.25,0.07,-0.03,0.02,0.08,0.97,
0.148,0.25,0.07,-0.03,0.02,0.08,0.97,
0.15,0.25,0.07,-0.03,0.02,0.08,0.97,
0.15,0.26,0.07,-0.05,0.02,0.08,0.97,
0.152,0.26,0.07,-0.05,0.02,0.08,0.97,
0.155,0.26,0.07,-0.05,0.02,0.08,0.97,
0.155,0.29,0.08,-0.05,0.02,0.08,0.97,
0.157,0.29,0.08,-0.05,0.02,0.08,0.97,
0.159,0.29,0.08,-0.05,0.02,0.08,0.97,
0.159,0.29,0.07,-0.04,0.02,0.08,0.97,
0.169,0.29,0.07,-0.04,0.02,0.08,0.97,
0.17,0.29,0.07,-0.04,0.02,0.08,0.97,
0.171,0.30,0.07,-0.07,0.02,0.08,0.97,
0.171,0.30,0.07,-0.07,0.02,0.08,0.97,
0.172,0.30,0.07,-0.07,0.02,0.07,0.97,
0.172,0.32,0.06,-0.08,0.02,0.07,0.97,
0.172,0.32,0.06,-0.08,0.02,0.07,0.97,
0.174,0.32,0.06,-0.08,0.02,0.07,0.97,
0.174,0.31,0.01,-0.08,0.02,0.07,0.97,
0.176,0.31,0.01,-0.08,0.03,0.07,0.97,
0.18,0.31,0.01,-0.08,0.03,0.07,0.97,
0.18,0.33,-0.03,-0.08,0.03,0.07,0.97,
0.182,0.33,-0.03,-0.08,0.03,0.07,0.97,
