
time,gFx,gFy,gFz,ax,ay,az,
0.003,-0.03,0.05,0.96,0.15,0.20,-0.34,
0.003,-0.03,0.05,0.96,0.15,0.20,-0.34,
0.004,-0.03,0.05,0.96,0.31,0.11,-0.42,
0.004,-0.03,0.04,0.97,0.31,0.11,-0.42,
0.004,-0.04,0.04,0.97,0.31,0.11,-0.42,
0.004,-0.04,0.04,0.97,0.43,0.08,-0.40,
0.006,-0.07,0.02,0.96,0.43,0.08,-0.40,
0.008,-0.07,0.02,0.97,0.43,0.08,-0.40,
0.008,-0.07,0.02,0.97,0.35,-0.03,-0.25,
0.011,-0.05,0.03,0.98,0.35,-0.03,-0.25,
0.012,-0.04,0.04,0.99,0.35,-0.03,-0.25,
0.013,-0.04,0.04,0.99,0.03,-0.16,-0.29,
0.015,-0.04,0.04,1.00,0.03,-0.16,-0.29,
0.018,-0.04,0.04,1.00,0.27,-0.03,-0.15,
0.018,-0.03,0.05,0.99,0.27,-0.03,-0.15,
0.02,-0.04,0.04,0.99,0.27,-0.03,-0.15,
0.023,-0.04,0.04,0.99,0.27,-0.03,-0.15,
0.023,-0.04,0.04,0.99,0.37,0.06,-0.05,
0.025,-0.04,0.03,0.98,0.37,0.06,-0.05,
0.03,-0.07,0.03,0.98,0.37,0.06,-0.05,
0.03,-0.07,0.03,0.98,0.35,0.05,-0.04,
0.03,-0.09,0.03,0.97,0.35,0.05,-0.04,
0.033,-0.09,0.03,0.97,0.16,-0.09,-0.13,
0.033,-0.08,0.03,0.96,0.16,-0.09,-0.13,
0.036,-0.08,0.03,0.97,0.16,-0.09,-0.13,
0.038,-0.08,0.03,0.97,-0.11,-0.09,-0.30,
0.038,-0.08,0.04,0.97,-0.11,-0.09,-0.30,
0.04,-0.08,0.05,0.97,-0.11,-0.09,-0.30,
0.047,-0.08,0.05,0.96,-0.11,-0.09,-0.30,
0.047,-0.08,0.05,0.96,-0.10,0.00,-0.29,
0.047,-0.08,0.05,0.95,-0.10,0.00,-0.29,
0.048,-0.08,0.05,0.95,-0.06,0.11,-0.32,
0.048,-0.08,0.04,0.96,-0.06,0.11,-0.32,
0.05,-0.09,0.04,0.95,-0.06,0.11,-0.32,
0.052,-0.09,0.04,0.94,-0.06,0.11,-0.32,
0.052,-0.09,0.04,0.94,-0.07,0.09,-0.42,
0.055,-0.09,0.03,0.95,-0.07,0.09,-0.42,
0.058,-0.09,0.03,0.94,-0.07,0.09,-0.42,
0.058,-0.09,0.03,0.94,-0.10,0.01,-0.46,
0.06,-0.09,0.03,0.94,-0.10,0.01,-0.46,
0.062,-0.09,0.03,0.95,-0.10,0.01,-0.46,
0.062,-0.09,0.03,0.95,-0.12,-0.05,-0.49,
0.065,-0.09,0.03,0.94,-0.12,-0.05,-0.49,
0.068,-0.09,0.03,0.95,-0.12,-0.05,-0.49,
0.068,-0.09,0.03,0.95,-0.16,-0.11,-0.47,
0.07,-0.10,0.03,0.96,-0.16,-0.11,-0.47,
0.072,-0.09,0.03,0.96,-0.16,-0.11,-0.47,
0.073,-0.09,0.03,0.96,-0.15,-0.09,-0.44,
0.075,-0.09,0.04,0.96,-0.15,-0.09,-0.44,
0.078,-0.09,0.04,0.96,-0.15,-0.09,-0.44,
0.078,-0.09,0.04,0.96,-0.14,-0.04,-0.30,
0.079,-0.08,0.04,0.96,-0.14,-0.04,-0.30,
0.082,-0.09,0.04,0.97,-0.14,-0.04,-0.30,
0.083,-0.09,0.04,0.97,-0.08,-0.01,-0.30,
0.085,-0.08,0.04,0.98,-0.08,-0.01,-0.30,
0.087,-0.08,0.04,0.98,-0.05,0.02,-0.25,
0.088,-0.09,0.03,0.98,-0.05,0.02,-0.25,
0.09,-0.09,0.03,0.97,-0.05,0.02,-0.25,
0.094,-0.09,0.03,0.98,-0.05,0.02,-0.25,
0.094,-0.09,0.03,0.98,-0.06,-0.01,-0.14,
0.095,-0.08,0.03,0.98,-0.06,-0.01,-0.14,
0.097,-0.09,0.03,0.99,-0.06,-0.01,-0.14,
0.097,-0.09,0.03,0.99,-0.08,-0.04,-0.17,
0.099,-0.09,0.03,0.99,-0.08,-0.04,-0.17,
0.101,-0.08,0.02,0.99,-0.08,-0.04,-0.17,
0.102,-0.08,0.02,0.99,-0.07,-0.06,-0.07,
0.104,-0.09,0.03,0.98,-0.07,-0.06,-0.07,
0.107,-0.09,0.03,0.99,-0.07,-0.06,-0.07,
0.107,-0.09,0.03,0.99,-0.07,-0.08,-0.06,
0.109,-0.09,0.02,0.99,-0.07,-0.08,-0.06,
0.111,-0.09,0.02,0.99,-0.09,-0.07,-0.05,
0.112,-0.09,0.02,0.98,-0.09,-0.07,-0.05,
0.114,-0.09,0.02,0.99,-0.09,-0.07,-0.05,
0.116,-0.09,0.02,0.99,-0.09,-0.07,-0.05,
0.117,-0.09,0.02,0.99,-0.07,-0.09,-0.06,
0.119,-0.09,0.02,0.99,-0.07,-0.09,-0.06,
0.121,-0.08,0.02,0.99,-0.07,-0.09,-0.06,
0.121,-0.08,0.02,0.99,-0.05,-0.10,-0.04,
0.124,-0.08,0.02,0.99,-0.05,-0.10,-0.04,
0.127,-0.08,0.03,1.00,-0.05,-0.10,-0.04,
0.127,-0.08,0.03,1.00,-0.02,-0.10,-0.02,
0.129,-0.08,0.02,1.00,-0.02,-0.10,-0.02,
0.131,-0.08,0.03,1.00,-0.02,-0.10,-0.02,
0.131,-0.08,0.03,1.00,-0.02,-0.06,0.01,
0.134,-0.08,0.02,1.00,-0.02,-0.06,0.01,
0.136,-0.08,0.02,1.00,0.03,-0.06,0.06,
0.136,-0.08,0.03,1.00,0.03,-0.06,0.06,
0.138,-0.07,0.02,1.01,0.03,-0.06,0.06,
0.141,-0.08,0.02,1.01,0.03,-0.06,0.06,
0.141,-0.08,0.02,1.01,0.02,-0.06,0.11,
0.15,-0.07,0.02,1.02,0.02,-0.06,0.11,
0.15,-0.07,0.02,1.02,0.02,-0.06,0.11,
0.15,-0.07,0.02,1.02,0.06,-0.08,0.18,
0.151,-0.07,0.01,1.03,0.06,-0.08,0.18,
0.151,-0.07,0.01,1.04,0.06,-0.08,0.18,
0.151,-0.07,0.01,1.04,0.09,-0.11,0.26,
0.153,-0.07,0.02,1.03,0.09,-0.11,0.26,
0.156,-0.07,0.01,1.04,0.09,-0.11,0.26,
0.156,-0.07,0.01,1.04,0.07,-0.16,0.41,
0.16,-0.07,0.01,1.05,0.07,-0.16,0.41,
0.164,-0.07,0.01,1.05,0.08,-0.15,0.43,
0.164,-0.07,0.01,1.05,0.08,-0.15,0.43,
0.164,-0.07,0.01,1.05,0.08,-0.15,0.43,
0.166,-0.07,0.01,1.05,0.08,-0.15,0.43,
0.166,-0.07,0.01,1.05,0.09,-0.17,0.55,
0.168,-0.07,0.01,1.05,0.09,-0.17,0.55,
0.171,-0.07,0.01,1.05,0.09,-0.17,0.55,
0.171,-0.07,0.01,1.05,0.09,-0.17,0.55,
0.174,-0.07,0.02,1.05,0.09,-0.17,0.55,
0.177,-0.07,0.02,1.05,0.09,-0.17,0.55,
0.177,-0.07,0.02,1.05,0.13,-0.15,0.54,
0.178,-0.07,0.02,1.04,0.13,-0.15,0.54,
0.181,-0.07,0.02,1.04,0.13,-0.15,0.54,
0.181,-0.07,0.02,1.04,0.09,-0.11,0.52,
0.184,-0.06,0.02,1.04,0.09,-0.11,0.52,
0.186,-0.06,0.02,1.03,0.09,-0.11,0.52,
0.186,-0.06,0.02,1.03,0.11,-0.09,0.47,
0.189,-0.06,0.03,1.03,0.11,-0.09,0.47,
0.191,-0.06,0.03,1.03,0.11,-0.09,0.47,
0.191,-0.06,0.03,1.03,0.16,-0.04,0.37,
0.194,-0.06,0.03,1.02,0.16,-0.04,0.37,
0.196,-0.06,0.03,1.02,0.16,-0.04,0.37,
0.196,-0.06,0.03,1.02,0.17,0.02,0.31,
0.199,-0.06,0.03,1.01,0.17,0.02,0.31,
0.201,-0.06,0.03,1.01,0.18,0.01,0.20,
0.201,-0.07,0.03,1.01,0.18,0.01,0.20,
0.203,-0.07,0.03,1.01,0.18,0.01,0.20,
0.206,-0.07,0.04,1.01,0.18,0.01,0.20,
0.206,-0.07,0.04,1.01,0.13,0.05,0.15,
0.208,-0.07,0.03,1.00,0.13,0.05,0.15,
0.212,-0.07,0.03,1.00,0.06,0.08,0.13,
0.213,-0.07,0.03,1.00,0.06,0.08,0.13,
0.213,-0.07,0.04,1.00,0.06,0.08,0.13,
0.216,-0.07,0.04,1.00,0.06,0.08,0.13,
0.216,-0.07,0.04,1.00,0.06,0.06,0.03,
0.219,-0.07,0.04,1.00,0.06,0.06,0.03,
0.221,-0.07,0.04,1.00,0.06,0.06,0.03,
0.221,-0.07,0.04,1.00,0.07,0.13,0.03,
0.223,-0.07,0.04,1.00,0.07,0.13,0.03,
0.226,-0.07,0.04,1.00,0.07,0.13,0.03,
0.226,-0.07,0.04,1.00,0.06,0.15,0.02,
0.228,-0.07,0.04,0.99,0.06,0.15,0.02,
0.231,-0.06,0.04,0.99,0.06,0.15,0.02,
0.231,-0.06,0.04,0.99,0.08,0.12,0.02,
0.233,-0.07,0.04,0.99,0.08,0.12,0.02,
0.236,-0.07,0.04,0.99,0.08,0.12,0.02,
0.236,-0.07,0.04,0.99,0.11,0.13,-0.06,
0.238,-0.07,0.04,0.99,0.11,0.13,-0.06,
0.241,-0.07,0.04,0.99,0.11,0.13,-0.06,
0.242,-0.07,0.04,0.99,0.08,0.13,-0.07,
0.244,-0.07,0.04,1.00,0.08,0.13,-0.07,
0.245,-0.07,0.04,0.99,0.08,0.13,-0.07,
0.245,-0.07,0.04,0.99,0.07,0.14,-0.05,
0.248,-0.07,0.04,0.99,0.07,0.14,-0.05,
0.251,-0.07,0.04,0.99,0.07,0.14,-0.05,
0.251,-0.07,0.04,0.99,0.07,0.11,-0.04,
0.253,-0.07,0.04,0.99,0.07,0.11,-0.04,
0.256,-0.08,0.04,0.99,0.07,0.11,-0.04,
0.256,-0.08,0.04,0.99,0.07,0.11,-0.09,
0.258,-0.08,0.04,1.00,0.07,0.11,-0.09,
0.264,-0.08,0.04,0.99,0.07,0.11,-0.09,
0.264,-0.08,0.04,0.99,0.01,0.10,-0.07,
0.264,-0.09,0.04,1.00,0.01,0.10,-0.07,
0.265,-0.09,0.04,1.00,0.01,0.10,-0.07,
0.265,-0.09,0.04,1.00,-0.02,0.10,0.00,
0.267,-0.09,0.04,1.00,-0.02,0.10,0.00,
0.27,-0.08,0.04,1.01,-0.02,0.10,0.00,
0.271,-0.08,0.04,1.01,-0.09,0.12,0.05,
0.273,-0.09,0.04,1.01,-0.09,0.12,0.05,
0.277,-0.09,0.04,1.01,-0.09,0.12,0.05,
0.278,-0.09,0.04,1.01,-0.07,0.12,0.06,
0.278,-0.10,0.04,1.02,-0.07,0.12,0.06,
0.28,-0.09,0.04,1.01,-0.07,0.12,0.06,
0.28,-0.09,0.04,1.01,-0.08,0.10,0.11,
0.283,-0.10,0.04,1.02,-0.08,0.10,0.11,
0.285,-0.10,0.04,1.02,-0.16,0.09,0.20,
0.285,-0.09,0.03,1.01,-0.16,0.09,0.20,
0.287,-0.10,0.03,1.01,-0.16,0.09,0.20,
0.29,-0.10,0.03,1.01,-0.16,0.09,0.20,
0.291,-0.10,0.03,1.01,-0.16,0.06,0.16,
0.293,-0.10,0.03,1.02,-0.16,0.06,0.16,
0.295,-0.10,0.03,1.01,-0.16,0.06,0.16,
0.296,-0.10,0.03,1.01,-0.18,0.04,0.14,
0.297,-0.10,0.03,1.02,-0.18,0.04,0.14,
0.299,-0.10,0.03,1.02,-0.18,0.04,0.14,
0.3,-0.10,0.03,1.02,-0.19,-0.04,0.17,
0.302,-0.10,0.02,1.02,-0.19,-0.04,0.17,
0.304,-0.10,0.03,1.01,-0.19,-0.04,0.17,
0.305,-0.10,0.03,1.01,-0.18,0.01,0.18,
0.308,-0.10,0.03,1.01,-0.18,0.01,0.18,
0.31,-0.10,0.03,1.01,-0.18,0.01,0.18,
0.311,-0.10,0.03,1.01,-0.19,-0.03,0.12,
0.312,-0.10,0.03,1.02,-0.19,-0.03,0.12,
0.314,-0.10,0.03,1.01,-0.19,-0.03,0.12,
0.315,-0.10,0.03,1.01,-0.22,0.02,0.13,
0.317,-0.10,0.03,1.01,-0.22,0.02,0.13,
0.319,-0.09,0.03,1.00,-0.22,0.02,0.13,
0.319,-0.09,0.03,1.00,-0.20,0.01,0.14,
0.322,-0.09,0.04,1.01,-0.20,0.01,0.14,
0.324,-0.09,0.03,1.00,-0.20,0.01,0.14,
0.326,-0.09,0.03,1.00,-0.15,-0.00,0.07,
0.328,-0.09,0.03,1.00,-0.15,-0.00,0.07,
0.329,-0.09,0.03,1.01,-0.15,-0.00,0.07,
0.33,-0.09,0.03,1.01,-0.11,0.04,0.06,
0.332,-0.09,0.03,1.01,-0.11,0.04,0.06,
0.334,-0.08,0.04,1.00,-0.11,0.04,0.06,
0.334,-0.08,0.04,1.00,-0.10,-0.00,0.07,
0.337,-0.08,0.04,1.00,-0.10,-0.00,0.07,
0.339,-0.09,0.04,1.01,-0.10,-0.00,0.07,
0.339,-0.09,0.04,1.01,-0.05,0.05,0.09,
0.342,-0.09,0.04,1.01,-0.05,0.05,0.09,
0.345,-0.09,0.04,1.01,-0.05,0.05,0.09,
0.345,-0.09,0.04,1.01,-0.06,0.09,0.07,
0.347,-0.09,0.04,1.01,-0.06,0.09,0.07,
0.349,-0.09,0.04,1.01,-0.06,0.09,0.07,
0.349,-0.09,0.04,1.01,-0.10,0.07,0.08,
0.351,-0.09,0.04,1.01,-0.10,0.07,0.08,
0.354,-0.09,0.04,1.00,-0.10,0.07,0.08,
0.354,-0.09,0.04,1.00,-0.10,0.05,0.07,
0.356,-0.09,0.04,1.01,-0.10,0.05,0.07,
0.359,-0.09,0.04,1.01,-0.10,0.05,0.07,
0.365,-0.09,0.04,1.01,-0.15,0.07,0.06,
0.366,-0.09,0.04,1.01,-0.15,0.07,0.06,
0.366,-0.09,0.04,1.00,-0.15,0.07,0.06,
0.366,-0.09,0.04,1.00,-0.14,0.09,0.07,
0.367,-0.09,0.04,1.01,-0.14,0.09,0.07,
0.369,-0.08,0.04,1.01,-0.14,0.09,0.07,
0.369,-0.08,0.04,1.01,-0.11,0.06,0.05,
0.371,-0.08,0.04,1.00,-0.11,0.06,0.05,
