
time,gFx,gFy,gFz,ax,ay,az,
0.003,0.00,0.12,0.96,0.12,0.60,-0.88,
0.003,0.00,0.11,0.96,0.12,0.60,-0.88,
0.003,0.00,0.11,0.96,0.24,0.68,-0.66,
0.003,-0.01,0.09,0.96,0.24,0.68,-0.66,
0.003,-0.01,0.09,0.97,0.24,0.68,-0.66,
0.003,-0.01,0.09,0.97,0.33,0.53,-0.41,
0.011,-0.00,0.10,0.96,0.33,0.53,-0.41,
0.011,0.01,0.11,0.96,0.33,0.53,-0.41,
0.011,0.01,0.11,0.96,0.18,0.33,-0.31,
0.012,0.03,0.12,0.96,0.18,0.33,-0.31,
0.014,0.04,0.12,0.97,0.18,0.33,-0.31,
0.014,0.04,0.12,0.97,0.34,0.47,-0.40,
0.016,0.04,0.12,0.96,0.34,0.47,-0.40,
0.019,0.05,0.12,0.96,0.34,0.47,-0.40,
0.019,0.05,0.12,0.96,0.58,0.61,-0.31,
0.03,0.05,0.12,0.95,0.58,0.61,-0.31,
0.031,0.04,0.12,0.95,0.58,0.61,-0.31,
0.031,0.04,0.12,0.95,0.69,0.63,-0.38,
0.031,0.03,0.11,0.94,0.69,0.63,-0.38,
0.031,0.02,0.11,0.95,0.69,0.63,-0.38,
0.032,0.02,0.11,0.95,0.67,0.64,-0.48,
0.032,0.01,0.10,0.95,0.67,0.64,-0.48,
0.033,-0.01,0.09,0.94,0.67,0.64,-0.48,
0.033,-0.01,0.09,0.94,0.49,0.54,-0.51,
0.036,-0.02,0.08,0.94,0.49,0.54,-0.51,
0.05,-0.03,0.08,0.96,0.49,0.54,-0.51,
0.051,-0.03,0.08,0.96,0.19,0.42,-0.51,
0.051,-0.04,0.08,0.97,0.19,0.42,-0.51,
0.052,-0.04,0.07,0.99,0.19,0.42,-0.51,
0.052,-0.04,0.07,0.99,-0.07,0.29,-0.48,
0.052,-0.04,0.06,1.00,-0.07,0.29,-0.48,
0.052,-0.04,0.06,1.01,-0.07,0.29,-0.48,
0.053,-0.04,0.06,1.01,-0.19,0.24,-0.19,
0.053,-0.04,0.07,1.03,-0.19,0.24,-0.19,
0.053,-0.05,0.07,1.04,-0.19,0.24,-0.19,
0.053,-0.05,0.07,1.04,-0.20,0.15,0.06,
0.063,-0.04,0.07,1.05,-0.20,0.15,0.06,
0.064,-0.05,0.08,1.07,-0.20,0.15,0.06,
0.064,-0.05,0.08,1.07,-0.26,0.21,0.35,
0.064,-0.05,0.09,1.09,-0.26,0.21,0.35,
0.065,-0.06,0.10,1.10,-0.26,0.21,0.35,
0.065,-0.06,0.10,1.10,-0.26,0.26,0.63,
0.065,-0.07,0.12,1.11,-0.26,0.26,0.63,
0.068,-0.08,0.13,1.12,-0.26,0.26,0.63,
0.069,-0.08,0.13,1.12,-0.39,0.44,0.98,
0.07,-0.08,0.14,1.13,-0.39,0.44,0.98,
0.078,-0.08,0.15,1.12,-0.39,0.44,0.98,
0.079,-0.08,0.15,1.12,-0.54,0.75,1.15,
0.079,-0.08,0.15,1.12,-0.54,0.75,1.15,
0.079,-0.08,0.15,1.10,-0.54,0.75,1.15,
0.08,-0.08,0.15,1.10,-0.54,0.90,1.24,
0.08,-0.08,0.15,1.09,-0.54,0.90,1.24,
0.083,-0.08,0.15,1.08,-0.54,0.90,1.24,
0.083,-0.08,0.15,1.08,-0.58,0.95,1.06,
0.085,-0.07,0.15,1.06,-0.58,0.95,1.06,
0.088,-0.06,0.15,1.04,-0.58,0.95,1.06,
0.088,-0.06,0.15,1.04,-0.53,0.94,0.81,
0.096,-0.06,0.14,1.03,-0.53,0.94,0.81,
0.097,-0.05,0.14,1.01,-0.53,0.94,0.81,
0.097,-0.05,0.14,1.01,-0.43,0.88,0.48,
0.097,-0.04,0.14,1.00,-0.43,0.88,0.48,
0.098,-0.04,0.14,0.97,-0.43,0.88,0.48,
0.098,-0.04,0.14,0.97,-0.31,0.82,0.19,
0.1,-0.03,0.13,0.96,-0.31,0.82,0.19,
0.103,-0.02,0.14,0.94,-0.31,0.82,0.19,
0.103,-0.02,0.14,0.94,-0.15,0.76,-0.19,
0.105,-0.01,0.14,0.93,-0.15,0.76,-0.19,
0.111,-0.00,0.13,0.91,-0.15,0.76,-0.19,
0.112,-0.00,0.13,0.91,0.03,0.71,-0.51,
0.112,-0.01,0.13,0.91,0.03,0.71,-0.51,
0.112,-0.01,0.13,0.91,0.19,0.67,-0.80,
0.112,0.01,0.13,0.90,0.19,0.67,-0.80,
0.115,0.02,0.14,0.88,0.19,0.67,-0.80,
0.118,0.02,0.15,0.87,0.19,0.67,-0.80,
0.118,0.02,0.15,0.87,0.25,0.61,-0.98,
0.12,0.04,0.15,0.87,0.25,0.61,-0.98,
0.127,0.04,0.15,0.87,0.25,0.61,-0.98,
0.127,0.04,0.15,0.87,0.45,0.73,-1.18,
0.127,0.06,0.15,0.87,0.45,0.73,-1.18,
0.128,0.07,0.14,0.87,0.45,0.73,-1.18,
0.128,0.07,0.14,0.87,0.65,0.76,-1.26,
0.13,0.07,0.13,0.85,0.65,0.76,-1.26,
0.132,0.08,0.13,0.85,0.65,0.76,-1.26,
0.133,0.08,0.13,0.85,0.86,0.72,-1.28,
0.135,0.08,0.11,0.86,0.86,0.72,-1.28,
0.137,0.09,0.11,0.86,0.86,0.72,-1.28,
0.137,0.09,0.11,0.86,0.99,0.55,-1.41,
0.147,0.10,0.10,0.87,0.99,0.55,-1.41,
0.149,0.10,0.09,0.88,0.99,0.55,-1.41,
0.149,0.10,0.09,0.88,1.07,0.37,-1.35,
0.149,0.11,0.09,0.89,1.07,0.37,-1.35,
0.149,0.12,0.08,0.90,1.07,0.37,-1.35,
0.15,0.12,0.08,0.90,1.22,0.22,-1.20,
0.15,0.12,0.08,0.92,1.22,0.22,-1.20,
0.152,0.12,0.07,0.94,1.22,0.22,-1.20,
0.152,0.12,0.07,0.94,1.32,0.15,-0.96,
0.155,0.12,0.07,0.96,1.32,0.15,-0.96,
0.161,0.13,0.07,0.98,1.32,0.15,-0.96,
0.162,0.13,0.07,0.98,1.37,0.08,-0.62,
0.162,0.12,0.06,1.00,1.37,0.08,-0.62,
0.164,0.12,0.06,1.03,1.37,0.08,-0.62,
0.165,0.12,0.06,1.03,1.38,0.01,-0.25,
0.165,0.12,0.05,1.04,1.38,0.01,-0.25,
0.167,0.12,0.05,1.08,1.38,0.01,-0.25,
0.167,0.12,0.05,1.08,1.32,-0.07,0.20,
0.169,0.12,0.05,1.10,1.32,-0.07,0.20,
0.178,0.12,0.05,1.10,1.32,-0.07,0.20,
0.179,0.12,0.05,1.10,1.30,-0.10,0.62,
0.179,0.12,0.05,1.10,1.30,-0.10,0.62,
0.179,0.12,0.05,1.10,1.26,-0.08,0.99,
0.179,0.11,0.04,1.10,1.26,-0.08,0.99,
0.179,0.11,0.04,1.11,1.26,-0.08,0.99,
0.182,0.11,0.04,1.11,1.26,-0.08,0.99,
0.182,0.11,0.04,1.11,1.17,-0.15,1.06,
0.184,0.10,0.04,1.11,1.17,-0.15,1.06,
0.187,0.10,0.04,1.10,1.17,-0.15,1.06,
0.187,0.10,0.04,1.10,1.12,-0.20,1.13,
0.194,0.10,0.04,1.09,1.12,-0.20,1.13,
0.194,0.09,0.04,1.06,1.12,-0.20,1.13,
0.195,0.09,0.04,1.06,1.01,-0.21,1.05,
0.195,0.08,0.05,1.05,1.01,-0.21,1.05,
0.197,0.06,0.04,1.03,1.01,-0.21,1.05,
0.197,0.06,0.04,1.03,0.90,-0.18,0.76,
0.199,0.04,0.05,1.01,0.90,-0.18,0.76,
0.202,0.03,0.04,0.98,0.90,-0.18,0.76,
0.202,0.03,0.04,0.98,0.63,-0.16,0.40,
0.204,0.01,0.05,0.95,0.63,-0.16,0.40,
0.21,-0.00,0.05,0.93,0.63,-0.16,0.40,
0.211,-0.00,0.05,0.93,0.28,-0.18,-0.03,
0.211,-0.02,0.05,0.89,0.28,-0.18,-0.03,
0.211,-0.03,0.05,0.87,0.28,-0.18,-0.03,
0.211,-0.03,0.05,0.87,-0.03,-0.19,-0.58,
0.214,-0.04,0.05,0.83,-0.03,-0.19,-0.58,
0.217,-0.05,0.05,0.80,-0.03,-0.19,-0.58,
0.217,-0.05,0.05,0.80,-0.32,-0.19,-1.10,
0.218,-0.06,0.05,0.77,-0.32,-0.19,-1.10,
0.222,-0.06,0.05,0.75,-0.32,-0.19,-1.10,
0.222,-0.06,0.05,0.75,-0.56,-0.20,-1.74,
0.228,-0.06,0.04,0.72,-0.56,-0.20,-1.74,
0.228,-0.06,0.04,0.69,-0.56,-0.20,-1.74,
0.229,-0.06,0.04,0.69,-0.67,-0.23,-2.31,
