
time,gFx,gFy,gFz,ax,ay,az,
0.002,-0.06,0.15,0.96,-0.01,0.34,-0.27,
0.002,-0.06,0.15,0.96,-0.04,0.41,-0.10,
0.002,-0.06,0.15,0.98,-0.04,0.41,-0.10,
0.004,-0.06,0.16,0.99,-0.04,0.41,-0.10,
0.007,-0.06,0.15,1.00,-0.04,0.41,-0.10,
0.007,-0.06,0.15,1.00,-0.03,0.51,0.12,
0.009,-0.07,0.15,1.01,-0.03,0.51,0.12,
0.015,-0.07,0.15,1.03,-0.03,0.51,0.12,
0.015,-0.07,0.15,1.03,-0.03,0.55,0.34,
0.015,-0.07,0.14,1.03,-0.03,0.55,0.34,
0.017,-0.07,0.14,1.04,-0.03,0.55,0.34,
0.017,-0.07,0.14,1.04,-0.07,0.48,0.59,
0.019,-0.06,0.14,1.04,-0.07,0.48,0.59,
0.022,-0.06,0.14,1.04,-0.07,0.48,0.59,
0.022,-0.06,0.14,1.04,-0.07,0.45,0.76,
0.024,-0.05,0.14,1.06,-0.07,0.45,0.76,
0.027,-0.05,0.14,1.06,-0.01,0.41,0.81,
0.027,-0.05,0.14,1.05,-0.01,0.41,0.81,
0.033,-0.04,0.14,1.05,-0.01,0.41,0.81,
0.034,-0.04,0.14,1.06,-0.01,0.41,0.81,
0.034,-0.04,0.14,1.06,0.08,0.38,0.92,
0.034,-0.04,0.14,1.05,0.08,0.38,0.92,
0.037,-0.03,0.14,1.04,0.08,0.38,0.92,
0.037,-0.03,0.14,1.04,0.19,0.44,0.91,
0.039,-0.03,0.14,1.04,0.19,0.44,0.91,
0.042,-0.03,0.14,1.04,0.19,0.44,0.91,
0.042,-0.03,0.14,1.04,0.25,0.41,0.79,
0.044,-0.03,0.14,1.03,0.25,0.41,0.79,
0.05,-0.03,0.14,1.03,0.24,0.41,0.73,
0.05,-0.03,0.14,1.02,0.24,0.41,0.73,
0.05,-0.02,0.15,1.01,0.24,0.41,0.73,
0.052,-0.02,0.15,1.01,0.30,0.40,0.56,
0.052,-0.02,0.15,1.00,0.30,0.40,0.56,
0.054,-0.03,0.15,0.99,0.30,0.40,0.56,
0.056,-0.02,0.15,0.98,0.30,0.40,0.56,
0.057,-0.02,0.15,0.98,0.39,0.50,0.43,
0.059,-0.02,0.16,0.97,0.39,0.50,0.43,
0.061,-0.02,0.16,0.97,0.39,0.50,0.43,
0.062,-0.02,0.16,0.97,0.33,0.51,0.22,
0.066,-0.01,0.16,0.97,0.33,0.51,0.22,
0.066,-0.01,0.16,0.96,0.33,0.51,0.22,
0.066,-0.01,0.16,0.96,0.37,0.56,0.07,
0.069,-0.01,0.16,0.95,0.37,0.56,0.07,
0.071,-0.01,0.17,0.96,0.37,0.56,0.07,
0.071,-0.01,0.17,0.96,0.44,0.58,0.00,
0.074,-0.01,0.16,0.96,0.44,0.58,0.00,
0.076,-0.01,0.16,0.96,0.44,0.62,-0.10,
0.076,-0.01,0.16,0.96,0.44,0.62,-0.10,
0.082,-0.02,0.16,0.96,0.44,0.62,-0.10,
0.082,-0.02,0.16,0.96,0.44,0.62,-0.10,
0.082,-0.02,0.16,0.96,0.44,0.61,-0.05,
0.083,-0.03,0.16,0.97,0.44,0.61,-0.05,
0.086,-0.03,0.16,0.97,0.44,0.61,-0.05,
0.086,-0.03,0.16,0.97,0.33,0.59,-0.03,
0.088,-0.04,0.15,0.98,0.33,0.59,-0.03,
0.091,-0.04,0.15,0.98,0.33,0.59,-0.03,
0.091,-0.04,0.15,0.98,0.25,0.56,0.05,
0.093,-0.04,0.15,0.99,0.25,0.56,0.05,
0.099,-0.04,0.15,0.99,0.17,0.48,0.13,
0.1,-0.04,0.15,0.98,0.17,0.48,0.13,
0.1,-0.04,0.14,0.98,0.17,0.48,0.13,
0.101,-0.04,0.14,0.99,0.17,0.48,0.13,
0.101,-0.04,0.14,0.99,0.19,0.41,0.19,
0.103,-0.04,0.13,1.00,0.19,0.41,0.19,
0.106,-0.04,0.13,1.00,0.19,0.41,0.19,
0.106,-0.04,0.13,1.00,0.16,0.37,0.19,
0.108,-0.04,0.13,1.01,0.16,0.37,0.19,
0.111,-0.04,0.13,1.01,0.16,0.37,0.19,
0.111,-0.04,0.13,1.01,0.15,0.28,0.32,
0.116,-0.04,0.12,1.01,0.15,0.28,0.32,
0.116,-0.04,0.12,1.02,0.15,0.28,0.32,
0.116,-0.04,0.12,1.02,0.15,0.25,0.42,
0.118,-0.04,0.12,1.02,0.15,0.25,0.42,
0.121,-0.03,0.13,1.02,0.15,0.25,0.42,
0.121,-0.03,0.13,1.02,0.15,0.19,0.48,
0.123,-0.03,0.14,1.03,0.15,0.19,0.48,
0.126,-0.03,0.14,1.04,0.15,0.19,0.48,
0.126,-0.03,0.14,1.04,0.22,0.24,0.55,
0.128,-0.04,0.15,1.03,0.22,0.24,0.55,
0.133,-0.03,0.15,1.02,0.22,0.24,0.55,
0.133,-0.03,0.15,1.02,0.24,0.42,0.64,
0.133,-0.04,0.14,1.02,0.24,0.42,0.64,
0.136,-0.04,0.15,1.02,0.24,0.42,0.64,
0.136,-0.04,0.15,1.02,0.18,0.45,0.56,
0.138,-0.04,0.15,1.01,0.18,0.45,0.56,
0.141,-0.04,0.15,1.02,0.18,0.45,0.56,
0.141,-0.04,0.15,1.02,0.12,0.43,0.47,
0.143,-0.04,0.15,1.01,0.12,0.43,0.47,
0.15,-0.05,0.15,1.01,0.12,0.43,0.47,
0.15,-0.05,0.15,1.01,0.11,0.48,0.45,
0.151,-0.04,0.15,1.01,0.11,0.48,0.45,
0.151,-0.04,0.15,1.01,0.11,0.48,0.45,
0.151,-0.04,0.15,1.01,0.07,0.49,0.40,
0.153,-0.04,0.16,1.01,0.07,0.49,0.40,
0.156,-0.04,0.16,1.01,0.11,0.51,0.41,
0.156,-0.04,0.15,1.01,0.11,0.51,0.41,
0.158,-0.04,0.15,1.00,0.11,0.51,0.41,
0.161,-0.05,0.15,1.01,0.11,0.51,0.41,
0.161,-0.05,0.15,1.01,0.11,0.52,0.35,
0.166,-0.05,0.15,1.00,0.11,0.52,0.35,
0.167,-0.06,0.15,1.00,0.11,0.52,0.35,
0.167,-0.06,0.15,1.00,0.08,0.52,0.33,
0.168,-0.06,0.15,0.99,0.08,0.52,0.33,
0.17,-0.08,0.14,1.00,0.08,0.52,0.33,
0.171,-0.08,0.14,1.00,-0.06,0.46,0.27,
0.173,-0.09,0.13,1.00,-0.06,0.46,0.27,
0.175,-0.09,0.13,1.01,-0.06,0.46,0.27,
0.176,-0.09,0.13,1.01,-0.21,0.42,0.23,
0.178,-0.10,0.13,1.00,-0.21,0.42,0.23,
0.183,-0.11,0.12,1.02,-0.21,0.42,0.23,
0.183,-0.11,0.12,1.02,-0.41,0.29,0.31,
0.183,-0.10,0.13,1.02,-0.41,0.29,0.31,
0.185,-0.11,0.12,1.02,-0.41,0.29,0.31,
