
time,gFx,gFy,gFz,ax,ay,az,
0.005,-0.01,0.09,1.01,-0.22,-0.14,0.15,
0.005,-0.01,0.09,1.01,-0.14,-0.14,0.11,
0.005,-0.01,0.09,1.01,-0.14,-0.14,0.11,
0.006,-0.01,0.09,1.01,-0.08,-0.12,0.15,
0.006,-0.00,0.10,1.01,-0.08,-0.12,0.15,
0.006,-0.00,0.10,1.01,-0.08,-0.12,0.15,
0.006,0.00,0.10,1.01,-0.08,-0.12,0.15,
0.006,0.00,0.10,1.01,-0.04,-0.06,0.13,
0.009,-0.00,0.10,1.02,-0.04,-0.06,0.13,
0.011,0.01,0.10,1.01,-0.04,-0.06,0.13,
0.011,0.01,0.10,1.01,0.03,-0.05,0.17,
0.014,0.01,0.11,1.01,0.03,-0.05,0.17,
0.017,0.01,0.11,1.01,0.03,-0.05,0.17,
0.017,0.01,0.11,1.01,0.05,-0.02,0.21,
0.019,0.01,0.11,1.01,0.05,-0.02,0.21,
0.022,0.01,0.10,1.00,0.05,-0.02,0.21,
0.023,0.01,0.10,1.00,0.10,0.06,0.15,
0.023,0.01,0.11,1.00,0.10,0.06,0.15,
0.027,0.01,0.11,1.00,0.08,0.02,0.12,
0.027,0.00,0.11,1.00,0.08,0.02,0.12,
0.029,-0.00,0.10,1.00,0.08,0.02,0.12,
0.032,0.00,0.10,0.99,0.08,0.02,0.12,
0.032,0.00,0.10,0.99,0.08,0.05,0.06,
0.033,-0.00,0.11,1.00,0.08,0.05,0.06,
0.037,-0.00,0.11,0.99,0.08,0.05,0.06,
0.038,-0.00,0.11,0.99,-0.00,-0.00,0.04,
0.038,-0.01,0.10,1.00,-0.00,-0.00,0.04,
0.041,-0.01,0.11,1.00,-0.00,-0.00,0.04,
0.041,-0.01,0.11,1.00,-0.01,0.04,0.01,
0.043,-0.01,0.11,1.00,-0.01,0.04,0.01,
0.046,-0.01,0.11,1.00,-0.01,0.04,0.01,
0.046,-0.01,0.11,1.00,-0.07,0.02,0.03,
0.048,-0.01,0.11,1.00,-0.07,0.02,0.03,
0.052,-0.01,0.11,1.00,-0.06,0.03,0.03,
0.053,-0.00,0.11,1.00,-0.06,0.03,0.03,
0.053,-0.00,0.11,1.00,-0.06,0.03,0.03,
0.056,-0.00,0.11,1.00,-0.06,0.03,0.03,
0.056,-0.00,0.11,1.00,-0.04,0.04,0.05,
0.058,0.00,0.11,1.01,-0.04,0.04,0.05,
0.061,0.00,0.11,1.00,-0.04,0.04,0.05,
0.061,0.00,0.11,1.00,-0.01,0.04,0.08,
0.063,0.00,0.11,1.00,-0.01,0.04,0.08,
0.066,0.00,0.11,1.00,-0.01,0.04,0.08,
0.066,0.00,0.11,1.00,0.03,0.04,0.07,
0.068,0.01,0.11,1.01,0.03,0.04,0.07,
0.072,0.01,0.10,1.01,0.03,0.04,0.07,
0.072,0.01,0.10,1.01,0.05,0.04,0.08,
0.072,0.01,0.10,1.01,0.05,0.04,0.08,
0.075,0.01,0.10,1.01,0.09,-0.01,0.13,
0.076,0.02,0.10,1.01,0.09,-0.01,0.13,
0.078,0.02,0.09,1.01,0.09,-0.01,0.13,
0.081,0.02,0.09,1.01,0.14,-0.03,0.16,
0.081,0.02,0.09,1.01,0.14,-0.03,0.16,
0.083,0.02,0.09,1.01,0.14,-0.03,0.16,
0.086,0.03,0.09,1.01,0.14,-0.03,0.16,
0.086,0.03,0.09,1.01,0.16,-0.11,0.15,
0.088,0.03,0.08,1.01,0.16,-0.11,0.15,
0.091,0.04,0.08,1.01,0.16,-0.11,0.15,
0.091,0.04,0.08,1.01,0.24,-0.13,0.16,
