
time,gFx,gFy,gFz,ax,ay,az,
0.003,-0.01,0.06,0.91,-0.07,0.30,-0.79,
0.004,-0.00,0.06,0.91,-0.07,0.30,-0.79,
0.004,0.00,0.05,0.91,-0.07,0.30,-0.79,
0.004,0.01,0.05,0.91,-0.07,0.30,-0.79,
0.005,0.01,0.05,0.91,-0.02,0.26,-0.84,
0.005,0.02,0.05,0.91,-0.02,0.26,-0.84,
0.005,0.03,0.04,0.90,-0.02,0.26,-0.84,
0.005,0.03,0.04,0.90,0.10,0.19,-0.87,
0.009,0.03,0.04,0.90,0.10,0.19,-0.87,
0.01,0.04,0.03,0.90,0.10,0.19,-0.87,
0.01,0.04,0.03,0.90,0.26,0.12,-0.89,
0.012,0.04,0.03,0.90,0.26,0.12,-0.89,
0.014,0.04,0.03,0.91,0.26,0.12,-0.89,
0.015,0.04,0.03,0.91,0.37,0.04,-0.91,
0.017,0.04,0.03,0.92,0.37,0.04,-0.91,
0.02,0.04,0.03,0.92,0.37,0.04,-0.91,
0.02,0.04,0.03,0.92,0.41,0.02,-0.86,
0.022,0.03,0.02,0.93,0.41,0.02,-0.86,
0.031,0.02,0.02,0.95,0.41,0.02,-0.86,
0.031,0.02,0.02,0.95,0.40,-0.00,-0.70,
0.032,0.01,0.02,0.96,0.40,-0.00,-0.70,
0.032,-0.01,0.02,0.97,0.40,-0.00,-0.70,
0.032,-0.01,0.02,0.97,0.23,-0.02,-0.51,
0.032,-0.04,0.02,0.98,0.23,-0.02,-0.51,
0.034,-0.06,0.03,1.01,0.23,-0.02,-0.51,
0.034,-0.06,0.03,1.01,-0.00,-0.05,-0.28,
0.036,-0.06,0.04,1.03,-0.00,-0.05,-0.28,
0.042,-0.06,0.05,1.04,-0.00,-0.05,-0.28,
0.043,-0.06,0.05,1.04,-0.47,0.03,0.00,
0.043,-0.05,0.06,1.03,-0.47,0.03,0.00,
0.045,-0.05,0.07,1.03,-0.47,0.03,0.00,
0.045,-0.05,0.07,1.03,-0.59,0.25,0.41,
0.047,-0.04,0.07,1.04,-0.59,0.25,0.41,
0.049,-0.03,0.06,1.03,-0.59,0.25,0.41,
0.049,-0.03,0.06,1.03,-0.47,0.44,0.41,
0.051,-0.03,0.06,1.04,-0.47,0.44,0.41,
0.054,-0.02,0.06,1.03,-0.47,0.44,0.41,
0.054,-0.02,0.06,1.03,-0.33,0.46,0.44,
0.056,-0.02,0.05,1.03,-0.33,0.46,0.44,
0.059,-0.02,0.03,1.03,-0.33,0.46,0.44,
0.06,-0.02,0.03,1.03,-0.23,0.39,0.44,
0.061,-0.01,0.03,1.01,-0.23,0.39,0.44,
0.064,-0.02,0.01,1.00,-0.23,0.39,0.44,
0.064,-0.02,0.01,1.00,-0.17,0.20,0.31,
0.066,-0.04,-0.01,1.00,-0.17,0.20,0.31,
0.069,-0.05,-0.02,0.99,-0.17,0.20,0.31,
0.069,-0.05,-0.02,0.99,-0.13,0.02,0.13,
0.071,-0.04,-0.02,0.98,-0.13,0.02,0.13,
0.076,-0.03,-0.02,0.97,-0.13,0.02,0.13,
0.077,-0.03,-0.02,0.97,-0.44,-0.34,-0.01,
0.077,-0.02,-0.00,0.95,-0.44,-0.34,-0.01,
0.079,-0.00,0.01,0.95,-0.44,-0.34,-0.01,
0.079,-0.00,0.01,0.95,-0.34,-0.35,-0.21,
0.082,-0.00,0.02,0.95,-0.34,-0.35,-0.21,
0.084,-0.00,0.02,0.95,-0.10,-0.12,-0.42,
0.085,0.00,0.02,0.93,-0.10,-0.12,-0.42,
0.087,0.00,0.03,0.93,-0.10,-0.12,-0.42,
0.089,0.01,0.03,0.92,-0.10,-0.12,-0.42,
0.089,0.01,0.03,0.92,0.02,0.01,-0.51,
0.092,0.01,0.03,0.92,0.02,0.01,-0.51,
0.094,0.00,0.03,0.92,0.02,0.01,-0.51,
0.094,0.00,0.03,0.92,0.05,0.13,-0.65,
0.096,0.00,0.02,0.91,0.05,0.13,-0.65,
0.099,0.00,0.02,0.91,0.05,0.13,-0.65,
0.099,0.00,0.02,0.91,0.05,0.07,-0.70,
0.102,-0.01,0.01,0.90,0.05,0.07,-0.70,
0.104,-0.00,0.01,0.91,0.05,0.07,-0.70,
0.104,-0.00,0.01,0.91,0.03,0.02,-0.80,
0.106,-0.00,0.01,0.91,0.03,0.02,-0.80,
0.109,-0.01,0.01,0.90,0.03,0.02,-0.80,
0.109,-0.01,0.01,0.90,-0.04,-0.09,-0.82,
0.111,-0.01,0.02,0.91,-0.04,-0.09,-0.82,
0.114,-0.00,0.02,0.91,-0.04,-0.09,-0.82,
0.114,-0.00,0.02,0.91,-0.04,-0.06,-0.83,
0.116,-0.01,0.02,0.91,-0.04,-0.06,-0.83,
0.118,-0.00,0.02,0.92,-0.04,-0.06,-0.83,
0.119,-0.00,0.02,0.92,-0.04,-0.01,-0.78,
0.12,0.00,0.03,0.91,-0.04,-0.01,-0.78,
0.125,0.01,0.02,0.91,-0.04,-0.01,-0.78,
0.126,0.01,0.02,0.91,-0.03,0.01,-0.72,
0.126,0.00,0.02,0.93,-0.03,0.01,-0.72,
0.128,0.01,0.02,0.93,-0.03,0.01,-0.72,
0.129,0.01,0.02,0.93,0.07,0.07,-0.72,
0.13,0.01,0.02,0.94,0.07,0.07,-0.72,
0.133,0.01,0.03,0.95,0.07,0.07,-0.72,
0.133,0.01,0.03,0.95,0.07,0.07,-0.56,
0.135,0.01,0.02,0.95,0.07,0.07,-0.56,
0.139,0.01,0.02,0.97,0.07,0.07,-0.56,
0.139,0.01,0.02,0.97,0.10,0.09,-0.40,
0.145,0.01,0.02,0.98,0.10,0.09,-0.40,
0.146,0.01,0.02,0.99,0.10,0.09,-0.40,
0.146,0.01,0.02,0.99,0.16,0.10,-0.28,
0.146,0.01,0.02,1.00,0.16,0.10,-0.28,
0.148,0.01,0.02,1.00,0.16,0.10,-0.28,
0.148,0.01,0.02,1.00,0.14,0.11,-0.05,
0.15,0.01,0.02,1.01,0.14,0.11,-0.05,
0.153,0.01,0.02,1.01,0.16,0.09,0.15,
0.154,0.02,0.01,1.02,0.16,0.09,0.15,
0.155,0.01,0.01,1.03,0.16,0.09,0.15,
0.158,0.00,0.01,1.03,0.16,0.09,0.15,
0.161,0.00,0.01,1.03,0.17,0.04,0.30,
0.161,0.00,0.00,1.04,0.17,0.04,0.30,
0.163,0.00,0.00,1.04,0.09,-0.02,0.41,
0.164,0.00,0.00,1.05,0.09,-0.02,0.41,
0.165,-0.00,-0.01,1.05,0.09,-0.02,0.41,
0.168,-0.00,-0.01,1.06,0.09,-0.02,0.41,
0.168,-0.00,-0.01,1.06,0.07,-0.05,0.57,
0.17,-0.01,-0.02,1.06,0.07,-0.05,0.57,
0.173,-0.01,-0.02,1.06,0.07,-0.05,0.57,
0.173,-0.01,-0.02,1.06,0.04,-0.14,0.63,
0.175,-0.01,-0.02,1.06,0.04,-0.14,0.63,
0.178,-0.01,-0.02,1.06,0.04,-0.14,0.63,
0.178,-0.01,-0.02,1.06,-0.01,-0.21,0.69,
0.181,-0.01,-0.02,1.07,-0.01,-0.21,0.69,
