
time,gFx,gFy,gFz,ax,ay,az,
0.002,-0.08,0.07,1.00,-0.28,0.24,-0.11,
0.002,-0.08,0.07,1.00,-0.29,0.32,0.09,
0.002,-0.08,0.08,1.01,-0.29,0.32,0.09,
0.003,-0.08,0.07,1.02,-0.29,0.32,0.09,
0.003,-0.08,0.07,1.02,-0.23,0.42,0.28,
0.005,-0.08,0.07,1.02,-0.23,0.42,0.28,
0.008,-0.08,0.07,1.03,-0.23,0.42,0.28,
0.008,-0.08,0.07,1.03,-0.24,0.47,0.46,
0.01,-0.07,0.07,1.03,-0.24,0.47,0.46,
0.013,-0.07,0.07,1.03,-0.24,0.47,0.46,
0.013,-0.07,0.07,1.03,-0.20,0.48,0.55,
0.015,-0.07,0.06,1.03,-0.20,0.48,0.55,
0.018,-0.07,0.07,1.03,-0.20,0.48,0.55,
0.018,-0.07,0.07,1.03,-0.13,0.45,0.61,
0.02,-0.06,0.07,1.03,-0.13,0.45,0.61,
0.023,-0.06,0.06,1.03,-0.13,0.45,0.61,
0.023,-0.06,0.06,1.03,-0.08,0.40,0.60,
0.025,-0.06,0.06,1.02,-0.08,0.40,0.60,
0.028,-0.06,0.06,1.02,-0.08,0.40,0.60,
0.028,-0.06,0.06,1.02,-0.02,0.36,0.61,
0.031,-0.06,0.06,1.01,-0.02,0.36,0.61,
0.033,-0.06,0.06,1.00,-0.02,0.36,0.61,
0.033,-0.06,0.06,1.00,-0.01,0.32,0.48,
0.035,-0.06,0.06,1.00,-0.01,0.32,0.48,
0.037,-0.06,0.06,1.00,-0.01,0.32,0.48,
0.038,-0.06,0.06,1.00,0.01,0.31,0.38,
0.04,-0.06,0.07,1.00,0.01,0.31,0.38,
0.043,-0.06,0.07,0.99,0.01,0.31,0.38,
0.043,-0.06,0.07,0.99,0.03,0.31,0.27,
0.045,-0.07,0.07,0.98,0.03,0.31,0.27,
0.047,-0.07,0.07,0.98,0.03,0.31,0.27,
0.048,-0.07,0.07,0.98,-0.02,0.41,0.21,
0.05,-0.07,0.07,0.98,-0.02,0.41,0.21,
0.052,-0.07,0.08,0.98,-0.02,0.41,0.21,
0.053,-0.07,0.08,0.98,-0.06,0.43,0.10,
0.055,-0.08,0.08,0.99,-0.06,0.43,0.10,
0.057,-0.08,0.07,0.98,-0.06,0.43,0.10,
0.058,-0.08,0.07,0.98,-0.12,0.46,0.07,
0.06,-0.08,0.08,0.98,-0.12,0.46,0.07,
0.062,-0.08,0.08,0.98,-0.12,0.46,0.07,
0.063,-0.08,0.08,0.98,-0.20,0.48,0.14,
