
time,gFx,gFy,gFz,ax,ay,az,
0.002,-0.00,0.06,1.01,-0.14,0.43,0.40,
0.002,-0.00,0.06,1.01,-0.12,0.40,0.44,
0.002,-0.01,0.06,1.01,-0.12,0.40,0.44,
0.003,-0.01,0.06,1.01,-0.12,0.40,0.44,
0.004,-0.01,0.06,1.01,-0.13,0.34,0.54,
0.006,-0.01,0.07,1.01,-0.13,0.34,0.54,
0.008,-0.01,0.06,1.01,-0.13,0.34,0.54,
0.008,-0.01,0.06,1.01,-0.16,0.33,0.59,
0.011,-0.01,0.06,1.02,-0.16,0.33,0.59,
0.014,-0.01,0.06,1.01,-0.16,0.33,0.59,
0.014,-0.01,0.06,1.01,-0.17,0.34,0.57,
0.016,-0.01,0.06,1.01,-0.17,0.34,0.57,
0.018,-0.02,0.07,1.01,-0.17,0.34,0.57,
0.018,-0.02,0.07,1.01,-0.19,0.33,0.58,
0.02,-0.01,0.07,1.01,-0.19,0.33,0.58,
0.023,-0.01,0.07,1.01,-0.19,0.33,0.58,
0.023,-0.01,0.07,1.01,-0.20,0.35,0.57,
0.025,-0.01,0.07,1.01,-0.20,0.35,0.57,
0.028,-0.01,0.08,1.00,-0.20,0.35,0.57,
0.028,-0.01,0.08,1.00,-0.20,0.37,0.52,
0.03,-0.02,0.08,1.00,-0.20,0.37,0.52,
0.033,-0.01,0.09,1.00,-0.20,0.37,0.52,
0.033,-0.01,0.09,1.00,-0.18,0.45,0.48,
0.035,-0.01,0.09,0.99,-0.18,0.45,0.48,
0.038,-0.01,0.09,0.99,-0.18,0.45,0.48,
0.038,-0.01,0.09,0.99,-0.19,0.51,0.42,
0.04,-0.01,0.09,0.99,-0.19,0.51,0.42,
0.043,-0.02,0.09,0.98,-0.19,0.51,0.42,
0.043,-0.02,0.09,0.98,-0.16,0.56,0.36,
0.045,-0.01,0.10,0.98,-0.16,0.56,0.36,
0.048,-0.01,0.10,0.98,-0.16,0.60,0.28,
0.048,-0.01,0.09,0.98,-0.16,0.60,0.28,
0.05,-0.02,0.09,0.97,-0.16,0.60,0.28,
0.053,-0.02,0.09,0.97,-0.16,0.60,0.28,
0.053,-0.02,0.09,0.97,-0.16,0.60,0.23,
0.055,-0.02,0.09,0.97,-0.16,0.60,0.23,
0.058,-0.02,0.08,0.98,-0.16,0.60,0.23,
0.058,-0.02,0.08,0.98,-0.19,0.59,0.12,
0.06,-0.02,0.08,0.97,-0.19,0.59,0.12,
0.063,-0.02,0.08,0.97,-0.22,0.50,0.17,
0.064,-0.02,0.08,0.97,-0.22,0.50,0.17,
0.065,-0.02,0.07,0.97,-0.22,0.50,0.17,
0.068,-0.03,0.07,0.97,-0.22,0.50,0.17,
0.068,-0.03,0.07,0.97,-0.24,0.43,0.10,
0.07,-0.03,0.07,0.97,-0.24,0.43,0.10,
0.073,-0.03,0.07,0.96,-0.24,0.43,0.10,
0.073,-0.03,0.07,0.96,-0.27,0.38,0.11,
0.075,-0.03,0.06,0.97,-0.27,0.38,0.11,
0.078,-0.04,0.07,0.97,-0.27,0.38,0.11,
0.078,-0.04,0.07,0.97,-0.29,0.35,0.07,
0.08,-0.06,0.07,0.97,-0.29,0.35,0.07,
0.083,-0.06,0.07,0.97,-0.36,0.32,0.11,
0.083,-0.05,0.07,0.96,-0.36,0.32,0.11,
0.085,-0.05,0.07,0.96,-0.36,0.32,0.11,
0.088,-0.04,0.07,0.96,-0.36,0.32,0.11,
0.088,-0.04,0.07,0.96,-0.50,0.35,0.05,
0.09,-0.04,0.07,0.95,-0.50,0.35,0.05,
0.092,-0.04,0.06,0.94,-0.50,0.35,0.05,
0.093,-0.04,0.06,0.94,-0.43,0.36,-0.01,
0.095,-0.04,0.06,0.94,-0.43,0.36,-0.01,
0.097,-0.04,0.06,0.94,-0.43,0.36,-0.01,
0.098,-0.04,0.06,0.94,-0.41,0.32,-0.10,
0.1,-0.05,0.06,0.94,-0.41,0.32,-0.10,
0.102,-0.05,0.06,0.94,-0.41,0.32,-0.10,
0.103,-0.05,0.06,0.94,-0.40,0.26,-0.17,
0.105,-0.05,0.05,0.95,-0.40,0.26,-0.17,
0.107,-0.05,0.05,0.95,-0.40,0.26,-0.17,
0.107,-0.05,0.05,0.95,-0.43,0.23,-0.13,
0.11,-0.05,0.05,0.95,-0.43,0.23,-0.13,
0.112,-0.05,0.06,0.95,-0.43,0.23,-0.13,
0.112,-0.05,0.06,0.95,-0.44,0.16,-0.11,
0.115,-0.04,0.05,0.96,-0.44,0.16,-0.11,
0.117,-0.04,0.06,0.96,-0.44,0.16,-0.11,
0.118,-0.04,0.06,0.96,-0.43,0.21,-0.04,
0.119,-0.04,0.06,0.96,-0.43,0.21,-0.04,
0.122,-0.04,0.06,0.98,-0.43,0.21,-0.04,
0.122,-0.04,0.06,0.98,-0.37,0.23,0.05,
0.124,-0.04,0.07,0.98,-0.37,0.23,0.05,
0.127,-0.04,0.07,0.98,-0.37,0.23,0.05,
0.127,-0.04,0.07,0.98,-0.33,0.31,0.13,
0.129,-0.04,0.07,0.98,-0.33,0.31,0.13,
0.132,-0.05,0.08,0.98,-0.33,0.31,0.13,
0.133,-0.05,0.08,0.98,-0.34,0.36,0.21,
0.134,-0.05,0.08,0.98,-0.34,0.36,0.21,
0.137,-0.05,0.08,0.98,-0.34,0.36,0.21,
0.137,-0.05,0.08,0.98,-0.36,0.41,0.21,
0.139,-0.05,0.08,0.99,-0.36,0.41,0.21,
0.142,-0.05,0.08,1.00,-0.36,0.41,0.21,
0.142,-0.05,0.08,1.00,-0.41,0.49,0.26,
0.144,-0.05,0.08,1.00,-0.41,0.49,0.26,
0.147,-0.05,0.08,1.00,-0.41,0.49,0.26,
0.147,-0.05,0.08,1.00,-0.39,0.48,0.35,
0.149,-0.05,0.08,1.00,-0.39,0.48,0.35,
0.152,-0.04,0.08,1.00,-0.39,0.48,0.35,
0.152,-0.04,0.08,1.00,-0.37,0.48,0.38,
0.154,-0.05,0.07,1.00,-0.37,0.48,0.38,
0.157,-0.06,0.08,1.01,-0.37,0.48,0.38,
0.157,-0.06,0.08,1.01,-0.35,0.48,0.41,
0.159,-0.07,0.07,1.01,-0.35,0.48,0.41,
0.162,-0.08,0.07,1.01,-0.35,0.48,0.41,
0.163,-0.08,0.07,1.01,-0.41,0.41,0.44,
0.164,-0.08,0.07,1.01,-0.41,0.41,0.44,
0.167,-0.08,0.07,1.02,-0.41,0.41,0.44,
0.167,-0.08,0.07,1.02,-0.62,0.35,0.46,
0.169,-0.08,0.07,1.03,-0.62,0.35,0.46,
0.172,-0.08,0.07,1.04,-0.62,0.35,0.46,
0.172,-0.08,0.07,1.04,-0.66,0.34,0.54,
0.174,-0.08,0.08,1.04,-0.66,0.34,0.54,
0.177,-0.08,0.08,1.04,-0.66,0.34,0.54,
0.177,-0.08,0.08,1.04,-0.65,0.37,0.71,
0.179,-0.08,0.08,1.04,-0.65,0.37,0.71,
0.182,-0.07,0.08,1.04,-0.65,0.37,0.71,
0.182,-0.07,0.08,1.04,-0.63,0.42,0.77,
0.184,-0.07,0.08,1.04,-0.63,0.42,0.77,
0.187,-0.07,0.08,1.04,-0.56,0.43,0.78,
0.187,-0.07,0.08,1.04,-0.56,0.43,0.78,
0.189,-0.06,0.08,1.05,-0.56,0.43,0.78,
0.192,-0.06,0.08,1.04,-0.56,0.43,0.78,
0.192,-0.06,0.08,1.04,-0.53,0.42,0.79,
0.194,-0.06,0.08,1.04,-0.53,0.42,0.79,
0.197,-0.06,0.08,1.04,-0.46,0.45,0.81,
0.197,-0.06,0.08,1.04,-0.46,0.45,0.81,
0.199,-0.06,0.08,1.05,-0.46,0.45,0.81,
0.202,-0.05,0.08,1.05,-0.46,0.45,0.81,
0.202,-0.05,0.08,1.05,-0.41,0.46,0.78,
0.204,-0.05,0.08,1.03,-0.41,0.46,0.78,
0.206,-0.05,0.09,1.04,-0.41,0.46,0.78,
0.207,-0.05,0.09,1.04,-0.39,0.46,0.79,
0.209,-0.05,0.09,1.04,-0.39,0.46,0.79,
0.211,-0.05,0.09,1.04,-0.37,0.46,0.69,
0.212,-0.05,0.08,1.03,-0.37,0.46,0.69,
0.216,-0.06,0.08,1.04,-0.37,0.46,0.69,
0.217,-0.05,0.08,1.04,-0.37,0.46,0.69,
0.217,-0.05,0.08,1.04,-0.39,0.43,0.67,
0.219,-0.05,0.08,1.04,-0.39,0.43,0.67,
0.222,-0.05,0.08,1.04,-0.39,0.43,0.67,
0.222,-0.05,0.08,1.04,-0.39,0.39,0.72,
0.224,-0.05,0.07,1.04,-0.39,0.39,0.72,
0.226,-0.05,0.07,1.04,-0.39,0.39,0.72,
0.226,-0.05,0.07,1.04,-0.38,0.36,0.72,
0.229,-0.05,0.07,1.05,-0.38,0.36,0.72,
0.231,-0.05,0.07,1.05,-0.38,0.36,0.72,
0.231,-0.05,0.07,1.05,-0.36,0.32,0.73,
0.233,-0.05,0.08,1.05,-0.36,0.32,0.73,
0.236,-0.05,0.08,1.05,-0.35,0.29,0.79,
0.236,-0.05,0.08,1.05,-0.35,0.29,0.79,
0.238,-0.05,0.07,1.06,-0.35,0.29,0.79,
0.241,-0.05,0.08,1.06,-0.35,0.29,0.79,
0.241,-0.05,0.08,1.06,-0.33,0.35,0.81,
0.243,-0.05,0.07,1.06,-0.33,0.35,0.81,
0.246,-0.05,0.08,1.06,-0.33,0.35,0.81,
0.246,-0.05,0.08,1.06,-0.35,0.32,0.86,
0.248,-0.05,0.08,1.06,-0.35,0.32,0.86,
0.251,-0.05,0.08,1.07,-0.35,0.32,0.86,
0.251,-0.05,0.08,1.07,-0.35,0.31,0.88,
0.253,-0.06,0.09,1.07,-0.35,0.31,0.88,
0.256,-0.06,0.09,1.07,-0.35,0.31,0.88,
0.256,-0.06,0.09,1.07,-0.34,0.36,0.93,
0.258,-0.06,0.10,1.07,-0.34,0.36,0.93,
0.261,-0.06,0.10,1.07,-0.34,0.36,0.93,
0.261,-0.06,0.10,1.07,-0.39,0.45,0.95,
0.263,-0.07,0.10,1.07,-0.39,0.45,0.95,
0.266,-0.08,0.10,1.08,-0.39,0.45,0.95,
0.266,-0.08,0.10,1.08,-0.43,0.52,0.99,
0.268,-0.08,0.10,1.08,-0.43,0.52,0.99,
0.271,-0.09,0.11,1.07,-0.43,0.52,0.99,
0.271,-0.09,0.11,1.07,-0.54,0.53,1.01,
