
time,gFx,gFy,gFz,ax,ay,az,
0.003,-0.06,0.16,0.95,-0.09,0.20,-0.06,
0.003,-0.06,0.16,0.95,-0.12,0.24,-0.06,
0.003,-0.06,0.16,0.96,-0.12,0.24,-0.06,
0.003,-0.06,0.17,0.98,-0.12,0.24,-0.06,
0.004,-0.06,0.17,0.98,-0.12,0.30,-0.07,
0.006,-0.06,0.17,0.98,-0.12,0.30,-0.07,
0.009,-0.05,0.17,0.99,-0.12,0.30,-0.07,
0.009,-0.05,0.17,0.99,-0.16,0.34,0.09,
0.011,-0.05,0.17,0.99,-0.16,0.34,0.09,
0.014,-0.05,0.16,0.99,-0.16,0.34,0.09,
0.015,-0.05,0.16,0.99,-0.13,0.37,0.26,
0.016,-0.04,0.16,1.00,-0.13,0.37,0.26,
0.019,-0.04,0.16,1.00,-0.13,0.37,0.26,
0.019,-0.04,0.16,1.00,-0.05,0.33,0.29,
0.021,-0.04,0.16,1.01,-0.05,0.33,0.29,
0.024,-0.03,0.15,1.01,-0.05,0.33,0.29,
0.024,-0.03,0.15,1.01,-0.00,0.31,0.37,
0.026,-0.03,0.15,1.01,-0.00,0.31,0.37,
0.029,-0.03,0.15,1.01,-0.00,0.31,0.37,
0.029,-0.03,0.15,1.01,0.04,0.22,0.44,
0.032,-0.03,0.14,1.01,0.04,0.22,0.44,
0.033,-0.03,0.14,1.01,0.04,0.22,0.44,
0.033,-0.03,0.14,1.01,0.11,0.15,0.44,
0.036,-0.03,0.14,1.02,0.11,0.15,0.44,
0.039,-0.03,0.14,1.01,0.11,0.15,0.44,
0.039,-0.03,0.14,1.01,0.13,0.12,0.49,
0.041,-0.03,0.14,1.01,0.13,0.12,0.49,
0.044,-0.03,0.14,1.02,0.13,0.12,0.49,
0.044,-0.03,0.14,1.02,0.12,0.12,0.51,
0.046,-0.02,0.13,1.01,0.12,0.12,0.51,
0.048,-0.03,0.14,1.02,0.12,0.12,0.51,
0.048,-0.03,0.14,1.02,0.11,0.07,0.48,
0.051,-0.02,0.13,1.02,0.11,0.07,0.48,
0.054,-0.01,0.13,1.02,0.11,0.07,0.48,
0.054,-0.01,0.13,1.02,0.14,0.05,0.51,
0.056,-0.01,0.13,1.02,0.14,0.05,0.51,
0.058,-0.01,0.12,1.02,0.14,0.05,0.51,
0.059,-0.01,0.12,1.02,0.21,0.01,0.53,
0.062,-0.01,0.12,1.02,0.21,0.01,0.53,
0.065,-0.00,0.12,1.01,0.21,0.01,0.53,
0.065,-0.00,0.12,1.01,0.28,-0.03,0.52,
0.065,0.00,0.12,1.01,0.28,-0.03,0.52,
0.068,0.00,0.12,1.01,0.28,-0.03,0.52,
0.068,0.00,0.12,1.01,0.29,-0.07,0.49,
0.071,0.00,0.12,1.01,0.29,-0.07,0.49,
0.073,-0.00,0.11,1.01,0.29,-0.07,0.49,
0.074,-0.00,0.11,1.01,0.35,-0.07,0.42,
0.076,0.00,0.11,1.01,0.35,-0.07,0.42,
0.078,0.01,0.11,1.02,0.35,-0.07,0.42,
0.078,0.01,0.11,1.02,0.32,-0.12,0.42,
0.081,0.00,0.11,1.02,0.32,-0.12,0.42,
0.083,0.01,0.11,1.02,0.32,-0.12,0.42,
0.083,0.01,0.11,1.02,0.32,-0.16,0.47,
0.085,0.00,0.11,1.03,0.32,-0.16,0.47,
0.088,0.00,0.11,1.04,0.32,-0.16,0.47,
0.088,0.00,0.11,1.04,0.32,-0.17,0.54,
0.091,0.01,0.11,1.04,0.32,-0.17,0.54,
0.093,0.02,0.11,1.05,0.32,-0.17,0.54,
0.093,0.02,0.11,1.05,0.28,-0.16,0.68,
0.095,0.02,0.11,1.05,0.28,-0.16,0.68,
0.1,0.02,0.12,1.05,0.28,-0.16,0.68,
0.101,0.02,0.12,1.05,0.38,-0.14,0.71,
0.101,0.02,0.13,1.04,0.38,-0.14,0.71,
0.102,0.02,0.13,1.04,0.38,-0.14,0.71,
0.103,0.02,0.13,1.04,0.38,-0.06,0.78,
0.106,0.02,0.13,1.04,0.38,-0.06,0.78,
0.108,0.02,0.14,1.04,0.38,-0.06,0.78,
0.108,0.02,0.14,1.04,0.38,0.04,0.70,
0.11,0.01,0.14,1.03,0.38,0.04,0.70,
0.113,0.01,0.14,1.03,0.38,0.04,0.70,
0.113,0.01,0.14,1.03,0.33,0.12,0.66,
0.115,0.00,0.15,1.01,0.33,0.12,0.66,
