
time,gFx,gFy,gFz,ax,ay,az,
0.004,-0.02,0.04,0.97,-0.02,-0.16,0.02,
0.005,-0.02,0.04,0.97,-0.01,-0.12,-0.17,
0.005,-0.03,0.04,0.97,-0.01,-0.12,-0.17,
0.005,-0.03,0.04,0.97,-0.01,-0.12,-0.17,
0.005,-0.02,0.05,0.96,-0.01,-0.12,-0.17,
0.006,-0.02,0.05,0.96,-0.06,-0.04,-0.27,
0.006,-0.02,0.05,0.95,-0.06,-0.04,-0.27,
0.009,-0.02,0.06,0.95,-0.06,-0.04,-0.27,
0.009,-0.02,0.06,0.95,-0.06,0.02,-0.29,
0.01,-0.02,0.05,0.95,-0.06,0.02,-0.29,
0.012,-0.02,0.05,0.95,0.03,0.11,-0.39,
0.012,-0.01,0.05,0.95,0.03,0.11,-0.39,
0.015,-0.02,0.05,0.95,0.03,0.11,-0.39,
0.017,-0.02,0.05,0.95,0.03,0.11,-0.39,
0.018,-0.02,0.05,0.95,0.03,0.10,-0.41,
0.02,-0.02,0.05,0.95,0.03,0.10,-0.41,
0.022,-0.02,0.05,0.94,0.03,0.10,-0.41,
0.022,-0.02,0.05,0.94,0.02,0.10,-0.43,
0.027,-0.02,0.05,0.94,0.02,0.10,-0.43,
0.028,-0.01,0.05,0.94,0.02,0.10,-0.43,
0.028,-0.01,0.05,0.94,0.03,0.07,-0.50,
0.029,-0.01,0.05,0.93,0.03,0.07,-0.50,
0.032,-0.01,0.05,0.93,0.03,0.07,-0.50,
0.032,-0.01,0.05,0.93,0.01,0.07,-0.54,
0.035,-0.01,0.04,0.93,0.01,0.07,-0.54,
0.038,-0.01,0.05,0.94,0.01,0.07,-0.54,
0.038,-0.01,0.05,0.94,0.06,0.05,-0.59,
0.04,-0.01,0.06,0.93,0.06,0.05,-0.59,
0.042,-0.01,0.05,0.93,0.06,0.05,-0.59,
0.043,-0.01,0.05,0.93,0.09,0.05,-0.56,
0.044,-0.00,0.06,0.92,0.09,0.05,-0.56,
0.046,-0.00,0.06,0.92,0.09,0.05,-0.56,
0.047,-0.00,0.06,0.92,0.12,0.11,-0.63,
0.05,-0.00,0.06,0.92,0.12,0.11,-0.63,
0.052,0.00,0.06,0.93,0.12,0.11,-0.63,
0.052,0.00,0.06,0.93,0.17,0.15,-0.68,
0.055,-0.00,0.06,0.94,0.17,0.15,-0.68,
0.062,-0.00,0.06,0.94,0.17,0.15,-0.68,
0.062,-0.00,0.06,0.94,0.17,0.20,-0.63,
0.063,0.01,0.06,0.95,0.17,0.20,-0.63,
0.063,0.00,0.06,0.94,0.17,0.20,-0.63,
0.063,0.00,0.06,0.94,0.17,0.21,-0.48,
0.064,0.00,0.07,0.95,0.17,0.21,-0.48,
0.066,0.00,0.06,0.95,0.17,0.21,-0.48,
0.066,0.00,0.06,0.95,0.22,0.20,-0.43,
0.069,0.01,0.06,0.95,0.22,0.20,-0.43,
0.071,0.01,0.06,0.96,0.22,0.20,-0.43,
0.071,0.01,0.06,0.96,0.21,0.23,-0.36,
0.075,0.01,0.06,0.96,0.21,0.23,-0.36,
0.077,0.01,0.06,0.97,0.21,0.23,-0.36,
0.077,0.01,0.06,0.97,0.25,0.20,-0.34,
0.08,0.01,0.06,0.97,0.25,0.20,-0.34,
0.082,0.01,0.06,0.96,0.25,0.20,-0.34,
0.082,0.01,0.06,0.96,0.29,0.21,-0.22,
0.084,0.01,0.07,0.96,0.29,0.21,-0.22,
0.087,0.01,0.07,0.96,0.29,0.21,-0.22,
0.087,0.01,0.07,0.96,0.30,0.18,-0.22,
0.089,0.02,0.07,0.95,0.30,0.18,-0.22,
0.091,0.02,0.07,0.95,0.30,0.18,-0.22,
0.092,0.02,0.07,0.95,0.32,0.25,-0.26,
0.095,0.02,0.07,0.94,0.32,0.25,-0.26,
0.096,0.02,0.07,0.94,0.32,0.25,-0.26,
0.096,0.02,0.07,0.94,0.36,0.24,-0.39,
0.099,0.02,0.06,0.95,0.36,0.24,-0.39,
0.101,0.01,0.06,0.94,0.36,0.24,-0.39,
0.102,0.01,0.06,0.94,0.38,0.24,-0.45,
0.104,0.01,0.06,0.91,0.38,0.24,-0.45,
0.106,0.02,0.05,0.90,0.38,0.24,-0.45,
0.106,0.02,0.05,0.90,0.35,0.19,-0.42,
0.109,0.03,0.05,0.90,0.35,0.19,-0.42,
0.111,0.03,0.05,0.90,0.35,0.19,-0.42,
0.111,0.03,0.05,0.90,0.34,0.11,-0.77,
0.113,0.03,0.06,0.90,0.34,0.11,-0.77,
0.116,0.03,0.06,0.88,0.34,0.11,-0.77,
0.118,0.03,0.06,0.88,0.47,0.06,-0.84,
0.118,0.03,0.06,0.87,0.47,0.06,-0.84,
0.12,0.03,0.06,0.86,0.47,0.06,-0.84,
0.121,0.03,0.06,0.86,0.46,0.10,-0.95,
0.125,0.03,0.06,0.85,0.46,0.10,-0.95,
0.125,0.03,0.07,0.85,0.46,0.10,-0.95,
0.126,0.03,0.07,0.85,0.44,0.13,-1.19,
0.128,0.03,0.07,0.84,0.44,0.13,-1.19,
0.13,0.02,0.07,0.85,0.44,0.13,-1.19,
0.131,0.02,0.07,0.85,0.41,0.16,-1.28,
0.134,0.02,0.07,0.85,0.41,0.16,-1.28,
0.136,0.02,0.07,0.86,0.41,0.16,-1.28,
0.136,0.02,0.07,0.86,0.40,0.20,-1.32,
0.139,0.02,0.07,0.87,0.40,0.20,-1.32,
0.141,0.02,0.07,0.87,0.40,0.20,-1.32,
0.141,0.02,0.07,0.87,0.34,0.21,-1.25,
0.143,0.02,0.07,0.88,0.34,0.21,-1.25,
0.146,0.02,0.06,0.89,0.34,0.21,-1.25,
0.146,0.02,0.06,0.89,0.34,0.19,-1.10,
0.149,0.02,0.07,0.90,0.34,0.19,-1.10,
0.15,0.03,0.07,0.91,0.34,0.19,-1.10,
0.151,0.03,0.07,0.91,0.36,0.13,-0.94,
0.154,0.04,0.07,0.92,0.36,0.13,-0.94,
0.155,0.04,0.07,0.93,0.36,0.13,-0.94,
0.155,0.04,0.07,0.93,0.40,0.16,-0.71,
0.162,0.05,0.07,0.93,0.40,0.16,-0.71,
0.165,0.05,0.07,0.93,0.51,0.15,-0.53,
0.165,0.06,0.07,0.93,0.51,0.15,-0.53,
0.165,0.07,0.07,0.92,0.51,0.15,-0.53,
0.165,0.07,0.07,0.92,0.51,0.15,-0.53,
0.166,0.07,0.07,0.92,0.67,0.19,-0.48,
0.168,0.07,0.08,0.91,0.67,0.19,-0.48,
0.171,0.07,0.08,0.89,0.67,0.19,-0.48,
0.171,0.07,0.08,0.89,0.76,0.20,-0.53,
0.173,0.07,0.08,0.87,0.76,0.20,-0.53,
0.179,0.06,0.09,0.85,0.76,0.20,-0.53,
0.18,0.06,0.09,0.85,0.77,0.21,-0.77,
0.18,0.07,0.09,0.84,0.77,0.21,-0.77,
0.18,0.06,0.09,0.83,0.77,0.21,-0.77,
0.18,0.06,0.09,0.83,0.70,0.26,-1.13,
0.183,0.05,0.09,0.79,0.70,0.26,-1.13,
0.185,0.04,0.08,0.76,0.70,0.26,-1.13,
0.185,0.04,0.08,0.76,0.65,0.26,-1.35,
0.188,0.03,0.08,0.73,0.65,0.26,-1.35,
0.19,0.01,0.08,0.70,0.65,0.26,-1.35,
0.191,0.01,0.08,0.70,0.49,0.22,-1.94,
0.192,0.02,0.08,0.67,0.49,0.22,-1.94,
0.196,0.02,0.07,0.64,0.49,0.22,-1.94,
0.196,0.02,0.07,0.64,0.26,0.18,-2.49,
0.198,0.03,0.07,0.62,0.26,0.18,-2.49,
0.2,0.02,0.07,0.60,0.26,0.18,-2.49,
0.2,0.02,0.07,0.60,0.24,0.06,-3.03,
0.203,0.01,0.07,0.59,0.24,0.06,-3.03,
0.206,0.00,0.06,0.59,0.24,0.06,-3.03,
0.206,0.00,0.06,0.59,0.26,-0.01,-3.46,
0.207,-0.00,0.06,0.58,0.26,-0.01,-3.46,
0.21,-0.00,0.05,0.57,0.26,-0.01,-3.46,
0.211,-0.00,0.05,0.57,0.10,-0.07,-3.66,
0.212,-0.01,0.04,0.57,0.10,-0.07,-3.66,
0.215,-0.00,0.06,0.58,0.10,-0.07,-3.66,
