
time,ax,ay,az,gFx,gFy,gFz,
0.001,0.09,-0.01,0.35,0.00,0.09,1.00,
0.001,0.09,-0.01,0.35,0.00,0.09,0.99,
0.001,0.13,-0.03,0.24,0.00,0.09,0.99,
0.001,0.13,-0.03,0.24,0.00,0.09,0.99,
0.004,0.13,-0.03,0.24,0.00,0.09,0.98,
0.004,0.15,-0.03,0.13,0.00,0.09,0.98,
0.007,0.15,-0.03,0.13,0.00,0.09,0.98,
0.009,0.15,-0.03,0.13,-0.00,0.09,0.97,
0.009,0.15,-0.05,0.02,-0.00,0.09,0.97,
0.011,0.15,-0.05,0.02,-0.00,0.09,0.97,
0.016,0.15,-0.05,0.02,-0.00,0.09,0.96,
0.016,0.12,-0.05,-0.06,-0.00,0.09,0.96,
0.017,0.12,-0.05,-0.06,-0.01,0.09,0.96,
0.019,0.12,-0.05,-0.06,-0.01,0.10,0.96,
0.02,0.09,-0.05,-0.16,-0.01,0.10,0.96,
0.021,0.09,-0.05,-0.16,-0.01,0.10,0.95,
0.024,0.09,-0.05,-0.16,-0.01,0.10,0.95,
0.024,0.05,-0.01,-0.21,-0.01,0.10,0.95,
0.026,0.05,-0.01,-0.21,-0.02,0.10,0.95,
0.028,0.05,-0.01,-0.21,-0.02,0.11,0.94,
0.029,0.00,0.01,-0.27,-0.02,0.11,0.94,
0.037,0.00,0.01,-0.27,-0.02,0.11,0.94,
0.037,0.00,0.01,-0.27,-0.02,0.11,0.94,
0.037,-0.05,0.06,-0.33,-0.02,0.11,0.94,
0.038,-0.05,0.06,-0.33,-0.02,0.11,0.94,
0.041,-0.05,0.06,-0.33,-0.03,0.11,0.94,
0.041,-0.09,0.10,-0.35,-0.03,0.11,0.94,
0.041,-0.09,0.10,-0.35,-0.03,0.11,0.94,
0.044,-0.09,0.10,-0.35,-0.03,0.11,0.94,
0.044,-0.13,0.12,-0.37,-0.03,0.11,0.94,
0.046,-0.13,0.12,-0.37,-0.03,0.11,0.94,
0.049,-0.13,0.12,-0.37,-0.03,0.12,0.94,
0.049,-0.15,0.14,-0.37,-0.03,0.12,0.94,
0.051,-0.15,0.14,-0.37,-0.03,0.12,0.94,
0.054,-0.15,0.14,-0.37,-0.03,0.12,0.95,
0.054,-0.17,0.18,-0.36,-0.03,0.12,0.95,
0.056,-0.17,0.18,-0.36,-0.03,0.12,0.95,
0.059,-0.17,0.18,-0.36,-0.03,0.12,0.95,
0.059,-0.17,0.20,-0.33,-0.03,0.12,0.95,
0.061,-0.17,0.20,-0.33,-0.02,0.12,0.95,
0.064,-0.17,0.20,-0.33,-0.02,0.12,0.96,
0.064,-0.16,0.22,-0.28,-0.02,0.12,0.96,
0.065,-0.16,0.22,-0.28,-0.02,0.12,0.96,
0.068,-0.16,0.22,-0.28,-0.02,0.12,0.97,
0.068,-0.12,0.20,-0.22,-0.02,0.12,0.97,
0.07,-0.12,0.20,-0.22,-0.02,0.11,0.97,
0.074,-0.12,0.20,-0.22,-0.02,0.11,0.97,
0.075,-0.09,0.19,-0.13,-0.02,0.11,0.97,
0.075,-0.09,0.19,-0.13,-0.01,0.11,0.98,
0.078,-0.09,0.19,-0.13,-0.01,0.10,0.98,
0.079,-0.05,0.16,-0.07,-0.01,0.10,0.98,
0.08,-0.05,0.16,-0.07,-0.01,0.10,0.98,
0.082,-0.05,0.16,-0.07,-0.01,0.10,0.99,
0.083,-0.02,0.09,0.02,-0.01,0.10,0.99,
0.085,-0.02,0.09,0.02,-0.01,0.10,0.99,
0.087,-0.02,0.09,0.02,-0.01,0.10,0.99,
0.088,0.01,0.06,0.08,-0.01,0.10,0.99,
0.09,0.01,0.06,0.08,-0.01,0.10,1.00,
0.092,0.01,0.06,0.08,-0.01,0.10,1.00,
0.093,0.02,0.05,0.14,-0.01,0.10,1.00,
0.095,0.02,0.05,0.14,-0.00,0.09,1.00,
0.104,0.02,0.05,0.14,-0.01,0.09,1.00,
0.104,0.03,0.03,0.18,-0.01,0.09,1.00,
0.104,0.03,0.03,0.18,-0.01,0.09,1.00,
0.104,0.03,0.03,0.18,-0.01,0.09,1.00,
0.104,0.07,-0.00,0.21,-0.01,0.09,1.00,
0.105,0.07,-0.00,0.21,-0.01,0.09,1.00,
0.107,0.07,-0.00,0.21,-0.01,0.09,1.00,
0.108,0.07,-0.03,0.19,-0.01,0.09,1.00,
0.11,0.07,-0.03,0.19,-0.01,0.09,1.00,
0.113,0.07,-0.03,0.19,-0.01,0.09,1.00,
0.113,0.04,-0.06,0.19,-0.01,0.09,1.00,
0.114,0.04,-0.06,0.19,-0.01,0.09,1.00,
0.118,0.04,-0.06,0.19,-0.02,0.09,0.99,
0.118,0.01,-0.08,0.18,-0.02,0.09,0.99,
0.119,0.01,-0.08,0.18,-0.02,0.09,0.99,
0.122,0.01,-0.08,0.18,-0.02,0.09,0.99,
0.122,-0.02,-0.08,0.16,-0.02,0.09,0.99,
0.124,-0.02,-0.08,0.16,-0.02,0.09,0.99,
0.127,-0.02,-0.08,0.16,-0.02,0.10,0.99,
0.127,-0.04,-0.04,0.11,-0.02,0.10,0.99,
0.129,-0.04,-0.04,0.11,-0.02,0.10,0.98,
0.132,-0.04,-0.04,0.11,-0.02,0.10,0.98,
0.132,-0.05,-0.01,0.07,-0.02,0.10,0.98,
