
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.02,0.07,-0.10,-0.02,0.09,0.97,
0.002,-0.02,0.07,-0.10,-0.03,0.09,0.98,
0.002,-0.06,0.04,-0.10,-0.03,0.09,0.98,
0.003,-0.06,0.04,-0.10,-0.03,0.09,0.98,
0.006,-0.06,0.04,-0.10,-0.03,0.09,0.98,
0.006,-0.08,0.02,-0.06,-0.03,0.09,0.98,
0.009,-0.08,0.02,-0.06,-0.02,0.09,0.98,
0.011,-0.08,0.02,-0.06,-0.02,0.09,0.98,
0.011,-0.10,0.03,-0.01,-0.02,0.09,0.98,
0.013,-0.10,0.03,-0.01,-0.02,0.10,0.99,
0.015,-0.10,0.03,-0.01,-0.02,0.10,0.99,
0.016,-0.08,0.04,0.03,-0.02,0.10,0.99,
0.017,-0.08,0.04,0.03,-0.03,0.10,0.99,
0.02,-0.08,0.04,0.03,-0.03,0.10,1.00,
0.02,-0.08,0.07,0.08,-0.03,0.10,1.00,
0.023,-0.08,0.07,0.08,-0.03,0.10,1.00,
0.027,-0.08,0.07,0.08,-0.03,0.10,1.01,
0.028,-0.11,0.09,0.16,-0.03,0.10,1.01,
0.028,-0.11,0.09,0.16,-0.03,0.11,1.01,
0.031,-0.11,0.09,0.16,-0.04,0.11,1.01,
0.031,-0.14,0.12,0.23,-0.04,0.11,1.01,
0.033,-0.14,0.12,0.23,-0.04,0.11,1.01,
0.035,-0.14,0.12,0.23,-0.04,0.11,1.01,
0.035,-0.19,0.15,0.28,-0.04,0.11,1.01,
0.037,-0.19,0.15,0.28,-0.04,0.11,1.02,
0.04,-0.19,0.15,0.28,-0.04,0.11,1.02,
0.04,-0.22,0.16,0.31,-0.04,0.11,1.02,
0.042,-0.22,0.16,0.31,-0.03,0.11,1.02,
0.045,-0.22,0.16,0.31,-0.03,0.11,1.02,
0.045,-0.21,0.15,0.34,-0.03,0.11,1.02,
0.047,-0.21,0.15,0.34,-0.03,0.11,1.02,
0.05,-0.21,0.15,0.34,-0.03,0.11,1.02,
0.05,-0.20,0.16,0.37,-0.03,0.11,1.02,
0.052,-0.20,0.16,0.37,-0.03,0.12,1.02,
0.054,-0.20,0.16,0.37,-0.03,0.12,1.02,
0.055,-0.17,0.15,0.39,-0.03,0.12,1.02,
0.057,-0.17,0.15,0.39,-0.03,0.12,1.01,
0.06,-0.17,0.15,0.39,-0.03,0.12,1.01,
0.06,-0.16,0.19,0.34,-0.03,0.12,1.01,
0.062,-0.16,0.19,0.34,-0.03,0.12,1.01,
0.064,-0.16,0.19,0.34,-0.02,0.12,1.01,
0.064,-0.15,0.20,0.30,-0.02,0.12,1.01,
0.067,-0.15,0.20,0.30,-0.02,0.12,1.00,
0.069,-0.15,0.20,0.30,-0.02,0.12,1.00,
0.069,-0.12,0.19,0.24,-0.02,0.12,1.00,
0.071,-0.12,0.19,0.24,-0.02,0.12,0.99,
0.075,-0.12,0.19,0.24,-0.02,0.12,0.99,
0.075,-0.11,0.20,0.18,-0.02,0.12,0.99,
0.076,-0.11,0.20,0.18,-0.03,0.12,0.98,
0.079,-0.11,0.20,0.18,-0.02,0.12,0.98,
0.079,-0.09,0.16,0.07,-0.02,0.12,0.98,
0.081,-0.09,0.16,0.07,-0.03,0.12,0.97,
0.084,-0.09,0.16,0.07,-0.03,0.12,0.96,
0.085,-0.11,0.15,-0.05,-0.03,0.12,0.96,
0.086,-0.11,0.15,-0.05,-0.03,0.12,0.96,
0.089,-0.11,0.15,-0.05,-0.03,0.12,0.96,
0.089,-0.14,0.12,-0.15,-0.03,0.12,0.96,
0.091,-0.14,0.12,-0.15,-0.04,0.12,0.96,
0.094,-0.14,0.12,-0.15,-0.04,0.12,0.96,
0.094,-0.18,0.11,-0.22,-0.04,0.12,0.96,
0.096,-0.18,0.11,-0.22,-0.04,0.12,0.95,
0.098,-0.18,0.11,-0.22,-0.04,0.12,0.95,
0.099,-0.23,0.12,-0.24,-0.04,0.12,0.95,
0.101,-0.23,0.12,-0.24,-0.04,0.12,0.95,
0.103,-0.23,0.12,-0.24,-0.05,0.12,0.95,
0.104,-0.28,0.14,-0.30,-0.05,0.12,0.95,
0.106,-0.28,0.14,-0.30,-0.05,0.12,0.94,
0.114,-0.28,0.14,-0.30,-0.05,0.13,0.94,
0.115,-0.30,0.15,-0.34,-0.05,0.13,0.94,
0.115,-0.30,0.15,-0.34,-0.05,0.13,0.94,
0.115,-0.30,0.15,-0.34,-0.05,0.13,0.94,
0.115,-0.31,0.15,-0.37,-0.05,0.13,0.94,
0.115,-0.31,0.15,-0.37,-0.05,0.13,0.94,
0.118,-0.31,0.15,-0.37,-0.05,0.13,0.94,
0.119,-0.33,0.16,-0.37,-0.05,0.13,0.94,
0.12,-0.33,0.16,-0.37,-0.05,0.13,0.94,
0.123,-0.33,0.16,-0.37,-0.05,0.13,0.94,
0.123,-0.35,0.17,-0.35,-0.05,0.13,0.94,
0.125,-0.35,0.17,-0.35,-0.06,0.13,0.94,
0.128,-0.35,0.17,-0.35,-0.06,0.13,0.95,
0.128,-0.37,0.17,-0.35,-0.06,0.13,0.95,
0.13,-0.37,0.17,-0.35,-0.06,0.12,0.95,
0.133,-0.37,0.17,-0.35,-0.06,0.13,0.95,
0.133,-0.40,0.17,-0.34,-0.06,0.13,0.95,
0.135,-0.40,0.17,-0.34,-0.07,0.13,0.95,
0.138,-0.40,0.17,-0.34,-0.07,0.13,0.95,
0.138,-0.45,0.15,-0.31,-0.07,0.13,0.95,
0.14,-0.45,0.15,-0.31,-0.07,0.13,0.95,
0.143,-0.45,0.15,-0.31,-0.08,0.12,0.95,
0.143,-0.50,0.16,-0.30,-0.08,0.12,0.95,
0.145,-0.50,0.16,-0.30,-0.08,0.13,0.95,
0.147,-0.50,0.16,-0.30,-0.08,0.13,0.95,
0.148,-0.55,0.16,-0.28,-0.08,0.13,0.95,
0.15,-0.55,0.16,-0.28,-0.08,0.13,0.95,
0.152,-0.55,0.16,-0.28,-0.08,0.12,0.95,
0.153,-0.57,0.17,-0.27,-0.08,0.12,0.95,
0.155,-0.57,0.17,-0.27,-0.08,0.12,0.95,
0.157,-0.57,0.17,-0.27,-0.08,0.12,0.95,
0.158,-0.59,0.15,-0.25,-0.08,0.12,0.95,
0.16,-0.59,0.15,-0.25,-0.08,0.12,0.96,
0.162,-0.59,0.15,-0.25,-0.08,0.11,0.96,
0.163,-0.62,0.11,-0.24,-0.08,0.11,0.96,
0.164,-0.62,0.11,-0.24,-0.08,0.11,0.96,
0.167,-0.62,0.11,-0.24,-0.09,0.11,0.97,
0.167,-0.62,0.07,-0.19,-0.09,0.11,0.97,
0.17,-0.62,0.07,-0.19,-0.09,0.11,0.96,
0.172,-0.62,0.07,-0.19,-0.09,0.11,0.97,
0.172,-0.63,0.06,-0.13,-0.09,0.11,0.97,
0.175,-0.63,0.06,-0.13,-0.09,0.11,0.97,
0.177,-0.63,0.06,-0.13,-0.09,0.10,0.97,
0.177,-0.64,0.03,-0.12,-0.09,0.10,0.97,
0.179,-0.64,0.03,-0.12,-0.08,0.10,0.97,
0.182,-0.64,0.03,-0.12,-0.08,0.10,0.97,
0.182,-0.62,0.01,-0.09,-0.08,0.10,0.97,
0.184,-0.62,0.01,-0.09,-0.08,0.10,0.97,
0.187,-0.62,0.01,-0.09,-0.08,0.10,0.97,
0.187,-0.58,-0.02,-0.06,-0.08,0.10,0.97,
0.189,-0.58,-0.02,-0.06,-0.08,0.10,0.98,
0.192,-0.58,-0.02,-0.06,-0.08,0.10,0.98,
0.192,-0.54,-0.03,-0.03,-0.08,0.10,0.98,
0.194,-0.54,-0.03,-0.03,-0.07,0.10,0.98,
0.197,-0.52,-0.06,-0.01,-0.07,0.10,0.98,
0.197,-0.52,-0.06,-0.01,-0.07,0.10,0.98,
0.199,-0.52,-0.06,-0.01,-0.07,0.09,0.98,
0.201,-0.52,-0.06,-0.01,-0.07,0.09,0.98,
0.201,-0.49,-0.07,0.02,-0.07,0.09,0.98,
0.204,-0.49,-0.07,0.02,-0.07,0.09,0.99,
0.206,-0.49,-0.07,0.02,-0.07,0.09,0.99,
0.206,-0.47,-0.07,0.04,-0.07,0.09,0.99,
0.215,-0.47,-0.07,0.04,-0.07,0.10,0.99,
0.216,-0.47,-0.07,0.04,-0.07,0.10,0.99,
0.216,-0.46,-0.07,0.08,-0.07,0.10,0.99,
0.216,-0.46,-0.07,0.08,-0.07,0.09,0.99,
0.216,-0.46,-0.07,0.08,-0.06,0.09,0.99,
0.216,-0.44,-0.05,0.12,-0.06,0.09,0.99,
0.218,-0.44,-0.05,0.12,-0.06,0.10,0.99,
0.221,-0.44,-0.05,0.12,-0.06,0.10,0.99,
0.221,-0.40,-0.06,0.14,-0.06,0.10,0.99,
0.223,-0.40,-0.06,0.14,-0.06,0.10,1.00,
0.226,-0.40,-0.06,0.14,-0.06,0.10,1.00,
0.226,-0.38,-0.04,0.15,-0.06,0.10,1.00,
0.228,-0.38,-0.04,0.15,-0.06,0.09,0.99,
0.231,-0.36,-0.03,0.16,-0.06,0.09,0.99,
0.231,-0.36,-0.03,0.16,-0.06,0.09,0.99,
0.233,-0.36,-0.03,0.16,-0.05,0.09,0.99,
0.236,-0.36,-0.03,0.16,-0.05,0.09,0.99,
0.236,-0.33,-0.05,0.14,-0.05,0.09,0.99,
0.238,-0.33,-0.05,0.14,-0.05,0.09,0.99,
0.24,-0.33,-0.05,0.14,-0.05,0.09,0.99,
0.241,-0.30,-0.06,0.13,-0.05,0.09,0.99,
0.243,-0.30,-0.06,0.13,-0.05,0.09,0.99,
0.245,-0.30,-0.06,0.13,-0.04,0.09,0.98,
0.245,-0.27,-0.08,0.11,-0.04,0.09,0.98,
0.248,-0.27,-0.08,0.11,-0.04,0.08,0.98,
0.25,-0.27,-0.08,0.11,-0.04,0.08,0.98,
0.25,-0.23,-0.10,0.06,-0.04,0.08,0.98,
0.253,-0.23,-0.10,0.06,-0.04,0.08,0.98,
0.255,-0.23,-0.10,0.06,-0.03,0.08,0.98,
0.256,-0.17,-0.13,0.02,-0.03,0.08,0.98,
0.258,-0.17,-0.13,0.02,-0.03,0.08,0.98,
0.26,-0.17,-0.13,0.02,-0.03,0.08,0.98,
0.261,-0.14,-0.12,-0.01,-0.03,0.08,0.98,
0.263,-0.14,-0.12,-0.01,-0.03,0.08,0.98,
0.265,-0.14,-0.12,-0.01,-0.03,0.08,0.98,
0.265,-0.12,-0.15,-0.04,-0.03,0.08,0.98,
0.267,-0.12,-0.15,-0.04,-0.03,0.08,0.98,
0.27,-0.12,-0.15,-0.04,-0.03,0.07,0.98,
0.27,-0.09,-0.19,-0.04,-0.03,0.07,0.98,
0.272,-0.09,-0.19,-0.04,-0.03,0.07,0.98,
0.275,-0.09,-0.19,-0.04,-0.03,0.07,0.98,
0.275,-0.06,-0.21,-0.03,-0.03,0.07,0.98,
0.277,-0.06,-0.21,-0.03,-0.03,0.07,0.98,
0.28,-0.06,-0.21,-0.03,-0.03,0.07,0.98,
0.28,-0.08,-0.24,-0.03,-0.03,0.07,0.98,
0.282,-0.08,-0.24,-0.03,-0.03,0.07,0.99,
0.284,-0.08,-0.24,-0.03,-0.03,0.07,0.99,
0.285,-0.09,-0.27,0.03,-0.03,0.07,0.99,
0.287,-0.09,-0.27,0.03,-0.03,0.06,0.99,
0.294,-0.09,-0.27,0.03,-0.03,0.06,1.00,
0.294,-0.10,-0.29,0.08,-0.03,0.06,1.00,
0.294,-0.10,-0.29,0.08,-0.03,0.06,1.00,
0.294,-0.10,-0.29,0.08,-0.03,0.06,1.00,
0.295,-0.11,-0.31,0.13,-0.03,0.06,1.00,
0.297,-0.11,-0.31,0.13,-0.03,0.06,1.00,
0.299,-0.11,-0.31,0.13,-0.03,0.06,1.01,
0.299,-0.12,-0.32,0.20,-0.03,0.06,1.01,
0.302,-0.12,-0.32,0.20,-0.03,0.07,1.01,
0.304,-0.12,-0.32,0.20,-0.03,0.07,1.01,
0.304,-0.11,-0.31,0.24,-0.03,0.07,1.01,
0.307,-0.11,-0.31,0.24,-0.03,0.07,1.01,
0.309,-0.11,-0.31,0.24,-0.03,0.07,1.01,
0.309,-0.10,-0.29,0.30,-0.03,0.07,1.01,
0.311,-0.10,-0.29,0.30,-0.03,0.07,1.02,
0.314,-0.10,-0.29,0.30,-0.03,0.07,1.02,
