
time,ax,ay,az,gFx,gFy,gFz,
0.001,-0.02,0.02,-0.17,-0.03,0.13,0.95,
0.001,-0.03,0.03,-0.20,-0.03,0.13,0.95,
0.002,-0.03,0.03,-0.20,-0.03,0.13,0.95,
0.002,-0.03,0.03,-0.20,-0.03,0.12,0.95,
0.002,-0.03,0.04,-0.24,-0.03,0.12,0.95,
0.004,-0.03,0.04,-0.24,-0.04,0.13,0.95,
0.007,-0.03,0.04,-0.24,-0.04,0.13,0.95,
0.007,-0.02,0.04,-0.24,-0.04,0.13,0.95,
0.009,-0.02,0.04,-0.24,-0.03,0.13,0.95,
0.011,-0.02,0.04,-0.24,-0.03,0.13,0.95,
0.011,-0.03,0.06,-0.25,-0.03,0.13,0.95,
0.014,-0.03,0.06,-0.25,-0.03,0.13,0.95,
0.016,-0.03,0.06,-0.25,-0.03,0.13,0.96,
0.016,-0.00,0.08,-0.22,-0.03,0.13,0.96,
0.019,-0.00,0.08,-0.22,-0.03,0.13,0.96,
0.021,-0.00,0.08,-0.22,-0.03,0.13,0.96,
0.021,0.01,0.07,-0.21,-0.03,0.13,0.96,
0.024,0.01,0.07,-0.21,-0.03,0.13,0.96,
0.028,0.01,0.07,-0.21,-0.03,0.13,0.96,
0.028,-0.01,0.08,-0.19,-0.03,0.13,0.96,
0.03,-0.01,0.08,-0.19,-0.03,0.13,0.96,
0.031,-0.01,0.08,-0.19,-0.03,0.13,0.96,
0.031,0.00,0.07,-0.17,-0.03,0.13,0.96,
0.033,0.00,0.07,-0.17,-0.03,0.12,0.96,
0.036,0.00,0.07,-0.17,-0.03,0.13,0.97,
0.036,0.03,0.06,-0.13,-0.03,0.13,0.97,
0.038,0.03,0.06,-0.13,-0.03,0.12,0.97,
0.041,0.03,0.06,-0.13,-0.03,0.12,0.97,
0.041,0.03,0.05,-0.11,-0.03,0.12,0.97,
0.043,0.03,0.05,-0.11,-0.03,0.12,0.97,
0.045,0.03,0.05,-0.11,-0.03,0.12,0.97,
0.046,0.03,0.04,-0.09,-0.03,0.12,0.97,
0.049,0.03,0.04,-0.09,-0.03,0.12,0.97,
0.05,0.03,0.04,-0.09,-0.03,0.12,0.97,
0.051,0.04,0.04,-0.08,-0.03,0.12,0.97,
0.053,0.04,0.04,-0.08,-0.03,0.12,0.97,
0.055,0.04,0.04,-0.08,-0.02,0.12,0.97,
0.056,0.05,0.03,-0.07,-0.02,0.12,0.97,
0.059,0.05,0.03,-0.07,-0.02,0.11,0.97,
0.06,0.05,0.03,-0.07,-0.02,0.11,0.97,
0.061,0.06,0.00,-0.03,-0.02,0.11,0.97,
0.063,0.06,0.00,-0.03,-0.02,0.11,0.97,
0.065,0.06,0.00,-0.03,-0.02,0.11,0.97,
0.066,0.10,-0.05,-0.05,-0.02,0.11,0.97,
0.069,0.10,-0.05,-0.05,-0.02,0.11,0.97,
0.07,0.10,-0.05,-0.05,-0.02,0.11,0.97,
0.07,0.11,-0.06,-0.05,-0.02,0.11,0.97,
0.072,0.11,-0.06,-0.05,-0.02,0.11,0.97,
0.075,0.11,-0.06,-0.06,-0.02,0.11,0.97,
0.075,0.11,-0.06,-0.06,-0.02,0.11,0.97,
0.077,0.11,-0.06,-0.06,-0.02,0.11,0.97,
0.08,0.11,-0.06,-0.06,-0.02,0.11,0.96,
0.08,0.12,-0.06,-0.08,-0.02,0.11,0.96,
0.082,0.12,-0.06,-0.08,-0.02,0.11,0.96,
0.085,0.12,-0.06,-0.08,-0.02,0.11,0.96,
0.085,0.11,-0.06,-0.11,-0.02,0.11,0.96,
0.089,0.11,-0.06,-0.11,-0.02,0.11,0.96,
0.093,0.11,-0.06,-0.11,-0.02,0.11,0.96,
0.093,0.10,-0.07,-0.13,-0.02,0.11,0.96,
0.095,0.10,-0.07,-0.13,-0.02,0.11,0.96,
0.095,0.10,-0.07,-0.13,-0.02,0.11,0.96,
0.095,0.09,-0.06,-0.14,-0.02,0.11,0.96,
0.097,0.09,-0.06,-0.14,-0.02,0.11,0.96,
