
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.09,-0.02,0.14,0.00,0.17,0.97,
0.002,-0.09,-0.02,0.14,0.00,0.17,0.96,
0.002,-0.08,-0.02,0.03,0.00,0.17,0.96,
0.003,-0.08,-0.02,0.03,0.00,0.17,0.96,
0.004,-0.08,-0.02,0.03,0.01,0.17,0.96,
0.004,-0.06,-0.03,-0.05,0.01,0.17,0.96,
0.006,-0.06,-0.03,-0.05,0.01,0.17,0.95,
0.008,-0.06,-0.03,-0.05,0.01,0.17,0.95,
0.008,-0.05,-0.04,-0.11,0.01,0.17,0.95,
0.011,-0.05,-0.04,-0.11,0.01,0.17,0.95,
0.014,-0.05,-0.04,-0.11,0.01,0.17,0.95,
0.014,-0.03,-0.03,-0.13,0.01,0.17,0.95,
0.016,-0.03,-0.03,-0.13,0.01,0.17,0.95,
0.018,-0.03,-0.03,-0.13,0.01,0.17,0.95,
0.019,-0.02,-0.04,-0.14,0.01,0.17,0.95,
0.021,-0.02,-0.04,-0.14,0.01,0.17,0.96,
0.023,-0.02,-0.04,-0.14,0.01,0.17,0.96,
0.023,-0.04,-0.04,-0.13,0.01,0.17,0.96,
0.026,-0.04,-0.04,-0.13,0.00,0.17,0.96,
0.028,-0.04,-0.04,-0.13,0.00,0.17,0.96,
0.028,-0.04,-0.04,-0.09,0.00,0.17,0.96,
0.03,-0.04,-0.04,-0.09,0.00,0.17,0.97,
0.033,-0.04,-0.04,-0.09,0.00,0.17,0.97,
0.034,-0.05,-0.03,-0.06,0.00,0.17,0.97,
0.035,-0.05,-0.03,-0.06,0.00,0.17,0.97,
0.038,-0.05,-0.03,-0.06,0.00,0.17,0.97,
0.038,-0.06,-0.02,-0.01,0.00,0.17,0.97,
0.04,-0.06,-0.02,-0.01,0.00,0.17,0.98,
0.043,-0.06,-0.02,-0.01,0.01,0.17,0.98,
0.043,-0.05,-0.02,0.04,0.01,0.17,0.98,
0.054,-0.05,-0.02,0.04,0.01,0.17,0.98,
0.054,-0.05,-0.02,0.04,0.01,0.17,0.98,
0.054,-0.03,0.00,0.08,0.01,0.17,0.98,
0.055,-0.03,0.00,0.08,0.01,0.17,0.98,
0.055,-0.03,0.00,0.08,0.01,0.17,0.98,
0.055,-0.02,0.03,0.09,0.01,0.17,0.98,
0.055,-0.02,0.03,0.09,0.01,0.18,0.98,
0.057,-0.02,0.03,0.09,0.01,0.18,0.98,
0.058,-0.00,0.05,0.10,0.01,0.18,0.98,
0.06,-0.00,0.05,0.10,0.01,0.18,0.98,
0.063,-0.00,0.05,0.10,0.01,0.18,0.98,
0.063,0.02,0.09,0.11,0.01,0.18,0.98,
0.065,0.02,0.09,0.11,0.02,0.18,0.98,
0.067,0.02,0.09,0.11,0.01,0.18,0.98,
0.068,0.06,0.11,0.13,0.01,0.18,0.98,
0.07,0.06,0.11,0.13,0.01,0.18,0.98,
0.072,0.06,0.11,0.13,0.01,0.19,0.98,
0.072,0.08,0.12,0.08,0.01,0.19,0.98,
0.075,0.08,0.12,0.08,0.01,0.19,0.98,
0.077,0.08,0.12,0.08,0.02,0.19,0.98,
0.077,0.05,0.17,0.07,0.02,0.19,0.98,
0.079,0.05,0.17,0.07,0.02,0.19,0.98,
0.082,0.05,0.17,0.07,0.02,0.19,0.97,
0.082,0.08,0.21,0.08,0.02,0.19,0.97,
0.085,0.08,0.21,0.08,0.02,0.19,0.97,
0.087,0.08,0.21,0.08,0.02,0.19,0.97,
0.087,0.12,0.18,0.07,0.02,0.19,0.97,
0.089,0.12,0.18,0.07,0.03,0.19,0.97,
0.092,0.12,0.18,0.07,0.02,0.19,0.97,
0.092,0.13,0.20,0.06,0.02,0.19,0.97,
0.094,0.13,0.20,0.06,0.02,0.19,0.97,
0.097,0.13,0.20,0.06,0.03,0.19,0.97,
0.097,0.16,0.17,0.04,0.03,0.19,0.97,
0.099,0.16,0.17,0.04,0.02,0.19,0.97,
0.102,0.16,0.17,0.04,0.03,0.19,0.97,
0.102,0.15,0.15,0.02,0.03,0.19,0.97,
0.104,0.15,0.15,0.02,0.03,0.19,0.97,
0.106,0.15,0.15,0.02,0.02,0.18,0.97,
0.106,0.15,0.15,0.02,0.02,0.18,0.97,
0.109,0.15,0.15,0.02,0.03,0.18,0.97,
0.111,0.15,0.15,0.02,0.03,0.18,0.97,
0.112,0.15,0.13,0.04,0.03,0.18,0.97,
0.114,0.15,0.13,0.04,0.03,0.18,0.97,
0.117,0.15,0.13,0.04,0.03,0.18,0.97,
0.117,0.15,0.09,0.02,0.03,0.18,0.97,
0.119,0.15,0.09,0.02,0.03,0.17,0.97,
0.121,0.15,0.09,0.02,0.02,0.17,0.97,
0.121,0.15,0.05,0.02,0.02,0.17,0.97,
0.124,0.15,0.05,0.02,0.02,0.17,0.97,
0.126,0.15,0.05,0.02,0.02,0.17,0.97,
0.126,0.14,0.01,0.03,0.02,0.17,0.97,
0.129,0.14,0.01,0.03,0.02,0.17,0.97,
0.131,0.14,0.01,0.03,0.02,0.17,0.97,
0.131,0.11,0.01,0.01,0.02,0.17,0.97,
0.133,0.11,0.01,0.01,0.01,0.17,0.97,
0.136,0.11,0.01,0.01,0.01,0.17,0.97,
0.136,0.08,0.00,0.02,0.01,0.17,0.97,
0.138,0.08,0.00,0.02,0.01,0.17,0.97,
0.141,0.08,0.00,0.02,0.01,0.17,0.97,
0.141,0.02,-0.02,0.03,0.01,0.17,0.97,
0.143,0.02,-0.02,0.03,0.00,0.17,0.97,
0.147,0.02,-0.02,0.03,0.00,0.17,0.97,
0.149,-0.01,-0.02,0.01,0.00,0.17,0.97,
0.149,-0.01,-0.02,0.01,0.00,0.17,0.97,
0.15,-0.01,-0.02,0.01,0.00,0.17,0.97,
