
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.06,-0.14,0.30,0.13,0.07,0.99,
0.003,-0.06,-0.14,0.30,0.13,0.08,0.98,
0.003,-0.08,-0.15,0.23,0.13,0.08,0.98,
0.003,-0.08,-0.15,0.23,0.12,0.08,0.98,
0.003,-0.08,-0.15,0.23,0.12,0.08,0.97,
0.004,-0.10,-0.14,0.13,0.12,0.08,0.97,
0.005,-0.10,-0.14,0.13,0.12,0.08,0.97,
0.008,-0.10,-0.14,0.13,0.12,0.08,0.97,
0.008,-0.13,-0.11,0.04,0.12,0.08,0.97,
0.012,-0.13,-0.11,0.04,0.12,0.08,0.96,
0.013,-0.13,-0.11,0.04,0.12,0.08,0.96,
0.014,-0.15,-0.10,-0.03,0.12,0.08,0.96,
0.016,-0.15,-0.10,-0.03,0.12,0.08,0.95,
0.018,-0.15,-0.10,-0.03,0.12,0.08,0.95,
0.018,-0.15,-0.10,-0.11,0.12,0.08,0.95,
0.02,-0.15,-0.10,-0.11,0.12,0.08,0.95,
0.023,-0.15,-0.10,-0.11,0.12,0.09,0.95,
0.023,-0.16,-0.09,-0.16,0.12,0.09,0.95,
0.025,-0.16,-0.09,-0.16,0.12,0.09,0.95,
0.029,-0.16,-0.09,-0.16,0.12,0.09,0.95,
0.029,-0.17,-0.07,-0.19,0.12,0.09,0.95,
0.03,-0.17,-0.07,-0.19,0.12,0.09,0.95,
0.033,-0.17,-0.07,-0.19,0.12,0.09,0.95,
0.034,-0.18,-0.03,-0.18,0.12,0.09,0.95,
0.035,-0.18,-0.03,-0.18,0.12,0.09,0.95,
0.038,-0.18,-0.03,-0.18,0.12,0.09,0.96,
0.038,-0.17,-0.01,-0.18,0.12,0.09,0.96,
0.04,-0.17,-0.01,-0.18,0.12,0.09,0.96,
0.042,-0.17,-0.01,-0.18,0.12,0.09,0.96,
0.043,-0.17,0.02,-0.15,0.12,0.09,0.96,
0.045,-0.17,0.02,-0.15,0.12,0.10,0.96,
0.047,-0.17,0.02,-0.15,0.12,0.10,0.97,
0.048,-0.14,0.03,-0.09,0.12,0.10,0.97,
0.05,-0.14,0.03,-0.09,0.13,0.10,0.97,
0.052,-0.14,0.03,-0.09,0.13,0.10,0.97,
0.052,-0.11,0.05,-0.03,0.13,0.10,0.97,
0.055,-0.11,0.05,-0.03,0.13,0.10,0.97,
0.057,-0.11,0.05,-0.03,0.14,0.10,0.97,
0.057,-0.05,0.06,0.01,0.14,0.10,0.97,
0.06,-0.05,0.06,0.01,0.14,0.09,0.98,
0.068,-0.05,0.06,0.01,0.14,0.09,0.98,
0.069,-0.00,0.05,0.03,0.14,0.09,0.98,
0.069,-0.00,0.05,0.03,0.14,0.09,0.98,
0.069,-0.00,0.05,0.03,0.15,0.09,0.98,
0.069,0.04,0.02,0.08,0.15,0.09,0.98,
0.069,0.04,0.02,0.08,0.15,0.09,0.98,
0.072,0.04,0.02,0.08,0.14,0.09,0.98,
0.072,0.09,-0.01,0.08,0.14,0.09,0.98,
0.074,0.09,-0.01,0.08,0.14,0.09,0.98,
0.077,0.09,-0.01,0.08,0.14,0.09,0.98,
0.077,0.09,-0.02,0.09,0.14,0.09,0.98,
0.079,0.09,-0.02,0.09,0.14,0.09,0.98,
0.082,0.09,-0.02,0.09,0.14,0.09,0.98,
0.082,0.07,-0.03,0.09,0.14,0.09,0.98,
0.084,0.07,-0.03,0.09,0.14,0.09,0.98,
