
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.02,-0.02,0.06,-0.09,0.17,0.97,
0.003,0.02,-0.05,0.06,-0.09,0.17,0.97,
0.003,0.02,-0.05,0.06,-0.09,0.17,0.96,
0.003,0.02,-0.05,0.06,-0.09,0.17,0.96,
0.003,0.01,-0.03,0.03,-0.09,0.17,0.96,
0.004,0.01,-0.03,0.03,-0.09,0.17,0.96,
0.005,0.01,-0.03,0.03,-0.10,0.17,0.96,
0.005,-0.03,-0.02,-0.00,-0.10,0.17,0.96,
0.007,-0.03,-0.02,-0.00,-0.09,0.17,0.96,
0.011,-0.03,-0.02,-0.00,-0.09,0.17,0.96,
0.011,-0.04,-0.04,-0.05,-0.09,0.17,0.96,
0.012,-0.04,-0.04,-0.05,-0.09,0.17,0.96,
0.014,-0.04,-0.04,-0.05,-0.09,0.17,0.95,
0.014,-0.04,-0.03,-0.05,-0.09,0.17,0.95,
0.017,-0.04,-0.03,-0.05,-0.10,0.17,0.95,
0.019,-0.04,-0.03,-0.05,-0.09,0.17,0.95,
0.019,-0.04,-0.04,-0.08,-0.09,0.17,0.95,
0.021,-0.04,-0.04,-0.08,-0.09,0.17,0.95,
0.024,-0.04,-0.04,-0.08,-0.09,0.17,0.95,
0.024,-0.04,-0.04,-0.09,-0.09,0.17,0.95,
0.029,-0.04,-0.04,-0.09,-0.09,0.17,0.95,
0.029,-0.04,-0.04,-0.09,-0.09,0.17,0.95,
0.029,0.01,-0.02,-0.11,-0.09,0.17,0.95,
0.031,0.01,-0.02,-0.11,-0.08,0.17,0.95,
0.034,0.01,-0.02,-0.11,-0.08,0.17,0.95,
0.034,0.03,-0.04,-0.12,-0.08,0.17,0.95,
0.036,0.03,-0.04,-0.12,-0.08,0.17,0.95,
0.039,0.03,-0.04,-0.12,-0.08,0.17,0.95,
0.039,0.07,-0.02,-0.11,-0.08,0.17,0.95,
0.041,0.07,-0.02,-0.11,-0.08,0.17,0.95,
0.044,0.07,-0.02,-0.11,-0.08,0.17,0.96,
0.044,0.11,-0.03,-0.09,-0.08,0.17,0.96,
0.046,0.11,-0.03,-0.09,-0.08,0.17,0.95,
0.049,0.11,-0.03,-0.09,-0.08,0.17,0.95,
0.049,0.13,-0.04,-0.08,-0.08,0.17,0.95,
0.051,0.13,-0.04,-0.08,-0.08,0.17,0.95,
0.053,0.13,-0.04,-0.08,-0.08,0.17,0.95,
0.054,0.12,-0.03,-0.09,-0.08,0.17,0.95,
0.056,0.12,-0.03,-0.09,-0.08,0.17,0.95,
0.059,0.12,-0.03,-0.09,-0.08,0.17,0.95,
0.061,0.11,-0.01,-0.08,-0.08,0.17,0.95,
0.061,0.11,-0.01,-0.08,-0.08,0.17,0.95,
0.063,0.11,-0.01,-0.08,-0.08,0.17,0.95,
0.064,0.11,-0.01,-0.08,-0.08,0.17,0.95,
0.066,0.11,-0.01,-0.08,-0.08,0.17,0.95,
0.068,0.11,-0.01,-0.08,-0.08,0.17,0.95,
0.069,0.10,0.01,-0.08,-0.08,0.17,0.95,
0.07,0.10,0.01,-0.08,-0.09,0.17,0.95,
0.073,0.10,0.01,-0.08,-0.09,0.17,0.95,
0.073,0.09,-0.00,-0.08,-0.09,0.17,0.95,
0.076,0.09,-0.00,-0.08,-0.09,0.17,0.96,
0.078,0.09,-0.00,-0.08,-0.09,0.17,0.96,
0.078,0.03,0.01,-0.09,-0.09,0.17,0.96,
0.08,0.03,0.01,-0.09,-0.09,0.17,0.96,
0.083,0.03,0.01,-0.09,-0.09,0.17,0.96,
0.083,0.01,0.01,-0.05,-0.09,0.17,0.96,
0.085,0.01,0.01,-0.05,-0.09,0.18,0.96,
0.088,0.01,0.01,-0.05,-0.10,0.17,0.96,
0.088,-0.01,0.05,-0.05,-0.10,0.17,0.96,
0.09,-0.01,0.05,-0.05,-0.10,0.18,0.96,
0.093,-0.01,0.05,-0.05,-0.10,0.18,0.96,
0.093,-0.05,0.07,-0.03,-0.10,0.18,0.96,
0.095,-0.05,0.07,-0.03,-0.10,0.18,0.97,
0.098,-0.05,0.07,-0.03,-0.10,0.18,0.97,
0.098,-0.08,0.08,0.01,-0.10,0.18,0.97,
0.1,-0.08,0.08,0.01,-0.10,0.18,0.97,
0.103,-0.08,0.08,0.01,-0.10,0.18,0.98,
0.103,-0.08,0.10,0.06,-0.10,0.18,0.98,
0.105,-0.08,0.10,0.06,-0.10,0.18,0.98,
0.108,-0.08,0.10,0.06,-0.09,0.18,0.98,
0.108,-0.07,0.11,0.11,-0.09,0.18,0.98,
0.11,-0.07,0.11,0.11,-0.09,0.18,0.98,
0.113,-0.07,0.11,0.11,-0.09,0.18,0.99,
0.113,-0.05,0.11,0.16,-0.09,0.18,0.99,
0.115,-0.05,0.11,0.16,-0.08,0.18,0.99,
0.117,-0.05,0.11,0.16,-0.08,0.18,0.99,
0.117,0.00,0.10,0.20,-0.08,0.18,0.99,
0.12,0.00,0.10,0.20,-0.08,0.18,0.99,
0.122,0.00,0.10,0.20,-0.08,0.18,0.99,
0.122,0.05,0.10,0.26,-0.08,0.18,0.99,
0.124,0.05,0.10,0.26,-0.08,0.18,0.99,
0.133,0.05,0.10,0.26,-0.08,0.18,0.99,
0.133,0.05,0.11,0.26,-0.08,0.18,0.99,
0.133,0.05,0.11,0.26,-0.08,0.18,0.99,
0.134,0.05,0.11,0.26,-0.08,0.18,0.99,
0.134,0.08,0.08,0.26,-0.08,0.18,0.99,
0.134,0.08,0.08,0.26,-0.08,0.18,0.99,
0.137,0.08,0.08,0.26,-0.08,0.18,0.99,
0.138,0.08,0.08,0.25,-0.08,0.18,0.99,
0.139,0.08,0.08,0.25,-0.08,0.18,0.98,
0.142,0.08,0.08,0.25,-0.08,0.18,0.98,
0.143,0.07,0.07,0.23,-0.08,0.18,0.98,
0.145,0.07,0.07,0.23,-0.08,0.17,0.98,
0.146,0.07,0.07,0.23,-0.08,0.17,0.98,
0.147,0.07,0.07,0.18,-0.08,0.17,0.98,
0.149,0.07,0.07,0.18,-0.08,0.17,0.97,
0.151,0.07,0.07,0.18,-0.08,0.17,0.97,
0.152,0.07,0.03,0.14,-0.08,0.17,0.97,
0.155,0.07,0.03,0.14,-0.08,0.17,0.97,
0.156,0.07,0.03,0.14,-0.08,0.17,0.96,
0.156,0.06,0.02,0.08,-0.08,0.17,0.96,
0.159,0.06,0.02,0.08,-0.09,0.17,0.96,
0.161,0.06,0.02,0.08,-0.09,0.17,0.96,
0.162,0.05,0.02,0.02,-0.09,0.17,0.96,
0.163,0.05,0.02,0.02,-0.09,0.17,0.96,
0.166,0.05,0.02,0.02,-0.10,0.17,0.95,
0.166,0.00,0.01,-0.03,-0.10,0.17,0.95,
0.168,0.00,0.01,-0.03,-0.10,0.17,0.95,
0.171,0.00,0.01,-0.03,-0.10,0.17,0.95,
0.171,-0.05,0.01,-0.09,-0.10,0.17,0.95,
0.173,-0.05,0.01,-0.09,-0.10,0.17,0.95,
0.176,-0.05,0.01,-0.09,-0.09,0.17,0.95,
0.176,-0.07,0.02,-0.13,-0.09,0.17,0.95,
0.178,-0.07,0.02,-0.13,-0.09,0.17,0.95,
0.181,-0.07,0.02,-0.13,-0.09,0.17,0.95,
0.181,-0.05,0.01,-0.13,-0.09,0.17,0.95,
0.183,-0.05,0.01,-0.13,-0.09,0.17,0.95,
0.186,-0.05,0.01,-0.13,-0.09,0.17,0.95,
0.186,-0.00,-0.01,-0.13,-0.09,0.17,0.95,
0.188,-0.00,-0.01,-0.13,-0.09,0.17,0.96,
0.19,-0.00,-0.01,-0.13,-0.09,0.16,0.96,
0.191,-0.00,-0.03,-0.12,-0.09,0.16,0.96,
0.193,-0.00,-0.03,-0.12,-0.09,0.17,0.96,
0.196,-0.00,-0.03,-0.12,-0.09,0.16,0.96,
0.196,-0.02,-0.03,-0.06,-0.09,0.16,0.96,
0.198,-0.02,-0.03,-0.06,-0.09,0.17,0.97,
0.2,-0.02,-0.03,-0.06,-0.09,0.17,0.97,
0.2,-0.02,-0.03,-0.00,-0.09,0.17,0.97,
0.203,-0.02,-0.03,-0.00,-0.09,0.17,0.97,
0.205,-0.02,-0.03,-0.00,-0.09,0.17,0.97,
0.206,-0.04,-0.01,0.05,-0.09,0.17,0.97,
0.207,-0.04,-0.01,0.05,-0.09,0.17,0.97,
0.21,-0.04,-0.01,0.05,-0.09,0.17,0.98,
0.21,-0.04,-0.01,0.08,-0.09,0.17,0.98,
0.212,-0.04,-0.01,0.08,-0.09,0.17,0.98,
0.215,-0.04,-0.01,0.08,-0.09,0.17,0.98,
0.216,-0.01,-0.01,0.11,-0.09,0.17,0.98,
0.217,-0.01,-0.01,0.11,-0.09,0.17,0.98,
0.22,-0.01,-0.01,0.11,-0.09,0.17,0.98,
0.22,-0.02,-0.00,0.13,-0.09,0.17,0.98,
0.222,-0.02,-0.00,0.13,-0.09,0.17,0.98,
0.233,-0.02,-0.00,0.13,-0.09,0.17,0.98,
0.234,-0.01,-0.01,0.15,-0.09,0.17,0.98,
0.234,-0.01,-0.01,0.15,-0.09,0.17,0.98,
