
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.12,-0.06,0.47,0.12,0.12,1.01,
0.002,0.12,-0.06,0.47,0.12,0.12,1.01,
0.003,0.10,-0.05,0.45,0.12,0.12,1.01,
0.003,0.10,-0.05,0.45,0.11,0.13,1.01,
0.004,0.10,-0.05,0.45,0.11,0.13,1.00,
0.004,0.05,-0.05,0.43,0.11,0.13,1.00,
0.006,0.05,-0.05,0.43,0.11,0.12,1.00,
0.009,0.05,-0.05,0.43,0.10,0.12,1.00,
0.009,0.00,-0.03,0.38,0.10,0.12,1.00,
0.011,0.00,-0.03,0.38,0.11,0.12,0.99,
0.014,0.00,-0.03,0.38,0.10,0.12,0.99,
0.014,-0.06,-0.06,0.31,0.10,0.12,0.99,
0.016,-0.06,-0.06,0.31,0.10,0.12,0.99,
0.019,-0.06,-0.06,0.31,0.10,0.12,0.99,
0.019,-0.07,-0.08,0.26,0.10,0.12,0.99,
0.021,-0.07,-0.08,0.26,0.11,0.12,0.98,
0.023,-0.07,-0.08,0.26,0.10,0.12,0.98,
0.024,-0.07,-0.10,0.21,0.10,0.12,0.98,
0.026,-0.07,-0.10,0.21,0.10,0.11,0.98,
0.037,-0.07,-0.10,0.21,0.10,0.11,0.98,
0.037,-0.06,-0.15,0.16,0.10,0.11,0.98,
0.038,-0.06,-0.15,0.16,0.10,0.11,0.97,
0.038,-0.06,-0.15,0.16,0.10,0.11,0.97,
0.038,-0.07,-0.18,0.09,0.10,0.11,0.97,
0.038,-0.07,-0.18,0.09,0.10,0.12,0.97,
0.038,-0.07,-0.18,0.09,0.10,0.12,0.97,
0.039,-0.09,-0.17,0.02,0.10,0.12,0.97,
0.041,-0.09,-0.17,0.02,0.09,0.12,0.96,
0.043,-0.09,-0.17,0.02,0.09,0.12,0.96,
0.043,-0.12,-0.15,-0.01,0.09,0.12,0.96,
0.046,-0.12,-0.15,-0.01,0.09,0.13,0.96,
0.048,-0.12,-0.15,-0.01,0.09,0.13,0.96,
0.048,-0.17,-0.10,-0.03,0.09,0.13,0.96,
0.05,-0.17,-0.10,-0.03,0.09,0.13,0.96,
0.053,-0.17,-0.10,-0.03,0.09,0.13,0.96,
