
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.01,-0.03,0.00,-0.05,0.15,0.97,
0.002,0.00,0.01,-0.03,-0.05,0.15,0.97,
0.003,0.00,0.01,-0.03,-0.05,0.15,0.97,
0.005,0.00,0.01,-0.03,-0.05,0.15,0.97,
0.005,0.02,0.06,-0.03,-0.05,0.15,0.97,
0.007,0.02,0.06,-0.03,-0.05,0.15,0.96,
0.009,0.02,0.06,-0.03,-0.04,0.15,0.96,
0.009,0.06,0.09,-0.04,-0.04,0.15,0.96,
0.012,0.06,0.09,-0.04,-0.04,0.16,0.96,
0.015,0.09,0.11,-0.06,-0.04,0.16,0.96,
0.016,0.09,0.11,-0.06,-0.04,0.16,0.96,
0.017,0.09,0.11,-0.06,-0.03,0.16,0.97,
0.019,0.09,0.11,-0.06,-0.03,0.16,0.97,
0.02,0.15,0.13,-0.06,-0.03,0.16,0.97,
0.022,0.15,0.13,-0.06,-0.03,0.16,0.97,
0.024,0.15,0.13,-0.06,-0.03,0.16,0.97,
0.024,0.21,0.13,-0.04,-0.03,0.16,0.97,
0.027,0.21,0.13,-0.04,-0.04,0.16,0.96,
0.029,0.21,0.13,-0.04,-0.04,0.16,0.96,
0.029,0.20,0.12,-0.04,-0.04,0.16,0.96,
0.031,0.20,0.12,-0.04,-0.04,0.16,0.97,
0.034,0.20,0.12,-0.04,-0.04,0.15,0.97,
0.035,0.17,0.13,-0.06,-0.04,0.15,0.97,
0.036,0.17,0.13,-0.06,-0.04,0.15,0.97,
0.039,0.17,0.13,-0.06,-0.04,0.15,0.97,
0.039,0.16,0.11,-0.05,-0.04,0.15,0.97,
0.041,0.16,0.11,-0.05,-0.04,0.14,0.96,
0.044,0.16,0.11,-0.05,-0.04,0.14,0.96,
0.044,0.15,0.06,-0.04,-0.04,0.14,0.96,
0.047,0.15,0.06,-0.04,-0.04,0.14,0.96,
0.049,0.15,0.06,-0.04,-0.04,0.14,0.96,
0.049,0.13,0.00,-0.06,-0.04,0.14,0.96,
0.051,0.13,0.00,-0.06,-0.05,0.14,0.96,
0.054,0.13,0.00,-0.06,-0.05,0.14,0.96,
0.054,0.10,-0.05,-0.06,-0.05,0.14,0.96,
0.056,0.10,-0.05,-0.06,-0.05,0.14,0.96,
0.058,0.10,-0.05,-0.06,-0.05,0.13,0.96,
0.059,0.06,-0.06,-0.07,-0.05,0.13,0.96,
0.061,0.06,-0.06,-0.07,-0.06,0.13,0.96,
0.064,0.06,-0.06,-0.07,-0.06,0.13,0.96,
