
time,ax,ay,az,gFx,gFy,gFz,
0.001,0.03,0.02,-0.01,0.04,0.07,0.98,
0.001,0.02,0.01,-0.01,0.04,0.07,0.98,
0.001,0.02,0.01,-0.01,0.04,0.07,0.98,
0.002,0.02,0.01,-0.01,0.04,0.07,0.98,
0.002,0.00,0.01,0.01,0.04,0.07,0.98,
0.004,0.00,0.01,0.01,0.04,0.07,0.98,
0.007,0.00,0.01,0.01,0.04,0.07,0.98,
0.007,-0.03,0.00,0.01,0.04,0.07,0.98,
0.009,-0.03,0.00,0.01,0.04,0.07,0.97,
0.018,-0.03,0.00,0.01,0.04,0.07,0.97,
0.018,-0.02,0.00,0.00,0.04,0.07,0.97,
0.018,-0.02,0.00,0.00,0.03,0.07,0.97,
0.018,-0.02,0.00,0.00,0.03,0.07,0.97,
0.019,-0.07,0.01,-0.03,0.03,0.07,0.97,
0.019,-0.07,0.01,-0.03,0.03,0.07,0.97,
0.021,-0.07,0.01,-0.03,0.03,0.07,0.97,
0.022,-0.10,0.00,-0.06,0.03,0.07,0.97,
0.024,-0.10,0.00,-0.06,0.03,0.07,0.97,
0.026,-0.10,0.00,-0.06,0.03,0.07,0.97,
0.027,-0.14,0.03,-0.06,0.03,0.07,0.97,
0.029,-0.14,0.03,-0.06,0.03,0.07,0.97,
0.031,-0.15,0.03,-0.09,0.03,0.07,0.97,
0.032,-0.15,0.03,-0.09,0.03,0.07,0.97,
0.034,-0.15,0.03,-0.09,0.03,0.07,0.97,
0.036,-0.15,0.03,-0.09,0.03,0.07,0.97,
0.037,-0.14,0.01,-0.10,0.03,0.07,0.97,
0.038,-0.14,0.01,-0.10,0.03,0.07,0.97,
0.041,-0.14,0.01,-0.10,0.03,0.07,0.97,
0.041,-0.11,0.02,-0.10,0.03,0.07,0.97,
0.043,-0.11,0.02,-0.10,0.04,0.07,0.97,
0.046,-0.11,0.02,-0.10,0.04,0.07,0.97,
0.046,-0.09,0.01,-0.09,0.04,0.07,0.97,
0.048,-0.09,0.01,-0.09,0.04,0.07,0.97,
0.051,-0.09,0.01,-0.09,0.04,0.07,0.97,
0.051,-0.07,0.00,-0.07,0.04,0.07,0.97,
0.053,-0.07,0.00,-0.07,0.04,0.07,0.97,
0.056,-0.07,0.00,-0.07,0.05,0.07,0.97,
0.056,-0.04,0.01,-0.06,0.05,0.07,0.97,
0.058,-0.04,0.01,-0.06,0.05,0.07,0.97,
0.061,-0.04,0.01,-0.06,0.05,0.07,0.97,
0.061,0.01,0.01,-0.06,0.05,0.07,0.97,
0.063,0.01,0.01,-0.06,0.05,0.07,0.97,
0.065,0.01,0.01,-0.06,0.05,0.07,0.97,
0.066,0.04,0.02,-0.06,0.05,0.07,0.97,
0.068,0.04,0.02,-0.06,0.05,0.07,0.97,
0.071,0.04,0.02,-0.06,0.06,0.07,0.97,
0.071,0.08,0.01,-0.04,0.06,0.07,0.97,
0.073,0.08,0.01,-0.04,0.06,0.07,0.97,
0.075,0.08,0.01,-0.04,0.06,0.07,0.97,
0.075,0.10,0.02,-0.04,0.06,0.07,0.97,
0.078,0.10,0.02,-0.04,0.06,0.07,0.97,
0.08,0.10,0.02,-0.04,0.06,0.07,0.97,
0.08,0.12,0.01,-0.03,0.06,0.07,0.97,
0.082,0.12,0.01,-0.03,0.05,0.07,0.98,
0.085,0.12,0.01,-0.03,0.05,0.07,0.98,
0.085,0.11,0.01,-0.02,0.05,0.07,0.98,
0.088,0.11,0.01,-0.02,0.05,0.07,0.98,
0.09,0.11,0.01,-0.02,0.05,0.07,0.98,
0.09,0.09,0.01,-0.01,0.05,0.07,0.98,
0.092,0.09,0.01,-0.01,0.05,0.07,0.98,
0.101,0.09,0.01,-0.01,0.05,0.07,0.98,
0.102,0.08,0.01,-0.00,0.05,0.07,0.98,
0.102,0.08,0.01,-0.00,0.05,0.07,0.98,
0.102,0.08,0.01,-0.00,0.05,0.07,0.97,
0.102,0.06,-0.00,0.01,0.05,0.07,0.97,
0.102,0.06,-0.00,0.01,0.05,0.07,0.97,
0.105,0.06,-0.00,0.01,0.05,0.07,0.98,
0.105,0.05,-0.03,-0.00,0.05,0.07,0.98,
0.107,0.05,-0.03,-0.00,0.04,0.07,0.97,
0.11,0.05,-0.03,-0.00,0.04,0.07,0.97,
0.11,0.03,-0.02,-0.02,0.04,0.07,0.97,
0.112,0.03,-0.02,-0.02,0.04,0.07,0.97,
0.115,0.03,-0.02,-0.02,0.04,0.07,0.97,
0.115,-0.01,-0.01,-0.03,0.04,0.07,0.97,
0.117,-0.01,-0.01,-0.03,0.04,0.07,0.97,
0.119,-0.01,-0.01,-0.03,0.04,0.07,0.97,
0.12,-0.02,0.01,-0.05,0.04,0.07,0.97,
0.122,-0.02,0.01,-0.05,0.04,0.07,0.97,
0.125,-0.02,0.01,-0.05,0.04,0.07,0.97,
0.125,-0.04,0.01,-0.08,0.04,0.07,0.97,
0.128,-0.04,0.01,-0.08,0.04,0.07,0.96,
0.129,-0.04,0.01,-0.08,0.04,0.07,0.96,
0.13,-0.05,0.01,-0.11,0.04,0.07,0.96,
0.131,-0.05,0.01,-0.11,0.04,0.07,0.96,
0.134,-0.05,0.01,-0.11,0.05,0.07,0.96,
0.134,-0.02,0.01,-0.12,0.05,0.07,0.96,
0.136,-0.02,0.01,-0.12,0.05,0.07,0.97,
0.139,0.02,0.02,-0.12,0.05,0.07,0.97,
0.139,0.02,0.02,-0.12,0.05,0.07,0.97,
0.141,0.02,0.02,-0.12,0.05,0.07,0.97,
0.144,0.02,0.02,-0.12,0.06,0.07,0.97,
0.145,0.06,0.03,-0.10,0.06,0.07,0.97,
0.146,0.06,0.03,-0.10,0.06,0.07,0.97,
0.149,0.06,0.03,-0.10,0.06,0.07,0.97,
0.149,0.09,0.04,-0.09,0.06,0.07,0.97,
0.151,0.09,0.04,-0.09,0.06,0.07,0.97,
0.154,0.09,0.04,-0.09,0.06,0.08,0.97,
0.154,0.12,0.05,-0.06,0.06,0.08,0.97,
0.156,0.12,0.05,-0.06,0.06,0.08,0.98,
0.158,0.12,0.05,-0.06,0.07,0.08,0.98,
0.159,0.16,0.06,-0.02,0.07,0.08,0.98,
0.161,0.16,0.06,-0.02,0.07,0.08,0.98,
0.163,0.16,0.06,-0.02,0.07,0.08,0.98,
0.164,0.19,0.07,-0.00,0.07,0.08,0.98,
0.166,0.19,0.07,-0.00,0.07,0.08,0.98,
0.168,0.19,0.07,-0.00,0.08,0.08,0.99,
0.169,0.23,0.08,0.05,0.08,0.08,0.99,
0.171,0.23,0.08,0.05,0.08,0.08,0.99,
0.174,0.23,0.08,0.05,0.08,0.08,0.99,
0.175,0.28,0.09,0.09,0.08,0.08,0.99,
0.175,0.28,0.09,0.09,0.08,0.08,0.99,
0.178,0.28,0.09,0.09,0.08,0.08,0.99,
0.178,0.31,0.09,0.12,0.08,0.08,0.99,
0.18,0.31,0.09,0.12,0.08,0.08,0.99,
0.183,0.31,0.09,0.12,0.08,0.08,0.99,
0.184,0.33,0.10,0.13,0.08,0.08,0.99,
0.185,0.33,0.10,0.13,0.09,0.08,0.99,
0.188,0.33,0.10,0.13,0.08,0.08,0.99,
0.188,0.37,0.11,0.14,0.08,0.08,0.99,
0.19,0.37,0.11,0.14,0.08,0.08,0.99,
0.193,0.37,0.11,0.14,0.08,0.08,0.99,
0.193,0.38,0.12,0.14,0.08,0.08,0.99,
0.196,0.38,0.12,0.14,0.08,0.08,0.99,
0.198,0.38,0.12,0.14,0.08,0.08,0.99,
0.198,0.36,0.12,0.13,0.08,0.08,0.99,
