
time,ax,ay,az,gFx,gFy,gFz,
0.001,-0.12,-0.07,0.36,-0.01,0.08,0.98,
0.001,-0.12,-0.09,0.16,-0.01,0.08,0.98,
0.002,-0.12,-0.09,0.16,-0.00,0.09,0.97,
0.003,-0.12,-0.09,0.16,0.00,0.09,0.96,
0.003,-0.07,-0.09,-0.01,0.00,0.09,0.96,
0.005,-0.07,-0.09,-0.01,0.00,0.09,0.95,
0.008,-0.07,-0.09,-0.01,0.01,0.09,0.95,
0.008,-0.01,-0.07,-0.15,0.01,0.09,0.95,
0.01,-0.01,-0.07,-0.15,0.01,0.09,0.95,
0.013,-0.01,-0.07,-0.15,0.01,0.09,0.94,
0.013,0.05,-0.05,-0.28,0.01,0.09,0.94,
0.015,0.05,-0.05,-0.28,0.02,0.09,0.94,
0.017,0.05,-0.05,-0.28,0.02,0.10,0.94,
0.018,0.11,-0.03,-0.34,0.02,0.10,0.94,
0.02,0.11,-0.03,-0.34,0.02,0.10,0.94,
0.022,0.11,-0.03,-0.34,0.03,0.10,0.94,
0.022,0.15,-0.00,-0.39,0.03,0.10,0.94,
0.026,0.15,-0.00,-0.39,0.03,0.10,0.94,
0.028,0.15,-0.00,-0.39,0.03,0.10,0.94,
0.028,0.21,0.03,-0.42,0.03,0.10,0.94,
0.03,0.21,0.03,-0.42,0.03,0.10,0.94,
0.032,0.26,0.07,-0.41,0.03,0.10,0.94,
0.032,0.26,0.07,-0.41,0.03,0.10,0.94,
0.034,0.26,0.07,-0.41,0.03,0.10,0.94,
0.037,0.26,0.07,-0.41,0.04,0.10,0.94,
0.037,0.29,0.07,-0.41,0.04,0.10,0.94,
0.039,0.29,0.07,-0.41,0.04,0.10,0.94,
0.042,0.29,0.07,-0.41,0.04,0.10,0.95,
0.043,0.32,0.08,-0.37,0.04,0.10,0.95,
0.044,0.32,0.08,-0.37,0.04,0.10,0.95,
0.047,0.32,0.08,-0.37,0.03,0.10,0.96,
0.047,0.33,0.09,-0.30,0.03,0.10,0.96,
0.049,0.33,0.09,-0.30,0.03,0.10,0.96,
0.052,0.33,0.09,-0.30,0.03,0.10,0.96,
0.052,0.31,0.07,-0.23,0.03,0.10,0.96,
0.054,0.31,0.07,-0.23,0.03,0.10,0.97,
0.057,0.31,0.07,-0.23,0.03,0.10,0.97,
0.057,0.26,0.07,-0.16,0.03,0.10,0.97,
0.059,0.26,0.07,-0.16,0.03,0.10,0.97,
0.061,0.26,0.07,-0.16,0.02,0.10,0.98,
0.062,0.24,0.05,-0.08,0.02,0.10,0.98,
0.064,0.24,0.05,-0.08,0.02,0.10,0.98,
0.066,0.24,0.05,-0.08,0.02,0.10,0.98,
0.067,0.21,0.06,-0.01,0.02,0.10,0.98,
0.069,0.21,0.06,-0.01,0.02,0.10,0.98,
0.071,0.21,0.06,-0.01,0.01,0.10,0.99,
0.072,0.20,0.06,0.04,0.01,0.10,0.99,
0.074,0.20,0.06,0.04,0.01,0.10,0.99,
0.076,0.20,0.06,0.04,0.01,0.10,0.99,
0.077,0.13,0.08,0.08,0.01,0.10,0.99,
0.079,0.13,0.08,0.08,0.01,0.10,0.99,
0.081,0.13,0.08,0.08,0.01,0.10,0.99,
0.081,0.09,0.05,0.13,0.01,0.10,0.99,
0.083,0.09,0.05,0.13,0.01,0.10,0.99,
0.086,0.09,0.05,0.13,0.00,0.10,0.99,
0.086,0.07,0.05,0.14,0.00,0.10,0.99,
0.089,0.07,0.05,0.14,0.00,0.10,0.99,
0.091,0.07,0.05,0.14,0.01,0.10,0.98,
0.091,0.03,0.05,0.12,0.01,0.10,0.98,
0.094,0.03,0.05,0.12,0.00,0.10,0.98,
0.096,0.03,0.05,0.12,0.00,0.10,0.98,
0.096,0.04,0.04,0.08,0.00,0.10,0.98,
0.098,0.04,0.04,0.08,0.00,0.10,0.98,
0.101,0.04,0.04,0.08,0.00,0.10,0.97,
0.101,0.02,0.03,0.03,0.00,0.10,0.97,
0.103,0.02,0.03,0.03,0.00,0.10,0.97,
0.106,0.02,0.03,0.03,0.00,0.10,0.97,
0.106,0.01,0.04,-0.03,0.00,0.10,0.97,
0.108,0.01,0.04,-0.03,0.00,0.10,0.96,
0.11,0.01,0.04,-0.03,0.01,0.10,0.96,
0.11,-0.00,0.04,-0.09,0.01,0.10,0.96,
0.113,-0.00,0.04,-0.09,0.00,0.10,0.96,
0.115,-0.00,0.04,-0.09,0.00,0.10,0.96,
0.116,0.02,0.02,-0.15,0.00,0.10,0.96,
0.118,0.02,0.02,-0.15,0.00,0.10,0.96,
0.12,0.02,0.02,-0.15,0.00,0.10,0.96,
0.12,0.01,0.03,-0.17,0.00,0.10,0.96,
0.123,0.01,0.03,-0.17,0.00,0.10,0.95,
0.126,0.01,0.03,-0.17,0.00,0.10,0.95,
0.126,0.02,0.04,-0.19,0.00,0.10,0.95,
0.128,0.02,0.04,-0.19,0.00,0.10,0.95,
0.13,0.02,0.04,-0.19,0.01,0.10,0.95,
0.131,0.01,0.02,-0.23,0.01,0.10,0.95,
0.132,0.01,0.02,-0.23,0.01,0.10,0.95,
0.135,0.01,0.02,-0.23,0.01,0.10,0.95,
0.135,0.01,0.02,-0.24,0.01,0.10,0.95,
0.137,0.01,0.02,-0.24,0.01,0.09,0.95,
0.14,0.01,0.02,-0.24,0.01,0.09,0.95,
0.14,0.04,0.01,-0.25,0.01,0.09,0.95,
0.142,0.04,0.01,-0.25,0.01,0.10,0.95,
0.145,0.04,0.01,-0.25,0.01,0.10,0.95,
0.145,0.05,-0.01,-0.25,0.01,0.10,0.95,
0.148,0.05,-0.01,-0.25,0.01,0.09,0.95,
