
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.12,0.07,0.25,-0.01,0.08,0.98,
0.003,0.12,0.07,0.25,-0.01,0.08,0.97,
0.003,0.11,0.05,0.10,-0.01,0.08,0.97,
0.003,0.11,0.05,0.10,-0.01,0.08,0.97,
0.005,0.11,0.05,0.10,-0.01,0.08,0.96,
0.005,0.11,0.04,-0.05,-0.01,0.08,0.96,
0.007,0.11,0.04,-0.05,-0.01,0.08,0.96,
0.01,0.11,0.04,-0.05,-0.01,0.08,0.96,
0.01,0.11,0.05,-0.14,-0.01,0.08,0.96,
0.013,0.11,0.05,-0.14,-0.01,0.09,0.95,
0.015,0.11,0.05,-0.14,-0.01,0.09,0.95,
0.015,0.11,0.05,-0.20,-0.01,0.09,0.95,
0.017,0.11,0.05,-0.20,-0.01,0.09,0.96,
0.02,0.11,0.05,-0.20,-0.01,0.09,0.96,
0.02,0.09,0.08,-0.23,-0.01,0.09,0.96,
0.022,0.09,0.08,-0.23,-0.01,0.09,0.96,
0.024,0.09,0.08,-0.23,-0.01,0.09,0.96,
0.025,0.09,0.08,-0.22,-0.01,0.09,0.96,
0.027,0.09,0.08,-0.22,-0.01,0.08,0.96,
0.031,0.09,0.08,-0.22,-0.01,0.08,0.96,
0.031,0.11,0.07,-0.20,-0.01,0.08,0.96,
0.032,0.11,0.07,-0.20,-0.01,0.08,0.97,
0.035,0.11,0.07,-0.20,-0.01,0.08,0.97,
0.035,0.11,0.05,-0.16,-0.01,0.08,0.97,
0.037,0.11,0.05,-0.16,-0.01,0.08,0.97,
0.039,0.11,0.05,-0.12,-0.01,0.08,0.97,
0.039,0.11,0.05,-0.12,-0.01,0.08,0.97,
0.042,0.11,0.05,-0.12,-0.01,0.08,0.97,
0.045,0.11,0.05,-0.12,-0.02,0.08,0.97,
0.045,0.08,0.04,-0.08,-0.02,0.08,0.97,
0.054,0.08,0.04,-0.08,-0.02,0.08,0.97,
0.054,0.08,0.04,-0.08,-0.02,0.08,0.98,
0.054,0.07,0.02,-0.05,-0.02,0.08,0.98,
0.055,0.07,0.02,-0.05,-0.01,0.08,0.98,
0.055,0.07,0.02,-0.05,-0.02,0.08,0.98,
0.055,0.05,0.02,-0.02,-0.02,0.08,0.98,
0.056,0.05,0.02,-0.02,-0.02,0.08,0.98,
0.059,0.05,0.02,-0.02,-0.02,0.08,0.98,
0.059,0.06,0.02,-0.00,-0.02,0.08,0.98,
0.062,0.06,0.02,-0.00,-0.02,0.08,0.98,
0.064,0.06,0.02,-0.00,-0.02,0.08,0.98,
0.064,0.05,0.02,-0.01,-0.02,0.08,0.98,
0.066,0.05,0.02,-0.01,-0.02,0.08,0.98,
0.069,0.05,0.02,-0.01,-0.02,0.08,0.98,
0.069,0.06,0.01,-0.02,-0.02,0.08,0.98,
0.071,0.06,0.01,-0.02,-0.01,0.08,0.98,
0.074,0.06,0.01,-0.02,-0.02,0.08,0.97,
0.074,0.06,0.02,-0.02,-0.02,0.08,0.97,
0.076,0.06,0.02,-0.02,-0.02,0.08,0.97,
0.079,0.06,0.02,-0.02,-0.02,0.08,0.97,
0.079,0.07,0.03,-0.02,-0.02,0.08,0.97,
0.081,0.07,0.03,-0.02,-0.02,0.08,0.97,
0.084,0.07,0.03,-0.02,-0.02,0.08,0.98,
0.084,0.05,0.02,-0.05,-0.02,0.08,0.98,
0.086,0.05,0.02,-0.05,-0.02,0.08,0.97,
0.088,0.05,0.02,-0.05,-0.02,0.08,0.98,
0.088,0.04,0.04,-0.03,-0.02,0.08,0.98,
0.091,0.04,0.04,-0.03,-0.02,0.08,0.98,
0.093,0.04,0.04,-0.03,-0.02,0.08,0.98,
0.093,0.03,0.04,-0.02,-0.02,0.08,0.98,
0.095,0.03,0.04,-0.02,-0.02,0.08,0.98,
0.098,0.03,0.04,-0.02,-0.02,0.08,0.98,
0.098,0.04,0.04,-0.02,-0.02,0.08,0.98,
0.101,0.04,0.04,-0.02,-0.02,0.08,0.98,
0.103,0.04,0.04,-0.02,-0.02,0.08,0.98,
0.103,0.03,0.04,-0.01,-0.02,0.08,0.98,
0.105,0.03,0.04,-0.01,-0.02,0.08,0.98,
0.108,0.03,0.04,-0.01,-0.02,0.08,0.98,
0.108,0.02,0.03,0.01,-0.02,0.08,0.98,
0.11,0.02,0.03,0.01,-0.02,0.08,0.98,
0.113,0.00,0.02,0.01,-0.02,0.08,0.98,
0.113,0.00,0.02,0.01,-0.03,0.08,0.98,
0.115,0.00,0.02,0.01,-0.03,0.08,0.97,
0.118,0.00,0.02,0.01,-0.03,0.08,0.97,
0.118,-0.03,0.01,-0.01,-0.03,0.08,0.97,
0.12,-0.03,0.01,-0.01,-0.03,0.08,0.98,
0.123,-0.03,0.01,-0.01,-0.03,0.08,0.97,
0.123,-0.03,0.02,-0.03,-0.03,0.08,0.97,
0.125,-0.03,0.02,-0.03,-0.03,0.08,0.97,
0.131,-0.03,0.02,-0.03,-0.03,0.08,0.97,
0.132,-0.06,0.00,-0.03,-0.03,0.08,0.97,
0.132,-0.06,0.00,-0.03,-0.03,0.07,0.97,
0.133,-0.06,0.00,-0.03,-0.03,0.08,0.97,
0.133,-0.08,-0.01,-0.06,-0.03,0.08,0.97,
0.135,-0.08,-0.01,-0.06,-0.03,0.08,0.97,
0.137,-0.08,-0.01,-0.06,-0.03,0.08,0.97,
0.137,-0.09,-0.03,-0.06,-0.03,0.08,0.97,
0.139,-0.09,-0.03,-0.06,-0.03,0.08,0.97,
0.142,-0.09,-0.03,-0.06,-0.03,0.08,0.97,
0.142,-0.06,0.00,-0.07,-0.03,0.08,0.97,
0.144,-0.06,0.00,-0.07,-0.03,0.08,0.97,
0.147,-0.06,0.00,-0.07,-0.03,0.08,0.97,
0.148,-0.06,-0.01,-0.05,-0.03,0.08,0.97,
0.15,-0.06,-0.01,-0.05,-0.03,0.08,0.97,
0.152,-0.06,-0.01,-0.05,-0.02,0.08,0.97,
0.152,-0.04,-0.01,-0.05,-0.02,0.08,0.97,
0.154,-0.04,-0.01,-0.05,-0.02,0.08,0.97,
0.157,-0.04,-0.01,-0.05,-0.02,0.08,0.97,
0.157,-0.02,0.01,-0.04,-0.02,0.08,0.97,
0.159,-0.02,0.01,-0.04,-0.02,0.08,0.98,
0.162,-0.02,0.01,-0.04,-0.02,0.08,0.98,
0.162,0.01,0.00,-0.04,-0.02,0.08,0.98,
0.164,0.01,0.00,-0.04,-0.02,0.08,0.98,
0.167,0.01,0.00,-0.04,-0.02,0.08,0.98,
0.167,0.03,0.02,-0.01,-0.02,0.08,0.98,
0.169,0.03,0.02,-0.01,-0.02,0.08,0.98,
0.171,0.03,0.02,-0.01,-0.02,0.08,0.98,
0.172,0.07,0.01,0.01,-0.02,0.08,0.98,
0.174,0.07,0.01,0.01,-0.02,0.08,0.98,
0.176,0.07,0.01,0.01,-0.02,0.08,0.98,
0.177,0.07,0.03,-0.01,-0.02,0.08,0.98,
0.179,0.07,0.03,-0.01,-0.02,0.08,0.98,
0.181,0.07,0.03,-0.01,-0.02,0.08,0.98,
0.181,0.08,0.02,0.01,-0.02,0.08,0.98,
0.184,0.08,0.02,0.01,-0.02,0.08,0.98,
0.186,0.08,0.02,0.01,-0.02,0.08,0.99,
0.186,0.07,0.03,0.03,-0.02,0.08,0.99,
0.189,0.07,0.03,0.03,-0.02,0.07,0.99,
0.191,0.07,0.03,0.03,-0.02,0.07,0.99,
0.191,0.06,0.01,0.06,-0.02,0.07,0.99,
0.193,0.06,0.01,0.06,-0.02,0.07,0.99,
