
time,ax,ay,az,gFx,gFy,gFz,
0.0,-0.04,-0.06,-0.12,0.05,0.08,0.96,
0.001,-0.04,-0.06,-0.12,0.05,0.08,0.96,
0.001,-0.02,-0.05,-0.14,0.05,0.08,0.96,
0.003,-0.02,-0.05,-0.14,0.05,0.08,0.96,
0.006,-0.02,-0.05,-0.14,0.05,0.08,0.96,
0.006,0.01,-0.03,-0.13,0.05,0.08,0.96,
0.008,0.01,-0.03,-0.13,0.05,0.08,0.96,
0.01,0.01,-0.03,-0.13,0.05,0.08,0.96,
0.011,0.01,-0.00,-0.12,0.05,0.08,0.96,
0.013,0.01,-0.00,-0.12,0.05,0.08,0.96,
0.016,0.01,-0.00,-0.12,0.05,0.08,0.97,
0.016,0.05,0.03,-0.13,0.05,0.08,0.97,
0.018,0.05,0.03,-0.13,0.06,0.08,0.97,
0.02,0.05,0.03,-0.13,0.05,0.09,0.97,
0.02,0.08,0.04,-0.11,0.05,0.09,0.97,
0.023,0.08,0.04,-0.11,0.05,0.09,0.97,
0.025,0.08,0.04,-0.11,0.06,0.09,0.97,
0.025,0.09,0.05,-0.07,0.06,0.09,0.97,
0.028,0.09,0.05,-0.07,0.06,0.09,0.97,
0.031,0.09,0.05,-0.07,0.06,0.09,0.98,
0.031,0.10,0.08,-0.04,0.06,0.09,0.98,
0.033,0.10,0.08,-0.04,0.06,0.09,0.98,
0.035,0.10,0.08,-0.04,0.06,0.09,0.98,
0.036,0.14,0.08,-0.02,0.06,0.09,0.98,
0.037,0.14,0.08,-0.02,0.06,0.09,0.98,
0.04,0.14,0.08,-0.02,0.06,0.09,0.98,
0.04,0.15,0.09,0.02,0.06,0.09,0.98,
0.042,0.15,0.09,0.02,0.06,0.09,0.97,
0.045,0.15,0.09,0.02,0.06,0.08,0.97,
0.045,0.14,0.09,0.00,0.06,0.08,0.97,
0.048,0.14,0.09,0.00,0.06,0.08,0.97,
0.05,0.14,0.09,0.00,0.06,0.08,0.97,
0.05,0.13,0.05,-0.02,0.06,0.08,0.97,
0.052,0.13,0.05,-0.02,0.06,0.08,0.97,
0.055,0.13,0.05,-0.02,0.05,0.08,0.96,
0.055,0.11,0.02,-0.04,0.05,0.08,0.96,
0.057,0.11,0.02,-0.04,0.05,0.08,0.96,
0.06,0.11,0.02,-0.04,0.05,0.08,0.96,
0.06,0.06,-0.00,-0.09,0.05,0.08,0.96,
0.063,0.06,-0.00,-0.09,0.04,0.08,0.96,
0.065,0.06,-0.00,-0.09,0.04,0.08,0.96,
0.065,-0.00,-0.00,-0.13,0.04,0.08,0.96,
0.067,-0.00,-0.00,-0.13,0.04,0.08,0.96,
0.07,-0.00,-0.00,-0.13,0.04,0.08,0.96,
0.07,-0.06,-0.03,-0.14,0.04,0.08,0.96,
0.072,-0.06,-0.03,-0.14,0.04,0.08,0.95,
0.074,-0.06,-0.03,-0.14,0.04,0.08,0.95,
0.074,-0.08,-0.03,-0.17,0.04,0.08,0.95,
0.077,-0.08,-0.03,-0.17,0.04,0.07,0.95,
0.08,-0.08,-0.03,-0.17,0.04,0.07,0.95,
0.08,-0.10,-0.05,-0.20,0.04,0.07,0.95,
0.082,-0.10,-0.05,-0.20,0.03,0.07,0.95,
0.084,-0.10,-0.05,-0.20,0.03,0.07,0.95,
0.084,-0.12,-0.07,-0.22,0.03,0.07,0.95,
0.087,-0.12,-0.07,-0.22,0.03,0.08,0.95,
0.089,-0.12,-0.07,-0.22,0.03,0.08,0.96,
0.089,-0.15,-0.06,-0.22,0.03,0.08,0.96,
0.091,-0.15,-0.06,-0.22,0.03,0.08,0.96,
0.094,-0.15,-0.06,-0.22,0.03,0.08,0.96,
0.094,-0.15,-0.03,-0.19,0.03,0.08,0.96,
0.099,-0.15,-0.03,-0.19,0.03,0.08,0.96,
0.1,-0.15,-0.03,-0.19,0.03,0.08,0.96,
0.1,-0.18,-0.03,-0.16,0.03,0.08,0.96,
0.101,-0.18,-0.03,-0.16,0.03,0.08,0.97,
0.104,-0.18,-0.03,-0.16,0.03,0.08,0.97,
0.104,-0.19,-0.02,-0.14,0.03,0.08,0.97,
0.106,-0.19,-0.02,-0.14,0.03,0.08,0.97,
0.109,-0.19,-0.02,-0.14,0.02,0.08,0.97,
0.109,-0.18,-0.01,-0.08,0.02,0.08,0.97,
0.111,-0.18,-0.01,-0.08,0.02,0.08,0.97,
0.114,-0.18,-0.01,-0.08,0.02,0.08,0.97,
0.114,-0.20,-0.01,-0.04,0.02,0.08,0.97,
0.116,-0.20,-0.01,-0.04,0.02,0.08,0.97,
0.119,-0.20,-0.01,-0.04,0.02,0.07,0.98,
0.119,-0.22,-0.03,0.00,0.02,0.07,0.98,
