
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.05,0.04,-0.06,-0.01,0.10,0.94,
0.003,0.05,0.04,-0.06,-0.01,0.10,0.94,
0.003,0.05,0.06,-0.25,-0.01,0.10,0.94,
0.003,0.05,0.06,-0.25,-0.01,0.10,0.94,
0.006,0.05,0.06,-0.25,-0.01,0.10,0.93,
0.006,0.09,0.06,-0.38,-0.01,0.10,0.93,
0.008,0.09,0.06,-0.38,-0.00,0.10,0.93,
0.01,0.09,0.06,-0.38,-0.00,0.10,0.93,
0.011,0.11,0.06,-0.45,-0.00,0.10,0.93,
0.013,0.11,0.06,-0.45,-0.00,0.10,0.93,
0.016,0.11,0.06,-0.45,-0.00,0.10,0.93,
0.016,0.15,0.07,-0.49,-0.00,0.10,0.93,
0.018,0.15,0.07,-0.49,-0.00,0.10,0.93,
0.02,0.15,0.07,-0.49,-0.00,0.11,0.94,
0.021,0.18,0.09,-0.48,-0.00,0.11,0.94,
0.023,0.18,0.09,-0.48,0.00,0.11,0.94,
0.025,0.18,0.09,-0.48,-0.00,0.11,0.94,
0.025,0.18,0.11,-0.44,-0.00,0.11,0.94,
0.028,0.18,0.11,-0.44,0.00,0.11,0.95,
0.031,0.18,0.11,-0.44,0.00,0.11,0.95,
0.031,0.19,0.13,-0.35,0.00,0.11,0.95,
0.033,0.19,0.13,-0.35,0.00,0.11,0.96,
0.035,0.19,0.13,-0.35,0.00,0.11,0.96,
0.036,0.21,0.14,-0.25,0.00,0.11,0.96,
0.037,0.21,0.14,-0.25,0.00,0.11,0.97,
0.04,0.21,0.14,-0.25,0.00,0.10,0.97,
0.04,0.24,0.13,-0.17,0.00,0.10,0.97,
0.042,0.24,0.13,-0.17,0.00,0.11,0.98,
0.045,0.24,0.13,-0.17,0.00,0.10,0.98,
0.045,0.21,0.11,-0.08,0.00,0.10,0.98,
0.055,0.21,0.11,-0.08,0.00,0.10,0.98,
0.055,0.21,0.11,-0.08,0.00,0.10,0.99,
0.055,0.23,0.10,-0.00,0.00,0.10,0.99,
0.056,0.23,0.10,-0.00,-0.00,0.10,0.99,
0.056,0.23,0.10,-0.00,-0.00,0.10,0.99,
0.056,0.22,0.10,0.05,-0.00,0.10,0.99,
0.057,0.22,0.10,0.05,-0.00,0.10,0.99,
0.059,0.22,0.10,0.05,-0.00,0.10,0.99,
0.06,0.19,0.08,0.09,-0.00,0.10,0.99,
0.063,0.19,0.08,0.09,-0.00,0.10,0.99,
0.065,0.19,0.08,0.09,-0.01,0.10,0.99,
0.065,0.16,0.08,0.11,-0.01,0.10,0.99,
0.067,0.16,0.08,0.11,-0.01,0.10,0.99,
0.069,0.16,0.08,0.11,-0.01,0.10,0.98,
0.07,0.16,0.09,0.10,-0.01,0.10,0.98,
0.072,0.16,0.09,0.10,-0.01,0.10,0.98,
0.074,0.16,0.09,0.10,-0.01,0.10,0.98,
0.075,0.12,0.09,0.05,-0.01,0.10,0.98,
0.077,0.12,0.09,0.05,-0.01,0.10,0.98,
0.079,0.12,0.09,0.05,-0.01,0.10,0.97,
0.079,0.12,0.07,-0.01,-0.01,0.10,0.97,
0.081,0.12,0.07,-0.01,-0.01,0.10,0.97,
0.084,0.12,0.07,-0.01,-0.01,0.10,0.97,
0.084,0.11,0.07,-0.02,-0.01,0.10,0.97,
0.086,0.11,0.07,-0.02,-0.01,0.10,0.97,
0.089,0.11,0.07,-0.02,-0.01,0.10,0.96,
0.089,0.11,0.07,-0.08,-0.01,0.10,0.96,
0.092,0.11,0.07,-0.08,-0.01,0.10,0.96,
0.094,0.11,0.07,-0.08,-0.01,0.10,0.96,
0.094,0.12,0.07,-0.12,-0.01,0.10,0.96,
0.096,0.12,0.07,-0.12,-0.01,0.10,0.96,
0.099,0.12,0.07,-0.12,-0.01,0.10,0.96,
0.099,0.13,0.06,-0.17,-0.01,0.10,0.96,
0.101,0.13,0.06,-0.17,-0.01,0.10,0.95,
0.104,0.13,0.06,-0.17,-0.00,0.10,0.95,
0.104,0.11,0.06,-0.20,-0.00,0.10,0.95,
0.106,0.11,0.06,-0.20,-0.00,0.10,0.95,
0.109,0.11,0.06,-0.20,-0.00,0.11,0.95,
0.109,0.15,0.06,-0.23,-0.00,0.11,0.95,
0.111,0.15,0.06,-0.23,-0.00,0.11,0.95,
0.113,0.15,0.06,-0.23,-0.00,0.11,0.96,
0.114,0.18,0.07,-0.23,-0.00,0.11,0.96,
0.116,0.18,0.07,-0.23,-0.00,0.11,0.96,
0.118,0.18,0.07,-0.23,0.00,0.11,0.96,
0.118,0.18,0.09,-0.22,0.00,0.11,0.96,
0.121,0.18,0.09,-0.22,0.00,0.11,0.96,
0.123,0.18,0.09,-0.22,0.00,0.11,0.96,
0.123,0.19,0.09,-0.20,0.00,0.11,0.96,
0.126,0.19,0.09,-0.20,0.00,0.11,0.97,
0.128,0.19,0.09,-0.20,0.00,0.11,0.97,
0.129,0.20,0.09,-0.14,0.00,0.11,0.97,
0.136,0.20,0.09,-0.14,0.00,0.11,0.97,
0.136,0.20,0.09,-0.14,0.00,0.11,0.97,
0.137,0.20,0.09,-0.10,0.00,0.11,0.97,
0.137,0.20,0.09,-0.10,0.00,0.11,0.97,
0.138,0.20,0.09,-0.10,0.00,0.11,0.98,
0.138,0.23,0.09,-0.07,0.00,0.11,0.98,
0.14,0.23,0.09,-0.07,0.00,0.11,0.98,
0.143,0.23,0.09,-0.07,0.00,0.11,0.97,
0.143,0.22,0.09,-0.02,0.00,0.11,0.97,
0.145,0.22,0.09,-0.02,0.00,0.11,0.98,
0.148,0.22,0.09,-0.02,-0.00,0.11,0.98,
0.148,0.22,0.08,-0.01,-0.00,0.11,0.98,
0.15,0.22,0.08,-0.01,-0.00,0.10,0.98,
0.152,0.22,0.08,-0.01,-0.00,0.10,0.98,
0.153,0.21,0.08,0.00,-0.00,0.10,0.98,
0.155,0.21,0.08,0.00,-0.00,0.10,0.98,
0.157,0.21,0.08,0.00,-0.00,0.10,0.98,
0.157,0.18,0.06,0.01,-0.00,0.10,0.98,
0.16,0.18,0.06,0.01,-0.01,0.10,0.98,
0.162,0.18,0.06,0.01,-0.01,0.10,0.97,
0.162,0.16,0.06,0.01,-0.01,0.10,0.97,
0.165,0.16,0.06,0.01,-0.01,0.10,0.97,
0.167,0.16,0.06,0.01,-0.01,0.10,0.97,
0.167,0.13,0.04,-0.01,-0.01,0.10,0.97,
0.17,0.13,0.04,-0.01,-0.01,0.10,0.97,
0.172,0.13,0.04,-0.01,-0.00,0.10,0.97,
0.172,0.12,0.02,-0.03,-0.00,0.10,0.97,
0.175,0.12,0.02,-0.03,-0.00,0.10,0.97,
0.177,0.12,0.02,-0.03,-0.00,0.10,0.97,
0.178,0.14,0.02,-0.05,-0.00,0.10,0.97,
0.18,0.14,0.02,-0.05,-0.00,0.10,0.97,
0.182,0.14,0.02,-0.05,-0.00,0.10,0.97,
0.182,0.15,0.00,-0.07,-0.00,0.10,0.97,
0.184,0.15,0.00,-0.07,-0.00,0.10,0.97,
0.187,0.15,0.00,-0.07,-0.00,0.10,0.97,
0.187,0.15,0.01,-0.09,-0.00,0.10,0.97,
0.189,0.15,0.01,-0.09,-0.00,0.10,0.96,
0.192,0.15,0.01,-0.09,-0.00,0.10,0.96,
0.192,0.14,0.01,-0.10,-0.00,0.10,0.96,
0.194,0.14,0.01,-0.10,-0.00,0.10,0.96,
0.197,0.14,0.01,-0.10,-0.00,0.10,0.96,
0.198,0.16,0.00,-0.13,-0.00,0.10,0.96,
0.199,0.16,0.00,-0.13,-0.00,0.10,0.96,
0.201,0.16,0.00,-0.13,-0.00,0.10,0.96,
0.202,0.14,0.01,-0.14,-0.00,0.10,0.96,
0.204,0.14,0.01,-0.14,-0.00,0.10,0.96,
0.206,0.14,0.01,-0.14,-0.00,0.10,0.96,
0.206,0.15,0.01,-0.13,-0.00,0.10,0.96,
0.209,0.15,0.01,-0.13,-0.00,0.10,0.96,
0.212,0.15,0.01,-0.13,-0.00,0.10,0.97,
0.212,0.15,-0.00,-0.13,-0.00,0.10,0.97,
0.214,0.15,-0.00,-0.13,-0.00,0.10,0.97,
0.216,0.15,-0.00,-0.13,-0.00,0.10,0.97,
0.216,0.15,-0.02,-0.10,-0.00,0.10,0.97,
0.219,0.15,-0.02,-0.10,-0.00,0.10,0.97,
0.221,0.15,-0.02,-0.10,-0.00,0.10,0.98,
0.221,0.16,-0.04,-0.05,-0.00,0.10,0.98,
0.223,0.16,-0.04,-0.05,0.00,0.10,0.98,
0.226,0.16,-0.04,-0.05,0.00,0.10,0.98,
0.226,0.15,-0.04,-0.01,0.00,0.10,0.98,
0.229,0.15,-0.04,-0.01,0.00,0.10,0.99,
