
time,ax,ay,az,gFx,gFy,gFz,
0.001,0.08,0.01,-0.06,0.01,0.11,0.96,
0.001,0.08,0.01,-0.06,0.01,0.11,0.95,
0.001,0.07,0.03,-0.16,0.01,0.11,0.95,
0.003,0.07,0.03,-0.16,0.02,0.11,0.95,
0.005,0.07,0.03,-0.16,0.02,0.11,0.94,
0.005,0.07,0.04,-0.23,0.02,0.11,0.94,
0.007,0.07,0.04,-0.23,0.02,0.11,0.94,
0.01,0.07,0.04,-0.23,0.02,0.11,0.94,
0.01,0.09,0.05,-0.31,0.02,0.11,0.94,
0.012,0.09,0.05,-0.31,0.02,0.11,0.94,
0.02,0.09,0.05,-0.31,0.02,0.11,0.94,
0.02,0.10,0.06,-0.31,0.02,0.11,0.94,
0.02,0.10,0.06,-0.31,0.02,0.11,0.94,
0.02,0.10,0.06,-0.31,0.02,0.11,0.94,
0.021,0.10,0.08,-0.33,0.02,0.11,0.94,
0.022,0.10,0.08,-0.33,0.02,0.11,0.95,
0.024,0.10,0.08,-0.33,0.02,0.11,0.95,
0.025,0.12,0.06,-0.31,0.02,0.11,0.95,
0.027,0.12,0.06,-0.31,0.02,0.11,0.95,
0.03,0.12,0.06,-0.31,0.02,0.11,0.95,
0.031,0.12,0.06,-0.28,0.02,0.11,0.95,
0.032,0.12,0.06,-0.28,0.02,0.11,0.96,
0.035,0.12,0.06,-0.28,0.02,0.11,0.96,
0.035,0.11,0.04,-0.24,0.02,0.11,0.96,
0.037,0.11,0.04,-0.24,0.01,0.11,0.96,
0.039,0.11,0.04,-0.24,0.01,0.11,0.96,
0.039,0.10,0.05,-0.18,0.01,0.11,0.96,
0.042,0.10,0.05,-0.18,0.01,0.11,0.97,
0.044,0.10,0.05,-0.18,0.01,0.10,0.97,
0.044,0.06,0.06,-0.13,0.01,0.10,0.97,
0.046,0.06,0.06,-0.13,0.01,0.10,0.97,
0.049,0.06,0.06,-0.13,0.01,0.10,0.97,
0.049,0.04,0.03,-0.06,0.01,0.10,0.97,
0.051,0.04,0.03,-0.06,0.00,0.10,0.98,
0.054,0.04,0.03,-0.06,0.00,0.10,0.98,
0.054,0.00,0.03,-0.02,0.00,0.10,0.98,
0.056,0.00,0.03,-0.02,0.00,0.10,0.98,
