
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.02,-0.07,0.65,-0.09,0.00,1.03,
0.002,-0.02,-0.07,0.65,-0.09,0.01,1.03,
0.003,-0.00,-0.06,0.58,-0.09,0.01,1.03,
0.003,-0.00,-0.06,0.58,-0.09,0.01,1.03,
0.006,-0.00,-0.06,0.58,-0.09,0.01,1.03,
0.006,-0.04,-0.06,0.51,-0.09,0.01,1.03,
0.008,-0.04,-0.06,0.51,-0.09,0.01,1.02,
0.011,-0.04,-0.06,0.51,-0.09,0.01,1.02,
0.011,-0.06,-0.06,0.46,-0.09,0.01,1.02,
0.014,-0.06,-0.06,0.46,-0.09,0.01,1.02,
0.016,-0.06,-0.06,0.46,-0.09,0.01,1.01,
0.016,-0.10,-0.06,0.39,-0.09,0.01,1.01,
0.018,-0.10,-0.06,0.39,-0.09,0.01,1.01,
0.02,-0.10,-0.06,0.39,-0.10,0.01,1.00,
0.02,-0.11,-0.06,0.32,-0.10,0.01,1.00,
0.023,-0.11,-0.06,0.32,-0.09,0.01,1.00,
0.025,-0.11,-0.06,0.32,-0.09,0.01,0.99,
0.025,-0.12,-0.05,0.24,-0.09,0.01,0.99,
0.028,-0.12,-0.05,0.24,-0.09,0.01,0.98,
0.031,-0.12,-0.05,0.24,-0.08,0.01,0.98,
0.031,-0.09,-0.05,0.13,-0.08,0.01,0.98,
0.033,-0.09,-0.05,0.13,-0.08,0.01,0.97,
0.035,-0.09,-0.05,0.13,-0.08,0.01,0.97,
0.035,-0.04,-0.06,0.00,-0.08,0.01,0.97,
0.037,-0.04,-0.06,0.00,-0.08,0.01,0.96,
0.04,-0.04,-0.06,0.00,-0.07,0.01,0.96,
0.04,-0.01,-0.05,-0.11,-0.07,0.01,0.96,
0.042,-0.01,-0.05,-0.11,-0.07,0.01,0.95,
0.045,-0.01,-0.05,-0.11,-0.07,0.01,0.95,
0.045,0.04,-0.06,-0.22,-0.07,0.01,0.95,
0.05,0.04,-0.06,-0.22,-0.07,0.01,0.95,
0.05,0.04,-0.06,-0.22,-0.07,0.01,0.94,
0.05,0.07,-0.06,-0.30,-0.07,0.01,0.94,
0.052,0.07,-0.06,-0.30,-0.07,0.01,0.94,
0.055,0.07,-0.06,-0.30,-0.07,0.01,0.94,
0.055,0.08,-0.06,-0.35,-0.07,0.01,0.94,
0.057,0.08,-0.06,-0.35,-0.08,0.01,0.94,
0.059,0.08,-0.06,-0.35,-0.08,0.01,0.94,
0.06,0.06,-0.07,-0.38,-0.08,0.01,0.94,
0.062,0.06,-0.07,-0.38,-0.08,0.01,0.94,
0.064,0.06,-0.07,-0.38,-0.08,0.02,0.94,
0.065,0.01,-0.05,-0.38,-0.08,0.02,0.94,
0.067,0.01,-0.05,-0.38,-0.09,0.02,0.95,
0.07,0.01,-0.05,-0.38,-0.09,0.02,0.95,
0.07,-0.04,-0.02,-0.37,-0.09,0.02,0.95,
0.072,-0.04,-0.02,-0.37,-0.09,0.02,0.95,
0.074,-0.04,-0.02,-0.37,-0.09,0.02,0.95,
0.074,-0.09,0.01,-0.33,-0.09,0.02,0.95,
0.076,-0.09,0.01,-0.33,-0.10,0.02,0.96,
0.08,-0.09,0.01,-0.33,-0.10,0.03,0.96,
0.08,-0.12,0.06,-0.26,-0.10,0.03,0.96,
0.081,-0.12,0.06,-0.26,-0.10,0.03,0.96,
0.084,-0.12,0.06,-0.26,-0.10,0.03,0.97,
0.084,-0.19,0.09,-0.19,-0.10,0.03,0.97,
0.087,-0.19,0.09,-0.19,-0.10,0.03,0.97,
0.089,-0.19,0.09,-0.19,-0.10,0.03,0.97,
0.089,-0.22,0.14,-0.12,-0.10,0.03,0.97,
0.091,-0.22,0.14,-0.12,-0.10,0.03,0.98,
0.094,-0.22,0.14,-0.12,-0.11,0.03,0.98,
0.094,-0.25,0.14,-0.06,-0.11,0.03,0.98,
0.096,-0.25,0.14,-0.06,-0.10,0.03,0.98,
0.099,-0.25,0.14,-0.06,-0.10,0.03,0.98,
0.099,-0.25,0.15,-0.00,-0.10,0.03,0.98,
0.101,-0.25,0.15,-0.00,-0.10,0.03,0.98,
0.104,-0.25,0.15,-0.00,-0.10,0.03,0.98,
0.104,-0.24,0.15,0.02,-0.10,0.03,0.98,
0.106,-0.24,0.15,0.02,-0.10,0.03,0.98,
