
time,ax,ay,az,gFx,gFy,gFz,
0.002,-0.00,-0.03,0.43,0.17,0.00,0.99,
0.002,-0.01,-0.04,0.31,0.17,0.00,0.99,
0.002,-0.01,-0.04,0.31,0.17,0.00,0.98,
0.003,-0.01,-0.04,0.31,0.17,0.01,0.98,
0.004,0.00,-0.03,0.22,0.17,0.01,0.98,
0.006,0.00,-0.03,0.22,0.17,0.01,0.98,
0.008,0.00,-0.03,0.22,0.17,0.01,0.98,
0.009,-0.02,-0.02,0.15,0.17,0.01,0.98,
0.011,-0.02,-0.02,0.15,0.17,0.00,0.98,
0.013,-0.02,-0.02,0.15,0.17,0.00,0.98,
0.014,-0.05,-0.02,0.12,0.17,0.00,0.98,
0.016,-0.05,-0.02,0.12,0.16,0.01,0.98,
0.018,-0.05,-0.02,0.12,0.16,0.01,0.97,
0.019,-0.07,-0.04,0.09,0.16,0.01,0.97,
0.021,-0.07,-0.04,0.09,0.17,0.01,0.98,
0.023,-0.07,-0.04,0.09,0.16,0.01,0.98,
0.023,-0.09,-0.02,0.08,0.16,0.01,0.98,
0.026,-0.09,-0.02,0.08,0.16,0.01,0.97,
0.028,-0.09,-0.02,0.08,0.17,0.01,0.98,
0.028,-0.09,0.00,0.09,0.17,0.01,0.98,
0.03,-0.09,0.00,0.09,0.17,0.01,0.98,
0.033,-0.09,0.00,0.09,0.17,0.01,0.98,
0.033,-0.08,0.01,0.07,0.17,0.01,0.98,
0.036,-0.08,0.01,0.07,0.17,0.02,0.98,
0.038,-0.08,0.01,0.07,0.17,0.01,0.98,
0.038,-0.05,0.03,0.11,0.17,0.01,0.98,
0.04,-0.05,0.03,0.11,0.17,0.01,0.98,
0.043,-0.05,0.03,0.11,0.17,0.01,0.98,
0.043,-0.05,0.05,0.11,0.17,0.01,0.98,
0.045,-0.05,0.05,0.11,0.17,0.01,0.98,
0.047,-0.05,0.05,0.11,0.17,0.01,0.98,
0.048,-0.05,0.03,0.10,0.17,0.01,0.98,
0.05,-0.05,0.03,0.10,0.17,0.01,0.98,
0.052,-0.05,0.03,0.10,0.17,0.01,0.97,
0.053,-0.06,0.04,0.09,0.17,0.01,0.97,
0.055,-0.06,0.04,0.09,0.17,0.01,0.97,
0.057,-0.06,0.04,0.09,0.17,0.02,0.97,
0.057,-0.07,0.02,0.06,0.17,0.02,0.97,
0.06,-0.07,0.02,0.06,0.17,0.01,0.97,
0.069,-0.07,0.02,0.06,0.17,0.01,0.97,
0.07,-0.07,0.03,0.04,0.17,0.01,0.97,
0.07,-0.07,0.03,0.04,0.16,0.02,0.97,
0.07,-0.07,0.03,0.04,0.16,0.02,0.96,
0.07,-0.08,0.02,0.02,0.16,0.02,0.96,
0.07,-0.08,0.02,0.02,0.16,0.02,0.96,
0.072,-0.08,0.02,0.02,0.17,0.02,0.96,
0.072,-0.10,0.04,-0.02,0.17,0.02,0.96,
0.074,-0.10,0.04,-0.02,0.16,0.02,0.96,
0.077,-0.10,0.04,-0.02,0.17,0.02,0.96,
0.077,-0.10,0.04,-0.05,0.17,0.02,0.96,
0.079,-0.10,0.04,-0.05,0.17,0.02,0.95,
0.082,-0.10,0.04,-0.05,0.17,0.02,0.95,
0.083,-0.08,0.06,-0.11,0.17,0.02,0.95,
0.084,-0.08,0.06,-0.11,0.17,0.02,0.95,
0.087,-0.08,0.06,-0.11,0.17,0.02,0.94,
0.087,-0.06,0.05,-0.16,0.17,0.02,0.94,
0.089,-0.06,0.05,-0.16,0.17,0.02,0.94,
0.092,-0.06,0.05,-0.16,0.17,0.02,0.94,
0.092,-0.05,0.06,-0.21,0.17,0.02,0.94,
0.094,-0.05,0.06,-0.21,0.18,0.01,0.94,
0.097,-0.05,0.06,-0.21,0.18,0.02,0.93,
0.097,-0.00,0.04,-0.26,0.18,0.02,0.93,
0.099,-0.00,0.04,-0.26,0.18,0.02,0.93,
0.101,-0.00,0.04,-0.26,0.18,0.01,0.93,
0.101,0.04,0.02,-0.31,0.18,0.01,0.93,
0.104,0.04,0.02,-0.31,0.18,0.01,0.93,
0.106,0.04,0.02,-0.31,0.19,0.01,0.93,
0.106,0.08,0.02,-0.34,0.19,0.01,0.93,
0.109,0.08,0.02,-0.34,0.19,0.01,0.93,
0.111,0.08,0.02,-0.34,0.19,0.01,0.93,
0.111,0.11,0.00,-0.37,0.19,0.01,0.93,
0.113,0.11,0.00,-0.37,0.19,0.01,0.93,
0.116,0.11,0.00,-0.37,0.19,0.01,0.93,
0.117,0.13,-0.00,-0.38,0.19,0.01,0.93,
0.118,0.13,-0.00,-0.38,0.19,0.01,0.93,
0.121,0.13,-0.00,-0.38,0.19,0.01,0.93,
0.121,0.11,-0.03,-0.37,0.19,0.01,0.93,
0.123,0.11,-0.03,-0.37,0.19,0.01,0.93,
0.126,0.11,-0.03,-0.37,0.18,0.01,0.93,
0.126,0.11,-0.02,-0.37,0.18,0.01,0.93,
0.129,0.11,-0.02,-0.37,0.18,0.01,0.93,
0.131,0.11,-0.02,-0.37,0.18,0.01,0.93,
0.131,0.10,-0.03,-0.35,0.18,0.01,0.93,
0.133,0.10,-0.03,-0.35,0.18,0.01,0.94,
0.136,0.10,-0.03,-0.35,0.18,0.01,0.94,
0.136,0.08,-0.03,-0.31,0.18,0.01,0.94,
0.138,0.08,-0.03,-0.31,0.18,0.00,0.94,
0.14,0.08,-0.03,-0.31,0.18,0.00,0.94,
0.141,0.05,-0.05,-0.26,0.18,0.00,0.94,
0.143,0.05,-0.05,-0.26,0.18,-0.00,0.95,
0.146,0.05,-0.05,-0.26,0.18,-0.00,0.95,
0.148,0.07,-0.09,-0.22,0.18,-0.00,0.95,
0.148,0.07,-0.09,-0.22,0.18,-0.01,0.95,
0.15,0.07,-0.09,-0.22,0.18,-0.01,0.95,
0.151,0.07,-0.13,-0.17,0.18,-0.01,0.95,
0.153,0.07,-0.13,-0.17,0.19,-0.01,0.96,
0.155,0.07,-0.13,-0.17,0.19,-0.01,0.96,
0.155,0.07,-0.19,-0.11,0.19,-0.01,0.96,
0.158,0.07,-0.19,-0.11,0.19,-0.01,0.96,
0.16,0.07,-0.19,-0.11,0.19,-0.01,0.96,
0.16,0.11,-0.20,-0.08,0.19,-0.01,0.96,
0.163,0.11,-0.20,-0.08,0.19,-0.01,0.96,
0.165,0.11,-0.20,-0.08,0.20,-0.01,0.96,
0.166,0.15,-0.21,-0.06,0.20,-0.01,0.96,
0.168,0.15,-0.21,-0.06,0.20,-0.01,0.96,
0.17,0.15,-0.21,-0.06,0.20,-0.01,0.96,
0.17,0.20,-0.20,-0.03,0.20,-0.01,0.96,
0.172,0.20,-0.20,-0.03,0.20,-0.01,0.97,
0.175,0.20,-0.20,-0.03,0.20,-0.01,0.97,
0.175,0.21,-0.20,0.00,0.20,-0.01,0.97,
0.177,0.21,-0.20,0.00,0.20,-0.01,0.97,
0.186,0.21,-0.20,0.00,0.20,-0.01,0.97,
0.186,0.25,-0.21,0.03,0.20,-0.01,0.97,
0.186,0.25,-0.21,0.03,0.20,-0.01,0.97,
0.187,0.25,-0.21,0.03,0.20,-0.01,0.97,
0.187,0.24,-0.19,0.04,0.20,-0.01,0.97,
0.187,0.24,-0.19,0.04,0.20,-0.01,0.97,
0.189,0.24,-0.19,0.04,0.20,-0.01,0.97,
0.19,0.23,-0.21,0.05,0.20,-0.01,0.97,
0.192,0.23,-0.21,0.05,0.20,-0.01,0.97,
0.194,0.23,-0.21,0.05,0.20,-0.01,0.96,
0.194,0.23,-0.19,0.03,0.20,-0.01,0.96,
0.197,0.23,-0.19,0.03,0.20,-0.01,0.97,
0.199,0.23,-0.19,0.03,0.19,-0.01,0.97,
0.2,0.21,-0.17,0.01,0.19,-0.01,0.97,
0.202,0.21,-0.17,0.01,0.19,-0.01,0.96,
0.204,0.21,-0.17,0.01,0.19,-0.01,0.96,
0.204,0.18,-0.14,0.01,0.19,-0.01,0.96,
0.207,0.18,-0.14,0.01,0.19,-0.00,0.96,
0.209,0.18,-0.14,0.01,0.19,-0.00,0.96,
0.209,0.14,-0.12,-0.02,0.19,-0.00,0.96,
0.212,0.14,-0.12,-0.02,0.19,-0.00,0.96,
0.214,0.14,-0.12,-0.02,0.19,-0.00,0.96,
0.214,0.11,-0.09,-0.01,0.19,-0.00,0.96,
0.216,0.11,-0.09,-0.01,0.18,-0.00,0.96,
0.219,0.11,-0.09,-0.01,0.18,-0.00,0.96,
0.219,0.10,-0.07,-0.02,0.18,-0.00,0.96,
0.221,0.10,-0.07,-0.02,0.18,0.00,0.96,
0.224,0.10,-0.07,-0.02,0.18,0.00,0.96,
0.224,0.05,-0.07,-0.01,0.18,0.00,0.96,
0.226,0.05,-0.07,-0.01,0.17,-0.00,0.97,
0.229,0.05,-0.07,-0.01,0.17,-0.00,0.97,
0.23,0.01,-0.06,-0.00,0.17,-0.00,0.97,
0.231,0.01,-0.06,-0.00,0.17,-0.00,0.97,
0.234,0.01,-0.06,-0.00,0.16,-0.00,0.97,
0.234,-0.04,-0.07,0.02,0.16,-0.00,0.97,
0.236,-0.04,-0.07,0.02,0.16,-0.00,0.97,
0.238,-0.04,-0.07,0.02,0.17,-0.01,0.97,
0.239,-0.10,-0.08,0.04,0.17,-0.01,0.97,
0.241,-0.10,-0.08,0.04,0.16,-0.01,0.97,
0.243,-0.10,-0.08,0.04,0.16,-0.01,0.97,
0.243,-0.10,-0.10,0.06,0.16,-0.01,0.97,
0.246,-0.10,-0.10,0.06,0.16,-0.01,0.97,
0.248,-0.10,-0.10,0.06,0.16,-0.01,0.97,
0.249,-0.10,-0.12,0.05,0.16,-0.01,0.97,
0.251,-0.10,-0.12,0.05,0.16,-0.01,0.97,
0.253,-0.10,-0.12,0.05,0.16,-0.01,0.97,
0.253,-0.11,-0.14,0.06,0.16,-0.01,0.97,
0.255,-0.11,-0.14,0.06,0.17,-0.01,0.96,
0.258,-0.11,-0.14,0.06,0.17,-0.01,0.96,
0.258,-0.11,-0.14,0.04,0.17,-0.01,0.96,
0.26,-0.11,-0.14,0.04,0.17,-0.01,0.96,
0.268,-0.09,-0.17,-0.01,0.17,-0.01,0.96,
0.269,-0.09,-0.17,-0.01,0.17,-0.01,0.96,
0.269,-0.09,-0.17,-0.01,0.17,-0.01,0.96,
0.269,-0.09,-0.17,-0.01,0.18,-0.01,0.95,
0.269,-0.04,-0.17,-0.04,0.18,-0.01,0.95,
0.27,-0.04,-0.17,-0.04,0.18,-0.01,0.95,
0.273,-0.04,-0.17,-0.04,0.18,-0.01,0.95,
0.273,0.00,-0.18,-0.09,0.18,-0.01,0.95,
0.275,0.00,-0.18,-0.09,0.18,-0.01,0.95,
0.277,0.00,-0.18,-0.09,0.18,-0.02,0.95,
0.278,0.02,-0.20,-0.12,0.18,-0.02,0.95,
0.28,0.02,-0.20,-0.12,0.18,-0.02,0.95,
0.283,0.02,-0.20,-0.12,0.18,-0.03,0.94,
0.283,0.04,-0.23,-0.16,0.18,-0.03,0.94,
0.285,0.04,-0.23,-0.16,0.19,-0.03,0.94,
0.287,0.04,-0.23,-0.16,0.19,-0.03,0.94,
0.288,0.08,-0.30,-0.20,0.19,-0.03,0.94,
0.29,0.08,-0.30,-0.20,0.19,-0.03,0.94,
0.292,0.08,-0.30,-0.20,0.19,-0.03,0.94,
0.292,0.11,-0.33,-0.22,0.19,-0.03,0.94,
0.295,0.11,-0.33,-0.22,0.19,-0.03,0.94,
0.297,0.11,-0.33,-0.22,0.19,-0.03,0.94,
0.298,0.14,-0.36,-0.24,0.19,-0.03,0.94,
0.3,0.14,-0.36,-0.24,0.19,-0.03,0.94,
0.302,0.14,-0.36,-0.24,0.19,-0.03,0.94,
0.302,0.14,-0.36,-0.26,0.19,-0.03,0.94,
0.305,0.14,-0.36,-0.26,0.19,-0.03,0.94,
0.307,0.14,-0.36,-0.26,0.19,-0.03,0.94,
0.307,0.13,-0.36,-0.26,0.19,-0.03,0.94,
0.309,0.13,-0.36,-0.26,0.19,-0.03,0.94,
0.312,0.13,-0.36,-0.26,0.19,-0.03,0.94,
0.313,0.14,-0.35,-0.24,0.19,-0.03,0.94,
0.314,0.14,-0.35,-0.24,0.20,-0.04,0.95,
0.317,0.14,-0.35,-0.24,0.20,-0.04,0.95,
0.317,0.15,-0.38,-0.20,0.20,-0.04,0.95,
0.319,0.15,-0.38,-0.20,0.20,-0.04,0.95,
0.322,0.15,-0.38,-0.20,0.20,-0.04,0.95,
0.322,0.20,-0.41,-0.14,0.20,-0.04,0.95,
0.324,0.20,-0.41,-0.14,0.20,-0.04,0.96,
0.326,0.20,-0.41,-0.14,0.20,-0.04,0.96,
0.327,0.24,-0.43,-0.10,0.20,-0.04,0.96,
0.329,0.24,-0.43,-0.10,0.21,-0.04,0.96,
0.331,0.24,-0.43,-0.10,0.21,-0.04,0.96,
