
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.01,-0.09,0.16,-0.06,0.04,0.98,
0.002,0.01,-0.09,0.16,-0.06,0.04,0.98,
0.002,-0.06,-0.05,0.05,-0.06,0.04,0.98,
0.002,-0.06,-0.05,0.05,-0.06,0.04,0.98,
0.004,-0.06,-0.05,0.05,-0.07,0.04,0.98,
0.004,-0.10,-0.01,0.00,-0.07,0.04,0.98,
0.007,-0.10,-0.01,0.00,-0.06,0.04,0.98,
0.009,-0.10,-0.01,0.00,-0.06,0.04,0.98,
0.009,-0.13,-0.00,-0.02,-0.06,0.04,0.98,
0.012,-0.13,-0.00,-0.02,-0.06,0.04,0.98,
0.014,-0.13,-0.00,-0.02,-0.06,0.04,0.98,
0.015,-0.12,-0.00,-0.02,-0.06,0.04,0.98,
0.016,-0.12,-0.00,-0.02,-0.05,0.04,0.98,
0.019,-0.12,-0.00,-0.02,-0.05,0.04,0.98,
0.019,-0.05,0.02,0.01,-0.05,0.04,0.98,
0.021,-0.05,0.02,0.01,-0.04,0.04,0.98,
0.024,-0.05,0.02,0.01,-0.04,0.04,0.98,
0.024,-0.01,0.03,0.02,-0.04,0.04,0.98,
0.026,-0.01,0.03,0.02,-0.04,0.04,0.98,
0.03,-0.01,0.03,0.02,-0.04,0.04,0.98,
0.031,0.10,0.01,0.04,-0.04,0.04,0.98,
0.032,0.10,0.01,0.04,-0.03,0.04,0.98,
0.034,0.10,0.01,0.04,-0.03,0.03,0.98,
0.034,0.12,-0.02,0.03,-0.03,0.03,0.98,
0.036,0.12,-0.02,0.03,-0.03,0.03,0.98,
0.039,0.12,-0.02,0.03,-0.03,0.03,0.98,
0.039,0.14,-0.06,0.02,-0.03,0.03,0.98,
0.041,0.14,-0.06,0.02,-0.03,0.03,0.98,
0.044,0.14,-0.06,0.02,-0.03,0.03,0.98,
0.044,0.14,-0.08,0.01,-0.03,0.03,0.98,
0.046,0.14,-0.08,0.01,-0.03,0.03,0.98,
0.049,0.14,-0.08,0.01,-0.02,0.03,0.98,
0.049,0.20,-0.07,-0.01,-0.02,0.03,0.98,
0.051,0.20,-0.07,-0.01,-0.02,0.03,0.97,
0.053,0.20,-0.07,-0.01,-0.03,0.03,0.97,
0.053,0.21,-0.07,-0.03,-0.03,0.03,0.97,
0.055,0.21,-0.07,-0.03,-0.03,0.03,0.97,
0.058,0.21,-0.07,-0.03,-0.03,0.03,0.97,
0.058,0.21,-0.08,-0.05,-0.03,0.03,0.97,
0.06,0.21,-0.08,-0.05,-0.03,0.04,0.97,
0.069,0.21,-0.08,-0.05,-0.04,0.04,0.97,
0.069,0.18,-0.07,-0.06,-0.04,0.04,0.97,
0.07,0.18,-0.07,-0.06,-0.04,0.04,0.97,
0.07,0.18,-0.07,-0.06,-0.04,0.04,0.98,
0.07,0.12,-0.05,-0.06,-0.04,0.04,0.98,
0.07,0.12,-0.05,-0.06,-0.04,0.04,0.98,
0.073,0.12,-0.05,-0.06,-0.05,0.04,0.98,
0.073,0.04,-0.04,-0.05,-0.05,0.04,0.98,
0.075,0.04,-0.04,-0.05,-0.05,0.04,0.98,
0.078,0.04,-0.04,-0.05,-0.05,0.04,0.98,
