
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.07,-0.12,0.23,0.04,0.12,0.98,
0.002,0.07,-0.12,0.23,0.04,0.13,0.98,
0.002,0.05,-0.12,0.14,0.04,0.13,0.98,
0.002,0.05,-0.12,0.14,0.04,0.13,0.98,
0.004,0.05,-0.12,0.14,0.04,0.13,0.98,
0.004,0.06,-0.10,0.08,0.04,0.13,0.98,
0.006,0.06,-0.10,0.08,0.04,0.13,0.97,
0.009,0.06,-0.10,0.08,0.03,0.13,0.97,
0.009,0.02,-0.08,0.03,0.03,0.13,0.97,
0.017,0.02,-0.08,0.03,0.03,0.13,0.97,
0.018,0.02,-0.08,0.03,0.03,0.14,0.97,
0.018,0.01,-0.06,0.01,0.03,0.14,0.97,
0.018,0.01,-0.06,0.01,0.03,0.14,0.97,
0.019,0.01,-0.06,0.01,0.03,0.14,0.97,
0.019,-0.01,-0.01,-0.01,0.03,0.14,0.97,
0.021,-0.01,-0.01,-0.01,0.03,0.14,0.97,
0.023,-0.01,-0.01,-0.01,0.03,0.14,0.97,
0.024,-0.05,0.00,-0.02,0.03,0.14,0.97,
0.026,-0.05,0.00,-0.02,0.03,0.14,0.97,
0.028,-0.05,0.00,-0.02,0.03,0.14,0.97,
0.029,-0.06,0.02,-0.04,0.03,0.14,0.97,
0.031,-0.06,0.02,-0.04,0.03,0.14,0.97,
0.033,-0.06,0.02,-0.04,0.03,0.14,0.97,
0.033,-0.09,0.03,-0.05,0.03,0.14,0.97,
0.036,-0.09,0.03,-0.05,0.03,0.14,0.97,
0.038,-0.09,0.03,-0.05,0.03,0.14,0.97,
0.038,-0.07,0.06,-0.06,0.03,0.14,0.97,
0.041,-0.07,0.06,-0.06,0.03,0.14,0.97,
0.044,-0.07,0.06,-0.06,0.03,0.14,0.97,
0.045,-0.05,0.07,-0.07,0.03,0.14,0.97,
0.045,-0.05,0.07,-0.07,0.03,0.15,0.97,
0.048,-0.05,0.07,-0.07,0.03,0.14,0.97,
0.048,-0.02,0.09,-0.06,0.03,0.14,0.97,
