
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.23,-0.19,0.50,0.05,0.11,1.00,
0.002,0.22,-0.18,0.38,0.05,0.11,1.00,
0.003,0.22,-0.18,0.38,0.05,0.11,1.00,
0.004,0.22,-0.18,0.38,0.05,0.12,1.00,
0.004,0.16,-0.13,0.31,0.05,0.12,1.00,
0.006,0.16,-0.13,0.31,0.05,0.12,1.00,
0.008,0.16,-0.13,0.31,0.04,0.12,1.00,
0.009,0.10,-0.08,0.26,0.04,0.12,1.00,
0.011,0.10,-0.08,0.26,0.04,0.13,1.00,
0.013,0.10,-0.08,0.26,0.04,0.13,0.99,
0.014,0.06,-0.03,0.24,0.04,0.13,0.99,
0.016,0.06,-0.03,0.24,0.04,0.13,0.99,
0.018,0.06,-0.03,0.24,0.04,0.13,0.99,
0.019,0.01,-0.00,0.21,0.04,0.13,0.99,
0.021,0.01,-0.00,0.21,0.04,0.13,0.99,
0.023,0.01,-0.00,0.21,0.04,0.13,0.99,
0.023,-0.01,0.01,0.17,0.04,0.13,0.99,
0.026,-0.01,0.01,0.17,0.04,0.14,0.98,
0.028,-0.01,0.01,0.17,0.04,0.14,0.98,
0.028,-0.02,0.04,0.14,0.04,0.14,0.98,
0.037,-0.02,0.04,0.14,0.05,0.14,0.98,
0.037,0.01,0.08,0.10,0.05,0.14,0.98,
0.038,0.01,0.08,0.10,0.05,0.14,0.98,
0.038,0.01,0.08,0.10,0.05,0.14,0.98,
0.038,0.01,0.08,0.10,0.05,0.14,0.98,
0.038,0.07,0.11,0.07,0.05,0.14,0.98,
0.04,0.07,0.11,0.07,0.05,0.14,0.97,
0.043,0.07,0.11,0.07,0.05,0.14,0.97,
0.043,0.07,0.12,0.04,0.05,0.14,0.97,
0.046,0.07,0.12,0.04,0.04,0.14,0.97,
0.048,0.07,0.12,0.04,0.04,0.14,0.97,
0.048,0.06,0.12,0.01,0.04,0.14,0.97,
0.05,0.06,0.12,0.01,0.04,0.14,0.97,
0.053,0.06,0.12,0.01,0.04,0.14,0.97,
0.053,0.05,0.10,-0.01,0.04,0.14,0.97,
0.055,0.05,0.10,-0.01,0.04,0.14,0.97,
0.057,0.05,0.10,-0.01,0.04,0.14,0.97,
0.058,0.02,0.11,-0.01,0.04,0.14,0.97,
0.06,0.02,0.11,-0.01,0.03,0.14,0.97,
0.063,0.02,0.11,-0.01,0.03,0.14,0.97,
0.063,-0.01,0.10,-0.01,0.03,0.14,0.97,
0.065,-0.01,0.10,-0.01,0.03,0.14,0.97,
0.067,-0.01,0.10,-0.01,0.03,0.15,0.97,
0.067,-0.06,0.12,-0.00,0.03,0.15,0.97,
0.07,-0.06,0.12,-0.00,0.03,0.15,0.97,
0.072,-0.06,0.12,-0.00,0.02,0.15,0.97,
0.072,-0.08,0.15,0.00,0.02,0.15,0.97,
0.075,-0.08,0.15,0.00,0.02,0.15,0.97,
0.077,-0.08,0.15,0.00,0.02,0.15,0.97,
0.077,-0.14,0.16,0.01,0.02,0.15,0.97,
0.08,-0.14,0.16,0.01,0.02,0.15,0.97,
0.082,-0.14,0.16,0.01,0.02,0.15,0.97,
0.082,-0.18,0.19,-0.01,0.02,0.15,0.97,
0.084,-0.18,0.19,-0.01,0.02,0.15,0.97,
0.087,-0.18,0.19,-0.01,0.02,0.15,0.97,
0.087,-0.18,0.19,-0.01,0.02,0.15,0.97,
0.089,-0.18,0.19,-0.01,0.02,0.15,0.97,
0.092,-0.18,0.19,-0.01,0.02,0.14,0.97,
0.092,-0.18,0.19,-0.02,0.02,0.14,0.97,
0.094,-0.18,0.19,-0.02,0.03,0.14,0.97,
0.097,-0.18,0.19,-0.02,0.03,0.14,0.97,
0.097,-0.19,0.15,-0.05,0.03,0.14,0.97,
0.099,-0.19,0.15,-0.05,0.03,0.14,0.96,
0.102,-0.19,0.15,-0.05,0.03,0.14,0.96,
0.102,-0.13,0.12,-0.08,0.03,0.14,0.96,
0.104,-0.13,0.12,-0.08,0.04,0.14,0.96,
0.107,-0.13,0.12,-0.08,0.04,0.13,0.96,
0.107,-0.06,0.10,-0.11,0.04,0.13,0.96,
0.109,-0.06,0.10,-0.11,0.04,0.13,0.96,
0.111,-0.06,0.10,-0.11,0.04,0.13,0.96,
0.111,-0.01,0.07,-0.14,0.04,0.13,0.96,
0.12,-0.01,0.07,-0.14,0.04,0.13,0.96,
0.12,-0.01,0.07,-0.14,0.04,0.13,0.96,
0.12,0.01,0.03,-0.16,0.04,0.13,0.96,
0.12,0.01,0.03,-0.16,0.05,0.12,0.96,
0.121,0.01,0.03,-0.16,0.05,0.12,0.96,
0.121,0.03,-0.02,-0.16,0.05,0.12,0.96,
0.124,0.03,-0.02,-0.16,0.05,0.12,0.97,
0.126,0.03,-0.02,-0.16,0.05,0.12,0.96,
0.126,0.05,-0.05,-0.13,0.05,0.12,0.96,
0.129,0.05,-0.05,-0.13,0.05,0.12,0.97,
0.131,0.05,-0.05,-0.13,0.05,0.12,0.97,
0.131,0.06,-0.06,-0.08,0.05,0.12,0.97,
0.133,0.06,-0.06,-0.08,0.05,0.12,0.97,
0.136,0.06,-0.06,-0.08,0.05,0.12,0.97,
0.136,0.06,-0.07,-0.05,0.05,0.12,0.97,
0.138,0.06,-0.07,-0.05,0.05,0.12,0.98,
0.141,0.06,-0.07,-0.05,0.05,0.12,0.98,
0.141,0.07,-0.08,0.01,0.05,0.12,0.98,
0.143,0.07,-0.08,0.01,0.05,0.12,0.98,
0.146,0.07,-0.08,0.01,0.05,0.12,0.99,
0.146,0.07,-0.06,0.05,0.05,0.12,0.99,
0.148,0.07,-0.06,0.05,0.05,0.12,0.99,
0.151,0.07,-0.06,0.05,0.05,0.12,0.99,
0.151,0.07,-0.06,0.11,0.05,0.12,0.99,
0.153,0.07,-0.06,0.11,0.04,0.12,0.99,
0.155,0.07,-0.06,0.11,0.04,0.12,0.99,
0.155,0.07,-0.05,0.15,0.04,0.12,0.99,
0.158,0.07,-0.05,0.15,0.04,0.12,0.99,
0.16,0.07,-0.05,0.15,0.04,0.12,0.99,
0.16,0.04,-0.05,0.18,0.04,0.12,0.99,
0.163,0.04,-0.05,0.18,0.04,0.12,0.99,
0.165,0.04,-0.05,0.18,0.04,0.12,0.99,
0.166,0.01,-0.07,0.17,0.04,0.12,0.99,
0.168,0.01,-0.07,0.17,0.04,0.12,0.99,
0.17,0.01,-0.07,0.17,0.04,0.12,0.99,
0.17,-0.01,-0.07,0.18,0.04,0.12,0.99,
0.172,-0.01,-0.07,0.18,0.04,0.12,0.99,
0.175,-0.01,-0.07,0.18,0.04,0.12,0.99,
0.175,-0.00,-0.07,0.17,0.04,0.12,0.99,
0.177,-0.00,-0.07,0.17,0.04,0.12,0.99,
0.18,-0.00,-0.07,0.17,0.04,0.12,0.99,
0.18,0.01,-0.07,0.14,0.04,0.12,0.99,
0.183,0.01,-0.07,0.14,0.04,0.12,0.99,
0.185,0.01,-0.07,0.14,0.04,0.12,0.99,
0.185,0.01,-0.05,0.13,0.04,0.12,0.99,
0.187,0.01,-0.05,0.13,0.04,0.12,0.99,
0.189,0.01,-0.05,0.13,0.04,0.12,0.98,
0.19,0.02,-0.05,0.12,0.04,0.12,0.98,
0.192,0.02,-0.05,0.12,0.04,0.12,0.98,
0.194,0.02,-0.05,0.12,0.04,0.12,0.98,
0.195,0.03,-0.07,0.10,0.04,0.12,0.98,
0.197,0.03,-0.07,0.10,0.04,0.12,0.98,
0.199,0.03,-0.07,0.10,0.04,0.12,0.98,
0.2,-0.00,-0.05,0.10,0.04,0.12,0.98,
0.202,-0.00,-0.05,0.10,0.04,0.12,0.98,
0.204,-0.00,-0.05,0.10,0.04,0.12,0.98,
0.205,0.01,-0.05,0.10,0.04,0.12,0.98,
0.207,0.01,-0.05,0.10,0.04,0.12,0.98,
0.209,0.01,-0.05,0.10,0.04,0.12,0.98,
0.209,0.00,-0.06,0.10,0.04,0.12,0.98,
