
time,ax,ay,az,gFx,gFy,gFz,
0.002,0.04,-0.09,0.21,0.09,-0.02,0.99,
0.003,0.04,-0.09,0.21,0.09,-0.01,0.98,
0.003,0.08,-0.08,0.11,0.09,-0.01,0.98,
0.003,0.08,-0.08,0.11,0.09,-0.01,0.98,
0.005,0.10,-0.01,0.03,0.09,-0.01,0.98,
0.005,0.10,-0.01,0.03,0.08,-0.01,0.98,
0.007,0.10,-0.01,0.03,0.08,-0.01,0.97,
0.01,0.10,-0.01,0.03,0.08,-0.01,0.97,
0.01,0.08,0.02,-0.02,0.08,-0.01,0.97,
0.012,0.08,0.02,-0.02,0.07,-0.00,0.97,
0.015,0.08,0.02,-0.02,0.07,-0.00,0.97,
0.015,0.02,0.04,-0.06,0.07,-0.00,0.97,
0.017,0.02,0.04,-0.06,0.07,-0.00,0.97,
0.019,0.02,0.04,-0.06,0.07,-0.00,0.97,
0.02,-0.02,0.06,-0.09,0.07,-0.00,0.97,
0.022,-0.02,0.06,-0.09,0.07,-0.00,0.97,
0.024,-0.02,0.06,-0.09,0.07,0.00,0.97,
0.024,-0.04,0.06,-0.11,0.07,0.00,0.97,
0.027,-0.04,0.06,-0.11,0.07,0.00,0.96,
0.029,-0.04,0.06,-0.11,0.07,0.00,0.97,
0.029,-0.05,0.11,-0.13,0.07,0.00,0.97,
0.032,-0.05,0.11,-0.13,0.07,0.00,0.97,
0.035,-0.05,0.11,-0.13,0.06,-0.00,0.97,
0.035,-0.05,0.12,-0.14,0.06,-0.00,0.97,
0.037,-0.05,0.12,-0.14,0.06,-0.00,0.97,
0.039,-0.05,0.12,-0.14,0.06,-0.00,0.97,
0.039,-0.08,0.10,-0.11,0.06,-0.00,0.97,
0.041,-0.08,0.10,-0.11,0.06,-0.00,0.97,
0.044,-0.08,0.10,-0.11,0.06,-0.00,0.97,
0.044,-0.13,0.08,-0.11,0.06,-0.00,0.97,
0.047,-0.13,0.08,-0.11,0.06,-0.01,0.97,
0.049,-0.13,0.08,-0.11,0.06,-0.01,0.97,
0.049,-0.14,0.06,-0.09,0.06,-0.01,0.97,
0.052,-0.14,0.06,-0.09,0.06,-0.01,0.98,
0.054,-0.14,0.06,-0.09,0.06,-0.01,0.98,
0.054,-0.15,0.03,-0.06,0.06,-0.01,0.98,
0.056,-0.15,0.03,-0.06,0.07,-0.01,0.98,
0.058,-0.15,0.03,-0.06,0.07,-0.01,0.98,
0.059,-0.13,0.01,-0.01,0.07,-0.01,0.98,
0.061,-0.13,0.01,-0.01,0.07,-0.01,0.98,
0.064,-0.13,0.01,-0.01,0.07,-0.01,0.99,
0.064,-0.11,-0.00,0.02,0.07,-0.01,0.99,
0.066,-0.11,-0.00,0.02,0.07,-0.01,0.99,
0.069,-0.11,-0.00,0.02,0.08,-0.01,0.99,
0.069,-0.07,-0.01,0.06,0.08,-0.01,0.99,
0.071,-0.07,-0.01,0.06,0.08,-0.01,0.99,
0.073,-0.07,-0.01,0.06,0.08,-0.01,0.99,
0.073,-0.02,-0.03,0.10,0.08,-0.01,0.99,
0.076,-0.02,-0.03,0.10,0.08,-0.02,0.99,
0.078,-0.02,-0.03,0.10,0.08,-0.02,0.99,
